pitch,ioi,event,.thisRepN,.thisTrialN,.thisN,.thisIndex,event,tap_types,tap_times,release_times,peak_pressures,peak_times,tone_times,subject,experimenter,register,handedness,experiment,version
,,SPR,0,-1,-1,0,SPR,"['P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P']","[43488, 44141, 44754, 45379, 45996, 46619, 47289, 47902, 48504, 49123, 49729, 50343, 50961, 51546, 52156, 52772, 53357, 53953, 54572, 55192, 55757, 56381, 56970, 57536, 58157, 58781, 59390, 59974, 60571, 61159]","[43604, 44265, 44865, 45491, 46115, 46739, 47369, 48022, 48624, 49217, 49844, 50440, 51062, 51638, 52268, 52879, 53469, 54057, 54686, 55301, 55842, 56487, 57065, 57659, 58260, 58875, 59509, 60072, 60679, 61266]","[150, 129, 130, 143, 149, 138, 98, 135, 139, 108, 121, 130, 137, 132, 134, 134, 135, 142, 133, 143, 123, 137, 128, 134, 140, 107, 151, 127, 144, 124]","[43491, 44144, 44758, 45382, 45999, 46623, 47293, 47906, 48507, 49126, 49733, 50347, 50965, 51550, 52159, 52775, 53360, 53956, 54576, 55195, 55761, 56385, 56975, 57539, 58161, 58784, 59394, 59978, 60574, 61163]",,69,OR,U,R,ITMSR,1.1
4,500,practice,0,0,0,0,practice,"['S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[140175, 140681, 141170, 141684, 142147, 142561, 142984, 143451, 143933, 144411, 144923, 145374, 145858, 146347, 146807, 147305, 147791, 148254, 148710, 149193]","[140288, 140785, 141266, 141770, 142244, 142674, 143089, 143556, 144036, 144518, 145008, 145479, 145964, 146456, 146923, 147420, 147884, 148369, 148829, 149316]","[145, 153, 142, 142, 156, 137, 118, 104, 125, 123, 107, 126, 138, 106, 108, 115, 115, 142, 141, 119]","[140178, 140685, 141174, 141688, 142150, 142565, 142988, 143455, 143937, 144415, 144928, 145379, 145861, 146352, 146811, 147309, 147796, 148257, 148714, 149197]","[138249, 138749, 139249, 139749, 140249, 140749, 141249, 141749, 142168, 142581, 143004, 143471, 143953, 144431, 144943, 145394, 145879, 146367, 146827, 147325, 147811, 148274, 148730, 149213]",69,OR,U,R,ITMSR,1.1
1,500,practice,0,1,1,1,practice,"['S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[155473, 156464, 156974, 157451, 157930, 158449, 158949, 159485, 159950, 160428, 160910, 161378, 161861, 162331, 162828, 163298, 163735, 164236, 164740, 165207, 165664]","[155583, 156572, 157067, 157550, 158030, 158551, 159058, 159588, 160054, 160546, 161001, 161483, 161978, 162464, 162936, 163417, 163852, 164355, 164848, 165328, 165789]","[1, 150, 154, 142, 121, 113, 101, 95, 96, 100, 86, 94, 126, 119, 120, 114, 124, 103, 114, 125, 125]","[155480, 156468, 156977, 157454, 157934, 158453, 158953, 159490, 159955, 160432, 160915, 161382, 161865, 162336, 162832, 163302, 163738, 164239, 164744, 165210, 165668]","[154536, 155036, 155536, 156036, 156536, 157036, 157536, 158036, 158469, 158969, 159505, 159970, 160448, 160930, 161398, 161881, 162351, 162848, 163318, 163756, 164256, 164760, 165227, 165684]",69,OR,U,R,ITMSR,1.1
2,500,practice,0,2,2,2,practice,"['S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[172896, 173370, 173893, 174373, 174861, 175353, 175882, 176350, 176816, 177330, 177832, 178274, 178776, 179239, 179746, 180204, 180696, 181209, 181675, 182183]","[173007, 173483, 173986, 174482, 174971, 175478, 175989, 176463, 176947, 177437, 177951, 178414, 178898, 179376, 179884, 180353, 180862, 181352, 181831, 182313]","[50, 46, 31, 58, 57, 28, 9, 69, 70, 72, 58, 60, 36, 87, 55, 50, 47, 61, 77, 56]","[172952, 173375, 173897, 174379, 174866, 175358, 175887, 176355, 176820, 177334, 177839, 178279, 178781, 179245, 179751, 180210, 180701, 181214, 181680, 182189]","[170982, 171482, 171982, 172482, 172982, 173483, 173982, 174482, 174881, 175373, 175902, 176370, 176836, 177350, 177852, 178294, 178796, 179259, 179766, 180225, 180716, 181229, 181695, 182203]",69,OR,U,R,ITMSR,1.1
5,500,practice,0,3,3,3,practice,"['S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[189703, 190193, 190696, 191156, 191679, 192198, 192708, 193208, 193653, 194167, 194651, 195139, 195604, 196080, 196583, 197066, 197559, 198068, 198523, 199014]","[189822, 190321, 190799, 191271, 191817, 192330, 192851, 193343, 193787, 194295, 194797, 195257, 195738, 196218, 196725, 197214, 197701, 198188, 198663, 199149]","[76, 80, 30, 53, 67, 55, 53, 69, 74, 62, 29, 103, 97, 96, 88, 99, 96, 116, 104, 74]","[189758, 190198, 190702, 191161, 191684, 192203, 192713, 193212, 193658, 194172, 194728, 195143, 195608, 196085, 196588, 197071, 197563, 198072, 198528, 199019]","[187782, 188282, 188782, 189282, 189783, 190282, 190782, 191282, 191699, 192218, 192728, 193228, 193673, 194187, 194671, 195160, 195624, 196100, 196603, 197086, 197579, 198088, 198543, 199034]",69,OR,U,R,ITMSR,1.1
0,500,practice,0,4,4,4,practice,"['S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[206433, 206911, 207418, 207881, 208396, 208886, 209367, 209864, 210294, 210839, 211331, 211817, 212292, 212767, 213243, 213723, 214202, 214673, 215187, 215653]","[206562, 207034, 207537, 207995, 208505, 209026, 209484, 209994, 210433, 210969, 211458, 211943, 212428, 212904, 213353, 213836, 214334, 214824, 215303, 215782]","[73, 67, 34, 245, 59, 10, 15, 255, 4, 249, 229, 237, 231, 238, 232, 246, 216, 238, 106, 22]","[206490, 206969, 207424, 207888, 208402, 208891, 209372, 209932, 210372, 210845, 211391, 211877, 212359, 212842, 213251, 213730, 214265, 214679, 215248, 215658]","[204507, 205007, 205507, 206007, 206508, 207007, 207507, 208007, 208416, 208906, 209387, 209884, 210314, 210860, 211351, 211837, 212312, 212787, 213263, 213743, 214222, 214693, 215207, 215673]",69,OR,U,R,ITMSR,1.1
3,500,practice,0,5,5,5,practice,"['S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[223185, 223650, 224117, 224626, 225136, 225629, 226150, 226628, 227102, 227570, 228066, 228543, 229033, 229512, 229998, 230500, 230946, 231435, 231907, 232400]","[223300, 223790, 224254, 224761, 225268, 225784, 226281, 226777, 227231, 227728, 228230, 228729, 229219, 229692, 230169, 230639, 231176, 231634, 232116, 232584]","[89, 80, 67, 61, 61, 21, 17, 26, 22, 20, 26, 34, 46, 33, 30, 1, 16, 18, 13, 32]","[223241, 223712, 224188, 224695, 225141, 225710, 226211, 226710, 227107, 227666, 228152, 228634, 229130, 229605, 230088, 230574, 231052, 231534, 232015, 232508]","[221259, 221759, 222259, 222759, 223259, 223759, 224259, 224759, 225156, 225649, 226170, 226648, 227122, 227590, 228086, 228563, 229053, 229532, 230018, 230520, 230966, 231455, 231927, 232420]",69,OR,U,R,ITMSR,1.1
2,600,trial,0,6,6,6,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[291682, 292241, 292850, 293535, 294100, 294702, 295307, 295912, 296479, 297044, 297634, 298207, 298757, 299305, 299852, 300404, 300943, 301502, 302059, 302603, 303137, 303685, 304234]","[291779, 292376, 293004, 293659, 294249, 294839, 295448, 296041, 296630, 297177, 297749, 298304, 298889, 299423, 299983, 300515, 301085, 301623, 302208, 302725, 303277, 303816, 304329]","[252, 46, 57, 78, 66, 67, 69, 58, 46, 58, 37, 250, 26, 23, 32, 0, 40, 47, 53, 46, 41, 24, 34]","[291729, 292313, 292931, 293540, 294177, 294708, 295375, 295981, 296559, 297050, 297640, 298214, 298829, 299312, 299858, 300411, 300949, 301507, 302141, 302608, 303143, 303691, 304239]","[291198, 291799, 292398, 292998, 293598, 294198, 294798, 295398, 295932, 296499, 297064, 297654, 298227, 298777, 299325, 299872, 300424, 300963, 301522, 302080, 302623, 303157, 303705, 304254]",69,OR,U,R,ITMSR,1.1
1,400,trial,0,7,7,7,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[310680, 311031, 311473, 311838, 312262, 312633, 313049, 313395, 313740, 314172, 314530, 314904, 315315, 315691, 316056, 316430, 316823, 317208, 317609, 317997, 318387, 318772]","[310798, 311138, 311579, 311946, 312368, 312738, 313152, 313499, 313866, 314292, 314651, 315039, 315431, 315817, 316193, 316564, 316935, 317352, 317753, 318150, 318519, 318900]","[41, 17, 65, 25, 43, 37, 37, 51, 19, 224, 30, 3, 7, 34, 17, 7, 24, 33, 4, 36, 25, 243]","[310686, 311037, 311478, 311886, 312268, 312638, 313055, 313400, 313746, 314231, 314535, 314910, 315321, 315697, 316061, 316436, 316828, 317289, 317685, 318003, 318393, 318839]","[309995, 310394, 310794, 311194, 311595, 311994, 312394, 312794, 313069, 313415, 313760, 314192, 314550, 314925, 315335, 315711, 316077, 316450, 316844, 317229, 317629, 318017, 318407, 318792]",69,OR,U,R,ITMSR,1.1
5,600,trial,0,8,8,8,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[325231, 325837, 326403, 327011, 327608, 328196, 328802, 329373, 329960, 330529, 331097, 331669, 332204, 332774, 333329, 333895, 334470, 335016, 335560, 336092, 336626, 337173]","[325389, 325964, 326532, 327171, 327761, 328343, 328929, 329544, 330110, 330670, 331234, 331804, 332354, 332914, 333499, 334026, 334620, 335161, 335724, 336238, 336762, 337301]","[55, 51, 64, 61, 67, 65, 68, 78, 74, 71, 65, 69, 79, 75, 101, 83, 95, 101, 97, 95, 90, 28]","[325320, 325903, 326459, 327102, 327686, 328274, 328862, 329463, 330040, 330601, 331164, 331732, 332275, 332841, 333413, 333966, 334545, 335086, 335633, 336162, 336694, 337241]","[324102, 324702, 325302, 325902, 326502, 327102, 327702, 328302, 328822, 329393, 329980, 330549, 331117, 331689, 332224, 332794, 333349, 333915, 334490, 335036, 335580, 336112, 336646, 337193]",69,OR,U,R,ITMSR,1.1
