pitch,ioi,event,.thisRepN,.thisTrialN,.thisN,.thisIndex,event,tap_types,tap_times,release_times,peak_pressures,peak_times,tone_times,subject,experimenter,register,handedness,experiment,version
0,400,trial,0,9,9,9,trial,"['S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[299460, 299849, 300247, 300642, 301073, 301466, 301838, 302220, 302621, 302970, 303381, 303765, 304137, 304536, 304931, 305320, 305687, 306061, 306454, 306828]","[299568, 299947, 300345, 300758, 301155, 301554, 301930, 302333, 302711, 303089, 303474, 303865, 304233, 304638, 305022, 305429, 305770, 306150, 306540, 306930]","[90, 152, 130, 144, 146, 202, 162, 202, 199, 199, 192, 220, 238, 253, 220, 238, 215, 207, 213, 4]","[299526, 299854, 300253, 300648, 301080, 301472, 301844, 302291, 302626, 302977, 303386, 303771, 304142, 304541, 304937, 305327, 305692, 306067, 306460, 306834]","[297932, 298332, 298732, 299132, 299532, 299932, 300333, 300733, 301093, 301486, 301858, 302240, 302641, 302990, 303401, 303785, 304157, 304557, 304951, 305340, 305708, 306081, 306475, 306848]",75,SB,U,R,ITMSR,1.1
5,600,trial,0,10,10,10,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[313841, 314374, 314997, 315616, 316183, 316826, 317441, 318085, 318687, 319305, 319916, 320549, 321131, 321812, 322401, 323004, 323627, 324173, 324791, 325337, 325998, 326589]","[313950, 314493, 315109, 315736, 316314, 316949, 317550, 318187, 318827, 319465, 320059, 320672, 321309, 321977, 322604, 323203, 323765, 324323, 324935, 325536, 326178, 326825]","[179, 162, 193, 211, 78, 166, 126, 178, 200, 198, 223, 206, 211, 250, 252, 254, 24, 250, 133, 147, 214, 160]","[313902, 314440, 315002, 315691, 316189, 316897, 317504, 318148, 318772, 319372, 319921, 320634, 321251, 321899, 322405, 323008, 323632, 324263, 324876, 325433, 326003, 326747]","[312652, 313252, 313852, 314452, 315053, 315653, 316253, 316853, 317461, 318105, 318707, 319325, 319936, 320569, 321152, 321832, 322421, 323024, 323647, 324193, 324811, 325357, 326018, 326609]",75,SB,U,R,ITMSR,1.1
2,600,trial,0,11,11,11,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[332558, 333241, 333885, 334455, 335066, 335626, 336256, 336873, 337492, 338116, 338700, 339310, 339881, 340472, 341050, 341696, 342279, 342830, 343449, 344044, 344660, 345219, 345811]","[332672, 333456, 334066, 334614, 335221, 335760, 336440, 336987, 337648, 338269, 338850, 339439, 340013, 340623, 341216, 341842, 342448, 343014, 343621, 344260, 344839, 345394, 345992]","[39, 206, 203, 191, 183, 173, 124, 103, 128, 220, 213, 227, 237, 43, 184, 174, 193, 204, 206, 240, 200, 208, 228]","[332620, 333372, 333999, 334551, 335164, 335631, 336349, 336880, 337499, 338121, 338705, 339315, 339886, 340571, 341054, 341702, 342283, 342835, 343453, 344047, 344665, 345223, 345816]","[332161, 332760, 333360, 333960, 334560, 335160, 335760, 336360, 336893, 337512, 338136, 338720, 339330, 339901, 340492, 341070, 341716, 342299, 342850, 343469, 344065, 344680, 345239, 345831]",75,SB,U,R,ITMSR,1.1
1,600,trial,0,12,12,12,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[351936, 352528, 353089, 353719, 354387, 354952, 355564, 356177, 356798, 357451, 357982, 358625, 359201, 359832, 360450, 361049, 361635, 362269, 362880, 363457, 364116, 364761, 365390]","[352082, 352675, 353250, 353859, 354504, 355088, 355690, 356325, 356924, 357600, 358146, 358763, 359363, 360000, 360597, 361248, 361838, 362433, 363091, 363773, 364408, 365021, 365608]","[23, 144, 161, 175, 210, 154, 119, 130, 172, 126, 151, 162, 189, 164, 104, 162, 136, 176, 220, 180, 171, 210, 167]","[351944, 352534, 353095, 353726, 354393, 354957, 355569, 356184, 356804, 357458, 357989, 358631, 359208, 359838, 360456, 361054, 361749, 362275, 362885, 363462, 364122, 364766, 365395]","[351427, 352026, 352626, 353226, 353826, 354426, 355026, 355627, 356197, 356818, 357471, 358002, 358645, 359221, 359853, 360470, 361069, 361655, 362289, 362900, 363478, 364136, 364781, 365410]",75,SB,U,R,ITMSR,1.1
4,400,trial,0,13,13,13,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[371592, 371963, 372335, 372734, 373129, 373562, 373940, 374320, 374705, 375069, 375465, 375848, 376249, 376647, 377015, 377369, 377736, 378125, 378451, 378880, 379314, 379705, 380109]","[371694, 372074, 372428, 372828, 373228, 373644, 374036, 374407, 374798, 375187, 375575, 375956, 376355, 376734, 377118, 377473, 377821, 378214, 378557, 378984, 379407, 379807, 380201]","[123, 240, 199, 2, 244, 165, 167, 29, 3, 172, 6, 219, 212, 130, 137, 141, 64, 51, 90, 123, 207, 227, 41]","[371653, 372028, 372339, 372740, 373134, 373568, 373945, 374324, 374709, 375073, 375470, 375853, 376253, 376652, 377020, 377374, 377741, 378129, 378455, 378882, 379318, 379708, 380112]","[371168, 371568, 371969, 372368, 372768, 373168, 373568, 373968, 374340, 374725, 375089, 375485, 375868, 376269, 376667, 377035, 377389, 377756, 378145, 378471, 378900, 379334, 379725, 380129]",75,SB,U,R,ITMSR,1.1
0,400,trial,0,14,14,14,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[385916, 386313, 386739, 387138, 387550, 387904, 388304, 388695, 389049, 389448, 389797, 390238, 390622, 390993, 391394, 391801, 392201, 392556, 392965, 393330, 393736, 394116, 394472]","[386035, 386415, 386838, 387258, 387665, 388021, 388415, 388803, 389154, 389540, 389914, 390331, 390719, 391095, 391496, 391887, 392295, 392619, 393062, 393415, 393838, 394202, 394580]","[104, 247, 5, 14, 20, 41, 6, 37, 224, 198, 197, 174, 231, 211, 189, 73, 204, 154, 101, 50, 79, 218, 195]","[385989, 386318, 386743, 387144, 387555, 387909, 388311, 388700, 389054, 389454, 389867, 390244, 390626, 390999, 391399, 391809, 392206, 392562, 392971, 393338, 393799, 394120, 394478]","[385564, 385965, 386365, 386765, 387165, 387565, 387965, 388365, 388715, 389069, 389468, 389817, 390258, 390642, 391013, 391414, 391821, 392221, 392577, 392985, 393350, 393756, 394136, 394492]",75,SB,U,R,ITMSR,1.1
3,600,trial,0,15,15,15,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[400846, 401203, 401828, 402452, 403061, 403712, 404328, 404930, 405526, 406150, 406765, 407400, 407992, 408594, 409162, 409779, 410372, 410951, 411551, 412146, 412749, 413412, 413938]","[400933, 401356, 401973, 402608, 403260, 403908, 404473, 405116, 405724, 406337, 406966, 407559, 408190, 408751, 409373, 409972, 410565, 411155, 411738, 412358, 412949, 413561]","[21, 41, 59, 49, 31, 54, 62, 77, 67, 57, 49, 66, 59, 63, 229, 253, 1, 247, 6, 14, 231, 0]","[400851, 401208, 401832, 402457, 403066, 403716, 404333, 404934, 405633, 406249, 406769, 407497, 408134, 408598, 409306, 409784, 410492, 411047, 411556, 412261, 412890, 413500]","[400106, 400706, 401306, 401906, 402506, 403106, 403706, 404306, 404951, 405547, 406170, 406786, 407420, 408012, 408614, 409182, 409799, 410392, 410971, 411571, 412166, 412769, 413432, 413958]",75,SB,U,R,ITMSR,1.1
3,600,trial,0,16,16,16,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[420135, 420757, 421398, 422000, 422605, 423251, 423823, 424413, 425044, 425710, 426371, 426982, 427570, 428188, 428793, 429365, 429960, 430604, 431151, 431792, 432399, 432979, 433587]","[420284, 420972, 421605, 422225, 422854, 423491, 424041, 424644, 425329, 425953, 426559, 427201, 427777, 428424, 428972, 429617, 430234, 430823, 431386, 432051, 432620, 433231, 433804]","[24, 60, 54, 47, 26, 60, 196, 5, 215, 237, 15, 16, 32, 47, 31, 241, 251, 19, 31, 1, 15, 64, 58]","[420226, 420761, 421402, 422004, 422608, 423255, 423828, 424417, 425050, 425715, 426375, 426987, 427574, 428191, 428797, 429370, 429964, 430713, 431156, 431797, 432516, 433101, 433591]","[419672, 420272, 420872, 421472, 422072, 422672, 423272, 423872, 424433, 425064, 425730, 426391, 427002, 427590, 428208, 428813, 429385, 429980, 430624, 431171, 431812, 432419, 432999, 433607]",75,SB,U,R,ITMSR,1.1
1,400,trial,0,17,17,17,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[439575, 439899, 440233, 440603, 440970, 441388, 441780, 442199, 442617, 443065, 443495, 443874, 444232, 444638, 445028, 445404, 445777, 446175, 446573, 446945, 447323, 447708, 448097]","[439678, 439986, 440328, 440722, 441077, 441485, 441878, 442297, 442730, 443174, 443598, 443991, 444334, 444745, 445126, 445508, 445898, 446292, 446701, 447073, 447432, 447827, 448218]","[245, 244, 88, 21, 184, 11, 23, 43, 35, 1, 232, 37, 72, 20, 4, 18, 208, 231, 22, 204, 79, 36, 1]","[439611, 439934, 440284, 440658, 440975, 441394, 441786, 442204, 442622, 443121, 443547, 443930, 444237, 444695, 445033, 445457, 445850, 446233, 446642, 447001, 447328, 447765, 448177]","[439057, 439457, 439857, 440257, 440657, 441057, 441457, 441858, 442219, 442637, 443085, 443515, 443894, 444252, 444658, 445048, 445424, 445797, 446195, 446594, 446965, 447343, 447728, 448117]",75,SB,U,R,ITMSR,1.1
2,400,trial,0,18,18,18,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[453983, 454305, 454712, 455132, 455571, 455945, 456307, 456708, 457134, 457517, 457915, 458264, 458690, 459079, 459478, 459862, 460267, 460652, 461068, 461453, 461858, 462212, 462600]","[454072, 454407, 454819, 455226, 455658, 456049, 456393, 456800, 457221, 457608, 458019, 458382, 458808, 459188, 459591, 459966, 460369, 460756, 461161, 461542, 461956, 462307, 462693]","[205, 41, 186, 0, 169, 2, 9, 18, 6, 226, 240, 251, 252, 233, 237, 129, 8, 216, 181, 197, 165, 246, 224]","[454027, 454310, 454716, 455137, 455577, 455949, 456312, 456713, 457139, 457564, 457969, 458326, 458763, 459142, 459535, 459921, 460272, 460658, 461074, 461458, 461864, 462217, 462652]","[453566, 453965, 454365, 454765, 455165, 455565, 455965, 456365, 456728, 457154, 457537, 457935, 458285, 458711, 459099, 459498, 459882, 460288, 460673, 461088, 461473, 461878, 462232, 462620]",75,SB,U,R,ITMSR,1.1
5,400,trial,0,19,19,19,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[468508, 468858, 469227, 469670, 470050, 470453, 470822, 471212, 471645, 472040, 472420, 472792, 473154, 473544, 473954, 474343, 474732, 475101, 475469, 475875, 476264, 476635, 476978]","[468598, 468956, 469342, 469761, 470158, 470542, 470915, 471325, 471747, 472152, 472531, 472903, 473269, 473639, 474050, 474450, 474825, 475211, 475583, 475972, 476367, 476731, 477056]","[19, 47, 52, 46, 76, 12, 45, 46, 64, 40, 24, 29, 245, 251, 234, 21, 218, 3, 170, 232, 12, 214, 252]","[468549, 468864, 469233, 469677, 470055, 470460, 470829, 471270, 471650, 472076, 472426, 472798, 473212, 473552, 473995, 474389, 474771, 475161, 475529, 475926, 476299, 476674, 476985]","[468100, 468499, 468899, 469299, 469699, 470099, 470499, 470899, 471232, 471665, 472060, 472440, 472812, 473175, 473564, 473974, 474363, 474753, 475121, 475489, 475895, 476284, 476655, 476998]",75,SB,U,R,ITMSR,1.1
0,600,trial,0,20,20,20,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[482980, 483730, 484372, 485009, 485615, 486278, 486822, 487403, 487992, 488586, 489165, 489758, 490352, 490886, 491518, 492056, 492683, 493233, 493838, 494441, 495025, 495611, 496245]","[483070, 483853, 484505, 485127, 485758, 486380, 486983, 487553, 488223, 488710, 489279, 489875, 490474, 491026, 491638, 492196, 492816, 493441, 493983, 494559, 495170, 495810, 496448]","[211, 41, 30, 35, 53, 233, 28, 5, 53, 39, 57, 33, 23, 60, 26, 41, 247, 18, 47, 207, 169, 2, 187]","[482985, 483786, 484445, 485070, 485700, 486332, 486898, 487473, 487997, 488646, 489170, 489823, 490416, 490954, 491581, 492128, 492747, 493338, 493843, 494446, 495090, 495686, 496251]","[482661, 483261, 483861, 484461, 485061, 485661, 486261, 486861, 487424, 488012, 488606, 489185, 489778, 490372, 490906, 491538, 492077, 492703, 493253, 493858, 494461, 495045, 495631, 496265]",75,SB,U,R,ITMSR,1.1
5,600,trial,0,21,21,21,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[502315, 503001, 503642, 504226, 504783, 505382, 506013, 506584, 507204, 507793, 508374, 508936, 509548, 510196, 510770, 511367, 511922, 512480, 513085, 513681, 514265, 514850, 515403]","[502396, 503105, 503747, 504312, 504880, 505478, 506099, 506686, 507300, 507893, 508484, 509059, 509675, 510311, 510884, 511477, 512037, 512598, 513204, 513811, 514382, 514968, 515539]","[4, 221, 51, 80, 13, 255, 55, 211, 238, 203, 163, 120, 148, 76, 199, 175, 155, 198, 163, 176, 82, 132, 115]","[502321, 503008, 503647, 504231, 504791, 505390, 506019, 506640, 507211, 507853, 508442, 509007, 509616, 510255, 510838, 511439, 511987, 512487, 513093, 513688, 514332, 514921, 515409]","[501893, 502493, 503093, 503693, 504293, 504893, 505493, 506093, 506604, 507224, 507813, 508394, 508956, 509569, 510216, 510790, 511387, 511942, 512500, 513105, 513701, 514285, 514870, 515423]",75,SB,U,R,ITMSR,1.1
2,600,trial,0,22,22,22,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[521306, 521890, 522563, 523122, 523748, 524326, 524936, 525534, 526146, 526777, 527357, 527954, 528573, 529150, 529799, 530364, 530981, 531578, 532167, 532783, 533403, 533991, 534610]","[521428, 522016, 522679, 523272, 523848, 524456, 525070, 525668, 526286, 526896, 527495, 528135, 528714, 529307, 529956, 530580, 531211, 531876, 532468, 533071, 533641, 534228]","[245, 2, 247, 243, 186, 181, 252, 208, 172, 196, 223, 208, 239, 175, 228, 227, 208, 216, 187, 208, 219, 0]","[521373, 521897, 522569, 523127, 523756, 524400, 524942, 525540, 526154, 526851, 527366, 528050, 528661, 529238, 529888, 530452, 530987, 531587, 532174, 532790, 533410, 533996]","[520848, 521448, 522048, 522648, 523248, 523848, 524448, 525048, 525554, 526167, 526797, 527377, 527974, 528593, 529170, 529819, 530384, 531001, 531598, 532187, 532803, 533423, 534011, 534630]",75,SB,U,R,ITMSR,1.1
