pitch,ioi,event,.thisRepN,.thisTrialN,.thisN,.thisIndex,event,tap_types,tap_times,release_times,peak_pressures,peak_times,tone_times,subject,experimenter,register,handedness,experiment,version,
1,400,trial,0,9,9,9,trial,"['S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[353384, 353975, 354724, 355150, 355920, 356335, 356688, 357082, 357446, 357812, 358172, 358580, 358975, 359427, 359827, 360275, 360675, 361094, 361532, 361952, 362403]","[353404, 354040, 354780, 355198, 355959, 356368, 356739, 357126, 357484, 357871, 358227, 358639, 359032, 359470, 359883, 360322, 360727, 361144, 361578, 361999, 362437]","[113, 4, 253, 52, 14, 83, 131, 109, 82, 22, 244, 11, 238, 30, 208, 209, 130, 234, 12, 196, 42]","[353390, 354006, 354743, 355172, 355935, 356347, 356709, 357100, 357463, 357834, 358192, 358600, 358995, 359447, 359849, 360295, 360695, 361112, 361548, 361969, 362417]","[353195, 353593, 353993, 354393, 354793, 355193, 355593, 355993, 356355, 356708, 357102, 357466, 357832, 358192, 358600, 358995, 359447, 359847, 360295, 360695, 361114, 361552, 361972, 362423]",80,EM,U,R,ITMSR,1.1,
1,400,trial,0,10,10,10,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[368210, 368611, 369060, 369508, 369943, 370329, 370731, 371141, 371527, 371935, 372378, 372797, 373215, 373655, 374066, 374483, 375111, 375478, 375922, 376317, 376744, 377144, 377548]","[368267, 368652, 369103, 369547, 369969, 370370, 370770, 371177, 371586, 371985, 372417, 372851, 373266, 373705, 374112, 374537, 375176, 375541, 375977, 376373, 376785, 377194, 377605]","[250, 50, 9, 34, 68, 77, 17, 206, 184, 154, 25, 102, 151, 139, 213, 243, 250, 16, 234, 216, 124, 221, 240]","[368239, 368627, 369079, 369524, 369953, 370345, 370749, 371161, 371551, 371952, 372398, 372818, 373232, 373676, 374082, 374503, 375137, 375501, 375942, 376338, 376761, 377161, 377564]","[367956, 368356, 368756, 369156, 369556, 369956, 370356, 370756, 371161, 371547, 371955, 372398, 372817, 373235, 373676, 374086, 374503, 375131, 375498, 375942, 376337, 376764, 377164, 377568]",80,EM,U,R,ITMSR,1.1,
3,400,trial,0,11,11,11,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[383827, 384267, 384672, 385105, 385524, 385935, 386328, 386721, 387131, 387552, 387965, 388400, 388830, 389264, 389671, 390107, 390549, 390975, 391380, 391823, 392223, 392653]","[383903, 384303, 384722, 385155, 385575, 385978, 386373, 386781, 387187, 387608, 388040, 388476, 388904, 389326, 389738, 390188, 390628, 391047, 391455, 391885, 392297, 392723]","[242, 75, 237, 195, 240, 234, 237, 48, 69, 90, 97, 104, 89, 79, 91, 89, 90, 87, 91, 90, 88, 93]","[383864, 384282, 384694, 385123, 385542, 385950, 386343, 386741, 387148, 387569, 387989, 388421, 388851, 389280, 389691, 390124, 390567, 390991, 391403, 391839, 392243, 392674]","[383109, 383509, 383909, 384309, 384709, 385110, 385509, 385909, 386349, 386741, 387151, 387572, 387985, 388420, 388850, 389284, 389691, 390127, 390569, 390995, 391400, 391843, 392243, 392673]",80,EM,U,R,ITMSR,1.1,
0,600,trial,0,12,12,12,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[398262, 398522, 399047, 399822, 400488, 401061, 401666, 402255, 402827, 403433, 404012, 404630, 405228, 405864, 406458, 407026, 407612, 408220, 408864, 409494, 410068, 410659, 411214, 411836]","[398302, 398568, 399112, 399908, 400600, 401189, 401771, 402367, 402953, 403571, 404137, 404737, 405342, 405966, 406574, 407154, 407726, 408323, 408975, 409604, 410191, 410779, 411344, 411947]","[213, 175, 43, 93, 39, 76, 61, 76, 92, 96, 43, 55, 65, 102, 81, 83, 66, 58, 53, 36, 47, 42, 18, 213]","[398277, 398537, 399072, 399848, 400555, 401085, 401695, 402288, 402849, 403461, 404081, 404664, 405252, 405891, 406479, 407094, 407657, 408247, 408900, 409543, 410129, 410710, 411242, 411910]","[398083, 398683, 399283, 399883, 400483, 401083, 401683, 402283, 402847, 403453, 404032, 404651, 405249, 405884, 406478, 407046, 407632, 408240, 408884, 409515, 410088, 410679, 411234, 411856]",80,EM,U,R,ITMSR,1.1,
1,600,trial,0,13,13,13,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[417914, 418372, 419001, 419569, 420192, 420787, 421354, 421986, 422584, 423175, 423772, 424338, 424973, 425583, 426187, 426742, 427385, 428011, 428578, 429142, 429770, 430350, 430919]","[417958, 418429, 419111, 419701, 420297, 420855, 421419, 422069, 422677, 423269, 423874, 424442, 425071, 425687, 426277, 426856, 427482, 428106, 428691, 429279, 429864, 430458, 431037]","[71, 5, 101, 119, 134, 77, 51, 102, 94, 104, 102, 97, 121, 107, 108, 104, 99, 47, 64, 69, 63, 70, 90]","[417933, 418395, 419025, 419633, 420222, 420810, 421373, 422011, 422609, 423198, 423795, 424354, 424988, 425610, 426208, 426758, 427405, 428033, 428612, 429213, 429794, 430383, 430952]","[417251, 417850, 418450, 419050, 419650, 420250, 420850, 421450, 422006, 422604, 423195, 423792, 424358, 424993, 425603, 426207, 426762, 427405, 428032, 428598, 429162, 429790, 430370, 430939]",80,EM,U,R,ITMSR,1.1,
0,600,trial,0,14,14,14,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[436820, 437185, 437755, 438413, 438989, 439556, 440153, 440779, 441382, 441952, 442533, 443189, 443759, 444389, 444972, 445574, 446166, 446760, 447367, 447965, 448576, 449254, 449859, 450443]","[436899, 437272, 437834, 438498, 439062, 439610, 440201, 440842, 441438, 442017, 442607, 443251, 443837, 444463, 445077, 445671, 446272, 446868, 447469, 448060, 448686, 449325, 449947, 450524]","[202, 31, 84, 89, 78, 88, 83, 97, 77, 83, 95, 86, 75, 106, 71, 52, 34, 253, 30, 55, 32, 204, 171, 239]","[436859, 437213, 437779, 438435, 439012, 439575, 440170, 440802, 441402, 441972, 442553, 443204, 443774, 444406, 445031, 445594, 446190, 446786, 447399, 447981, 448601, 449283, 449884, 450464]","[436653, 437253, 437853, 438453, 439053, 439653, 440253, 440853, 441402, 441972, 442553, 443209, 443779, 444409, 444992, 445594, 446186, 446780, 447387, 447985, 448596, 449274, 449880, 450463]",80,EM,U,R,ITMSR,1.1,
5,600,trial,0,15,15,15,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[456223, 456604, 457232, 457837, 458422, 459024, 459625, 460211, 460775, 461412, 462023, 462655, 463201, 463813, 464466, 465092, 465737, 466358, 466908, 467501, 468084, 468678, 469288, 469877]","[456276, 456671, 457284, 457892, 458488, 459092, 459706, 460299, 460870, 461491, 462106, 462735, 463303, 463915, 464560, 465179, 465827, 466447, 467012, 467593, 468182, 468783, 469379, 469982]","[243, 55, 78, 75, 78, 94, 114, 114, 118, 119, 109, 61, 73, 78, 25, 75, 22, 243, 4, 255, 252, 216, 10, 1]","[456246, 456628, 457246, 457851, 458444, 459042, 459649, 460230, 460796, 461432, 462043, 462672, 463224, 463833, 464483, 465107, 465761, 466386, 466949, 467533, 468114, 468715, 469329, 469926]","[456054, 456654, 457254, 457854, 458455, 459054, 459654, 460254, 460795, 461432, 462043, 462675, 463221, 463833, 464486, 465112, 465757, 466378, 466928, 467521, 468104, 468698, 469308, 469897]",80,EM,U,R,ITMSR,1.1,
5,400,trial,0,16,16,16,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[475543, 475954, 476392, 476823, 477248, 477700, 478093, 478497, 478878, 479293, 479709, 480125, 480581, 480962, 481394, 481856, 482277, 482734, 483181, 483589, 484072, 484495, 484946]","[475606, 476010, 476463, 476873, 477300, 477740, 478141, 478545, 478917, 479329, 479758, 480157, 480606, 481004, 481438, 481902, 482306, 482767, 483205, 483635, 484106, 484531, 484973]","[244, 158, 47, 45, 29, 128, 230, 216, 103, 103, 168, 40, 199, 221, 175, 81, 2, 11, 27, 52, 70, 11, 79]","[475574, 475972, 476421, 476844, 477271, 477714, 478110, 478513, 478892, 479303, 479729, 480139, 480592, 480978, 481409, 481873, 482288, 482743, 483190, 483605, 484087, 484510, 484960]","[475368, 475767, 476167, 476567, 476967, 477367, 477767, 478168, 478517, 478898, 479313, 479729, 480145, 480601, 480983, 481414, 481876, 482297, 482754, 483202, 483609, 484092, 484515, 484966]",80,EM,U,R,ITMSR,1.1,
0,400,trial,0,17,17,17,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[490469, 490881, 491319, 491744, 492191, 492610, 492997, 493452, 493835, 494233, 494647, 495081, 495449, 495894, 496304, 496705, 497174, 497528, 497972, 498395, 498830, 499272, 499666]","[490522, 490953, 491375, 491788, 492220, 492646, 493038, 493472, 493868, 494270, 494687, 495108, 495489, 495928, 496324, 496748, 497214, 497584, 498034, 498420, 498857, 499305, 499722]","[157, 32, 1, 166, 79, 73, 142, 172, 62, 175, 73, 144, 36, 100, 255, 87, 146, 91, 110, 73, 0, 17, 100]","[490489, 490907, 491340, 491764, 492203, 492623, 493011, 493455, 493850, 494248, 494664, 495093, 495467, 495907, 496313, 496722, 497191, 497548, 497992, 498408, 498834, 499279, 499687]","[490281, 490681, 491081, 491481, 491881, 492281, 492681, 493081, 493472, 493855, 494253, 494667, 495101, 495469, 495915, 496324, 496726, 497195, 497548, 497992, 498415, 498850, 499292, 499686]",80,EM,U,R,ITMSR,1.1,
3,600,trial,0,18,18,18,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[505608, 506152, 506759, 507386, 507986, 508561, 509165, 509759, 510345, 510982, 511636, 512258, 512874, 513454, 514077, 514617, 515252, 515872, 516468, 517018, 517687, 518293, 518894]","[505705, 506242, 506864, 507478, 508082, 508650, 509274, 509874, 510458, 511074, 511738, 512366, 512985, 513556, 514165, 514712, 515350, 515965, 516562, 517128, 517773, 518396, 518996]","[8, 65, 75, 74, 54, 56, 46, 47, 63, 238, 12, 20, 14, 237, 150, 64, 127, 129, 93, 160, 167, 16, 181]","[505678, 506178, 506783, 507407, 508016, 508584, 509194, 509783, 510367, 510999, 511670, 512307, 512914, 513482, 514110, 514669, 515309, 515924, 516500, 517044, 517723, 518358, 518915]","[505012, 505611, 506211, 506811, 507411, 508011, 508611, 509211, 509779, 510365, 511002, 511656, 512278, 512894, 513474, 514097, 514637, 515272, 515892, 516488, 517038, 517707, 518313, 518914]",80,EM,U,R,ITMSR,1.1,
2,600,trial,0,19,19,19,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[524630, 524994, 525621, 526221, 526796, 527363, 527976, 528592, 529155, 529815, 530429, 531037, 531636, 532265, 532871, 533471, 534029, 534653, 535362, 535951, 536555, 537162, 537769, 538363]","[524680, 525071, 525704, 526297, 526860, 527435, 528047, 528650, 529229, 529878, 530504, 531123, 531727, 532356, 532960, 533567, 534140, 534753, 535444, 536038, 536651, 537268, 537876, 538435]","[82, 254, 60, 69, 41, 45, 51, 3, 236, 173, 250, 79, 146, 37, 92, 19, 59, 101, 5, 134, 159, 186, 177, 93]","[524650, 525018, 525646, 526241, 526818, 527384, 527998, 528614, 529180, 529836, 530459, 531053, 531670, 532295, 532929, 533542, 534103, 534716, 535391, 535987, 536621, 537234, 537820, 538378]","[524450, 525049, 525649, 526249, 526850, 527450, 528050, 528650, 529175, 529836, 530449, 531057, 531656, 532285, 532891, 533491, 534049, 534673, 535383, 535971, 536576, 537182, 537789, 538383]",80,EM,U,R,ITMSR,1.1,
4,400,trial,0,20,20,20,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[543931, 544335, 544807, 545259, 545698, 546109, 546506, 546927, 547346, 547765, 548175, 548592, 549010, 549401, 549814, 550204, 550631, 551045, 551450, 551855, 552297, 552691, 553100]","[544006, 544391, 544852, 545299, 545724, 546142, 546554, 546972, 547379, 547806, 548213, 548626, 549044, 549425, 549847, 550240, 550662, 551086, 551487, 551887, 552324, 552731, 553139]","[32, 220, 172, 117, 199, 97, 243, 247, 52, 179, 166, 80, 133, 76, 47, 63, 45, 106, 117, 59, 139, 74, 166]","[543972, 544357, 544827, 545276, 545710, 546119, 546526, 546948, 547357, 547780, 548188, 548601, 549024, 549411, 549825, 550217, 550641, 551061, 551467, 551867, 552309, 552708, 553117]","[543791, 544191, 544591, 544991, 545391, 545792, 546191, 546591, 546947, 547366, 547785, 548195, 548612, 549030, 549421, 549834, 550224, 550651, 551065, 551470, 551875, 552317, 552711, 553120]",80,EM,U,R,ITMSR,1.1,
5,600,trial,0,21,21,21,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[558590, 558935, 559613, 560240, 560835, 561446, 562019, 562663, 563136, 563815, 564468, 565042, 565637, 566242, 566769, 567458, 568052, 568663, 569206, 569780, 570345, 570970, 571567, 572109]","[558643, 559003, 559687, 560315, 560893, 561502, 562080, 562726, 563265, 563886, 564530, 565140, 565737, 566328, 566863, 567516, 568148, 568715, 569226, 569829, 570420, 571059, 571670, 572243]","[197, 47, 104, 104, 82, 59, 64, 37, 39, 219, 200, 245, 92, 7, 40, 199, 236, 139, 156, 185, 186, 173, 151, 102]","[558609, 558956, 559635, 560264, 560851, 561465, 562038, 562688, 563200, 563832, 564492, 565109, 565719, 566276, 566797, 567481, 568072, 568701, 569210, 569795, 570360, 570987, 571609, 572132]","[558439, 559038, 559638, 560238, 560838, 561438, 562038, 562638, 563156, 563835, 564488, 565062, 565657, 566262, 566789, 567478, 568072, 568683, 569226, 569800, 570365, 570990, 571587, 572129]",80,EM,U,R,ITMSR,1.1,
