pitch,ioi,event,.thisRepN,.thisTrialN,.thisN,.thisIndex,event,tap_types,tap_times,release_times,peak_pressures,peak_times,tone_times,subject,experimenter,register,handedness,experiment,version,
,,SPR,0,-1,-1,0,SPR,"['P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P']","[11381, 12178, 14268, 14474, 14664, 14888, 15120, 15342, 15583, 15806, 16033, 16264, 16502, 16745, 16999, 17228, 17473, 17702, 17937, 18185, 18426, 18662, 18899, 19137, 19379, 19609, 19850, 20075, 20317, 20670]","[11493, 14109, 14343, 14546, 14746, 14984, 15204, 15428, 15661, 15892, 16120, 16349, 16593, 16837, 17070, 17307, 17566, 17782, 18015, 18268, 18504, 18756, 18974, 19213, 19454, 19679, 19915, 20152, 20500, 20780]","[127, 201, 181, 180, 163, 151, 124, 122, 126, 133, 134, 144, 143, 150, 123, 138, 143, 131, 145, 152, 142, 143, 122, 154, 130, 139, 140, 142, 148, 154]","[11386, 13133, 14271, 14477, 14667, 14892, 15124, 15346, 15587, 15810, 16037, 16268, 16506, 16749, 17003, 17232, 17477, 17707, 17941, 18188, 18430, 18666, 18905, 19141, 19383, 19614, 19854, 20079, 20321, 20674]",,82,EM,L,R,ITMSR,1.1,
4,500,practice,0,0,0,0,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[124183, 124283, 124818, 125196, 125682, 126115, 126566, 127065, 127545, 128033, 128429, 128803, 129097, 129386, 129623, 130107, 130540, 130924, 131294, 131694, 132108, 133027, 133422, 133799, 134153, 134492]","[124203, 124378, 124840, 125352, 125800, 126265, 126782, 127242, 127738, 128195, 128578, 128911, 129231, 129470, 129723, 130249, 130675, 131063, 131433, 131821, 132225, 133170, 133559, 133912, 134260, 134586]","[176, 141, 47, 81, 112, 125, 100, 82, 114, 94, 95, 117, 99, 93, 95, 112, 102, 103, 92, 92, 46, 86, 94, 105, 64, 44]","[124186, 124335, 124822, 125282, 125686, 126118, 126571, 127070, 127550, 128039, 128435, 128808, 129102, 129393, 129630, 130113, 130545, 130929, 131299, 131698, 132112, 133036, 133428, 133804, 134161, 134498]","[124125, 124624, 125124, 125624, 126125, 126625, 127125, 127625, 128053, 128449, 128823, 129117, 129406, 130127, 130561, 130945, 131314, 131714, 132128, 133047, 133442, 133819, 134173, 134512]",82,EM,L,R,ITMSR,1.1,
2,500,practice,0,1,1,1,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[140573, 141128, 141587, 142091, 142510, 142953, 143344, 143772, 144182, 144542, 144877, 145176, 145464, 145728, 146094, 146446, 146764, 147083, 147410, 150113, 150590, 151152, 151639, 152137, 152655]","[140707, 141353, 141791, 142264, 142683, 143119, 143532, 143961, 144361, 144696, 145009, 145291, 145568, 145832, 146257, 146595, 146919, 147212, 147570, 150320, 150809, 151345, 151812, 152332, 152866]","[118, 127, 165, 153, 149, 168, 144, 137, 109, 103, 58, 11, 11, 248, 92, 97, 89, 31, 84, 185, 135, 146, 139, 155, 116]","[140578, 141217, 141677, 142167, 142588, 143029, 143440, 143865, 144276, 144548, 144884, 145184, 145472, 145734, 146191, 146526, 146771, 147090, 147417, 150194, 150683, 151251, 151641, 152140, 152658]","[140290, 140788, 141288, 141788, 142288, 142788, 143288, 143789, 144202, 144562, 144898, 145197, 145484, 146114, 146466, 146784, 147103, 147430, 150133, 150610, 151172, 151659, 152157, 152675]",82,EM,L,R,ITMSR,1.1,
5,500,practice,0,2,2,2,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[158304, 158904, 159414, 159937, 160445, 160954, 161481, 162007, 162490, 162976, 163470, 163992, 164458, 164948, 165454, 165948, 166450, 166945, 167396, 167888, 168345, 168841, 169336]","[158593, 159141, 159677, 160182, 160699, 161208, 161722, 162217, 162692, 163182, 163692, 164201, 164649, 165139, 165652, 166162, 166625, 167117, 167610, 168048, 168551, 169033, 169526]","[116, 117, 131, 118, 125, 101, 115, 119, 127, 102, 90, 85, 86, 100, 93, 119, 80, 79, 93, 75, 81, 75, 106]","[158308, 159001, 159506, 159940, 160448, 161053, 161593, 162116, 162493, 162980, 163473, 163996, 164540, 164953, 165458, 165952, 166454, 166949, 167400, 167892, 168348, 168845, 169340]","[158019, 158519, 159020, 159519, 160019, 160519, 161019, 161519, 162027, 162510, 162996, 163490, 164013, 164478, 164968, 165474, 165968, 166470, 166965, 167416, 167908, 168365, 168861, 169356]",82,EM,L,R,ITMSR,1.1,
1,500,practice,0,3,3,3,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[175108, 175948, 176518, 177103, 177582, 178069, 178576, 179055, 179569, 180073, 180579, 181059, 181581, 182056, 182530, 183000, 183488, 183997, 184459, 184913, 185434, 185915, 186388]","[175389, 176149, 176714, 177262, 177751, 178198, 178692, 179145, 179685, 180199, 180685, 181189, 181706, 182197, 182653, 183121, 183593, 184117, 184566, 185051, 185578, 186079, 186527]","[121, 98, 115, 65, 60, 33, 51, 20, 49, 63, 40, 47, 59, 38, 31, 18, 1, 43, 43, 48, 55, 60, 29]","[175202, 175952, 176521, 177108, 177661, 178073, 178632, 179093, 179625, 180136, 180626, 181116, 181645, 182126, 182587, 183052, 183535, 184060, 184508, 184975, 185496, 185987, 186458]","[175108, 175608, 176108, 176608, 177108, 177608, 178108, 178608, 179075, 179589, 180093, 180599, 181080, 181601, 182076, 182550, 183020, 183508, 184017, 184479, 184933, 185454, 185935, 186408]",82,EM,L,R,ITMSR,1.1,
3,500,practice,0,4,4,4,practice,"['B', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[192077, 192504, 193040, 193524, 194018, 194510, 194990, 195465, 195984, 196430, 196946, 197414, 197929, 198404, 198900, 199359, 199836, 200314, 200778, 201239, 201729, 202187, 202627, 203103]","[192114, 192649, 193181, 193667, 194165, 194651, 195126, 195595, 196100, 196564, 197083, 197565, 198061, 198541, 199017, 199479, 199989, 200445, 200909, 201361, 201825, 202321, 202743, 203229]","[252, 76, 42, 5, 32, 244, 42, 31, 1, 235, 243, 16, 224, 12, 32, 244, 15, 1, 7, 179, 10, 4, 224, 0]","[192077, 192507, 193045, 193599, 194023, 194514, 194994, 195469, 195989, 196503, 196952, 197419, 197934, 198408, 198904, 199364, 199840, 200318, 200782, 201245, 201733, 202191, 202631, 203107]","[192090, 192590, 193090, 193590, 194091, 194590, 195090, 195590, 196004, 196450, 196966, 197434, 197949, 198424, 198920, 199379, 199856, 200334, 200798, 201260, 201749, 202207, 202647, 203123]",82,EM,L,R,ITMSR,1.1,
0,500,practice,0,5,5,5,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[208864, 209429, 209985, 210507, 211033, 211518, 212026, 212570, 213040, 213555, 214007, 214522, 214995, 215455, 215946, 216420, 216905, 217392, 217883, 218388, 218869, 219347, 219824]","[209009, 209548, 210086, 210618, 211144, 211640, 212156, 212685, 213191, 213704, 214178, 214682, 215135, 215606, 216072, 216554, 217018, 217498, 218005, 218496, 218985, 219463, 219950]","[100, 77, 252, 29, 252, 41, 33, 39, 53, 22, 49, 44, 61, 36, 37, 232, 252, 188, 253, 215, 217, 7, 246]","[208867, 209432, 209989, 210511, 211038, 211522, 212030, 212574, 213044, 213559, 214011, 214526, 215000, 215459, 215949, 216425, 216909, 217396, 217887, 218393, 218873, 219351, 219828]","[208538, 209038, 209538, 210038, 210538, 211038, 211538, 212038, 212590, 213060, 213575, 214027, 214542, 215015, 215475, 215966, 216440, 216925, 217412, 217903, 218408, 218889, 219367, 219844]",82,EM,L,R,ITMSR,1.1,
0,600,trial,0,6,6,6,trial,"['B', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[318379, 318763, 319369, 319972, 320553, 321155, 321730, 322351, 322955, 323636, 324312, 324956, 325526, 326151, 326722, 327248, 327824, 328389, 328953, 329496, 330038, 330614, 331164, 331752]","[318408, 318940, 319565, 320155, 320735, 321335, 321909, 322515, 323096, 323843, 324524, 325182, 325758, 326401, 326939, 327471, 328066, 328633, 329212, 329700, 330270, 330820, 331337, 331926]","[244, 135, 113, 114, 86, 71, 88, 83, 90, 45, 58, 251, 21, 29, 17, 24, 51, 227, 69, 11, 21, 26, 31, 34]","[318379, 318766, 319373, 319976, 320559, 321159, 321735, 322355, 322959, 323641, 324316, 324962, 325531, 326156, 326727, 327254, 327829, 328394, 328958, 329501, 330043, 330619, 331168, 331756]","[318390, 318989, 319589, 320189, 320789, 321389, 321989, 322589, 322975, 323656, 324332, 324976, 325547, 326171, 326743, 327268, 327844, 328409, 328973, 329517, 330058, 330634, 331184, 331772]",82,EM,L,R,ITMSR,1.1,
5,600,trial,0,7,7,7,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[337666, 338321, 338960, 339639, 340329, 341045, 341677, 342500, 343209, 343908, 344578, 345211, 345829, 346441, 347047, 347645, 348269, 348848, 349449, 350048, 350614, 351185, 351735]","[337800, 338467, 339142, 339778, 340484, 341200, 341834, 342680, 343418, 344107, 344791, 345420, 346063, 346636, 347267, 347867, 348496, 349093, 349656, 350251, 350836, 351393, 351978]","[132, 129, 130, 48, 121, 131, 147, 129, 87, 69, 118, 126, 136, 99, 19, 122, 96, 124, 110, 81, 99, 131, 131]","[337670, 338325, 338963, 339643, 340332, 341049, 341680, 342503, 343214, 343912, 344581, 345216, 345832, 346445, 347052, 347650, 348273, 348852, 349453, 350051, 350618, 351188, 351738]","[337270, 337870, 338470, 339070, 339671, 340270, 340870, 341470, 342520, 343229, 343928, 344598, 345231, 345849, 346461, 347067, 347665, 348290, 348868, 349469, 350068, 350635, 351205, 351755]",82,EM,L,R,ITMSR,1.1,
2,600,trial,0,8,8,8,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[357201, 357655, 358219, 358810, 359428, 360009, 360605, 361175, 361799, 362373, 362999, 363590, 364145, 364721, 365312, 365922, 366509, 367090, 367688, 368280, 368820, 369442, 370041, 370607]","[357352, 357871, 358429, 359033, 359641, 360214, 360832, 361452, 362036, 362626, 363238, 363814, 364357, 364963, 365539, 366142, 366725, 367315, 367908, 368489, 369075, 369708, 370286, 370863]","[138, 154, 152, 120, 95, 113, 146, 150, 121, 119, 102, 106, 90, 91, 119, 88, 72, 85, 89, 62, 93, 96, 73, 88]","[357204, 357658, 358222, 358814, 359432, 360013, 360609, 361178, 361803, 362376, 363002, 363593, 364149, 364725, 365315, 365925, 366513, 367093, 367692, 368284, 368823, 369445, 370045, 370610]","[357078, 357677, 358277, 358877, 359477, 360077, 360677, 361277, 361819, 362393, 363019, 363610, 364165, 364741, 365332, 365942, 366529, 367110, 367708, 368301, 368840, 369462, 370061, 370627]",82,EM,L,R,ITMSR,1.1,
