pitch,ioi,event,.thisRepN,.thisTrialN,.thisN,.thisIndex,event,tap_types,tap_times,release_times,peak_pressures,peak_times,tone_times,subject,experimenter,register,handedness,experiment,version,
,,SPR,0,-1,-1,0,SPR,"['P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P']","[38544, 40188, 42029, 43772, 45579, 47431, 49341, 51063, 52731, 54491, 56243, 58062, 59769, 61356, 63025, 64670, 66323, 67987, 69528, 71083, 72674, 74180, 75564, 77059, 78407, 79907, 81452, 83073, 84649, 86197]","[39588, 41366, 43078, 44914, 46696, 48569, 50251, 51984, 53782, 55495, 57228, 58986, 60567, 62206, 63865, 65473, 67166, 68765, 70273, 71876, 73397, 74868, 76412, 77764, 79205, 80801, 82342, 83998, 85410, 86976]","[224, 225, 226, 227, 223, 227, 224, 224, 228, 228, 227, 227, 221, 221, 224, 222, 224, 223, 222, 222, 218, 218, 220, 226, 222, 226, 225, 217, 219, 220]","[38995, 41103, 42405, 44453, 45970, 48058, 50094, 51678, 53571, 55250, 56858, 58712, 60230, 61875, 63568, 65186, 66936, 68536, 70037, 71607, 73203, 74427, 76108, 77578, 78915, 80364, 81970, 83580, 85223, 86675]",,92,OR,L,R,ITMSR,1.1,
0,500,practice,0,0,0,0,practice,"['B', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[157135, 157925, 158500, 159013, 159535, 160082, 160619, 161094, 161543, 161942, 162280, 162581, 162846, 163249, 163670, 164067, 164462, 164891, 165292, 165670, 166100, 166501, 166930, 167341]","[157608, 158138, 158658, 159194, 159730, 160239, 160747, 161207, 161675, 162068, 162393, 162688, 162944, 163390, 163825, 164222, 164616, 165046, 165446, 165830, 166243, 166654, 167064, 167485]","[136, 133, 40, 59, 22, 231, 195, 140, 159, 222, 227, 226, 229, 34, 67, 40, 9, 15, 42, 36, 254, 22, 40, 250]","[157135, 158029, 158583, 159099, 159607, 160134, 160675, 161140, 161549, 161989, 162338, 162626, 162855, 163319, 163755, 164149, 164552, 164971, 165367, 165732, 166174, 166581, 166993, 167419]","[157147, 157646, 158146, 158646, 159147, 159646, 160146, 160646, 161114, 161563, 161963, 162300, 162601, 163269, 163690, 164087, 164482, 164911, 165312, 165690, 166120, 166521, 166950, 167361]",92,OR,L,R,ITMSR,1.1,
5,500,practice,0,1,1,1,practice,"['B', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[173134, 173743, 174109, 174576, 175055, 175526, 176018, 176498, 176972, 177369, 177825, 178265, 178706, 179151, 179589, 180031, 180480, 180914, 181372, 181810, 182267, 182709, 183140, 183584]","[173220, 173917, 174307, 174753, 175221, 175675, 176147, 176615, 177085, 177490, 177978, 178396, 178838, 179269, 179734, 180169, 180610, 181059, 181497, 181953, 182393, 182811, 183262, 183705]","[58, 54, 54, 32, 232, 12, 224, 240, 242, 255, 202, 144, 100, 123, 146, 94, 103, 160, 109, 104, 139, 251, 138, 81]","[173134, 173840, 174215, 174671, 175139, 175593, 176079, 176560, 177028, 177417, 177884, 178323, 178758, 179190, 179650, 180099, 180531, 180983, 181428, 181869, 182326, 182744, 183184, 183631]","[173148, 173647, 174147, 174647, 175148, 175647, 176147, 176647, 176992, 177389, 177845, 178285, 178726, 179171, 179609, 180051, 180500, 180934, 181392, 181830, 182287, 182729, 183160, 183604]",92,OR,L,R,ITMSR,1.1,
3,500,practice,0,2,2,2,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[189744, 190231, 190738, 191248, 191760, 192277, 192781, 193272, 193785, 194273, 194738, 195222, 195693, 196157, 196638, 197128, 197612, 198129, 198579, 199096, 199557, 200035, 200512]","[189870, 190336, 190854, 191381, 191900, 192410, 192918, 193403, 193910, 194403, 194866, 195336, 195822, 196272, 196746, 197259, 197739, 198245, 198710, 199212, 199683, 200161, 200641]","[239, 155, 195, 144, 226, 182, 162, 141, 142, 86, 123, 110, 180, 101, 117, 158, 94, 148, 180, 119, 144, 170, 152]","[189793, 190266, 190788, 191308, 191823, 192318, 192843, 193323, 193828, 194329, 194801, 195261, 195753, 196205, 196685, 197188, 197675, 198174, 198647, 199143, 199617, 200083, 200569]","[189334, 189834, 190334, 190834, 191334, 191834, 192334, 192834, 193292, 193805, 194293, 194758, 195243, 195714, 196177, 196658, 197148, 197633, 198149, 198599, 199116, 199577, 200055, 200532]",92,OR,L,R,ITMSR,1.1,
1,500,practice,0,3,3,3,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[206572, 207092, 207631, 208130, 208625, 209133, 209643, 210148, 210666, 211153, 211641, 212117, 212630, 213056, 213580, 214055, 214547, 215013, 215491, 215971, 216474, 216962, 217468]","[206706, 207264, 207771, 208301, 208785, 209309, 209805, 210333, 210835, 211291, 211802, 212275, 212768, 213219, 213767, 214221, 214704, 215202, 215676, 216190, 216662, 217146, 217620]","[52, 244, 30, 0, 201, 6, 14, 82, 254, 176, 220, 208, 185, 242, 249, 206, 202, 204, 236, 37, 229, 236, 228]","[206637, 207157, 207674, 208190, 208688, 209203, 209715, 210209, 210736, 211197, 211703, 212193, 212665, 213117, 213653, 214127, 214604, 215087, 215587, 216066, 216544, 217048, 217543]","[206277, 206777, 207277, 207777, 208277, 208777, 209277, 209777, 210168, 210686, 211173, 211661, 212137, 212651, 213076, 213600, 214075, 214567, 215033, 215512, 215991, 216494, 216982, 217488]",92,OR,L,R,ITMSR,1.1,
2,500,practice,0,4,4,4,practice,"['B', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[222853, 223363, 223831, 224305, 224799, 225258, 225767, 226258, 226778, 227303, 227744, 228202, 228644, 229085, 229555, 229985, 230491, 230967, 231424, 231847, 232272, 232689, 233150, 233594]","[223015, 223533, 223980, 224486, 224945, 225400, 225905, 226382, 226904, 227412, 227861, 228332, 228782, 229207, 229683, 230148, 230643, 231104, 231559, 231974, 232397, 232816, 233261, 233711]","[222, 162, 161, 187, 115, 126, 103, 33, 22, 249, 23, 77, 78, 33, 26, 97, 92, 62, 39, 28, 62, 66, 9, 69]","[222943, 223442, 223911, 224387, 224857, 225321, 225829, 226300, 226822, 227340, 227789, 228253, 228708, 229136, 229626, 230066, 230553, 231032, 231495, 231914, 232328, 232751, 233211, 233653]","[222864, 223363, 223863, 224363, 224863, 225363, 225863, 226363, 226798, 227323, 227764, 228222, 228664, 229105, 229575, 230005, 230511, 230987, 231444, 231867, 232292, 232709, 233170, 233614]",92,OR,L,R,ITMSR,1.1,
4,500,practice,0,5,5,5,practice,"['B', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[238998, 239514, 239955, 240405, 240872, 241323, 241838, 242328, 242820, 243289, 243748, 244192, 244643, 245099, 245508, 245952, 246392, 246818, 247279, 247713, 248111, 248531, 248927, 249349]","[239262, 239740, 240172, 240663, 241120, 241566, 242118, 242586, 243045, 243467, 243932, 244388, 244839, 245281, 245687, 246116, 246544, 246986, 247446, 247891, 248336, 248743, 249149, 249580]","[237, 158, 176, 70, 66, 65, 59, 73, 52, 236, 247, 22, 17, 6, 253, 224, 179, 238, 194, 200, 217, 203, 208, 222]","[239138, 239637, 240083, 240545, 241000, 241471, 241975, 242485, 242925, 243363, 243831, 244289, 244746, 245191, 245599, 246024, 246451, 246891, 247359, 247800, 248233, 248639, 249049, 249476]","[239009, 239508, 240008, 240508, 241008, 241508, 242008, 242508, 242840, 243309, 243768, 244212, 244663, 245120, 245528, 245972, 246412, 246838, 247299, 247733, 248131, 248551, 248947, 249369]",92,OR,L,R,ITMSR,1.1,
1,600,trial,0,6,6,6,trial,"['B', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[310853, 311274, 311908, 312633, 313198, 313752, 314345, 314967, 315585, 316193, 316826, 317411, 317996, 318567, 319172, 319775, 320356, 320946, 321543, 322139, 322714, 323273, 323908, 324514]","[311099, 311673, 312294, 312870, 313449, 314001, 314641, 315282, 315865, 316460, 317059, 317665, 318244, 318794, 319436, 320050, 320651, 321238, 321787, 322378, 322966, 323496, 324154]","[137, 117, 140, 138, 154, 149, 127, 134, 117, 87, 139, 136, 143, 123, 141, 139, 151, 130, 132, 137, 133, 131, 128]","[310853, 311397, 312108, 312749, 313316, 313875, 314502, 315125, 315720, 316331, 316960, 317538, 318131, 318675, 319315, 319906, 320513, 321078, 321653, 322271, 322841, 323387, 324016]","[310866, 311465, 312066, 312666, 313266, 313866, 314466, 315066, 315606, 316213, 316846, 317431, 318016, 318587, 319192, 319795, 320376, 320966, 321563, 322159, 322734, 323293, 323928, 324534]",92,OR,L,R,ITMSR,1.1,
4,400,trial,0,7,7,7,trial,"['B', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[330209, 330687, 331025, 331356, 331714, 332131, 332481, 332899, 333318, 333673, 334021, 334358, 334703, 335071, 335417, 335796, 336151, 336514, 336874, 337235, 337582, 337967, 338322, 338668]","[330478, 330911, 331189, 331506, 331865, 332284, 332668, 333075, 333466, 333801, 334170, 334512, 334828, 335208, 335575, 335916, 336285, 336622, 337000, 337353, 337722, 338089, 338439, 338811]","[187, 154, 141, 122, 131, 111, 116, 91, 94, 8, 71, 58, 41, 40, 84, 250, 42, 46, 16, 48, 43, 26, 6, 68]","[330322, 330815, 331091, 331417, 331790, 332198, 332569, 332969, 333385, 333721, 334072, 334423, 334753, 335123, 335488, 335840, 336201, 336565, 336930, 337280, 337643, 338012, 338367, 338726]","[330220, 330620, 331020, 331420, 331821, 332221, 332621, 333021, 333338, 333693, 334041, 334379, 334723, 335091, 335437, 335816, 336172, 336534, 336894, 337255, 337602, 337987, 338342, 338689]",92,OR,L,R,ITMSR,1.1,
3,400,trial,0,8,8,8,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[344386, 344859, 345348, 345753, 346159, 346548, 346944, 347320, 347713, 348089, 348470, 348837, 349198, 349581, 349929, 350327, 350678, 351077, 351446, 351778, 352133, 352473, 352851]","[344598, 345054, 345505, 345897, 346279, 346674, 347058, 347443, 347833, 348206, 348572, 348953, 349317, 349696, 350050, 350437, 350801, 351159, 351525, 351889, 352226, 352588, 352945]","[81, 77, 215, 206, 172, 198, 203, 152, 162, 164, 58, 178, 228, 105, 228, 201, 174, 0, 36, 234, 165, 239, 156]","[344484, 344938, 345409, 345816, 346210, 346613, 346989, 347368, 347759, 348136, 348515, 348877, 349254, 349623, 349977, 350370, 350727, 351121, 351478, 351817, 352165, 352520, 352885]","[344195, 344595, 344995, 345395, 345795, 346195, 346595, 346995, 347340, 347734, 348109, 348490, 348857, 349218, 349601, 349949, 350347, 350698, 351097, 351466, 351798, 352153, 352493, 352871]",92,OR,L,R,ITMSR,1.1,
