pitch,ioi,event,.thisRepN,.thisTrialN,.thisN,.thisIndex,event,tap_types,tap_times,release_times,peak_pressures,peak_times,tone_times,subject,experimenter,register,handedness,experiment,version
0,400,trial,0,9,9,9,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[400220, 400641, 401293, 401739, 402057, 402404, 402763, 403113, 403462, 403774, 404101, 404448, 404797, 405160, 405517, 405885, 406239, 406580, 406900, 407233, 407585, 407911, 408262]","[400494, 401024, 401566, 401917, 402229, 402615, 402961, 403317, 403615, 403937, 404250, 404595, 404930, 405327, 405668, 406036, 406390, 406729, 407049, 407389, 407704, 408029, 408368]","[124, 128, 121, 115, 106, 122, 103, 117, 100, 104, 83, 91, 101, 116, 100, 109, 99, 91, 95, 98, 88, 110, 93]","[400325, 400861, 401452, 401841, 402061, 402408, 402860, 403227, 403544, 403778, 404105, 404452, 404801, 405165, 405521, 405889, 406243, 406584, 406904, 407237, 407588, 407915, 408265]","[400053, 400452, 400852, 401252, 401652, 402052, 402452, 402852, 403133, 403482, 403794, 404121, 404468, 404817, 405180, 405537, 405905, 406259, 406600, 406920, 407254, 407605, 407931, 408282]",70,OR,U,R,ITMSR,1.1
5,400,trial,0,10,10,10,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[414189, 414500, 414845, 415183, 415558, 415932, 416299, 416683, 417067, 417435, 417807, 418142, 418475, 418867, 419223, 419591, 419953, 420322, 420673, 421038, 421369, 421720, 422060, 422393, 422738]","[414340, 414693, 415021, 415378, 415762, 416139, 416490, 416888, 417244, 417625, 417964, 418281, 418626, 419016, 419352, 419707, 420071, 420432, 420799, 421129, 421482, 421806, 422153, 422479, 422820]","[96, 109, 102, 99, 107, 101, 100, 116, 99, 115, 99, 103, 90, 95, 106, 78, 78, 73, 90, 72, 86, 79, 98, 84, 89]","[414267, 414504, 414849, 415187, 415562, 415936, 416303, 416687, 417071, 417439, 417811, 418146, 418479, 418871, 419227, 419594, 419957, 420325, 420677, 421042, 421373, 421724, 422064, 422397, 422743]","[414022, 414423, 414822, 415222, 415622, 416022, 416422, 416822, 417455, 417827, 418162, 418495, 418887, 419244, 419611, 419973, 420342, 420694, 421058, 421389, 421740, 422080, 422413, 422758]",70,OR,U,R,ITMSR,1.1
5,600,trial,0,11,11,11,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[428273, 428872, 429476, 430071, 430656, 431228, 431833, 432398, 433039, 433704, 434327, 434892, 435453, 436037, 436609, 437169, 437744, 438301, 438838, 439342, 439951, 440492, 441078, 441670]","[428521, 429082, 429726, 430348, 430955, 431550, 432136, 432748, 433462, 434077, 434646, 435229, 435808, 436363, 436939, 437493, 438020, 438601, 439124, 439663, 440225, 440794, 441443]","[113, 86, 94, 91, 79, 102, 109, 112, 116, 110, 126, 117, 118, 104, 117, 112, 107, 104, 106, 115, 120, 116, 109]","[428392, 428877, 429602, 430199, 430797, 431232, 431836, 432402, 433042, 433708, 434331, 434895, 435458, 436246, 436612, 437172, 437748, 438305, 438842, 439346, 439955, 440495, 441082]","[428069, 428669, 429270, 429869, 430469, 431069, 431669, 432269, 433059, 433724, 434348, 434912, 435473, 436057, 436629, 437189, 437764, 438321, 438858, 439362, 439971, 440512, 441098, 441690]",70,OR,U,R,ITMSR,1.1
2,600,trial,0,12,12,12,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[447271, 447677, 448186, 448774, 449341, 449944, 450548, 451122, 451684, 452220, 452768, 453337, 453911, 454475, 455046, 455593, 456163, 456686, 457284, 457827, 458413, 458950, 459500, 460052]","[447494, 448020, 448589, 449126, 449709, 450252, 450859, 451416, 451942, 452512, 453100, 453670, 454237, 454775, 455361, 455895, 456442, 456962, 457559, 458128, 458656, 459237, 459777]","[107, 113, 97, 99, 125, 71, 123, 104, 88, 123, 119, 108, 121, 109, 107, 106, 115, 87, 115, 126, 123, 121, 103]","[447410, 447681, 448410, 448778, 449344, 449949, 450551, 451125, 451837, 452225, 452771, 453341, 453915, 454479, 455049, 455598, 456166, 456869, 457288, 457831, 458417, 458953, 459504]","[447064, 447664, 448264, 448864, 449464, 450064, 450664, 451264, 451704, 452240, 452788, 453357, 453932, 454495, 455066, 455613, 456183, 456706, 457304, 457847, 458433, 458970, 459521, 460072]",70,OR,U,R,ITMSR,1.1
5,600,trial,0,13,13,13,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[465696, 466107, 466653, 467238, 467816, 468382, 468988, 469591, 470205, 470738, 471306, 471907, 472492, 473053, 473604, 474201, 474791, 475378, 475966, 476524, 477119, 477689, 478277, 478848]","[465933, 466460, 467027, 467570, 468135, 468681, 469292, 469882, 470467, 471060, 471643, 472206, 472778, 473347, 473903, 474498, 475075, 475634, 476227, 476787, 477352, 477957, 478534, 479081]","[119, 121, 121, 129, 121, 115, 126, 119, 118, 133, 133, 128, 125, 133, 132, 136, 118, 121, 125, 121, 142, 127, 133, 131]","[465806, 466307, 466657, 467241, 467819, 468386, 468992, 469594, 470320, 470743, 471310, 471910, 472495, 473056, 473607, 474203, 474796, 475381, 475970, 476527, 477122, 477692, 478280, 478851]","[465516, 466116, 466716, 467316, 467916, 468516, 469116, 469716, 470225, 470758, 471326, 471927, 472512, 473073, 473624, 474221, 474811, 475398, 475986, 476545, 477139, 477709, 478297, 478868]",70,OR,U,R,ITMSR,1.1
2,400,trial,0,14,14,14,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[484781, 485248, 485704, 486026, 486386, 486715, 487055, 487375, 487746, 488076, 488428, 488806, 489159, 489520, 489870, 490219, 490546, 490884, 491214, 491582, 491906, 492251, 492574, 492923]","[485035, 485523, 485864, 486216, 486550, 486884, 487211, 487548, 487891, 488238, 488587, 488943, 489308, 489678, 490039, 490376, 490703, 491015, 491340, 491698, 492038, 492365, 492716, 493041]","[118, 129, 113, 116, 116, 114, 114, 105, 116, 121, 102, 99, 110, 103, 103, 97, 93, 95, 103, 105, 100, 100, 95, 97]","[484784, 485251, 485708, 486030, 486390, 486718, 487059, 487377, 487749, 488079, 488432, 488810, 489163, 489523, 489874, 490223, 490550, 490888, 491218, 491586, 491910, 492254, 492578, 492926]","[484580, 484980, 485380, 485780, 486180, 486580, 486980, 487380, 487767, 488096, 488449, 488826, 489179, 489540, 489890, 490240, 490566, 490904, 491234, 491602, 491926, 492271, 492594, 492943]",70,OR,U,R,ITMSR,1.1
3,400,trial,0,15,15,15,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[498642, 498956, 499261, 499571, 499933, 500357, 500711, 501090, 501469, 501826, 502180, 502550, 502910, 503256, 503591, 503946, 504274, 504616, 505009, 505348, 505666, 506021, 506338, 506673]","[498823, 499128, 499421, 499750, 500140, 500546, 500910, 501322, 501676, 502013, 502364, 502700, 503065, 503406, 503730, 504061, 504388, 504733, 505116, 505453, 505772, 506101, 506449, 506777]","[94, 81, 81, 94, 111, 110, 109, 116, 114, 88, 105, 91, 92, 97, 73, 79, 42, 68, 99, 96, 88, 33, 93, 81]","[498647, 498960, 499266, 499574, 499936, 500361, 500715, 501094, 501473, 501831, 502184, 502554, 502915, 503260, 503596, 503950, 504279, 504622, 505013, 505352, 505670, 506025, 506341, 506677]","[498399, 498799, 499200, 499599, 499999, 500399, 500799, 501199, 501489, 501847, 502200, 502571, 502930, 503276, 503611, 503966, 504294, 504636, 505029, 505368, 505687, 506041, 506358, 506693]",70,OR,U,R,ITMSR,1.1
0,400,trial,0,16,16,16,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[512314, 512642, 512969, 513306, 513670, 514056, 514444, 514839, 515225, 515569, 515914, 516262, 516639, 517020, 517382, 517782, 518140, 518508, 518877, 519211, 519555, 519936, 520318, 520697]","[512438, 512819, 513137, 513486, 513865, 514254, 514647, 515049, 515401, 515715, 516039, 516387, 516780, 517136, 517542, 517943, 518311, 518683, 519043, 519367, 519727, 520092, 520459, 520820]","[121, 105, 95, 104, 83, 120, 100, 107, 111, 104, 92, 86, 98, 58, 27, 78, 104, 105, 105, 117, 110, 111, 96, 78]","[512318, 512645, 512973, 513310, 513675, 514059, 514448, 514843, 515229, 515573, 515918, 516267, 516643, 517024, 517387, 517786, 518145, 518511, 518881, 519215, 519559, 519939, 520323, 520701]","[512113, 512514, 512914, 513314, 513714, 514114, 514514, 514914, 515245, 515589, 515934, 516282, 516659, 517040, 517402, 517803, 518160, 518529, 518897, 519231, 519575, 519956, 520338, 520717]",70,OR,U,R,ITMSR,1.1
3,400,trial,0,17,17,17,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[526557, 526836, 527158, 527504, 527874, 528257, 528652, 529047, 529446, 529813, 530168, 530545, 530898, 531277, 531637, 532016, 532372, 532719, 533059, 533428, 533763, 534108, 534461, 534837]","[526660, 527019, 527347, 527719, 528098, 528456, 528849, 529244, 529600, 529965, 530306, 530670, 531055, 531453, 531807, 532156, 532512, 532844, 533186, 533565, 533902, 534225, 534577, 534951]","[103, 103, 110, 116, 112, 117, 94, 108, 110, 109, 103, 88, 101, 82, 81, 70, 92, 85, 83, 119, 94, 97, 80, 67]","[526561, 526839, 527162, 527507, 527877, 528261, 528656, 529050, 529449, 529816, 530172, 530549, 530902, 531281, 531641, 532021, 532376, 532723, 533063, 533432, 533766, 534112, 534464, 534841]","[526315, 526715, 527115, 527515, 527916, 528315, 528715, 529115, 529466, 529833, 530188, 530565, 530918, 531297, 531657, 532036, 532392, 532739, 533080, 533448, 533783, 534128, 534481, 534857]",70,OR,U,R,ITMSR,1.1
4,400,trial,0,18,18,18,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[540792, 541116, 541446, 541810, 542178, 542540, 542915, 543316, 543717, 544093, 544476, 544833, 545209, 545592, 545952, 546342, 546745, 547134, 547489, 547851, 548196, 548544, 548904, 549258]","[540939, 541286, 541637, 542006, 542383, 542739, 543136, 543538, 543922, 544279, 544646, 544992, 545378, 545744, 546109, 546537, 546920, 547280, 547642, 547988, 548331, 548675, 549021, 549406]","[77, 97, 108, 57, 95, 104, 118, 114, 120, 105, 101, 121, 120, 106, 107, 127, 103, 117, 83, 102, 96, 75, 93, 110]","[540795, 541120, 541449, 541814, 542181, 542544, 542919, 543321, 543721, 544096, 544480, 544836, 545212, 545595, 545955, 546344, 546749, 547137, 547493, 547854, 548200, 548548, 548909, 549262]","[540594, 540994, 541394, 541794, 542194, 542594, 542994, 543394, 543737, 544113, 544496, 544854, 545229, 545612, 545972, 546362, 546765, 547154, 547509, 547871, 548216, 548564, 548924, 549278]",70,OR,U,R,ITMSR,1.1
5,400,trial,0,19,19,19,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[554982, 555332, 555670, 556036, 556419, 556826, 557235, 557595, 557958, 558322, 558688, 559040, 559417, 559788, 560154, 560517, 560971, 561387, 561729, 562054, 562409, 562795, 563140, 563495]","[555160, 555521, 555845, 556235, 556624, 557006, 557378, 557755, 558119, 558471, 558825, 559186, 559576, 559930, 560294, 560692, 561199, 561544, 561850, 562192, 562562, 562914, 563263, 563627]","[99, 123, 119, 122, 118, 125, 130, 136, 136, 134, 130, 133, 131, 133, 131, 136, 98, 126, 123, 135, 120, 137, 135, 113]","[554986, 555336, 555674, 556039, 556423, 556827, 557239, 557598, 557961, 558325, 558691, 559043, 559419, 559791, 560156, 560520, 560975, 561390, 561732, 562057, 562412, 562798, 563142, 563500]","[554803, 555203, 555603, 556003, 556403, 556803, 557203, 557603, 557978, 558342, 558708, 559060, 559437, 559808, 560174, 560537, 560991, 561408, 561750, 562074, 562429, 562816, 563160, 563515]",70,OR,U,R,ITMSR,1.1
1,600,trial,0,20,20,20,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[569246, 569555, 570074, 570703, 571369, 571928, 572555, 573166, 573751, 574304, 574839, 575515, 576091, 576647, 577182, 577752, 578295, 578830, 579382, 579935, 580482, 581019, 581521, 582087]","[569362, 569812, 570446, 571095, 571667, 572229, 572830, 573396, 573996, 574555, 575147, 575747, 576335, 576870, 577473, 578019, 578570, 579131, 579687, 580231, 580734, 581293, 581775, 582313]","[108, 118, 125, 116, 105, 98, 83, 89, 95, 82, 74, 90, 104, 79, 81, 100, 90, 85, 93, 83, 101, 109, 78, 101]","[569249, 569560, 570078, 570706, 571373, 571931, 572559, 573170, 573755, 574308, 574843, 575519, 576095, 576651, 577186, 577755, 578298, 578833, 579385, 579939, 580485, 581022, 581525, 582091]","[569004, 569603, 570203, 570803, 571403, 572003, 572603, 573203, 573771, 574324, 574859, 575535, 576111, 576667, 577202, 577772, 578315, 578850, 579402, 579955, 580502, 581039, 581541, 582107]",70,OR,U,R,ITMSR,1.1
2,600,trial,0,21,21,21,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[587991, 588314, 588822, 589441, 590046, 590644, 591262, 591862, 592441, 593027, 593548, 594113, 594713, 595226, 595809, 596357, 596913, 597507, 598046, 598580, 599126, 599678, 600227, 600772]","[588126, 588589, 589231, 589816, 590372, 590959, 591551, 592150, 592739, 593302, 593826, 594409, 594989, 595526, 596075, 596644, 597200, 597776, 598276, 598827, 599419, 599959, 600515]","[106, 118, 130, 96, 116, 113, 113, 117, 124, 127, 111, 113, 107, 102, 113, 108, 120, 114, 119, 106, 119, 101, 114]","[587995, 588422, 588825, 589444, 590049, 590647, 591265, 592020, 592445, 593031, 593718, 594117, 594880, 595229, 595813, 596537, 597094, 597510, 598050, 598733, 599129, 599863, 600230]","[587784, 588384, 588984, 589584, 590184, 590784, 591384, 591984, 592461, 593047, 593568, 594134, 594733, 595246, 595829, 596377, 596933, 597527, 598066, 598600, 599146, 599698, 600247, 600792]",70,OR,U,R,ITMSR,1.1
