pitch,ioi,event,.thisRepN,.thisTrialN,.thisN,.thisIndex,event,tap_types,tap_times,release_times,peak_pressures,peak_times,tone_times,subject,experimenter,register,handedness,experiment,version,
,,SPR,0,-1,-1,0,SPR,"['P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P']","[34141, 35582, 36553, 37335, 38164, 38875, 39613, 40321, 41023, 41731, 42487, 43258, 44040, 44816, 45526, 46178, 46934, 47662, 48407, 49164, 49901, 50628, 51404, 52145, 52909, 53651, 54412, 55200, 56008, 56794]","[34285, 35700, 36663, 37468, 38278, 38988, 39716, 40439, 41146, 41869, 42598, 43355, 44149, 44944, 45655, 46305, 47081, 47813, 48568, 49326, 50028, 50785, 51556, 52280, 53040, 53779, 54522, 55355, 56138, 56934]","[107, 78, 91, 85, 253, 18, 1, 89, 62, 56, 103, 67, 83, 98, 97, 107, 116, 96, 115, 96, 70, 123, 109, 96, 101, 92, 103, 109, 84, 117]","[34211, 35640, 36608, 37397, 38168, 38931, 39618, 40376, 41082, 41791, 42491, 43262, 44044, 44876, 45587, 46236, 47006, 47721, 48476, 49229, 49905, 50707, 51483, 52215, 52913, 53655, 54416, 55273, 56012, 56853]",,90,EM,U,R,ITMSR,1.1,
2,500,practice,0,0,0,0,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[138390, 139311, 139778, 140280, 140773, 141301, 141789, 142275, 142718, 143129, 143482, 143799, 144096, 144371, 144617, 151839, 152227, 152574, 152973, 153483, 153980, 154451, 154918, 155316]","[138482, 139400, 139855, 140366, 140868, 141388, 141862, 142361, 142809, 143219, 143570, 143888, 144169, 144448, 144684, 151947, 152313, 152657, 153075, 153605, 154080, 154553, 155018, 155432]","[84, 76, 68, 43, 64, 75, 21, 84, 88, 103, 119, 100, 99, 104, 42, 130, 83, 85, 70, 46, 38, 53, 32, 48]","[138431, 139346, 139782, 140317, 140777, 141305, 141793, 142279, 142722, 143132, 143485, 143803, 144099, 144374, 144621, 151890, 152231, 152579, 152977, 153487, 153986, 154457, 154923, 155369]","[138341, 138841, 139341, 139841, 140341, 140841, 141341, 141841, 142296, 142738, 143149, 143502, 143819, 144116, 144391, 151859, 152247, 152594, 152993, 153503, 154000, 154471, 154938, 155336]",90,EM,U,R,ITMSR,1.1,
5,500,practice,0,1,1,1,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[161640, 162000, 162492, 162996, 163472, 163966, 164466, 164941, 165385, 165839, 166299, 166800, 167283, 167790, 168270, 168759, 169263, 169731, 170244, 170718, 171204, 171667, 172158]","[161713, 162123, 162615, 163103, 163554, 164061, 164547, 165031, 165482, 165939, 166402, 166897, 167399, 167883, 168361, 168857, 169372, 169845, 170351, 170814, 171294, 171783, 172277]","[253, 116, 111, 93, 61, 50, 19, 59, 69, 68, 247, 1, 229, 204, 185, 193, 175, 202, 203, 222, 170, 244, 192]","[161645, 162055, 162545, 163000, 163476, 163971, 164469, 164944, 165388, 165843, 166303, 166804, 167344, 167795, 168276, 168765, 169269, 169793, 170250, 170722, 171209, 171671, 172164]","[161060, 161560, 162060, 162561, 163060, 163560, 164060, 164560, 164961, 165405, 165859, 166319, 166820, 167303, 167810, 168290, 168779, 169283, 169751, 170264, 170738, 171224, 171687, 172178]",90,EM,U,R,ITMSR,1.1,
3,500,practice,0,2,2,2,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[178141, 178580, 179104, 179636, 180116, 180640, 181116, 181648, 182131, 182623, 183096, 183571, 184102, 184555, 185022, 185496, 185974, 186425, 186926, 187403, 187890, 188360, 188811]","[178251, 178683, 179193, 179704, 180170, 180714, 181202, 181741, 182224, 182710, 183182, 183664, 184183, 184647, 185094, 185565, 186041, 186504, 187009, 187485, 187961, 188451, 188913]","[47, 46, 235, 6, 247, 24, 39, 35, 18, 11, 7, 178, 152, 245, 229, 199, 139, 167, 141, 161, 196, 143, 137]","[178145, 178631, 179145, 179640, 180120, 180644, 181120, 181652, 182135, 182627, 183101, 183577, 184109, 184560, 185026, 185500, 185979, 186430, 186931, 187409, 187895, 188398, 188816]","[177701, 178200, 178700, 179201, 179700, 180200, 180700, 181200, 181668, 182151, 182643, 183116, 183591, 184122, 184576, 185042, 185517, 185994, 186445, 186946, 187423, 187910, 188380, 188831]",90,EM,U,R,ITMSR,1.1,
0,500,practice,0,3,3,3,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[194629, 195128, 195624, 196153, 196652, 197131, 197621, 198122, 198594, 199103, 199607, 200087, 200624, 201057, 201563, 202047, 202518, 202988, 203465, 203943, 204412, 204905, 205373]","[194740, 195223, 195722, 196241, 196736, 197219, 197722, 198213, 198671, 199184, 199701, 200180, 200702, 201165, 201645, 202132, 202595, 203074, 203534, 204028, 204486, 204984, 205464]","[79, 24, 25, 69, 65, 72, 44, 17, 47, 12, 254, 32, 37, 39, 239, 0, 26, 253, 214, 9, 209, 203, 38]","[194681, 195132, 195629, 196157, 196655, 197135, 197625, 198127, 198598, 199108, 199612, 200091, 200628, 201060, 201567, 202052, 202521, 202992, 203470, 203948, 204418, 204910, 205376]","[194169, 194669, 195169, 195670, 196169, 196669, 197169, 197669, 198142, 198615, 199123, 199627, 200108, 200644, 201077, 201583, 202067, 202539, 203009, 203485, 203963, 204432, 204925, 205393]",90,EM,U,R,ITMSR,1.1,
4,500,practice,0,4,4,4,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[211202, 211695, 212214, 212706, 213219, 213679, 214192, 214679, 215181, 215661, 216167, 216625, 217135, 217615, 218117, 218592, 219056, 219563, 220051, 220517, 221006, 221460, 221974]","[211282, 211765, 212272, 212777, 213296, 213744, 214263, 214753, 215244, 215726, 216244, 216698, 217198, 217680, 218184, 218656, 219140, 219632, 220131, 220598, 221075, 221541, 222047]","[56, 29, 227, 82, 60, 70, 60, 26, 228, 219, 182, 225, 195, 255, 253, 241, 28, 242, 209, 249, 224, 4, 232]","[211206, 211700, 212219, 212710, 213224, 213682, 214195, 214683, 215184, 215666, 216171, 216630, 217139, 217618, 218121, 218596, 219060, 219567, 220055, 220522, 221011, 221464, 221979]","[210724, 211224, 211724, 212225, 212724, 213224, 213724, 214224, 214700, 215201, 215682, 216187, 216645, 217155, 217635, 218137, 218612, 219076, 219583, 220071, 220537, 221026, 221480, 221995]",90,EM,U,R,ITMSR,1.1,
1,500,practice,0,5,5,5,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[228214, 228700, 229196, 229730, 230216, 230699, 231197, 231703, 232163, 232664, 233174, 233650, 234139, 234622, 235089, 235584, 236065, 236562, 237060, 237523, 238001, 238480, 238943]","[228294, 228779, 229288, 229849, 230337, 230810, 231291, 231813, 232279, 232768, 233266, 233741, 234233, 234704, 235171, 235661, 236143, 236637, 237116, 237591, 238064, 238547, 239002]","[43, 250, 89, 58, 39, 50, 37, 24, 13, 39, 24, 42, 238, 197, 7, 198, 209, 157, 118, 14, 213, 169, 239]","[228218, 228704, 229199, 229734, 230220, 230703, 231201, 231707, 232167, 232667, 233177, 233654, 234143, 234628, 235094, 235588, 236069, 236568, 237065, 237528, 238005, 238485, 238947]","[227762, 228261, 228761, 229261, 229762, 230262, 230762, 231262, 231724, 232183, 232684, 233194, 233670, 234159, 234642, 235109, 235604, 236085, 236582, 237080, 237543, 238021, 238500, 238963]",90,EM,U,R,ITMSR,1.1,
3,600,trial,0,6,6,6,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[301135, 301856, 302454, 303045, 303668, 304257, 304839, 305487, 306082, 306654, 307253, 307833, 308412, 308974, 309560, 310131, 310725, 311301, 311902, 312457, 313052, 313632, 314206]","[301229, 301964, 302556, 303136, 303735, 304317, 304906, 305555, 306138, 306710, 307312, 307889, 308464, 309048, 309639, 310219, 310807, 311383, 311986, 312544, 313141, 313717, 314293]","[126, 109, 61, 51, 55, 100, 117, 66, 104, 123, 117, 98, 102, 81, 90, 100, 115, 80, 42, 69, 80, 44, 20]","[301185, 301904, 302501, 303049, 303671, 304260, 304842, 305491, 306085, 306658, 307256, 307837, 308417, 308979, 309564, 310167, 310729, 311305, 311907, 312461, 313056, 313636, 314255]","[300717, 301317, 301917, 302517, 303117, 303717, 304317, 304917, 305507, 306102, 306674, 307273, 307853, 308432, 308994, 309580, 310151, 310745, 311321, 311922, 312477, 313072, 313652, 314226]",90,EM,U,R,ITMSR,1.1,
4,400,trial,0,7,7,7,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[320339, 320645, 320995, 321396, 321801, 322209, 322594, 323033, 323433, 323844, 324262, 324699, 325088, 325476, 325846, 326274, 326695, 327046, 327449, 327855, 328255, 328642, 329039]","[320421, 320703, 321058, 321456, 321869, 322274, 322683, 323102, 323513, 323922, 324337, 324757, 325144, 325547, 325925, 326350, 326762, 327114, 327516, 327917, 328308, 328708, 329095]","[114, 79, 97, 106, 125, 115, 111, 92, 94, 44, 50, 65, 77, 83, 67, 74, 20, 66, 60, 30, 214, 244, 180]","[320343, 320650, 320999, 321399, 321804, 322212, 322597, 323036, 323436, 323848, 324265, 324702, 325092, 325479, 325849, 326278, 326700, 327050, 327453, 327859, 328258, 328646, 329043]","[319833, 320232, 320632, 321032, 321432, 321832, 322232, 322632, 323053, 323453, 323864, 324282, 324719, 325108, 325496, 325866, 326294, 326715, 327066, 327469, 327875, 328275, 328663, 329059]",90,EM,U,R,ITMSR,1.1,
3,400,trial,0,8,8,8,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[334978, 335358, 335752, 336166, 336585, 336994, 337398, 337811, 338190, 338597, 338980, 339400, 339814, 340180, 340587, 340980, 341399, 341783, 342190, 342561, 342968, 343361, 343757]","[335054, 335421, 335828, 336239, 336656, 337067, 337456, 337874, 338250, 338668, 339063, 339452, 339865, 340244, 340641, 341045, 341458, 341859, 342246, 342642, 343043, 343429, 343836]","[98, 151, 141, 157, 138, 117, 143, 121, 136, 120, 98, 72, 61, 92, 90, 81, 82, 103, 12, 107, 76, 76, 110]","[334981, 335362, 335754, 336168, 336587, 336997, 337401, 337814, 338193, 338600, 338983, 339403, 339817, 340184, 340590, 340983, 341402, 341786, 342194, 342564, 342971, 343364, 343760]","[334608, 335007, 335407, 335807, 336207, 336607, 337007, 337408, 337831, 338210, 338617, 339000, 339420, 339834, 340200, 340608, 341000, 341420, 341804, 342210, 342581, 342988, 343382, 343777]",90,EM,U,R,ITMSR,1.1,
