pitch,ioi,event,.thisRepN,.thisTrialN,.thisN,.thisIndex,event,tap_types,tap_times,release_times,peak_pressures,peak_times,tone_times,subject,experimenter,register,handedness,experiment,version
,,SPR,0,-1,-1,0,SPR,"['P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P']","[47391, 48121, 48774, 49438, 50100, 50741, 51398, 52055, 52714, 53373, 54035, 54684, 55324, 55964, 56596, 57254, 57934, 58595, 59213, 59857, 60523, 61150, 61768, 62442, 63075, 63718, 64419, 65098, 65759, 66397]","[47769, 48372, 49055, 49751, 50428, 51059, 51723, 52373, 53014, 53696, 54275, 55027, 55638, 56285, 56905, 57588, 58259, 58927, 59543, 60193, 60836, 61477, 62129, 62761, 63442, 64095, 64773, 65425, 66102, 66711]","[71, 161, 211, 204, 219, 3, 37, 253, 42, 31, 65, 55, 50, 57, 42, 60, 53, 64, 70, 69, 89, 86, 55, 65, 92, 66, 65, 66, 60, 83]","[47510, 48262, 48909, 49569, 50223, 50889, 51553, 52244, 52819, 53527, 54134, 54778, 55493, 56119, 56743, 57393, 58105, 58779, 59459, 60080, 60706, 61360, 62031, 62672, 63349, 63980, 64610, 65305, 65933, 66579]",,72,SB,L,R,ITMSR,1.1
4,500,practice,0,0,0,0,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[138119, 138507, 138790, 139179, 139705, 140219, 140704, 141230, 141710, 142171, 142630, 143111, 143588, 144048, 144532, 145017, 145499, 145972, 146465, 146963, 147430, 147935, 148425, 148909]","[138236, 138607, 138875, 139259, 139785, 140310, 140784, 141314, 141792, 142244, 142710, 143187, 143673, 144146, 144621, 145130, 145591, 146113, 146590, 147097, 147614, 148085, 148553, 149048]","[3, 252, 11, 42, 60, 81, 38, 32, 51, 70, 79, 81, 106, 100, 103, 83, 102, 96, 118, 121, 127, 124, 115, 81]","[138165, 138548, 138797, 139214, 139739, 140254, 140737, 141236, 141744, 142178, 142636, 143143, 143623, 144093, 144567, 145073, 145505, 146037, 146521, 147020, 147509, 148007, 148490, 148970]","[137753, 138253, 138754, 139254, 139754, 140254, 140754, 141254, 141730, 142191, 142650, 143131, 143608, 144068, 144552, 145037, 145519, 145992, 146485, 146983, 147450, 147955, 148445, 148929]",72,SB,L,R,ITMSR,1.1
0,500,practice,0,1,1,1,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[155087, 155561, 156055, 156563, 157062, 157570, 158071, 158559, 159015, 159523, 159986, 160506, 161001, 161487, 161972, 162483, 162961, 163441, 163971, 164453, 164928, 165400, 165919]","[155235, 155660, 156170, 156640, 157166, 157658, 158144, 158647, 159092, 159609, 160104, 160591, 161101, 161568, 162064, 162567, 163047, 163518, 164052, 164563, 165032, 165522, 166004]","[13, 12, 40, 45, 65, 28, 43, 41, 11, 44, 50, 43, 44, 60, 61, 41, 51, 28, 42, 67, 81, 95, 51]","[155181, 155609, 156108, 156599, 157105, 157602, 158109, 158604, 159047, 159559, 160041, 160542, 161046, 161520, 162004, 162512, 162995, 163447, 163977, 164511, 164981, 165450, 165957]","[154629, 155129, 155629, 156129, 156630, 157129, 157629, 158129, 158579, 159035, 159543, 160006, 160526, 161021, 161507, 161992, 162503, 162981, 163461, 163991, 164473, 164948, 165421, 165939]",72,SB,L,R,ITMSR,1.1
2,500,practice,0,2,2,2,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[171959, 172144, 172559, 173061, 173553, 174046, 174534, 175049, 175542, 176005, 176494, 176987, 177459, 177967, 178436, 178910, 179406, 179898, 180383, 180844, 181331, 181817, 182348, 182830]","[172055, 172222, 172651, 173151, 173644, 174161, 174631, 175131, 175656, 176118, 176619, 177096, 177561, 178045, 178562, 179049, 179528, 180036, 180485, 180974, 181454, 181992, 182489, 183014]","[158, 11, 246, 218, 25, 72, 62, 50, 59, 28, 38, 30, 42, 25, 34, 46, 55, 62, 20, 62, 54, 73, 78, 82]","[172016, 172179, 172600, 173104, 173591, 174105, 174592, 175085, 175598, 176050, 176558, 177038, 177507, 177999, 178497, 178973, 179458, 179963, 180424, 180895, 181379, 181889, 182407, 182901]","[171624, 172124, 172624, 173124, 173624, 174125, 174625, 175125, 175562, 176025, 176514, 177007, 177479, 177987, 178456, 178930, 179426, 179918, 180403, 180865, 181351, 181837, 182368, 182850]",72,SB,L,R,ITMSR,1.1
1,500,practice,0,3,3,3,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[188537, 188877, 189286, 189803, 190312, 190778, 191279, 191791, 192293, 192771, 193277, 193777, 194240, 194723, 195251, 195729, 196230, 196710, 197197, 197672, 198162, 198640, 199127, 199636]","[188621, 188977, 189377, 189881, 190397, 190867, 191365, 191870, 192376, 192858, 193369, 193864, 194340, 194821, 195344, 195834, 196308, 196843, 197307, 197770, 198284, 198742, 199216, 199736]","[77, 201, 238, 21, 248, 38, 20, 2, 31, 23, 49, 10, 39, 62, 20, 36, 239, 67, 44, 44, 49, 33, 229, 36]","[188544, 188933, 189335, 189845, 190346, 190814, 191316, 191822, 192333, 192805, 193321, 193816, 194289, 194768, 195292, 195778, 196264, 196766, 197244, 197713, 198219, 198686, 199172, 199678]","[188365, 188865, 189365, 189865, 190365, 190865, 191365, 191865, 192313, 192791, 193297, 193797, 194260, 194743, 195271, 195749, 196250, 196730, 197217, 197692, 198182, 198660, 199147, 199656]",72,SB,L,R,ITMSR,1.1
5,500,practice,0,4,4,4,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[206076, 206574, 207079, 207569, 208076, 208582, 209052, 209501, 209977, 210467, 210920, 211382, 211871, 212347, 212809, 213273, 213746, 214206, 214671, 215108, 215593, 216080]","[206175, 206669, 207162, 207655, 208151, 208692, 209172, 209643, 210079, 210571, 211054, 211499, 211986, 212474, 212934, 213396, 213899, 214326, 214791, 215268, 215734, 216197]","[244, 252, 35, 59, 56, 57, 78, 44, 74, 62, 71, 70, 65, 48, 62, 63, 99, 54, 76, 77, 81, 80]","[206123, 206617, 207112, 207601, 208108, 208630, 209110, 209559, 210021, 210512, 210983, 211431, 211916, 212407, 212868, 213319, 213821, 214255, 214717, 215178, 215653, 216129]","[205162, 205662, 206162, 206662, 207162, 207662, 208162, 208662, 209072, 209521, 209997, 210487, 210940, 211402, 211891, 212367, 212829, 213293, 213766, 214226, 214691, 215128, 215613, 216100]",72,SB,L,R,ITMSR,1.1
3,500,practice,0,5,5,5,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[221924, 222420, 222932, 223413, 223917, 224422, 224915, 225423, 225883, 226358, 226850, 227315, 227780, 228268, 228753, 229226, 229699, 230165, 230612, 231105, 231600, 232047, 232545]","[222014, 222519, 223020, 223482, 223992, 224521, 225030, 225511, 225999, 226470, 226945, 227417, 227867, 228367, 228869, 229303, 229804, 230264, 230747, 231242, 231684, 232137, 232651]","[147, 249, 0, 0, 21, 55, 52, 45, 36, 55, 40, 41, 25, 19, 47, 20, 255, 23, 60, 50, 51, 5, 67]","[221929, 222470, 222972, 223444, 223948, 224462, 224970, 225470, 225929, 226410, 226887, 227364, 227817, 228318, 228809, 229259, 229737, 230204, 230672, 231169, 231630, 232094, 232586]","[221512, 222012, 222512, 223012, 223512, 224012, 224513, 225012, 225443, 225903, 226378, 226870, 227335, 227800, 228288, 228773, 229246, 229720, 230185, 230632, 231126, 231620, 232067, 232565]",72,SB,L,R,ITMSR,1.1
3,600,trial,0,6,6,6,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[261323, 261944, 262464, 263119, 263734, 264340, 264927, 265457, 265975, 266517, 267068, 267623, 268157, 268712, 269262, 269794, 270367, 270916, 271450, 271980, 272508, 273035]","[261344, 262050, 262576, 263246, 263851, 264449, 265035, 265552, 266071, 266612, 267166, 267717, 268273, 268814, 269376, 269898, 270472, 271038, 271574, 272088, 272634, 273172]","[32, 81, 143, 123, 85, 96, 117, 84, 74, 89, 64, 83, 77, 91, 105, 54, 52, 75, 79, 85, 71, 87]","[261330, 261978, 262504, 263180, 263781, 264389, 264966, 265496, 266010, 266553, 267108, 267657, 268207, 268719, 269312, 269830, 270372, 270976, 271498, 272015, 272564, 273092]","[260267, 260866, 261466, 262066, 262666, 263266, 263866, 264466, 264947, 265477, 265995, 266537, 267088, 267643, 268177, 268732, 269282, 269814, 270387, 270936, 271470, 272001, 272528, 273055]",72,SB,L,R,ITMSR,1.1
5,400,trial,0,7,7,7,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[278905, 279264, 279617, 279993, 280393, 280802, 281225, 281632, 281990, 282355, 282725, 283099, 283455, 283829, 284192, 284569, 284937, 285295, 285674, 286044, 286403, 286785, 287124]","[279014, 279352, 279704, 280069, 280469, 280867, 281281, 281700, 282058, 282428, 282816, 283179, 283534, 283912, 284285, 284659, 285023, 285381, 285757, 286146, 286505, 286877, 287239]","[19, 42, 65, 66, 41, 100, 84, 37, 13, 36, 40, 39, 15, 22, 25, 39, 40, 50, 38, 51, 82, 58, 67]","[278958, 279297, 279651, 279999, 280399, 280808, 281229, 281637, 281995, 282361, 282730, 283104, 283461, 283836, 284198, 284575, 284943, 285300, 285679, 286049, 286408, 286824, 287130]","[278473, 278873, 279273, 279673, 280073, 280473, 280873, 281273, 281652, 282010, 282375, 282745, 283119, 283475, 283849, 284212, 284589, 284957, 285315, 285694, 286064, 286424, 286806, 287144]",72,SB,L,R,ITMSR,1.1
2,400,trial,0,8,8,8,trial,"['S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[293959, 294355, 294792, 295164, 295604, 295960, 296308, 296682, 297070, 297458, 297834, 298191, 298579, 298942, 299318, 299698, 300083, 300464, 300825, 301198]","[294060, 294450, 294882, 295252, 295696, 296058, 296411, 296782, 297155, 297546, 297923, 298278, 298673, 299024, 299405, 299780, 300174, 300560, 300909, 301279]","[31, 41, 57, 64, 71, 86, 69, 57, 56, 52, 70, 39, 46, 55, 38, 3, 61, 75, 74, 61]","[293963, 294362, 294797, 295170, 295608, 295965, 296312, 296687, 297076, 297463, 297839, 298198, 298585, 298948, 299324, 299704, 300088, 300469, 300830, 301204]","[292435, 292835, 293235, 293635, 294035, 294435, 294835, 295235, 295624, 295981, 296328, 296702, 297090, 297478, 297854, 298211, 298599, 298962, 299338, 299718, 300103, 300484, 300845, 301218]",72,SB,L,R,ITMSR,1.1
