pitch,ioi,event,.thisRepN,.thisTrialN,.thisN,.thisIndex,event,tap_types,tap_times,release_times,peak_pressures,peak_times,tone_times,subject,experimenter,register,handedness,experiment,version,
,,SPR,0,-1,-1,0,SPR,"['P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P']","[36674, 37303, 37891, 38524, 39189, 39853, 40478, 41145, 41778, 42361, 42959, 43670, 44281, 44946, 45564, 46217, 46837, 47503, 48123, 48719, 49344, 50002, 50614, 51250, 51898, 52539, 53218, 53817, 54445, 55098]","[36790, 37400, 38009, 38617, 39290, 39929, 40564, 41195, 41863, 42466, 43064, 43756, 44344, 45007, 45652, 46324, 46941, 47608, 48209, 48826, 49433, 50102, 50700, 51275, 51999, 52604, 53314, 53910, 54529, 55183]","[100, 62, 246, 64, 61, 85, 124, 170, 91, 74, 43, 5, 23, 139, 171, 6, 2, 117, 231, 134, 53, 86, 123, 131, 174, 133, 152, 161, 140, 139]","[36679, 37308, 37895, 38528, 39193, 39857, 40481, 41149, 41783, 42366, 42963, 43674, 44284, 44952, 45570, 46222, 46841, 47507, 48129, 48722, 49347, 50007, 50617, 51253, 51901, 52542, 53223, 53820, 54450, 55101]",,99,EM,U,R,ITMSR,1.1,
5,500,practice,0,0,0,0,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[164234, 164749, 165262, 165779, 166288, 166801, 167275, 167788, 168309, 168785, 169276, 169749, 170228, 170731, 171232, 171709, 172193, 172680, 173166, 173637, 174112, 174615, 175111]","[164466, 164913, 165407, 165912, 166417, 166922, 167383, 167897, 168365, 168889, 169380, 169867, 170328, 170827, 171335, 171797, 172296, 172766, 173268, 173757, 174226, 174698, 175190]","[21, 222, 31, 46, 25, 90, 64, 35, 0, 43, 15, 54, 24, 0, 224, 2, 247, 218, 9, 245, 211, 234, 210]","[164288, 164755, 165267, 165783, 166293, 166805, 167279, 167793, 168314, 168790, 169281, 169754, 170232, 170735, 171236, 171714, 172196, 172684, 173170, 173641, 174116, 174620, 175116]","[163811, 164311, 164810, 165310, 165810, 166310, 166810, 167310, 167809, 168329, 168805, 169296, 169769, 170248, 170752, 171252, 171729, 172213, 172700, 173186, 173657, 174132, 174636, 175131]",99,EM,U,R,ITMSR,1.1,
1,500,practice,0,1,1,1,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[180495, 180961, 181425, 181888, 182377, 182842, 183343, 183856, 184329, 184711, 185128, 185629, 186172, 186637, 187088, 187524, 188009, 188439, 188935, 189413, 189905, 190383, 190851, 191319]","[180575, 181054, 181561, 182054, 182478, 182941, 183449, 183940, 184418, 184850, 185510, 185930, 186312, 186786, 187225, 187721, 188136, 188580, 189040, 189492, 189979, 190454, 190942, 191413]","[205, 186, 139, 24, 142, 61, 198, 227, 128, 141, 139, 3, 162, 83, 83, 81, 66, 38, 87, 34, 135, 141, 161, 79]","[180501, 180965, 181430, 181892, 182385, 182847, 183349, 183861, 184335, 184717, 185293, 185635, 186246, 186711, 187182, 187609, 188081, 188516, 188941, 189418, 189911, 190387, 190857, 191323]","[180440, 180940, 181440, 181940, 182440, 182940, 183440, 183940, 184349, 184731, 185148, 185649, 186192, 186657, 187108, 187544, 188029, 188460, 188955, 189433, 189925, 190403, 190871, 191339]",99,EM,U,R,ITMSR,1.1,
2,500,practice,0,2,2,2,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[197124, 197640, 198145, 198638, 199138, 199620, 200142, 200645, 201142, 201643, 202132, 202596, 203068, 203587, 204055, 204568, 205010, 205546, 206023, 206458, 206989, 207484, 207933]","[197226, 197747, 198258, 198750, 199241, 199709, 200243, 200740, 201364, 201793, 202209, 202663, 203194, 203682, 204158, 204617, 205107, 205646, 206101, 206583, 207098, 207603, 208062]","[173, 109, 212, 43, 177, 45, 104, 31, 211, 208, 208, 68, 134, 235, 154, 39, 205, 192, 63, 26, 18, 49, 104]","[197131, 197647, 198194, 198643, 199145, 199625, 200151, 200648, 201317, 201710, 202136, 202603, 203075, 203593, 204062, 204572, 205018, 205590, 206028, 206466, 206996, 207541, 207939]","[196758, 197258, 197758, 198258, 198758, 199258, 199758, 200258, 200665, 201162, 201663, 202152, 202616, 203088, 203608, 204076, 204589, 205030, 205566, 206043, 206478, 207009, 207504, 207953]",99,EM,U,R,ITMSR,1.1,
3,500,practice,0,3,3,3,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[213647, 214204, 214771, 215252, 215757, 216247, 216732, 217242, 217764, 218236, 218702, 219142, 219724, 220224, 220744, 221261, 221772, 222243, 222725, 223237, 223718, 224191, 224653]","[213805, 214297, 214860, 215339, 215853, 216411, 216881, 217437, 217895, 218433, 218875, 219396, 219889, 220447, 220937, 221440, 221937, 222400, 222925, 223432, 223886, 224331, 224752]","[221, 102, 4, 85, 90, 198, 115, 112, 35, 139, 110, 182, 119, 5, 232, 145, 152, 192, 220, 175, 189, 142, 98]","[213736, 214209, 214778, 215259, 215816, 216309, 216775, 217336, 217833, 218350, 218806, 219266, 219808, 220320, 220848, 221265, 221776, 222325, 222816, 223315, 223801, 224243, 224658]","[213285, 213785, 214285, 214786, 215286, 215786, 216286, 216786, 217262, 217784, 218256, 218722, 219162, 219744, 220244, 220764, 221281, 221792, 222263, 222745, 223257, 223738, 224211, 224673]",99,EM,U,R,ITMSR,1.1,
4,500,practice,0,4,4,4,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[230380, 230945, 231542, 232039, 232529, 233039, 233550, 234038, 234548, 235051, 235512, 235981, 236469, 236897, 237430, 237936, 238392, 238905, 239326, 239833, 240319, 240800, 241281]","[230553, 231138, 231725, 232156, 232679, 233175, 233654, 234193, 234727, 235153, 235664, 236118, 236593, 237058, 237547, 237978, 238507, 238963, 239420, 240017, 240452, 240953, 241394]","[114, 33, 83, 245, 56, 82, 15, 106, 53, 52, 74, 25, 48, 77, 39, 2, 205, 168, 41, 104, 71, 137, 80]","[230463, 231017, 231612, 232080, 232598, 233044, 233556, 234043, 234631, 235056, 235517, 236034, 236474, 236977, 237436, 237942, 238445, 238912, 239332, 239929, 240324, 240863, 241285]","[230112, 230612, 231112, 231612, 232112, 232612, 233112, 233612, 234058, 234568, 235071, 235532, 236001, 236489, 236917, 237450, 237956, 238412, 238925, 239346, 239853, 240339, 240820, 241301]",99,EM,U,R,ITMSR,1.1,
0,500,practice,0,5,5,5,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[247269, 247774, 248313, 248799, 249349, 249871, 250379, 250927, 251472, 251911, 252339, 252828, 253248, 253741, 254231, 254699, 255187, 255617, 256110, 256579, 257015, 257515, 257970]","[247404, 247938, 248462, 248975, 249512, 250014, 250526, 251047, 251593, 252003, 252462, 252908, 253344, 253856, 254325, 254802, 255300, 255754, 256237, 256650, 257114, 257606, 258081]","[229, 15, 9, 129, 86, 138, 82, 184, 69, 56, 41, 124, 14, 26, 6, 218, 125, 178, 42, 20, 121, 16, 62]","[247317, 247858, 248383, 248859, 249416, 249942, 250385, 250978, 251478, 251915, 252343, 252832, 253254, 253799, 254237, 254703, 255192, 255621, 256115, 256584, 257019, 257522, 257975]","[247052, 247553, 248052, 248552, 249052, 249552, 250052, 250552, 250947, 251492, 251931, 252359, 252848, 253268, 253761, 254252, 254720, 255207, 255637, 256130, 256600, 257035, 257536, 257990]",99,EM,U,R,ITMSR,1.1,
0,600,trial,0,6,6,6,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[314613, 314902, 315512, 316168, 316725, 317281, 317888, 318539, 319163, 319644, 320223, 320745, 321265, 321721, 322245, 322738, 323202, 323744, 324314, 324851, 325394, 325888, 326425, 326915]","[314745, 315058, 315740, 316307, 316873, 317484, 318086, 318654, 319298, 319801, 320400, 320925, 321390, 321882, 322449, 322918, 323411, 324019, 324557, 325041, 325547, 326064, 326555, 327095]","[249, 52, 186, 55, 239, 51, 28, 56, 186, 76, 116, 79, 98, 141, 149, 161, 142, 103, 80, 78, 83, 240, 233, 130]","[314618, 314906, 315517, 316252, 316785, 317363, 317980, 318545, 319167, 319650, 320312, 320824, 321271, 321788, 322347, 322835, 323308, 323848, 324320, 324932, 325401, 325960, 326430, 326919]","[314458, 315058, 315658, 316258, 316858, 317458, 318058, 318658, 319183, 319664, 320243, 320765, 321285, 321741, 322265, 322758, 323222, 323764, 324334, 324871, 325414, 325908, 326445, 326935]",99,EM,U,R,ITMSR,1.1,
5,400,trial,0,7,7,7,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[332766, 333403, 334023, 334123, 334657, 335354, 336622, 337149, 337852, 338352, 339021, 339548, 340152, 340726, 341308, 341873, 342447, 343008, 343631, 344193, 344762, 344862, 345328, 345430]","[332931, 333594, 334043, 334246, 334879, 335541, 336823, 337494, 338066, 338660, 339220, 339749, 340324, 340843, 341478, 341996, 342593, 343198, 343817, 344345, 344782, 344882, 345348, 345450]","[87, 134, 200, 200, 87, 61, 109, 137, 27, 111, 118, 208, 176, 123, 31, 206, 153, 86, 97, 255, 201, 111, 242, 52]","[332771, 333511, 334028, 334172, 334662, 335361, 336744, 337404, 337947, 338525, 339026, 339554, 340160, 340732, 341315, 341879, 342453, 343016, 343639, 344198, 344768, 344864, 345335, 345430]","[332403, 332803, 333203, 333603, 334003, 334403, 334803, 335203, 336642, 337169, 337872, 338372, 339041, 339568, 340172, 340746, 341328, 341893, 342467, 343028, 343651, 344213, 344782, 345348]",99,EM,U,R,ITMSR,1.1,
3,600,trial,0,8,8,8,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[351250, 351856, 352368, 352866, 353421, 353978, 354573, 355145, 355744, 356376, 356944, 357481, 358031, 358553, 359158, 359687, 360255, 360832, 361390, 362013, 362553, 363097, 363632, 364236]","[351447, 351995, 352473, 353080, 353672, 354229, 354787, 355319, 355852, 356537, 357082, 357632, 358265, 358708, 359349, 359904, 360457, 360998, 361610, 362121, 362660, 363227, 363765, 364362]","[172, 211, 38, 130, 159, 98, 128, 98, 84, 56, 138, 141, 151, 176, 208, 25, 234, 168, 227, 155, 85, 137, 123, 88]","[351257, 351860, 352376, 352872, 353430, 353982, 354579, 355151, 355752, 356444, 356952, 357487, 358039, 358561, 359257, 359819, 360363, 360928, 361396, 362021, 362560, 363142, 363637, 364242]","[351139, 351739, 352339, 352940, 353539, 354139, 354739, 355339, 355764, 356397, 356964, 357501, 358051, 358573, 359178, 359707, 360275, 360852, 361410, 362033, 362573, 363117, 363652, 364256]",99,EM,U,R,ITMSR,1.1,
