pitch,ioi,event,.thisRepN,.thisTrialN,.thisN,.thisIndex,event,tap_types,tap_times,release_times,peak_pressures,peak_times,tone_times,subject,experimenter,register,handedness,experiment,version
,,SPR,0,-1,-1,0,SPR,"['P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P']","[34397, 34964, 35545, 36156, 36751, 37340, 37885, 38474, 39097, 39655, 40275, 40857, 41388, 41985, 42542, 43088, 43638, 44183, 44730, 45300, 45870, 46440, 46967, 47577, 48124, 48678, 49226, 49775, 50290, 50829]","[34544, 35138, 35715, 36306, 36872, 37476, 38033, 38596, 39219, 39800, 40421, 40987, 41531, 42078, 42650, 43188, 43766, 44273, 44875, 45437, 45947, 46547, 47115, 47704, 48253, 48813, 49341, 49878, 50397, 50941]","[38, 248, 243, 241, 203, 236, 250, 243, 4, 206, 227, 235, 220, 189, 217, 205, 204, 168, 204, 237, 173, 186, 215, 170, 173, 185, 129, 119, 90, 181]","[34469, 34968, 35549, 36161, 36756, 37344, 37890, 38476, 39102, 39656, 40280, 40859, 41390, 41987, 42544, 43089, 43640, 44185, 44732, 45301, 45871, 46442, 46968, 47581, 48129, 48680, 49230, 49776, 50295, 50831]",,74,SB,L,R,ITMSR,1.1
0,500,practice,0,0,0,0,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[115868, 116404, 116876, 117372, 117866, 118346, 118851, 119348, 119811, 120288, 120767, 121241, 121711, 122173, 122632, 123119, 123558, 124010, 124531, 124965, 125491, 125940, 126430]","[115974, 116503, 116981, 117486, 117955, 118468, 118953, 119440, 119926, 120385, 120833, 121314, 121768, 122243, 122703, 123176, 123622, 124072, 124592, 125035, 125549, 126021, 126482]","[167, 13, 43, 237, 240, 212, 231, 200, 205, 161, 187, 123, 144, 138, 151, 85, 147, 37, 31, 144, 22, 64, 27]","[115873, 116409, 116880, 117377, 117870, 118351, 118855, 119352, 119816, 120292, 120771, 121244, 121716, 122178, 122636, 123123, 123561, 124014, 124536, 124969, 125497, 125945, 126434]","[115423, 115923, 116423, 116923, 117423, 117923, 118423, 118923, 119368, 119831, 120308, 120787, 121261, 121731, 122193, 122652, 123139, 123578, 124030, 124551, 124985, 125511, 125960, 126450]",74,SB,L,R,ITMSR,1.1
5,500,practice,0,1,1,1,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[132184, 132712, 133189, 133675, 134148, 134684, 135185, 135662, 136181, 136670, 137144, 137634, 138137, 138632, 139107, 139599, 140111, 140589, 141097, 141585, 142076, 142596, 143094]","[132257, 132796, 133293, 133760, 134250, 134767, 135268, 135755, 136278, 136753, 137235, 137744, 138230, 138711, 139170, 139661, 140182, 140680, 141184, 141673, 142171, 142688, 143114]","[113, 209, 147, 106, 151, 63, 40, 53, 43, 57, 246, 254, 21, 1, 171, 14, 5, 210, 19, 29, 198, 211, 143]","[132189, 132716, 133194, 133679, 134153, 134688, 135190, 135667, 136185, 136674, 137145, 137639, 138142, 138637, 139112, 139603, 140115, 140594, 141102, 141589, 142082, 142601, 143098]","[131765, 132265, 132765, 133265, 133765, 134265, 134765, 135265, 135682, 136201, 136690, 137164, 137654, 138157, 138652, 139127, 139619, 140131, 140609, 141117, 141605, 142096, 142616, 143114]",74,SB,L,R,ITMSR,1.1
4,500,practice,0,2,2,2,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[149358, 149833, 150299, 150774, 151262, 151750, 152254, 152747, 153214, 153694, 154182, 154679, 155153, 155618, 156108, 156584, 157092, 157568, 158030, 158503, 158989, 159468, 159947]","[149430, 149911, 150378, 150853, 151340, 151826, 152330, 152817, 153314, 153786, 154257, 154736, 155173, 155638, 156128, 156651, 157112, 157588, 158050, 158523, 159009, 159489, 159967]","[182, 247, 24, 244, 187, 203, 176, 108, 255, 236, 152, 109, 64, 113, 114, 166, 91, 63, 134, 132, 116, 67, 77]","[149363, 149837, 150303, 150779, 151264, 151754, 152258, 152749, 153221, 153699, 154187, 154683, 155158, 155622, 156112, 156590, 157099, 157572, 158035, 158508, 158994, 159472, 159952]","[148868, 149368, 149868, 150368, 150868, 151368, 151868, 152368, 152767, 153234, 153714, 154202, 154699, 155173, 155638, 156128, 156604, 157112, 157588, 158050, 158523, 159009, 159489, 159967]",74,SB,L,R,ITMSR,1.1
2,500,practice,0,3,3,3,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[166211, 166650, 167126, 167597, 168096, 168584, 169072, 169587, 170097, 170577, 171031, 171500, 172003, 172485, 172979, 173440, 173919, 174432, 174860, 175343, 175834, 176304, 176776]","[166276, 166728, 167209, 167688, 168174, 168660, 169152, 169659, 170187, 170645, 171113, 171591, 172079, 172572, 173051, 173494, 173992, 174493, 174947, 175419, 175904, 176366, 176845]","[104, 185, 140, 192, 180, 179, 196, 102, 254, 236, 118, 121, 64, 122, 127, 112, 111, 198, 113, 116, 246, 240, 53]","[166218, 166656, 167133, 167603, 168102, 168589, 169077, 169593, 170138, 170583, 171037, 171506, 172008, 172490, 172983, 173445, 173925, 174439, 174866, 175350, 175872, 176340, 176815]","[165728, 166228, 166728, 167228, 167728, 168228, 168728, 169228, 169607, 170117, 170597, 171052, 171521, 172023, 172505, 172999, 173460, 173939, 174452, 174880, 175363, 175854, 176324, 176796]",74,SB,L,R,ITMSR,1.1
3,500,practice,0,4,4,4,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[183159, 183657, 184130, 184642, 185138, 185638, 186129, 186618, 187079, 187545, 188004, 188502, 188962, 189453, 189917, 190390, 190857, 191353, 191838, 192316, 192751, 193246]","[183222, 183709, 184210, 184707, 185213, 185701, 186205, 186681, 187151, 187614, 188086, 188558, 188983, 189473, 190001, 190464, 190939, 191433, 191915, 192378, 192824, 193307]","[77, 38, 63, 62, 43, 46, 59, 43, 111, 54, 70, 228, 248, 178, 8, 51, 224, 237, 210, 203, 50, 216]","[183164, 183662, 184135, 184647, 185143, 185644, 186133, 186624, 187084, 187550, 188009, 188506, 188967, 189459, 189920, 190395, 190863, 191358, 191842, 192320, 192755, 193251]","[182244, 182744, 183244, 183744, 184244, 184744, 185244, 185744, 186149, 186638, 187099, 187565, 188024, 188522, 188982, 189473, 189937, 190410, 190877, 191373, 191858, 192336, 192771, 193266]",74,SB,L,R,ITMSR,1.1
1,500,practice,0,5,5,5,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[199480, 199945, 200423, 200923, 201416, 201907, 202392, 202899, 203392, 203855, 204320, 204805, 205267, 205739, 206205, 206664, 207178, 207645, 208090, 208577, 209063, 209557, 210016]","[199512, 199998, 200489, 200985, 201465, 201957, 202460, 202957, 203461, 203905, 204391, 204854, 205334, 205800, 206267, 206734, 207229, 207709, 208175, 208661, 209141, 209619, 210072]","[194, 95, 145, 131, 91, 53, 114, 82, 106, 108, 123, 41, 112, 32, 23, 5, 209, 74, 113, 50, 53, 13, 48]","[199485, 199950, 200428, 200927, 201421, 201912, 202397, 202903, 203397, 203860, 204324, 204809, 205273, 205744, 206211, 206668, 207183, 207650, 208095, 208582, 209068, 209559, 210020]","[199040, 199538, 200038, 200538, 201038, 201538, 202038, 202539, 202919, 203412, 203875, 204340, 204825, 205287, 205759, 206225, 206684, 207198, 207665, 208110, 208598, 209083, 209577, 210036]",74,SB,L,R,ITMSR,1.1
3,400,trial,0,6,6,6,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[220583, 220845, 221205, 221587, 221967, 222352, 222734, 223101, 223477, 223863, 224212, 224577, 224941, 225305, 225656, 226008, 226356, 226711, 227083, 227431, 227786, 228135]","[220628, 220921, 221276, 221656, 222017, 222412, 222801, 223161, 223535, 223915, 224291, 224643, 225008, 225372, 225715, 226076, 226423, 226775, 227136, 227491, 227840, 228188]","[184, 32, 182, 113, 53, 70, 146, 200, 199, 153, 247, 219, 214, 154, 195, 176, 198, 129, 85, 118, 206, 112]","[220590, 220849, 221208, 221591, 221971, 222354, 222738, 223106, 223481, 223867, 224214, 224581, 224945, 225309, 225660, 226013, 226359, 226715, 227086, 227433, 227790, 228140]","[219635, 220035, 220435, 220835, 221235, 221635, 222035, 222435, 222754, 223121, 223497, 223883, 224232, 224598, 224961, 225325, 225676, 226028, 226376, 226732, 227103, 227451, 227806, 228155]",74,SB,L,R,ITMSR,1.1
2,400,trial,0,7,7,7,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[234179, 234648, 235023, 235424, 235833, 236230, 236617, 237016, 237394, 237753, 238162, 238553, 238924, 239294, 239694, 240021, 240429, 240830, 241184, 241566, 241951, 242308, 242680]","[234222, 234688, 235096, 235499, 235894, 236309, 236683, 237065, 237473, 237832, 238232, 238606, 238977, 239351, 239742, 240089, 240482, 240883, 241253, 241644, 242013, 242358, 242736]","[43, 68, 221, 115, 158, 202, 172, 90, 111, 179, 139, 85, 103, 99, 6, 196, 100, 120, 150, 178, 108, 108, 135]","[234184, 234651, 235027, 235426, 235837, 236233, 236620, 237020, 237400, 237758, 238168, 238558, 238927, 239299, 239697, 240025, 240434, 240834, 241189, 241570, 241955, 242312, 242685]","[233880, 234280, 234680, 235080, 235480, 235880, 236280, 236680, 237036, 237414, 237773, 238182, 238573, 238944, 239314, 239714, 240041, 240449, 240850, 241204, 241586, 241971, 242328, 242700]",74,SB,L,R,ITMSR,1.1
4,600,trial,0,8,8,8,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[248471, 249350, 249873, 250473, 251095, 251648, 252222, 252814, 253417, 253948, 254557, 255134, 255685, 256238, 256752, 257333, 257941, 258536, 259051, 259609, 260209, 260822, 261369]","[248529, 249421, 249936, 250535, 251139, 251719, 252297, 252896, 253498, 254050, 254597, 255212, 255705, 256267, 256837, 257402, 258007, 258556, 259131, 259687, 260284, 260900, 261444]","[246, 195, 105, 48, 37, 112, 186, 62, 242, 131, 44, 53, 6, 34, 70, 61, 0, 193, 235, 39, 5, 231, 200]","[248473, 249355, 249878, 250477, 251098, 251652, 252226, 252818, 253420, 253954, 254560, 255138, 255690, 256243, 256757, 257339, 257943, 258538, 259055, 259611, 260214, 260827, 261371]","[248119, 248719, 249319, 249919, 250519, 251119, 251719, 252319, 252834, 253437, 253968, 254577, 255154, 255705, 256258, 256772, 257353, 257961, 258556, 259072, 259629, 260229, 260842, 261389]",74,SB,L,R,ITMSR,1.1
