octave,ioi,event,.thisRepN,.thisTrialN,.thisN,.thisIndex,event,tap_types,tap_times,release_times,tone_times,subject,handedness,experiment,version,
,,SPR,0,-1,-1,0,SPR,"['P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P']","[40707, 42954, 47550, 47777, 48265, 48552, 48798, 49067, 49314, 49527, 49753, 50018, 50306, 50575, 50841, 51104, 51352, 51636, 51911, 52218, 52504, 52782, 53047, 53316, 53596, 53897, 54164, 54456, 54722, 54974]","[41227, 43862, 47634, 47844, 48366, 48606, 48864, 49142, 49362, 49576, 49817, 50097, 50365, 50652, 50922, 51124, 51408, 51715, 51991, 52291, 52591, 52857, 53136, 53389, 53675, 53958, 54216, 54510, 54780, 55066]",,28,R,ITM,1.1,
2,500,practice,0,0,0,0,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[114903, 115183, 115660, 116139, 116683, 117152, 117623, 118078, 118464, 118849, 119209, 119531, 119820, 120104, 120393, 120649, 121416, 121823, 122185, 122555, 122950, 138406, 138846, 139427]","[115017, 115302, 115750, 116243, 116775, 117258, 117753, 118191, 118562, 118961, 119309, 119632, 119909, 120184, 120479, 120734, 121526, 121946, 122298, 122663, 123064, 138544, 138950, 139526]","[114285, 114784, 115286, 115785, 116285, 116786, 117285, 117785, 118105, 118491, 118877, 119237, 119559, 119847, 120132, 120420, 121443, 121849, 122213, 122582, 122978, 138434, 138872, 139454]",28,R,ITM,1.1,
6,500,practice,0,1,1,1,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[145897, 146324, 146694, 147145, 147600, 148097, 148568, 149070, 149585, 150011, 150563, 151019, 151497, 151949, 152460, 152899, 153427, 153842, 154278, 154767, 155217, 155700, 156093]","[146008, 146449, 146830, 147232, 147682, 148191, 148672, 149182, 149681, 150146, 150673, 151144, 151607, 152073, 152579, 153018, 153516, 153940, 154419, 154891, 155351, 155814, 156216]","[145120, 145619, 146119, 146619, 147120, 147619, 148119, 148619, 149097, 149612, 150038, 150590, 151046, 151525, 151975, 152486, 152926, 153455, 153869, 154306, 154793, 155244, 155726, 156120]",28,R,ITM,1.1,
3,500,practice,0,2,2,2,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[161944, 162318, 162644, 163096, 163576, 164064, 164627, 165062, 165553, 165984, 166528, 167050, 167550, 168043, 168532, 169054, 169566, 170084, 170590, 171147, 171616, 172155, 172691, 173171]","[162034, 162421, 162772, 163208, 163677, 164163, 164729, 165169, 165676, 166087, 166631, 167161, 167667, 168155, 168657, 169163, 169667, 170188, 170717, 171247, 171731, 172289, 172805, 173310]","[161677, 162178, 162677, 163177, 163677, 164177, 164677, 165177, 165578, 166009, 166553, 167075, 167576, 168069, 168558, 169079, 169591, 170109, 170615, 171172, 171641, 172181, 172717, 173197]",28,R,ITM,1.1,
5,500,practice,0,3,3,3,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[178992, 179378, 179796, 180131, 180612, 181028, 181527, 182026, 182487, 182940, 183401, 183872, 184360, 184849, 185357, 185826, 186298, 186789, 187236, 187694, 188218, 188697, 189126, 189573]","[179036, 179482, 179900, 180227, 180699, 181155, 181657, 182139, 182597, 183063, 183521, 183985, 184489, 184954, 185472, 185934, 186430, 186906, 187351, 187822, 188354, 188823, 189259, 189708]","[178679, 179178, 179678, 180178, 180678, 181178, 181679, 182178, 182512, 182966, 183427, 183898, 184386, 184875, 185382, 185851, 186324, 186816, 187261, 187720, 188243, 188724, 189152, 189599]",28,R,ITM,1.1,
4,500,practice,0,4,4,4,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[195290, 195612, 196092, 196566, 197046, 197531, 198056, 198562, 199074, 199595, 200069, 200570, 201075, 201564, 202079, 202613, 203040, 203517, 203995, 204455, 204938, 205412, 205936, 206419]","[195403, 195748, 196178, 196644, 197117, 197628, 198155, 198666, 199185, 199709, 200194, 200682, 201174, 201672, 202210, 202715, 203169, 203664, 204122, 204600, 205060, 205532, 206027, 206547]","[195126, 195625, 196125, 196625, 197126, 197625, 198125, 198625, 199100, 199620, 200094, 200596, 201101, 201589, 202104, 202639, 203066, 203543, 204020, 204481, 204963, 205437, 205962, 206445]",28,R,ITM,1.1,
7,500,practice,0,5,5,5,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[212484, 212830, 213137, 213621, 214085, 214640, 215132, 215659, 216175, 216686, 217149, 217672, 218156, 218625, 219096, 219656, 220125, 220626, 221086, 221581, 222064, 222552, 222991, 223558]","[212585, 212940, 213239, 213712, 214194, 214739, 215261, 215783, 216296, 216801, 217263, 217780, 218283, 218722, 219202, 219761, 220257, 220761, 221235, 221728, 222186, 222678, 223132, 223646]","[212213, 212712, 213213, 213712, 214212, 214712, 215213, 215712, 216202, 216713, 217176, 217700, 218182, 218651, 219122, 219682, 220151, 220654, 221113, 221607, 222091, 222578, 223017, 223585]",28,R,ITM,1.1,
7,400,trial,0,6,6,6,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[256223, 256546, 256905, 257297, 257674, 258046, 258366, 258723, 259073, 259440, 259800, 260195, 260629, 260971, 261351, 261741, 262110, 262462, 262858, 263236, 263595, 263959, 264342]","[256314, 256671, 257018, 257402, 257782, 258144, 258494, 258837, 259182, 259544, 259922, 260308, 260707, 261089, 261460, 261854, 262212, 262565, 262967, 263340, 263706, 264081, 264448]","[255553, 255952, 256352, 256752, 257153, 257552, 257952, 258353, 258751, 259099, 259468, 259827, 260221, 260656, 260999, 261378, 261768, 262136, 262490, 262885, 263264, 263622, 263986, 264370]",28,R,ITM,1.1,
5,600,trial,0,7,7,7,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[270142, 270414, 271023, 271659, 272224, 272813, 273439, 274003, 274530, 275126, 275680, 276255, 276816, 277347, 277872, 278477, 278927, 279396, 279900, 280434, 280939, 281454, 281942, 282435]","[270236, 270555, 271131, 271763, 272305, 272942, 273562, 274146, 274696, 275252, 275800, 276376, 276952, 277506, 278004, 278603, 279103, 279568, 280043, 280571, 281070, 281577, 282076, 282567]","[269904, 270503, 271104, 271704, 272304, 272903, 273503, 274103, 274555, 275152, 275705, 276281, 276843, 277372, 277898, 278503, 278953, 279421, 279925, 280460, 280965, 281481, 281967, 282462]",28,R,ITM,1.1,
6,400,trial,0,8,8,8,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[288233, 288655, 289583, 289928, 290269, 290641, 291010, 291401, 291769, 292173, 292555, 292923, 293291, 293655, 294022, 294395, 294796, 295155, 295499, 295869, 296272, 296651]","[288354, 288752, 289693, 290050, 290399, 290753, 291131, 291515, 291875, 292278, 292674, 293023, 293419, 293773, 294117, 294503, 294908, 295269, 295617, 295983, 296401, 296759]","[287886, 288285, 288686, 289085, 289485, 289886, 290286, 290686, 291037, 291428, 291795, 292201, 292582, 292950, 293317, 293682, 294048, 294423, 294823, 295183, 295526, 295897, 296299, 296679]",28,R,ITM,1.1,
