octave,ioi,event,.thisRepN,.thisTrialN,.thisN,.thisIndex,event,tap_types,tap_times,release_times,tone_times,subject,handedness,experiment,version,
3,400,trial,0,9,9,9,trial,"['S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[305391, 305772, 306176, 306607, 307002, 307394, 307804, 308210, 308619, 309020, 309417, 309814, 310226, 310637, 311035, 311469, 311878, 312293, 312690, 313096]","[305466, 305854, 306249, 306686, 307090, 307481, 307901, 308318, 308721, 309116, 309533, 309935, 310345, 310745, 311151, 311581, 311970, 312389, 312770, 313185]","[303867, 304266, 304666, 305067, 305466, 305866, 306267, 306666, 307027, 307420, 307829, 308236, 308644, 309046, 309442, 309840, 310252, 310663, 311061, 311494, 311904, 312318, 312716, 313121]",46,R,ITM,1.1,
6,400,trial,0,10,10,10,trial,"['S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[320328, 320716, 321111, 321497, 321895, 322284, 322704, 323112, 323513, 323916, 324328, 324728, 325146, 325566, 325965, 326372, 326801, 327202, 327587, 327984]","[320415, 320795, 321179, 321582, 321995, 322359, 322791, 323214, 323603, 324006, 324407, 324816, 325215, 325649, 326044, 326457, 326856, 327277, 327663, 328058]","[318779, 319179, 319580, 319979, 320379, 320779, 321179, 321580, 321923, 322311, 322731, 323139, 323539, 323943, 324355, 324755, 325174, 325593, 325993, 326398, 326829, 327229, 327615, 328010]",46,R,ITM,1.1,
2,600,trial,0,11,11,11,trial,"['S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[335975, 336569, 337155, 337779, 338351, 338954, 339576, 340161, 340731, 341304, 341901, 342510, 343076, 343642, 344228, 344835, 345404, 346009, 346624, 347209]","[336089, 336668, 337280, 337897, 338468, 339077, 339681, 340264, 340838, 341420, 342005, 342617, 343177, 343772, 344385, 344973, 345530, 346117, 346721, 347321]","[333594, 334194, 334793, 335393, 335994, 336593, 337195, 337794, 338378, 338981, 339604, 340189, 340758, 341331, 341928, 342537, 343103, 343669, 344255, 344862, 345431, 346037, 346650, 347236]",46,R,ITM,1.1,
5,400,trial,0,12,12,12,trial,"['S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[354146, 354523, 354905, 355320, 355734, 356134, 356546, 356967, 357353, 357769, 358152, 358560, 358940, 359345, 359762, 360169, 360568, 360974, 361362, 361772]","[354220, 354590, 355005, 355412, 355815, 356231, 356658, 357069, 357466, 357884, 358272, 358653, 359008, 359448, 359862, 360266, 360650, 361059, 361474, 361862]","[352605, 353005, 353405, 353805, 354205, 354606, 355005, 355405, 355761, 356160, 356572, 356993, 357380, 357794, 358178, 358586, 358966, 359370, 359788, 360195, 360594, 360999, 361388, 361797]",46,R,ITM,1.1,
3,600,trial,0,13,13,13,trial,"['S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[369591, 370187, 370777, 371380, 371993, 372595, 373194, 373790, 374374, 374985, 375549, 376129, 376668, 377282, 377894, 378476, 379045, 379633, 380223, 380790]","[369695, 370299, 370881, 371475, 372082, 372699, 373300, 373906, 374499, 375083, 375651, 376229, 376776, 377410, 378035, 378616, 379188, 379773, 380360, 380933]","[367244, 367843, 368443, 369043, 369643, 370243, 370843, 371443, 372019, 372621, 373220, 373816, 374400, 375011, 375575, 376155, 376693, 377308, 377920, 378502, 379071, 379659, 380249, 380816]",46,R,ITM,1.1,
5,600,trial,0,14,14,14,trial,"['S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[388512, 389095, 389709, 390336, 390941, 391517, 392126, 392690, 393282, 393864, 394464, 395068, 395670, 396235, 396838, 397445, 398039, 398633, 399198, 399802]","[388631, 389215, 389830, 390452, 391047, 391643, 392249, 392816, 393420, 394014, 394602, 395226, 395845, 396403, 397028, 397611, 398199, 398797, 399389, 399949]","[386167, 386766, 387366, 387966, 388567, 389167, 389767, 390367, 390967, 391543, 392152, 392716, 393308, 393889, 394490, 395094, 395697, 396262, 396864, 397470, 398064, 398659, 399224, 399827]",46,R,ITM,1.1,
3,600,trial,0,15,15,15,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[405381, 405862, 406434, 407017, 407602, 408184, 408809, 409402, 409979, 410612, 411202, 411809, 412412, 413016, 413609, 414166, 414739, 415383, 415973, 416580, 417162, 417777, 418367, 418987]","[405498, 405994, 406628, 407213, 407776, 408357, 408968, 409594, 410216, 410850, 411440, 412044, 412613, 413216, 413805, 414379, 414951, 415590, 416190, 416752, 417316, 417938, 418542, 419131]","[405227, 405826, 406426, 407026, 407626, 408226, 408826, 409426, 410005, 410638, 411228, 411835, 412438, 413041, 413635, 414191, 414765, 415409, 415998, 416606, 417187, 417803, 418393, 419012]",46,R,ITM,1.1,
7,400,trial,0,16,16,16,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[424709, 424979, 425244, 425600, 426012, 426426, 426848, 427259, 427661, 428084, 428513, 428961, 429366, 429782, 430188, 430614, 431041, 431496, 431910, 432309, 432703, 433140, 433544, 433969]","[424748, 425068, 425356, 425717, 426129, 426554, 426966, 427367, 427791, 428217, 428663, 429084, 429513, 429914, 430321, 430751, 431197, 431606, 432029, 432430, 432816, 433253, 433679, 434105]","[424472, 424871, 425271, 425671, 426072, 426471, 426871, 427272, 427688, 428110, 428539, 428989, 429393, 429808, 430216, 430642, 431069, 431522, 431938, 432335, 432731, 433167, 433570, 433995]",46,R,ITM,1.1,
2,400,trial,0,17,17,17,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[439525, 439875, 440141, 440479, 440862, 441274, 441680, 442110, 442501, 442891, 443309, 443706, 444127, 444538, 444936, 445350, 445748, 446160, 446579, 446981, 447378, 447794, 448207, 448604]","[439616, 439962, 440235, 440584, 440977, 441423, 441805, 442231, 442639, 443038, 443462, 443863, 444252, 444655, 445062, 445471, 445883, 446289, 446720, 447125, 447513, 447937, 448369, 448733]","[439342, 439741, 440141, 440542, 440941, 441340, 441740, 442141, 442527, 442918, 443336, 443734, 444153, 444566, 444962, 445378, 445774, 446188, 446607, 447008, 447406, 447820, 448234, 448630]",46,R,ITM,1.1,
7,600,trial,0,18,18,18,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[456667, 456952, 457663, 458298, 458889, 459478, 460077, 460677, 461282, 461872, 462496, 463071, 463666, 464241, 464856, 465439, 466030, 466637, 467257, 467851, 468423, 469020, 469612, 470178]","[456739, 457088, 457792, 458424, 459052, 459638, 460234, 460821, 461447, 462062, 462670, 463290, 463913, 464494, 465087, 465650, 466233, 466800, 467372, 467965, 468542, 469132, 469711, 470283]","[456488, 457088, 457688, 458288, 458888, 459488, 460088, 460688, 461308, 461898, 462523, 463097, 463692, 464268, 464882, 465466, 466058, 466664, 467283, 467877, 468451, 469047, 469639, 470205]",46,R,ITM,1.1,
6,600,trial,0,19,19,19,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[475908, 476267, 476974, 477552, 478152, 478774, 479322, 479938, 480543, 481133, 481740, 482360, 482951, 483548, 484150, 484772, 485357, 485929, 486531, 487155, 487759, 488330, 488935, 489512]","[476016, 476407, 477088, 477660, 478284, 478896, 479459, 480077, 480664, 481254, 481861, 482458, 483086, 483646, 484279, 484897, 485467, 486051, 486672, 487280, 487889, 488462, 489049, 489633]","[475774, 476374, 476974, 477574, 478174, 478774, 479374, 479974, 480571, 481161, 481767, 482387, 482977, 483574, 484176, 484799, 485385, 485957, 486558, 487182, 487787, 488357, 488962, 489540]",46,R,ITM,1.1,
4,600,trial,0,20,20,20,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[495304, 495661, 496306, 496917, 497512, 498111, 498734, 499289, 499908, 500498, 501095, 501700, 502301, 502964, 503581, 504169, 504717, 505271, 505870, 506469, 507027, 507642, 508219, 508806]","[495396, 495807, 496417, 497027, 497631, 498231, 498851, 499411, 500028, 500621, 501218, 501818, 502456, 503080, 503685, 504303, 504846, 505430, 506014, 506585, 507153, 507767, 508372, 508948]","[495125, 495725, 496325, 496925, 497525, 498125, 498725, 499325, 499934, 500524, 501121, 501727, 502328, 502989, 503607, 504195, 504742, 505296, 505895, 506494, 507053, 507668, 508244, 508831]",46,R,ITM,1.1,
7,600,trial,0,21,21,21,trial,"['S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[516556, 517145, 517707, 518362, 518957, 519536, 520128, 520699, 521327, 521914, 522499, 523079, 523674, 524241, 524831, 525408, 525975, 526564, 527136, 527735]","[516645, 517249, 517809, 518451, 519047, 519616, 520195, 520790, 521420, 522019, 522585, 523197, 523796, 524359, 524923, 525533, 526100, 526676, 527278, 527889]","[514192, 514791, 515391, 515991, 516591, 517191, 517791, 518391, 518983, 519563, 520156, 520727, 521354, 521942, 522526, 523107, 523701, 524269, 524858, 525434, 526002, 526590, 527163, 527762]",46,R,ITM,1.1,
4,400,trial,0,22,22,22,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[533360, 533712, 534231, 534661, 535036, 535444, 535845, 536257, 536610, 536990, 537390, 537810, 538224, 538612, 539004, 539406, 539810, 540178, 540579, 540968, 541379, 541797, 542191]","[533475, 533808, 534320, 534738, 535137, 535532, 535924, 536350, 536692, 537117, 537499, 537913, 538318, 538736, 539120, 539521, 539919, 540301, 540699, 541115, 541534, 541918, 542331]","[533177, 533576, 533977, 534376, 534776, 535176, 535576, 535976, 536283, 536636, 537017, 537415, 537837, 538250, 538638, 539031, 539432, 539836, 540204, 540605, 540995, 541405, 541822, 542217]",46,R,ITM,1.1,
2,400,trial,0,23,23,23,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[547942, 548289, 548786, 549219, 549629, 550061, 550472, 550907, 551323, 551761, 552157, 552568, 552961, 553342, 553768, 554166, 554559, 554975, 555366, 555746, 556145, 556550, 556951]","[548063, 548387, 548889, 549313, 549705, 550142, 550573, 551003, 551433, 551872, 552255, 552676, 553083, 553468, 553868, 554288, 554668, 555088, 555491, 555880, 556273, 556685, 557074]","[547764, 548164, 548564, 548964, 549364, 549765, 550164, 550564, 550934, 551351, 551789, 552184, 552595, 552987, 553368, 553796, 554192, 554586, 555002, 555394, 555772, 556172, 556576, 556978]",46,R,ITM,1.1,
5,600,trial,0,24,24,24,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[562735, 563466, 564062, 564641, 565298, 565906, 566538, 567066, 567666, 568221, 568888, 569536, 570125, 570708, 571272, 571840, 572427, 572968, 573568, 574163, 574750, 575335, 575881]","[562876, 563629, 564203, 564805, 565468, 566070, 566719, 567300, 567841, 568469, 569079, 569697, 570337, 570903, 571498, 572064, 572652, 573236, 573844, 574446, 575069, 575598, 576092]","[562307, 562906, 563506, 564106, 564706, 565306, 565906, 566506, 567092, 567692, 568248, 568913, 569563, 570150, 570735, 571298, 571866, 572452, 572994, 573594, 574189, 574776, 575361, 575906]",46,R,ITM,1.1,
4,600,trial,0,25,25,25,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[581830, 582142, 582788, 583417, 584010, 584599, 585194, 585826, 586470, 587073, 587678, 588267, 588890, 589514, 590094, 590705, 591305, 591867, 592487, 593114, 593687, 594265, 594881, 595425]","[581905, 582251, 582881, 583484, 584088, 584662, 585277, 585905, 586549, 587172, 587766, 588356, 588979, 589601, 590196, 590793, 591398, 591953, 592595, 593228, 593821, 594422, 594993, 595547]","[581671, 582272, 582872, 583472, 584071, 584671, 585271, 585871, 586496, 587099, 587704, 588293, 588915, 589540, 590119, 590732, 591332, 591894, 592513, 593139, 593713, 594290, 594907, 595450]",46,R,ITM,1.1,
7,400,trial,0,26,26,26,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[601418, 601760, 602138, 602539, 602968, 603414, 603849, 604292, 604685, 605105, 605535, 605967, 606388, 606829, 607248, 607692, 608128, 608552, 608987, 609423, 609861, 610325, 610784]","[601492, 601834, 602220, 602609, 603042, 603489, 603912, 604366, 604765, 605188, 605640, 606072, 606485, 606950, 607374, 607773, 608223, 608646, 609096, 609520, 609958, 610418, 610872]","[601068, 601467, 601867, 602267, 602668, 603067, 603467, 603868, 604319, 604711, 605131, 605562, 605993, 606414, 606856, 607275, 607719, 608154, 608579, 609014, 609449, 609888, 610353, 610811]",46,R,ITM,1.1,
5,400,trial,0,27,27,27,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[616719, 616977, 617326, 617713, 618130, 618522, 618932, 619344, 619731, 620129, 620516, 620920, 621302, 621721, 622127, 622521, 622918, 623338, 623758, 624178, 624584, 625018, 625419, 625823]","[616782, 617064, 617433, 617832, 618256, 618665, 619055, 619465, 619863, 620255, 620637, 621056, 621450, 621876, 622256, 622650, 623050, 623463, 623866, 624280, 624693, 625117, 625511, 625934]","[616560, 616961, 617360, 617760, 618161, 618560, 618960, 619360, 619757, 620154, 620541, 620947, 621328, 621747, 622152, 622546, 622944, 623365, 623783, 624203, 624611, 625045, 625445, 625849]",46,R,ITM,1.1,
3,400,trial,0,28,28,28,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[631652, 631943, 632211, 632612, 633000, 633389, 633797, 634201, 634629, 635029, 635470, 635875, 636277, 636688, 637079, 637497, 637929, 638336, 638769, 639150, 639569, 639988, 640369, 640779]","[631726, 632023, 632338, 632708, 633097, 633480, 633893, 634309, 634713, 635140, 635543, 635974, 636382, 636790, 637188, 637607, 638049, 638445, 638860, 639290, 639712, 640108, 640482, 640892]","[631451, 631852, 632251, 632651, 633052, 633451, 633851, 634251, 634654, 635055, 635496, 635900, 636303, 636713, 637105, 637522, 637955, 638362, 638794, 639175, 639595, 640014, 640395, 640804]",46,R,ITM,1.1,
6,600,trial,0,29,29,29,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[646250, 646516, 647286, 647897, 648480, 649054, 649689, 650281, 650889, 651463, 652055, 652652, 653287, 653871, 654452, 655030, 655623, 656176, 656758, 657367, 657935, 658521, 659083, 659690]","[646310, 646619, 647414, 648038, 648619, 649192, 649851, 650458, 651049, 651613, 652225, 652830, 653436, 654024, 654614, 655156, 655769, 656328, 656905, 657488, 658057, 658639, 659224, 659820]","[646109, 646708, 647308, 647908, 648508, 649108, 649708, 650308, 650916, 651490, 652083, 652679, 653315, 653898, 654480, 655056, 655650, 656203, 656785, 657394, 657961, 658547, 659109, 659717]",46,R,ITM,1.1,
6,400,trial,0,30,30,30,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[668791, 669143, 669623, 670064, 670486, 670877, 671267, 671705, 672056, 672449, 672875, 673300, 673719, 674114, 674529, 674947, 675381, 675793, 676196, 676584, 676974, 677384, 677789]","[668879, 669236, 669708, 670156, 670585, 670912, 671362, 671780, 672163, 672586, 673024, 673433, 673861, 674252, 674669, 675083, 675504, 675888, 676311, 676694, 677104, 677518, 677937]","[668609, 669009, 669409, 669809, 670210, 670609, 671009, 671410, 671731, 672082, 672477, 672902, 673328, 673745, 674141, 674556, 674973, 675407, 675820, 676222, 676611, 677001, 677410, 677816]",46,R,ITM,1.1,
3,600,trial,0,31,31,31,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[683528, 683942, 684690, 685276, 685875, 686474, 687080, 687690, 688250, 688848, 689446, 690018, 690622, 691194, 691772, 692341, 692903, 693456, 694051, 694638, 695208, 695790, 696339, 696879]","[683651, 684065, 684789, 685393, 685975, 686593, 687195, 687793, 688370, 688951, 689561, 690135, 690722, 691305, 691875, 692439, 693028, 693602, 694173, 694738, 695299, 695816, 696421, 696969]","[683522, 684122, 684722, 685322, 685922, 686522, 687122, 687722, 688276, 688874, 689472, 690043, 690648, 691220, 691798, 692367, 692929, 693482, 694077, 694664, 695234, 695816, 696365, 696904]",46,R,ITM,1.1,
7,400,trial,0,32,32,32,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[702667, 703004, 703405, 703823, 704250, 704673, 705087, 705461, 705872, 706315, 706722, 707131, 707537, 707974, 708399, 708804, 709218, 709648, 710076, 710500, 710914, 711345, 711743]","[702757, 703093, 703503, 703907, 704352, 704778, 705173, 705551, 705981, 706405, 706833, 707239, 707642, 708057, 708485, 708895, 709316, 709746, 710175, 710604, 711011, 711445, 711833]","[702287, 702686, 703086, 703486, 703886, 704286, 704687, 705086, 705488, 705899, 706342, 706750, 707158, 707564, 708000, 708425, 708831, 709245, 709676, 710104, 710528, 710941, 711371, 711771]",46,R,ITM,1.1,
6,400,trial,0,33,33,33,trial,"['S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[718966, 719354, 719735, 720126, 720559, 720939, 721355, 721762, 722160, 722566, 722962, 723351, 723776, 724192, 724575, 724969, 725365, 725760, 726171, 726559]","[719038, 719436, 719823, 720205, 720637, 721021, 721467, 721871, 722250, 722667, 723074, 723456, 723862, 724291, 724680, 725084, 725481, 725883, 726272, 726682]","[717424, 717824, 718223, 718623, 719024, 719423, 719823, 720223, 720585, 720966, 721382, 721789, 722188, 722592, 722989, 723379, 723803, 724218, 724602, 724996, 725392, 725787, 726198, 726586]",46,R,ITM,1.1,
