octave,ioi,event,.thisRepN,.thisTrialN,.thisN,.thisIndex,event,tap_types,tap_times,release_times,tone_times,subject,handedness,experiment,version,
4,600,trial,0,9,9,9,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[349542, 350004, 350422, 351017, 351640, 352206, 352829, 353396, 353977, 354628, 355185, 355773, 356393, 356974, 357556, 358126, 358702, 359286, 359888, 360456, 361059, 361621, 362208, 362792]","[349616, 350072, 350540, 351153, 351738, 352346, 352958, 353516, 354109, 354737, 355325, 355918, 356506, 357137, 357700, 358298, 358861, 359422, 359962, 360589, 361186, 361780, 362369, 362945]","[349240, 349840, 350440, 351040, 351640, 352240, 352840, 353440, 354002, 354655, 355211, 355799, 356419, 357000, 357581, 358152, 358728, 359312, 359914, 360481, 361084, 361647, 362233, 362818]",17,R,ITM,1.1,
4,600,trial,0,10,10,10,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[368804, 369238, 369722, 370260, 370862, 371447, 372015, 372612, 373224, 373884, 374459, 375045, 375628, 376230, 376845, 377417, 378022, 378598, 379216, 379828, 380354, 381027, 381649, 382213]","[368923, 369332, 369835, 370405, 370992, 371567, 372144, 372704, 373346, 374003, 374573, 375134, 375747, 376341, 376987, 377548, 378142, 378729, 379362, 379882, 380425, 381079, 381693, 382265]","[368448, 369047, 369647, 370247, 370847, 371447, 372047, 372647, 373250, 373910, 374486, 375070, 375654, 376256, 376870, 377443, 378048, 378624, 379242, 379853, 380380, 381052, 381675, 382238]",17,R,ITM,1.1,
6,400,trial,0,11,11,11,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[387980, 388396, 388752, 389133, 389477, 389923, 390322, 390734, 391140, 391520, 391919, 392292, 392705, 393128, 393507, 393907, 394287, 394678, 395074, 395469, 395840, 396237, 396632]","[388078, 388452, 388800, 389219, 389574, 390004, 390387, 390802, 391184, 391603, 391977, 392378, 392778, 393202, 393583, 393949, 394322, 394745, 395147, 395532, 395911, 396305, 396731]","[387546, 387944, 388344, 388744, 389144, 389544, 389944, 390344, 390762, 391166, 391546, 391947, 392320, 392731, 393155, 393535, 393933, 394314, 394705, 395102, 395497, 395867, 396265, 396659]",17,R,ITM,1.1,
3,600,trial,0,12,12,12,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[402409, 402753, 403255, 403847, 404380, 404988, 405588, 406179, 406279, 406843, 407471, 408058, 408584, 409177, 409758, 410339, 410907, 411498, 412019, 412617, 413167, 413788, 414405, 414995, 415482]","[402460, 402837, 403377, 403930, 404468, 405118, 405699, 406199, 406299, 406946, 407532, 408167, 408701, 409298, 409821, 410423, 411004, 411544, 412121, 412688, 413257, 413920, 414518, 415065, 415651]","[402013, 402613, 403213, 403813, 404413, 405013, 405613, 406213, 406868, 407496, 408084, 408609, 409202, 409785, 410364, 410933, 411524, 412045, 412643, 413193, 413813, 414431, 415021, 415508]",17,R,ITM,1.1,
5,600,trial,0,13,13,13,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[421600, 422284, 422863, 423486, 424097, 424674, 425261, 425885, 426477, 427061, 427661, 428249, 428815, 429379, 430043, 430636, 431200, 431746, 432302, 432856, 433443, 433549, 434048, 434603]","[421698, 422324, 422992, 423611, 424184, 424752, 425374, 425974, 426592, 427205, 427779, 428274, 428925, 429538, 430098, 430763, 431225, 431771, 432453, 433018, 433469, 433628, 434217, 434765]","[421167, 421767, 422367, 422967, 423567, 424167, 424767, 425367, 425912, 426504, 427086, 427686, 428274, 428840, 429405, 430068, 430661, 431225, 431771, 432328, 432882, 433469, 434074, 434628]",17,R,ITM,1.1,
7,400,trial,0,14,14,14,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[440811, 441157, 441502, 441927, 442306, 442705, 443107, 443469, 443851, 444270, 444623, 444992, 445409, 445821, 446212, 446614, 446991, 447368, 447732, 448149, 448562, 449020, 449413]","[440855, 441235, 441576, 441997, 442416, 442806, 443188, 443573, 443952, 444335, 444716, 445081, 445471, 445896, 446309, 446685, 447070, 447448, 447809, 448228, 448637, 449078, 449501]","[440328, 440726, 441126, 441526, 441926, 442327, 442726, 443126, 443497, 443879, 444298, 444650, 445019, 445435, 445849, 446238, 446642, 447019, 447395, 447759, 448177, 448589, 449048, 449440]",17,R,ITM,1.1,
4,400,trial,0,15,15,15,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[455279, 455568, 455895, 456244, 456621, 456955, 457369, 457754, 458146, 458554, 458930, 459338, 459737, 460116, 460481, 460915, 461302, 461670, 462035, 462416, 462747, 463136, 463484, 463886]","[455366, 455630, 455968, 456305, 456670, 457028, 457427, 457807, 458231, 458610, 459009, 459406, 459800, 460201, 460574, 460966, 461369, 461735, 462120, 462484, 462828, 463202, 463561, 463953]","[454964, 455364, 455764, 456164, 456564, 456965, 457364, 457764, 458173, 458580, 458955, 459364, 459762, 460142, 460507, 460941, 461328, 461696, 462062, 462442, 462773, 463162, 463510, 463911]",17,R,ITM,1.1,
5,400,trial,0,16,16,16,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[469706, 470162, 470506, 470945, 471285, 471711, 472107, 472503, 472898, 473299, 473686, 474063, 474413, 474829, 475216, 475621, 475961, 476344, 476749, 477120, 477522, 477896, 478290]","[469776, 470201, 470571, 470965, 471340, 471771, 472164, 472589, 472966, 473333, 473747, 474136, 474479, 474889, 475256, 475680, 476042, 476413, 476809, 477201, 477582, 477981, 478345]","[469336, 469734, 470134, 470535, 470935, 471335, 471735, 472135, 472529, 472924, 473326, 473711, 474089, 474439, 474856, 475242, 475646, 475987, 476369, 476775, 477146, 477548, 477922, 478316]",17,R,ITM,1.1,
5,400,trial,0,17,17,17,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[484225, 484594, 485001, 485407, 485744, 486183, 486607, 486981, 487344, 487756, 488134, 488502, 488923, 489307, 489715, 490129, 490514, 490909, 491319, 491678, 492082, 492467, 492867]","[484291, 484658, 485063, 485480, 485817, 486244, 486627, 487052, 487421, 487842, 488196, 488588, 489001, 489406, 489822, 490231, 490620, 491011, 491369, 491781, 492164, 492544, 492921]","[483846, 484244, 484644, 485044, 485444, 485844, 486244, 486644, 487007, 487370, 487782, 488161, 488528, 488948, 489332, 489742, 490155, 490541, 490935, 491344, 491705, 492107, 492492, 492893]",17,R,ITM,1.1,
6,400,trial,0,18,18,18,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[506745, 507166, 507570, 507902, 508302, 508729, 509117, 509517, 509892, 510298, 510706, 511119, 511479, 511896, 512296, 512657, 513055, 513463, 513817, 514250, 514612, 515000, 515438]","[506827, 507203, 507621, 507973, 508366, 508754, 509165, 509578, 509981, 510390, 510789, 511208, 511580, 511982, 512392, 512776, 513150, 513537, 513905, 514315, 514698, 515075, 515503]","[506331, 506729, 507129, 507529, 507929, 508329, 508729, 509129, 509544, 509919, 510325, 510733, 511145, 511507, 511923, 512323, 512684, 513082, 513489, 513844, 514277, 514639, 515027, 515465]",17,R,ITM,1.1,
7,400,trial,0,19,19,19,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[521493, 521879, 522266, 522686, 523086, 523504, 523851, 524273, 524637, 525020, 525421, 525826, 526163, 526615, 526977, 527361, 527763, 528164, 528533, 528941, 529311, 529705, 530038]","[521572, 521955, 522344, 522769, 523146, 523572, 523938, 524342, 524709, 525125, 525504, 525889, 526261, 526684, 527084, 527468, 527858, 528237, 528648, 529053, 529410, 529809, 530138]","[521115, 521515, 521914, 522314, 522715, 523114, 523514, 523914, 524301, 524664, 525047, 525448, 525852, 526190, 526643, 527004, 527388, 527790, 528192, 528560, 528968, 529339, 529732, 530065]",17,R,ITM,1.1,
2,600,trial,0,20,20,20,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[536088, 536517, 536975, 537550, 538144, 538703, 539356, 539904, 540465, 541148, 541748, 542344, 542938, 543565, 544111, 544653, 545186, 545866, 546455, 546931, 547462, 547569, 548072, 548655, 549250]","[536162, 536607, 537072, 537632, 538231, 538798, 539428, 540017, 540577, 541238, 541857, 542454, 543027, 543678, 544228, 544783, 545300, 545946, 546569, 547049, 547489, 547589, 548135, 548703, 549324]","[535703, 536303, 536903, 537503, 538102, 538703, 539303, 539904, 540492, 541175, 541775, 542371, 542964, 543592, 544139, 544679, 545214, 545894, 546483, 546959, 547489, 548100, 548682, 549277]",17,R,ITM,1.1,
7,600,trial,0,21,21,21,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[555459, 556198, 556838, 557415, 558050, 558682, 559226, 559844, 560464, 561076, 561688, 562291, 562899, 563516, 564085, 564709, 565331, 565946, 566596, 567206, 567819, 568392, 568975]","[555572, 556351, 556954, 557576, 558181, 558784, 559370, 559991, 560638, 561221, 561827, 562456, 563044, 563662, 564203, 564853, 565455, 566093, 566733, 567335, 567930, 568534, 569097]","[555025, 555625, 556225, 556825, 557425, 558025, 558625, 559225, 559870, 560492, 561102, 561715, 562319, 562926, 563543, 564112, 564736, 565358, 565972, 566624, 567234, 567846, 568420, 569001]",17,R,ITM,1.1,
3,600,trial,0,22,22,22,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[574936, 575637, 576291, 576891, 577525, 578065, 578661, 579291, 579905, 580468, 581039, 581667, 582234, 582829, 583408, 584019, 584611, 585179, 585793, 586336, 586933, 587509, 588096]","[575080, 575807, 576455, 577055, 577648, 578208, 578764, 579436, 580012, 580622, 581160, 581796, 582298, 582902, 583546, 584136, 584727, 585312, 585918, 586415, 587009, 587583, 588193]","[574478, 575078, 575678, 576278, 576878, 577478, 578078, 578678, 579316, 579932, 580494, 581064, 581693, 582259, 582854, 583434, 584045, 584637, 585204, 585819, 586361, 586958, 587535, 588122]",17,R,ITM,1.1,
2,400,trial,0,23,23,23,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[593946, 594319, 594669, 595046, 595441, 595843, 596157, 596589, 597019, 597428, 597817, 598237, 598631, 599033, 599436, 599843, 600227, 600662, 601052, 601454, 601836, 602198, 602622]","[594080, 594393, 594727, 595130, 595484, 595896, 596230, 596667, 597079, 597488, 597885, 598264, 598677, 599132, 599511, 599924, 600322, 600717, 601129, 601521, 601902, 602272, 602677]","[593440, 593842, 594241, 594641, 595041, 595441, 595842, 596241, 596617, 597047, 597455, 597844, 598264, 598659, 599061, 599462, 599871, 600255, 600689, 601078, 601482, 601864, 602225, 602650]",17,R,ITM,1.1,
6,600,trial,0,24,24,24,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[608822, 609501, 610115, 610744, 611318, 611856, 612539, 613092, 613693, 614279, 614914, 615491, 616099, 616725, 617341, 617909, 618500, 619089, 619655, 620265, 620850, 621404, 621991]","[608933, 609581, 610241, 610826, 611394, 611962, 612622, 613192, 613781, 614377, 615006, 615602, 616203, 616835, 617439, 617996, 618635, 619203, 619784, 620359, 620906, 621494, 622102]","[608332, 608931, 609531, 610131, 610732, 611332, 611932, 612531, 613118, 613720, 614305, 614940, 615518, 616126, 616752, 617368, 617935, 618527, 619117, 619681, 620292, 620876, 621431, 622019]",17,R,ITM,1.1,
7,600,trial,0,25,25,25,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[627867, 628200, 628644, 629228, 629886, 630471, 631042, 631649, 632271, 632862, 633475, 634122, 634700, 635290, 635845, 636432, 636996, 637568, 638157, 638768, 639332, 639951, 640507, 641129]","[627939, 628278, 628733, 629329, 629975, 630572, 631152, 631751, 632410, 632975, 633597, 634249, 634833, 635411, 636017, 636567, 637156, 637701, 638290, 638931, 639485, 640139, 640735, 641387]","[627469, 628068, 628668, 629268, 629868, 630468, 631068, 631668, 632298, 632889, 633502, 634148, 634728, 635317, 635873, 636459, 637023, 637595, 638184, 638795, 639358, 639979, 640535, 641157]",17,R,ITM,1.1,
5,600,trial,0,26,26,26,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[647055, 647759, 648406, 648969, 649523, 650101, 650744, 651295, 651944, 652494, 653058, 653707, 654329, 654887, 655466, 656024, 656655, 657238, 657827, 658441, 659009, 659591, 660160]","[647306, 647972, 648544, 649149, 649662, 650234, 650827, 651381, 652123, 652654, 653294, 653905, 654437, 655077, 655601, 656226, 656838, 657427, 658055, 658674, 659255, 659890]","[646569, 647169, 647769, 648369, 648968, 649568, 650168, 650768, 651321, 651970, 652520, 653083, 653732, 654355, 654914, 655492, 656050, 656681, 657263, 657853, 658467, 659035, 659616, 660187]",17,R,ITM,1.1,
2,600,trial,0,27,27,27,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[666060, 666756, 667376, 667977, 668554, 669176, 669776, 670369, 670984, 671596, 672247, 672846, 673433, 674013, 674642, 675202, 675810, 676404, 676985, 677606, 678198, 678781, 679337]","[666328, 667016, 667620, 668207, 668788, 669414, 669998, 670605, 671218, 671860, 672485, 673125, 673741, 674313, 674893, 675485, 676087, 676723, 677298, 677917, 678519, 679096]","[665576, 666176, 666776, 667375, 667976, 668576, 669176, 669776, 670396, 671011, 671623, 672275, 672874, 673460, 674040, 674669, 675229, 675836, 676430, 677013, 677633, 678224, 678809, 679365]",17,R,ITM,1.1,
2,400,trial,0,28,28,28,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[685547, 685887, 686299, 686704, 687116, 687503, 687903, 688296, 688716, 689136, 689502, 689911, 690323, 690735, 691124, 691552, 691959, 692367, 692818, 693217, 693612, 694009]","[685654, 685980, 686398, 686791, 687211, 687612, 688001, 688392, 688805, 689232, 689625, 690056, 690438, 690832, 691217, 691631, 692037, 692455, 692879, 693280, 693681, 694061]","[684717, 685116, 685516, 685916, 686316, 686715, 687116, 687516, 687930, 688324, 688743, 689164, 689528, 689938, 690350, 690762, 691150, 691579, 691987, 692393, 692845, 693243, 693639, 694036]",17,R,ITM,1.1,
3,400,trial,0,29,29,29,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[700313, 700655, 701029, 701410, 701793, 702156, 702598, 702987, 703388, 703755, 704118, 704516, 704955, 705338, 705691, 706116, 706491, 706897, 707272, 707643, 708023, 708399]","[700387, 700704, 701053, 701463, 701848, 702239, 702661, 703077, 703463, 703844, 704231, 704624, 705039, 705416, 705766, 706166, 706585, 706985, 707392, 707753, 708125, 708534]","[699410, 699810, 700210, 700610, 701010, 701410, 701810, 702211, 702623, 703012, 703414, 703780, 704144, 704541, 704980, 705363, 705717, 706142, 706516, 706923, 707298, 707668, 708048, 708424]",17,R,ITM,1.1,
2,400,trial,0,30,30,30,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[720070, 720491, 720878, 721270, 721648, 722054, 722432, 722837, 723233, 723602, 723988, 724407, 724802, 725191, 725565, 725978, 726358, 726725, 727129, 727523, 727897, 728263, 728654]","[720193, 720572, 720952, 721358, 721740, 722112, 722525, 722946, 723332, 723721, 724108, 724516, 724934, 725337, 725712, 726098, 726478, 726904, 727289, 727686, 728038, 728460, 728810]","[719670, 720070, 720471, 720870, 721270, 721671, 722070, 722469, 722864, 723261, 723630, 724016, 724433, 724829, 725219, 725592, 726004, 726385, 726753, 727156, 727549, 727924, 728290, 728681]",17,R,ITM,1.1,
7,400,trial,0,31,31,31,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[734691, 735070, 735426, 735812, 736195, 736295, 736613, 736988, 737374, 737762, 738149, 738552, 738974, 739363, 739748, 740139, 740526, 740883, 741293, 741669, 742091, 742488, 742889, 743270]","[734820, 735182, 735533, 735918, 736215, 736315, 736697, 737081, 737486, 737880, 738317, 738654, 739108, 739456, 739887, 740275, 740640, 741012, 741415, 741793, 742185, 742589, 742984, 743351]","[734214, 734612, 735012, 735412, 735812, 736212, 736612, 737012, 737401, 737788, 738177, 738579, 739002, 739390, 739775, 740165, 740552, 740910, 741320, 741696, 742119, 742514, 742917, 743298]",17,R,ITM,1.1,
