octave,ioi,event,.thisRepN,.thisTrialN,.thisN,.thisIndex,event,tap_types,tap_times,release_times,tone_times,subject,handedness,experiment,version,
,,SPR,0,-1,-1,0,SPR,"['P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P']","[53097, 53648, 54237, 54839, 55455, 56079, 56655, 57240, 57851, 58477, 59088, 59663, 60255, 60851, 61455, 62063, 62686, 63263, 63848, 64417, 65044, 65583, 66157, 66756, 67349, 67934, 68497, 69069, 69648, 70202]","[53207, 53779, 54359, 54965, 55582, 56189, 56770, 57351, 57969, 58596, 59200, 59776, 60375, 60961, 61560, 62167, 62819, 63409, 63954, 64521, 65131, 65678, 66259, 66855, 67443, 68045, 68612, 69185, 69755, 70328]",,34,R,ITM,1.1,
4,500,practice,0,0,0,0,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[130424, 130849, 131333, 131838, 132327, 132830, 133318, 133847, 134300, 134707, 135070, 135406, 135723, 136020, 136312, 136591, 136854, 138158, 138683, 139234, 139748, 140271, 140795, 141344]","[130522, 130957, 131436, 131949, 132433, 132926, 133413, 133944, 134386, 134789, 135149, 135483, 135811, 136105, 136388, 136664, 136913, 138254, 138765, 139338, 139848, 140391, 140906, 141463]","[129900, 130400, 130900, 131400, 131900, 132401, 132900, 133400, 133872, 134326, 134732, 135096, 135432, 135748, 136046, 136338, 136616, 138183, 138708, 139259, 139773, 140297, 140821, 141370]",34,R,ITM,1.1,
3,500,practice,0,1,1,1,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[147153, 147753, 148272, 148779, 149262, 149751, 150278, 150750, 151248, 151766, 152254, 152753, 153266, 153745, 154225, 154714, 155226, 155743, 156252, 156731, 157200, 157720, 158224]","[147219, 147845, 148379, 148877, 149370, 149855, 150364, 150854, 151336, 151852, 152350, 152843, 153353, 153830, 154315, 154803, 155324, 155842, 156348, 156831, 157307, 157809, 158315]","[146827, 147326, 147826, 148326, 148827, 149326, 149826, 150326, 150775, 151274, 151791, 152280, 152778, 153291, 153771, 154251, 154739, 155251, 155768, 156277, 156756, 157225, 157746, 158249]",34,R,ITM,1.1,
2,500,practice,0,2,2,2,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[163979, 164298, 164762, 165232, 165735, 166238, 166770, 167259, 167784, 168322, 168815, 169300, 169786, 170289, 170799, 171313, 171801, 172255, 172766, 173246, 173722, 174230, 174732, 175230]","[164036, 164392, 164861, 165319, 165814, 166326, 166854, 167345, 167878, 168408, 168915, 169390, 169875, 170384, 170886, 171405, 171891, 172363, 172857, 173350, 173837, 174323, 174825, 175328]","[163812, 164313, 164812, 165312, 165811, 166312, 166812, 167312, 167812, 168348, 168842, 169328, 169814, 170316, 170826, 171340, 171829, 172281, 172793, 173274, 173750, 174257, 174759, 175256]",34,R,ITM,1.1,
5,500,practice,0,3,3,3,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[181076, 181350, 181797, 182277, 182797, 183299, 183794, 184284, 184791, 185269, 185776, 186241, 186699, 187179, 187666, 188163, 188631, 189095, 189588, 190046, 190541, 191044, 191506, 192009]","[181133, 181438, 181900, 182381, 182889, 183398, 183890, 184397, 184891, 185367, 185861, 186335, 186808, 187281, 187769, 188259, 188745, 189212, 189692, 190161, 190646, 191141, 191622, 192100]","[180882, 181382, 181881, 182381, 182881, 183382, 183881, 184381, 184816, 185294, 185801, 186266, 186725, 187205, 187692, 188188, 188656, 189121, 189614, 190071, 190567, 191070, 191532, 192034]",34,R,ITM,1.1,
7,500,practice,0,4,4,4,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[197784, 198289, 198798, 199288, 199799, 200303, 200810, 201335, 201826, 202336, 202823, 203294, 203810, 204284, 204770, 205253, 205743, 206265, 206758, 207266, 207729, 208235, 208711]","[197885, 198377, 198903, 199393, 199903, 200399, 200918, 201412, 201920, 202426, 202923, 203402, 203908, 204387, 204879, 205377, 205875, 206377, 206874, 207365, 207842, 208327, 208828]","[197368, 197867, 198367, 198867, 199367, 199867, 200368, 200867, 201362, 201852, 202363, 202851, 203322, 203837, 204312, 204797, 205281, 205770, 206291, 206786, 207294, 207756, 208263, 208739]",34,R,ITM,1.1,
6,500,practice,0,5,5,5,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[214621, 215151, 215645, 216135, 216643, 217147, 217640, 218129, 218632, 219117, 219676, 220152, 220616, 221076, 221596, 222069, 222564, 223056, 223551, 224025, 224501, 225018, 225514]","[214720, 215239, 215772, 216257, 216761, 217262, 217761, 218246, 218735, 219228, 219780, 220274, 220722, 221190, 221709, 222179, 222669, 223158, 223661, 224140, 224608, 225111, 225614]","[214233, 214731, 215231, 215731, 216231, 216731, 217231, 217732, 218156, 218658, 219144, 219703, 220179, 220643, 221103, 221623, 222096, 222590, 223084, 223578, 224053, 224528, 225045, 225541]",34,R,ITM,1.1,
6,600,trial,0,6,6,6,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[280984, 281620, 282188, 282756, 283348, 284000, 284610, 285228, 285903, 286431, 286965, 287522, 288025, 288565, 289105, 289620, 290163, 290711, 291247, 291820, 292356, 292913, 293451]","[281096, 281701, 282275, 282849, 283468, 284102, 284726, 285326, 285998, 286543, 287081, 287634, 288126, 288651, 289186, 289719, 290254, 290801, 291348, 291916, 292446, 292997, 293539]","[280651, 281250, 281850, 282450, 283051, 283651, 284251, 284851, 285254, 285930, 286457, 286992, 287549, 288052, 288591, 289132, 289648, 290190, 290738, 291273, 291848, 292382, 292939, 293478]",34,R,ITM,1.1,
4,400,trial,0,7,7,7,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[299208, 299531, 299925, 300361, 300804, 301139, 301515, 301904, 302265, 302673, 303078, 303446, 303825, 304216, 304609, 305005, 305389, 305758, 306141, 306512, 306892, 307295, 307699]","[299296, 299617, 300028, 300475, 300882, 301211, 301594, 301986, 302361, 302759, 303141, 303542, 303913, 304312, 304713, 305072, 305469, 305855, 306233, 306613, 306974, 307376, 307788]","[298773, 299172, 299572, 299972, 300372, 300772, 301172, 301573, 301930, 302290, 302699, 303104, 303472, 303851, 304241, 304634, 305031, 305415, 305783, 306166, 306538, 306918, 307320, 307725]",34,R,ITM,1.1,
7,400,trial,0,8,8,8,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[313425, 313767, 314173, 314584, 314977, 315378, 315770, 316189, 316579, 316969, 317365, 317752, 318151, 318532, 318925, 319313, 319717, 320111, 320501, 320886, 321264, 321676, 322094]","[313484, 313848, 314254, 314658, 315055, 315454, 315835, 316237, 316643, 317047, 317440, 317829, 318219, 318602, 318992, 319396, 319789, 320191, 320562, 320958, 321342, 321747, 322134]","[313049, 313447, 313847, 314248, 314648, 315048, 315448, 315848, 316216, 316607, 316996, 317391, 317778, 318179, 318560, 318953, 319340, 319745, 320138, 320529, 320913, 321292, 321702, 322121]",34,R,ITM,1.1,
