octave,ioi,event,.thisRepN,.thisTrialN,.thisN,.thisIndex,event,tap_types,tap_times,release_times,tone_times,subject,handedness,experiment,version,
,,SPR,0,-1,-1,0,SPR,"['P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P']","[49659, 50594, 53106, 53636, 55013, 55488, 56637, 57460, 58348, 59158, 60555, 61562, 62292, 62877, 63857, 65122, 66044, 67025, 68083, 69096, 70079, 71154, 72047, 73125, 74020, 74832, 75598, 76447, 77283, 78087]","[50024, 51889, 53220, 54804, 55310, 56177, 57184, 58131, 58968, 60068, 61328, 62118, 62696, 63600, 64528, 65691, 66633, 67636, 68673, 69790, 70768, 71748, 72685, 73766, 74560, 75330, 76147, 77041, 77841, 78583]",,13,R,ITM,1.1,
2,500,practice,0,0,0,0,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[134020, 134727, 135311, 135863, 136359, 136866, 137393, 137868, 138299, 138720, 139160, 139608, 140009, 140454, 140886, 141327, 141733, 142173, 142575, 142976, 143397, 143834, 144242]","[134432, 134955, 135489, 135972, 136455, 136972, 137473, 137929, 138350, 138785, 139211, 139660, 140064, 140511, 140950, 141378, 141807, 142232, 142638, 143043, 143458, 143885, 144282]","[133972, 134472, 134972, 135473, 135972, 136472, 136972, 137472, 137895, 138327, 138747, 139188, 139635, 140036, 140482, 140913, 141355, 141760, 142200, 142602, 143003, 143424, 143860, 144269]",13,R,ITM,1.1,
5,500,practice,0,1,1,1,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[149836, 150550, 151101, 151613, 152124, 152638, 153157, 153673, 154150, 154614, 155068, 155541, 155991, 156439, 156895, 157353, 157778, 158217, 158638, 159102, 159510, 159938, 160379]","[149924, 150633, 151152, 151687, 152201, 152719, 153235, 153749, 154225, 154689, 155146, 155617, 156060, 156509, 156976, 157400, 157835, 158278, 158713, 159162, 159588, 160023, 160441]","[149758, 150258, 150758, 151259, 151758, 152258, 152758, 153259, 153699, 154177, 154640, 155094, 155567, 156016, 156465, 156920, 157379, 157804, 158242, 158663, 159128, 159536, 159964, 160405]",13,R,ITM,1.1,
3,500,practice,0,2,2,2,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[166530, 167063, 167585, 168133, 168627, 169137, 169615, 170136, 170654, 171156, 171648, 172151, 172659, 173182, 173665, 174191, 174700, 175208, 175739, 176191, 176716, 177242, 177778]","[166599, 167134, 167650, 168181, 168685, 169205, 169687, 170187, 170718, 171207, 171715, 172207, 172736, 173245, 173758, 174257, 174777, 175286, 175806, 176287, 176793, 177320, 177849]","[166162, 166662, 167161, 167661, 168161, 168662, 169161, 169661, 170162, 170680, 171182, 171673, 172177, 172685, 173208, 173690, 174217, 174726, 175234, 175765, 176217, 176742, 177267, 177804]",13,R,ITM,1.1,
7,500,practice,0,3,3,3,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[183650, 184172, 184712, 185202, 185730, 186200, 186735, 187244, 187753, 188238, 188709, 189212, 189720, 190212, 190701, 191200, 191679, 192178, 192652, 193171, 193675, 194172, 194655]","[183738, 184264, 184794, 185294, 185808, 186278, 186813, 187324, 187829, 188320, 188803, 189292, 189811, 190305, 190787, 191280, 191771, 192248, 192739, 193269, 193761, 194255, 194743]","[183278, 183777, 184278, 184777, 185277, 185778, 186277, 186777, 187271, 187780, 188266, 188736, 189240, 189748, 190239, 190729, 191227, 191707, 192204, 192678, 193199, 193701, 194199, 194681]",13,R,ITM,1.1,
6,500,practice,0,4,4,4,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[200627, 201189, 201721, 202199, 202735, 203272, 203792, 204298, 204768, 205299, 205796, 206340, 206833, 207340, 207834, 208308, 208807, 209293, 209746, 210254, 210802, 211320, 211844]","[200720, 201272, 201776, 202276, 202805, 203355, 203869, 204372, 204861, 205373, 205875, 206415, 206926, 207421, 207911, 208385, 208902, 209373, 209826, 210332, 210881, 211397, 211933]","[200291, 200791, 201290, 201790, 202291, 202791, 203291, 203791, 204325, 204794, 205326, 205822, 206366, 206861, 207367, 207860, 208334, 208834, 209320, 209774, 210282, 210830, 211347, 211871]",13,R,ITM,1.1,
4,500,practice,0,5,5,5,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[217465, 218035, 218567, 219117, 219633, 220165, 220691, 221174, 221692, 222220, 222718, 223267, 223766, 224273, 224770, 225256, 225728, 226224, 226707, 227167, 227646, 228117, 228584]","[217574, 218118, 218667, 219203, 219710, 220253, 220762, 221256, 221777, 222275, 222801, 223329, 223853, 224351, 224863, 225333, 225805, 226320, 226797, 227239, 227723, 228185, 228652]","[217191, 217692, 218191, 218691, 219191, 219692, 220191, 220691, 221200, 221718, 222245, 222744, 223293, 223792, 224300, 224796, 225282, 225754, 226249, 226734, 227192, 227672, 228143, 228610]",13,R,ITM,1.1,
2,600,trial,0,6,6,6,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[265762, 266422, 267060, 267665, 268303, 268921, 269535, 270101, 270624, 271132, 271635, 272128, 272626, 273126, 273607, 274112, 274615, 275087, 275585, 276033, 276502, 276976, 277445]","[265885, 266520, 267166, 267776, 268392, 269012, 269622, 270194, 270694, 271219, 271716, 272210, 272719, 273208, 273686, 274196, 274705, 275184, 275667, 276124, 276600, 277044, 277532]","[265442, 266042, 266642, 267242, 267842, 268442, 269042, 269642, 270128, 270651, 271160, 271663, 272155, 272653, 273154, 273635, 274139, 274641, 275113, 275611, 276060, 276530, 277004, 277473]",13,R,ITM,1.1,
5,400,trial,0,7,7,7,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[283183, 283670, 284100, 284525, 284938, 285331, 285690, 286081, 286485, 286875, 287292, 287676, 288081, 288465, 288877, 289261, 289651, 290040, 290473, 290868, 291274, 291660, 292073]","[283299, 283757, 284175, 284611, 285014, 285399, 285770, 286159, 286556, 286949, 287345, 287764, 288159, 288547, 288959, 289352, 289739, 290139, 290552, 290940, 291364, 291747, 292150]","[282957, 283357, 283757, 284157, 284557, 284957, 285358, 285757, 286106, 286511, 286901, 287318, 287702, 288108, 288491, 288903, 289287, 289678, 290066, 290499, 290893, 291300, 291686, 292099]",13,R,ITM,1.1,
2,600,trial,0,8,8,8,trial,"['B', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[297732, 298192, 298760, 299394, 300007, 300605, 301236, 301855, 302435, 303001, 303545, 304101, 304647, 305189, 305730, 306242, 306786, 307284, 307811, 308338, 308842, 309323, 309829, 310334]","[297755, 298287, 298847, 299473, 300099, 300707, 301328, 301945, 302537, 303076, 303639, 304188, 304738, 305278, 305814, 306331, 306863, 307380, 307899, 308425, 308930, 309404, 309897, 310390]","[297745, 298345, 298945, 299545, 300144, 300745, 301345, 301944, 302461, 303028, 303572, 304129, 304674, 305217, 305758, 306270, 306813, 307312, 307837, 308366, 308870, 309350, 309856, 310362]",13,R,ITM,1.1,
