octave,ioi,event,.thisRepN,.thisTrialN,.thisN,.thisIndex,event,tap_types,tap_times,release_times,tone_times,subject,handedness,experiment,version,
4,400,trial,0,9,9,9,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[367107, 367510, 367897, 368303, 368714, 369099, 369550, 369878, 370252, 370591, 370930, 371261, 371603, 371927, 372310, 372656, 372989, 373337, 373710, 374072, 374429, 374794]","[367265, 367680, 368095, 368518, 368918, 369318, 369748, 370044, 370415, 370768, 371099, 371425, 371764, 372097, 372455, 372810, 373155, 373508, 373867, 374209, 374616, 374945]","[366059, 366458, 366858, 367258, 367659, 368058, 368458, 368859, 369576, 369903, 370278, 370617, 370956, 371287, 371629, 371953, 372336, 372682, 373015, 373362, 373736, 374097, 374455, 374819]",43,R,ITM,1.1,
2,600,trial,0,10,10,10,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[381020, 381650, 382295, 382851, 383461, 384080, 384695, 385321, 385912, 386536, 387165, 387795, 388396, 389008, 389573, 390173, 390786, 391436, 392024, 392675, 393304, 393905, 394488]","[381273, 381967, 382619, 383199, 383740, 384362, 384985, 385619, 386201, 386828, 387439, 388065, 388680, 389251, 389868, 390492, 391128, 391706, 392365, 392930, 393597, 394218]","[380559, 381159, 381759, 382358, 382959, 383559, 384159, 384758, 385347, 385940, 386564, 387192, 387822, 388423, 389036, 389601, 390200, 390813, 391463, 392051, 392702, 393330, 393931, 394515]",43,R,ITM,1.1,
6,400,trial,0,11,11,11,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[400944, 401359, 401765, 402152, 402572, 402967, 403392, 403751, 404152, 404516, 404905, 405276, 405660, 406041, 406424, 406782, 407150, 407510, 407883, 408252, 408625, 409014]","[401132, 401574, 401965, 402385, 402764, 403191, 403587, 403983, 404320, 404687, 405096, 405470, 405837, 406202, 406606, 406984, 407324, 407680, 408030, 408422, 408800, 409185]","[400258, 400656, 401056, 401457, 401856, 402256, 402656, 403056, 403420, 403778, 404179, 404544, 404931, 405304, 405687, 406069, 406451, 406810, 407178, 407536, 407910, 408280, 408651, 409041]",43,R,ITM,1.1,
3,600,trial,0,12,12,12,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[415118, 415731, 416331, 416911, 417538, 418157, 418710, 419260, 419838, 420474, 421082, 421647, 422249, 422882, 423461, 424041, 424611, 425218, 425832, 426436, 427004, 427584, 428193]","[415382, 416018, 416630, 417229, 417852, 418417, 418936, 419494, 420080, 420697, 421268, 421916, 422457, 423070, 423656, 424216, 424864, 425448, 426034, 426662, 427242, 427812, 428395]","[414579, 415178, 415778, 416378, 416978, 417579, 418179, 418779, 419286, 419864, 420500, 421107, 421672, 422275, 422907, 423487, 424067, 424637, 425243, 425858, 426462, 427030, 427610, 428219]",43,R,ITM,1.1,
5,600,trial,0,13,13,13,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[434404, 435086, 435686, 436271, 436933, 437564, 438140, 438715, 439311, 439947, 440536, 441123, 441713, 442296, 442904, 443474, 444047, 444650, 445252, 445895, 446458, 447041, 447610]","[434768, 435368, 436013, 436579, 437190, 437795, 438365, 438975, 439578, 440208, 440806, 441348, 441949, 442533, 443105, 443726, 444294, 444860, 445469, 446126, 446722, 447253, 447862]","[433990, 434589, 435189, 435789, 436389, 436989, 437590, 438190, 438740, 439337, 439972, 440561, 441149, 441739, 442321, 442930, 443500, 444072, 444676, 445278, 445921, 446484, 447067, 447637]",43,R,ITM,1.1,
3,400,trial,0,14,14,14,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[453890, 454292, 454695, 455113, 455499, 455909, 456312, 456689, 457069, 457441, 457824, 458174, 458567, 458974, 459324, 459716, 460089, 460452, 460837, 461207, 461582, 461937]","[454083, 454460, 454884, 455294, 455689, 456079, 456489, 456845, 457221, 457595, 457987, 458349, 458723, 459120, 459493, 459853, 460233, 460580, 460978, 461359, 461715, 462083]","[453190, 453590, 453989, 454389, 454790, 455189, 455589, 455989, 456338, 456715, 457095, 457467, 457849, 458200, 458593, 458999, 459350, 459742, 460114, 460478, 460863, 461233, 461607, 461963]",43,R,ITM,1.1,
6,600,trial,0,15,15,15,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[468496, 469163, 469710, 470334, 470928, 471580, 472187, 472755, 473311, 473915, 474516, 475128, 475750, 476369, 476933, 477521, 478113, 478733, 479315, 479911, 480518, 481102]","[468705, 469407, 470000, 470578, 471177, 471787, 472385, 472955, 473506, 474094, 474714, 475336, 475909, 476556, 477148, 477727, 478310, 478898, 479463, 480083, 480666, 481254]","[467433, 468032, 468632, 469232, 469832, 470432, 471032, 471632, 472214, 472781, 473338, 473943, 474543, 475155, 475777, 476396, 476960, 477548, 478140, 478759, 479342, 479939, 480544, 481129]",43,R,ITM,1.1,
2,400,trial,0,16,16,16,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[486968, 487328, 487779, 488209, 488602, 489020, 489420, 489824, 490200, 490535, 490897, 491284, 491668, 492055, 492443, 492849, 493244, 493631, 494033, 494419, 494825, 495207, 495589]","[487118, 487536, 487940, 488392, 488779, 489200, 489608, 490014, 490330, 490706, 491053, 491424, 491815, 492223, 492610, 492998, 493385, 493805, 494193, 494576, 494941, 495351, 495754]","[486729, 487130, 487528, 487929, 488329, 488729, 489128, 489529, 489850, 490227, 490562, 490924, 491311, 491696, 492082, 492470, 492875, 493272, 493658, 494061, 494447, 494852, 495234, 495617]",43,R,ITM,1.1,
5,600,trial,0,17,17,17,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[501652, 502039, 502574, 503159, 503768, 504378, 504953, 505574, 506116, 506707, 507305, 507885, 508434, 508989, 509600, 510161, 510758, 511340, 511929, 512526, 513090, 513700, 514251]","[501816, 502272, 502878, 503389, 503927, 504546, 505169, 505758, 506371, 506938, 507523, 508110, 508689, 509213, 509806, 510409, 510992, 511570, 512123, 512710, 513288, 513905, 514484]","[500918, 501518, 502118, 502718, 503318, 503918, 504518, 505118, 505600, 506141, 506733, 507331, 507911, 508460, 509015, 509626, 510188, 510784, 511367, 511954, 512551, 513116, 513726, 514278]",43,R,ITM,1.1,
6,400,trial,0,18,18,18,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[524438, 524808, 525171, 525588, 525991, 526363, 526760, 527180, 527547, 527907, 528282, 528652, 529022, 529399, 529790, 530172, 530573, 530941, 531322, 531701, 532105, 532497, 532850]","[524650, 524980, 525366, 525793, 526169, 526544, 526925, 527326, 527726, 528074, 528428, 528840, 529162, 529550, 529921, 530323, 530695, 531080, 531433, 531836, 532226, 532621, 532972]","[524037, 524435, 524835, 525235, 525635, 526035, 526435, 526835, 527207, 527574, 527934, 528309, 528679, 529050, 529427, 529817, 530199, 530599, 530968, 531349, 531728, 532131, 532524, 532877]",43,R,ITM,1.1,
7,400,trial,0,19,19,19,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[538860, 539267, 539677, 540095, 540502, 540899, 541279, 541671, 542053, 542427, 542844, 543246, 543627, 544014, 544407, 544761, 545160, 545540, 545876, 546279, 546680, 547091, 547511]","[539016, 539449, 539846, 540281, 540648, 541053, 541431, 541824, 542220, 542584, 543008, 543381, 543785, 544178, 544558, 544932, 545328, 545691, 546023, 546403, 546809, 547215, 547635]","[538552, 538951, 539352, 539751, 540151, 540552, 540952, 541352, 541699, 542080, 542453, 542871, 543273, 543653, 544040, 544435, 544788, 545187, 545566, 545904, 546307, 546707, 547118, 547538]",43,R,ITM,1.1,
7,600,trial,0,20,20,20,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[553786, 554292, 554872, 555447, 556048, 556677, 557299, 557900, 558479, 559060, 559673, 560251, 560953, 561540, 562128, 562711, 563337, 563981, 564572, 565106, 565671, 566278, 566850]","[553998, 554580, 555128, 555720, 556354, 556960, 557532, 558217, 558817, 559379, 559887, 560561, 561196, 561811, 562366, 562945, 563589, 564254, 564867, 565421, 565974, 566506]","[553162, 553761, 554361, 554961, 555561, 556162, 556762, 557362, 557927, 558505, 559088, 559699, 560279, 560980, 561567, 562156, 562738, 563363, 564007, 564598, 565133, 565698, 566305, 566878]",43,R,ITM,1.1,
5,400,trial,0,21,21,21,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[572709, 573104, 573475, 573860, 574244, 574651, 575045, 575436, 575816, 576211, 576591, 576967, 577340, 577712, 578076, 578441, 578809, 579256, 579644, 579996, 580377, 580768, 581132]","[572914, 573277, 573655, 574035, 574412, 574795, 575188, 575587, 575972, 576339, 576717, 577094, 577442, 577815, 578197, 578556, 578921, 579338, 579735, 580088, 580445, 580834, 581200]","[572344, 572744, 573145, 573544, 573944, 574344, 574744, 575144, 575462, 575842, 576238, 576617, 576993, 577366, 577737, 578102, 578466, 578835, 579282, 579670, 580023, 580404, 580794, 581158]",43,R,ITM,1.1,
6,600,trial,0,22,22,22,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[587041, 587379, 587972, 588533, 589147, 589758, 590354, 590974, 591553, 592126, 592666, 593232, 593768, 594323, 594867, 595437, 595986, 596445, 597050, 597681, 598183, 598728, 599278, 599848]","[587196, 587606, 588197, 588779, 589388, 589998, 590592, 591130, 591757, 592340, 592796, 593380, 594001, 594543, 595108, 595654, 596169, 596667, 597219, 597774, 598349, 598899, 599470, 600039]","[586843, 587442, 588041, 588641, 589241, 589841, 590441, 591041, 591580, 592154, 592694, 593260, 593795, 594350, 594893, 595464, 596014, 596471, 597078, 597707, 598211, 598755, 599306, 599875]",43,R,ITM,1.1,
4,400,trial,0,23,23,23,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[605603, 606006, 606390, 606799, 607194, 607571, 607973, 608367, 608724, 609102, 609476, 609862, 610248, 610653, 611019, 611367, 611763, 612147, 612528, 612905, 613297, 613691, 614085]","[605813, 606168, 606575, 606976, 607332, 607719, 608128, 608522, 608882, 609235, 609581, 609978, 610369, 610775, 611133, 611510, 611886, 612260, 612652, 613028, 613424, 613822, 614195]","[605289, 605688, 606088, 606488, 606888, 607288, 607688, 608089, 608394, 608750, 609128, 609502, 609888, 610274, 610678, 611045, 611393, 611788, 612173, 612554, 612931, 613322, 613716, 614111]",43,R,ITM,1.1,
4,600,trial,0,24,24,24,trial,"['B', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[619616, 620057, 620709, 621324, 621939, 622533, 623136, 623704, 624305, 624872, 625448, 626041, 626571, 627150, 627744, 628348, 628937, 629513, 630134, 630673, 631224, 631857, 632425, 632993]","[619746, 620298, 620960, 621562, 622169, 622788, 623363, 623942, 624474, 625110, 625673, 626256, 626853, 627453, 628039, 628613, 629195, 629766, 630335, 630926, 631491, 632094, 632638, 633248]","[619628, 620227, 620827, 621427, 622027, 622627, 623227, 623827, 624330, 624898, 625474, 626067, 626596, 627176, 627770, 628374, 628963, 629538, 630160, 630700, 631249, 631882, 632451, 633019]",43,R,ITM,1.1,
7,400,trial,0,25,25,25,trial,"['B', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[638772, 639248, 639563, 639908, 640302, 640706, 641079, 641462, 641895, 642277, 642694, 643101, 643493, 643905, 644317, 644688, 645067, 645407, 645779, 646173, 646567, 647016, 647377, 647804]","[638995, 639412, 639678, 640073, 640467, 640906, 641242, 641661, 642056, 642471, 642850, 643254, 643665, 644045, 644442, 644817, 645167, 645525, 645915, 646334, 646681, 647110, 647498, 647887]","[638785, 639184, 639584, 639984, 640385, 640784, 641184, 641585, 641923, 642304, 642721, 643129, 643521, 643932, 644344, 644716, 645095, 645435, 645806, 646201, 646595, 647044, 647404, 647831]",43,R,ITM,1.1,
5,400,trial,0,26,26,26,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[653524, 653861, 654241, 654600, 654983, 655390, 655805, 656204, 656595, 656951, 657336, 657746, 658155, 658497, 658926, 659329, 659676, 660080, 660463, 660847, 661228, 661645, 662050]","[653699, 654039, 654425, 654775, 655179, 655585, 655950, 656349, 656738, 657115, 657475, 657856, 658251, 658632, 659034, 659449, 659824, 660224, 660612, 661013, 661367, 661732, 662170]","[653133, 653533, 653933, 654333, 654733, 655133, 655534, 655933, 656230, 656621, 656976, 657362, 657772, 658181, 658523, 658952, 659355, 659701, 660106, 660489, 660873, 661254, 661670, 662077]",43,R,ITM,1.1,
3,400,trial,0,27,27,27,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[668233, 668633, 669024, 669422, 669848, 670256, 670660, 671042, 671418, 671793, 672173, 672571, 672957, 673326, 673711, 674111, 674497, 674833, 675206, 675617, 676015, 676386]","[668377, 668776, 669189, 669597, 670019, 670444, 670845, 671204, 671598, 671977, 672357, 672730, 673121, 673526, 673921, 674272, 674642, 675035, 675395, 675783, 676184, 676561]","[667596, 667997, 668397, 668797, 669197, 669597, 669998, 670397, 670686, 671068, 671443, 671818, 672198, 672596, 672983, 673351, 673736, 674137, 674523, 674859, 675231, 675643, 676040, 676412]",43,R,ITM,1.1,
2,400,trial,0,28,28,28,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[682166, 682577, 682980, 683383, 683788, 684188, 684590, 684967, 685334, 685720, 686097, 686467, 686862, 687233, 687628, 688025, 688364, 688737, 689086, 689465, 689868, 690313, 690674]","[682364, 682764, 683185, 683572, 683969, 684364, 684791, 685172, 685517, 685891, 686251, 686648, 687038, 687406, 687808, 688195, 688533, 688918, 689284, 689685, 690086, 690484, 690851]","[681882, 682283, 682682, 683081, 683483, 683881, 684282, 684682, 684995, 685361, 685747, 686124, 686493, 686888, 687259, 687654, 688053, 688392, 688763, 689114, 689491, 689896, 690339, 690701]",43,R,ITM,1.1,
2,600,trial,0,29,29,29,trial,"['B', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[696386, 696669, 697404, 698103, 698708, 699308, 699945, 700555, 701120, 701728, 702340, 702956, 703535, 704144, 704761, 705388, 705980, 706563, 707167, 707794, 708401, 709017, 709623, 710208]","[696419, 696879, 697708, 698360, 698991, 699564, 700225, 700805, 701368, 702001, 702631, 703188, 703789, 704424, 705002, 705609, 706171, 706781, 707350, 707985, 708576, 709202, 709812, 710423]","[696399, 696999, 697600, 698200, 698799, 699400, 699998, 700599, 701147, 701755, 702366, 702984, 703561, 704172, 704789, 705415, 706007, 706590, 707194, 707821, 708427, 709045, 709651, 710236]",43,R,ITM,1.1,
2,600,trial,0,30,30,30,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[718342, 719001, 719645, 720220, 720855, 721468, 722115, 722698, 723334, 723982, 724588, 725172, 725774, 726397, 727034, 727624, 728203, 728827, 729509, 730104, 730702, 731387, 732014]","[718561, 719272, 719859, 720494, 721075, 721655, 722309, 722903, 723543, 724126, 724736, 725356, 725971, 726571, 727218, 727792, 728389, 729010, 729632, 730276, 730863, 731515, 732135]","[717987, 718586, 719187, 719788, 720388, 720988, 721587, 722188, 722725, 723360, 724008, 724615, 725198, 725801, 726425, 727062, 727652, 728229, 728855, 729537, 730131, 730729, 731415, 732042]",43,R,ITM,1.1,
4,600,trial,0,31,31,31,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[737931, 738578, 739186, 739799, 740418, 741021, 741707, 742293, 742795, 743401, 743958, 744500, 745084, 745662, 746225, 746806, 747371, 747925, 748534, 749156, 749670, 750263, 750850]","[738049, 738749, 739391, 740032, 740715, 741340, 741975, 742479, 743026, 743532, 744098, 744636, 745192, 745761, 746356, 746924, 747458, 748027, 748646, 749249, 749803, 750371, 750943]","[737629, 738227, 738827, 739427, 740027, 740627, 741227, 741827, 742320, 742820, 743427, 743984, 744525, 745110, 745689, 746251, 746831, 747397, 747951, 748560, 749181, 749696, 750289, 750875]",43,R,ITM,1.1,
7,400,trial,0,32,32,32,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[756623, 757013, 757381, 757790, 758207, 758579, 759001, 759404, 759804, 760180, 760560, 760970, 761349, 761756, 762135, 762528, 762936, 763310, 763706, 764118, 764521, 764893, 765273]","[756783, 757144, 757538, 757970, 758336, 758724, 759139, 759515, 759925, 760301, 760664, 761091, 761469, 761858, 762233, 762644, 763039, 763423, 763790, 764208, 764597, 764969, 765340]","[756271, 756669, 757069, 757470, 757870, 758270, 758670, 759070, 759431, 759832, 760207, 760588, 760996, 761375, 761783, 762163, 762556, 762962, 763336, 763732, 764145, 764549, 764920, 765300]",43,R,ITM,1.1,
