octave,ioi,event,.thisRepN,.thisTrialN,.thisN,.thisIndex,event,tap_types,tap_times,release_times,tone_times,subject,handedness,experiment,version,
,,SPR,0,-1,-1,0,SPR,"['P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P']","[70418, 70707, 70996, 71271, 71575, 71852, 72154, 72446, 72734, 73039, 73322, 73592, 73878, 74145, 74467, 74724, 75031, 75304, 75597, 75868, 76192, 76444, 76780, 77047, 77316, 77630, 77918, 78222, 78515, 78797]","[70545, 70821, 71106, 71393, 71696, 71993, 72264, 72557, 72835, 73118, 73417, 73708, 73967, 74240, 74574, 74846, 75136, 75401, 75699, 75980, 76289, 76553, 76883, 77148, 77411, 77725, 78020, 78323, 78587, 78870]",,44,R,ITM,1.1,
4,500,practice,0,0,0,0,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[154930, 155260, 155720, 156195, 156717, 157206, 157698, 158228, 158726, 159222, 159734, 160220, 160729, 161219, 161715, 162179, 162662, 163181, 163665, 164187, 164659, 165157, 165657, 166182]","[155011, 155362, 155857, 156381, 156914, 157430, 157925, 158426, 158932, 159443, 159956, 160455, 160937, 161399, 161909, 162390, 162895, 163408, 163860, 164362, 164797, 165316, 165825, 166315]","[154737, 155236, 155737, 156236, 156736, 157236, 157736, 158236, 158751, 159248, 159760, 160245, 160754, 161245, 161740, 162205, 162689, 163207, 163691, 164212, 164684, 165183, 165683, 166208]",44,R,ITM,1.1,
2,500,practice,0,1,1,1,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[172339, 172905, 173465, 173944, 174429, 174944, 175462, 175958, 176413, 176919, 177414, 177915, 178434, 178938, 179453, 179941, 180452, 180986, 181490, 181962, 182491, 183035, 183532]","[172583, 173139, 173705, 174169, 174691, 175204, 175739, 176216, 176697, 177183, 177626, 178136, 178642, 179125, 179637, 180166, 180667, 181179, 181672, 182174, 182673, 183212, 183735]","[171962, 172463, 172961, 173462, 173962, 174462, 174962, 175462, 175984, 176441, 176947, 177441, 177942, 178461, 178966, 179480, 179968, 180478, 181013, 181517, 181990, 182518, 183062, 183560]",44,R,ITM,1.1,
3,500,practice,0,2,2,2,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[189383, 189992, 190564, 191069, 191587, 192065, 192560, 193057, 193512, 193995, 194469, 194955, 195412, 195888, 196330, 196775, 197254, 197714, 198148, 198629, 199109, 199570, 200004]","[189571, 190182, 190730, 191271, 191760, 192246, 192776, 193235, 193685, 194158, 194636, 195127, 195623, 196077, 196501, 196964, 197408, 197871, 198377, 198801, 199260, 199764, 200201]","[189086, 189586, 190087, 190587, 191087, 191587, 192088, 192587, 193083, 193538, 194021, 194495, 194980, 195437, 195914, 196356, 196801, 197279, 197740, 198173, 198654, 199135, 199596, 200030]",44,R,ITM,1.1,
6,500,practice,0,3,3,3,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[206000, 206501, 207013, 207501, 208013, 208530, 209013, 209489, 209998, 210483, 210974, 211469, 211979, 212480, 212970, 213481, 213977, 214466, 214949, 215441, 215936, 216471, 216955]","[206170, 206696, 207195, 207735, 208290, 208728, 209219, 209689, 210232, 210703, 211148, 211648, 212137, 212707, 213172, 213686, 214173, 214662, 215140, 215644, 216142, 216651, 217123]","[205514, 206013, 206514, 207013, 207513, 208013, 208514, 209013, 209516, 210026, 210509, 211002, 211496, 212005, 212507, 212997, 213508, 214003, 214493, 214976, 215469, 215962, 216498, 216982]",44,R,ITM,1.1,
5,500,practice,0,4,4,4,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[222970, 223489, 224036, 224508, 225031, 225529, 226038, 226541, 227020, 227493, 228000, 228428, 228944, 229433, 229970, 230456, 230986, 231468, 231956, 232472, 232963, 233435, 233968]","[223178, 223708, 224237, 224745, 225251, 225755, 226251, 226742, 227218, 227708, 228175, 228634, 229183, 229646, 230184, 230670, 231166, 231695, 232180, 232612, 233077, 233575, 234095]","[222554, 223052, 223552, 224052, 224552, 225052, 225552, 226053, 226567, 227046, 227519, 228027, 228454, 228970, 229458, 229996, 230481, 231012, 231493, 231982, 232498, 232988, 233461, 233995]",44,R,ITM,1.1,
7,500,practice,0,5,5,5,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[239821, 240301, 240779, 241286, 241804, 242301, 242807, 243308, 243819, 244324, 244815, 245350, 245830, 246353, 246857, 247400, 247896, 248413, 248920, 249415, 249943, 250420, 250914]","[239997, 240523, 241031, 241518, 242037, 242543, 243034, 243544, 243984, 244538, 245024, 245581, 246105, 246609, 247120, 247623, 248094, 248629, 249140, 249636, 250133, 250618, 251146]","[239323, 239821, 240321, 240821, 241321, 241821, 242321, 242822, 243336, 243847, 244352, 244842, 245378, 245858, 246380, 246884, 247428, 247923, 248440, 248946, 249442, 249969, 250447, 250941]",44,R,ITM,1.1,
7,600,trial,0,6,6,6,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[258595, 258922, 259534, 260190, 260773, 261403, 262039, 262535, 263198, 263835, 264465, 265117, 265766, 266394, 267032, 267653, 268285, 268912, 269571, 270160, 270785, 271452, 272041, 272655]","[258727, 259153, 259832, 260449, 261051, 261642, 262243, 262843, 263416, 264085, 264694, 265400, 266010, 266601, 267242, 267858, 268495, 269052, 269733, 270448, 271088, 271724, 272352]","[258385, 258984, 259585, 260185, 260785, 261384, 261984, 262584, 263226, 263863, 264493, 265145, 265794, 266422, 267059, 267679, 268312, 268940, 269598, 270188, 270812, 271479, 272069, 272681]",44,R,ITM,1.1,
2,600,trial,0,7,7,7,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[278813, 279387, 280041, 280636, 281226, 281856, 282423, 283053, 283629, 284183, 284756, 285337, 285937, 286527, 287110, 287687, 288314, 288896, 289482, 290045, 290601, 291162, 291748]","[279036, 279656, 280304, 280871, 281476, 282065, 282669, 283215, 283816, 284406, 284954, 285532, 286147, 286715, 287327, 287879, 288532, 289064, 289714, 290276, 290835, 291463]","[278296, 278896, 279496, 280096, 280696, 281296, 281896, 282497, 283080, 283657, 284210, 284784, 285364, 285965, 286555, 287137, 287715, 288340, 288922, 289509, 290073, 290629, 291189, 291775]",44,R,ITM,1.1,
3,400,trial,0,8,8,8,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[297690, 298082, 299092, 299482, 299846, 300260, 300650, 301018, 301357, 301706, 302066, 302397, 302750, 303099, 303461, 303805, 304133, 304464, 304816, 305144, 305467, 305815]","[297807, 298240, 299220, 299604, 300004, 300411, 300809, 301172, 301484, 301825, 302184, 302504, 302854, 303210, 303562, 303919, 304254, 304586, 304919, 305247, 305559, 305901]","[297506, 297906, 298306, 298706, 299106, 299506, 299907, 300306, 300676, 301043, 301382, 301731, 302092, 302423, 302776, 303125, 303486, 303831, 304158, 304490, 304841, 305170, 305492, 305841]",44,R,ITM,1.1,
5,600,trial,0,9,9,9,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[311605, 312320, 312965, 313603, 314249, 314855, 315455, 316076, 316698, 317292, 317915, 318472, 319083, 319685, 320288, 320933, 321537, 322096, 322719, 323216, 323760, 324324, 324898]","[311814, 312566, 313209, 313885, 314505, 315129, 315744, 316300, 316942, 317519, 318162, 318720, 319312, 319868, 320514, 321041, 321714, 322288, 322887, 323431, 324063, 324579, 325121]","[311247, 311847, 312448, 313048, 313648, 314247, 314847, 315447, 316101, 316725, 317318, 317940, 318497, 319109, 319712, 320314, 320959, 321562, 322122, 322745, 323241, 323786, 324349, 324924]",44,R,ITM,1.1,
4,400,trial,0,10,10,10,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[330653, 331042, 331491, 331900, 332310, 332701, 333085, 333508, 333875, 334266, 334639, 335028, 335417, 335811, 336236, 336569, 336968, 337363, 337738, 338124, 338509, 338876, 339275]","[330834, 331190, 331636, 332015, 332436, 332822, 333227, 333634, 334011, 334410, 334763, 335185, 335564, 335949, 336374, 336680, 337091, 337492, 337848, 338241, 338637, 339007, 339365]","[330349, 330749, 331149, 331549, 331950, 332349, 332749, 333149, 333534, 333900, 334292, 334664, 335053, 335443, 335837, 336262, 336595, 336994, 337390, 337764, 338150, 338535, 338902, 339302]",44,R,ITM,1.1,
6,600,trial,0,11,11,11,trial,"['B', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[345031, 345426, 346109, 346786, 347387, 347968, 348556, 349132, 349686, 350200, 350684, 351144, 351583, 352023, 352460, 352868, 353281, 353686, 354075, 354469, 354875, 355267, 355658, 356067]","[345197, 345796, 346585, 347181, 347790, 348372, 348908, 349466, 349959, 350444, 350917, 351364, 351790, 352226, 352659, 353021, 353444, 353837, 354236, 354625, 355025, 355391, 355759, 356188]","[345044, 345644, 346244, 346844, 347443, 348043, 348643, 349243, 349713, 350227, 350711, 351171, 351609, 352051, 352487, 352896, 353307, 353713, 354102, 354496, 354902, 355295, 355686, 356093]",44,R,ITM,1.1,
5,600,trial,0,12,12,12,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[361934, 362570, 363270, 363854, 364439, 365001, 365600, 366272, 366851, 367434, 368019, 368611, 369231, 369824, 370427, 371011, 371614, 372214, 372828, 373435, 374026, 374604, 375226]","[362125, 362834, 363450, 364118, 364844, 365401, 366009, 366524, 367159, 367769, 368347, 368945, 369521, 370129, 370680, 371220, 371855, 372444, 373021, 373637, 374234, 374885]","[361516, 362115, 362715, 363314, 363914, 364514, 365114, 365714, 366299, 366877, 367461, 368045, 368636, 369257, 369850, 370453, 371037, 371640, 372240, 372853, 373460, 374051, 374630, 375252]",44,R,ITM,1.1,
