octave,ioi,event,.thisRepN,.thisTrialN,.thisN,.thisIndex,event,tap_types,tap_times,release_times,tone_times,subject,handedness,experiment,version,
,,SPR,0,-1,-1,0,SPR,"['P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P']","[39198, 39677, 40150, 40638, 41221, 41721, 42235, 42721, 43282, 43807, 44390, 44865, 45359, 45875, 46370, 46904, 47427, 47935, 48427, 48937, 49445, 49927, 50423, 50924, 51403, 51913, 52392, 52891, 53363, 53849]","[39326, 39770, 40265, 40741, 41326, 41837, 42357, 42840, 43401, 43923, 44503, 44966, 45490, 46004, 46510, 47012, 47543, 48038, 48535, 49054, 49548, 50021, 50523, 51035, 51512, 52033, 52502, 52996, 53462, 53954]",,31,R,ITM,1.1,
4,500,practice,0,0,0,0,practice,"['B', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[108226, 108675, 109192, 109677, 110164, 110705, 111200, 111677, 112162, 112676, 113191, 113697, 114226, 114719, 115195, 115699, 116218, 116759, 117275, 117762, 118247, 118725, 119201, 119688]","[108259, 108796, 109314, 109790, 110284, 110816, 111302, 111773, 112247, 112778, 113290, 113807, 114359, 114831, 115320, 115812, 116317, 116860, 117389, 117862, 118333, 118839, 119335, 119811]","[108238, 108737, 109237, 109737, 110237, 110737, 111238, 111737, 112188, 112702, 113217, 113723, 114251, 114745, 115222, 115725, 116244, 116785, 117301, 117787, 118273, 118752, 119227, 119713]",31,R,ITM,1.1,
3,500,practice,0,1,1,1,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[125447, 126123, 126754, 127273, 127757, 128258, 128760, 129240, 129720, 130239, 130747, 131232, 131745, 132260, 132744, 133255, 133703, 134263, 134816, 135303, 135786, 136303, 136854]","[125565, 126275, 126888, 127406, 127864, 128363, 128865, 129337, 129854, 130339, 130849, 131353, 131864, 132374, 132849, 133347, 133808, 134370, 134907, 135394, 135882, 136403, 136957]","[125295, 125794, 126295, 126794, 127294, 127794, 128294, 128794, 129265, 129745, 130265, 130772, 131258, 131771, 132286, 132769, 133280, 133729, 134289, 134842, 135328, 135812, 136329, 136880]",31,R,ITM,1.1,
2,500,practice,0,2,2,2,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[143033, 143489, 143966, 144501, 145008, 145492, 145996, 146470, 146982, 147483, 147976, 148489, 148999, 149474, 149945, 150466, 150966, 151464, 151963, 152452, 152934, 153490, 153957]","[143113, 143595, 144072, 144618, 145117, 145601, 146111, 146581, 147095, 147590, 148080, 148580, 149109, 149571, 150070, 150561, 151084, 151581, 152065, 152556, 153050, 153588, 154052]","[142525, 143026, 143525, 144025, 144525, 145026, 145524, 146024, 146498, 147010, 147510, 148002, 148515, 149026, 149501, 149972, 150493, 150993, 151491, 151991, 152479, 152962, 153518, 153984]",31,R,ITM,1.1,
7,500,practice,0,3,3,3,practice,"['B', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[159491, 160037, 160583, 161185, 161816, 162410, 162973, 163615, 164082, 164573, 165023, 165558, 166066, 166564, 167073, 167511, 167997, 168493, 169026, 169506, 170014, 170567, 171074]","[159537, 160154, 160738, 161349, 161951, 162515, 163077, 163748, 164180, 164667, 165125, 165651, 166168, 166685, 167173, 167617, 168094, 168597, 169127, 169622, 170135, 170681, 171173]","[159504, 160004, 160503, 161003, 161503, 162003, 162503, 163003, 163642, 164110, 164600, 165050, 165584, 166093, 166591, 167101, 167538, 168024, 168519, 169054, 169533, 170041, 170595, 171102]",31,R,ITM,1.1,
5,500,practice,0,4,4,4,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[176655, 177252, 177806, 178395, 178916, 179460, 179980, 180754, 181243, 181716, 182257, 182803, 183280, 183820, 184317, 184822, 185330, 185817, 186332, 186827, 187292, 187819, 188309]","[176757, 177354, 177933, 178494, 179077, 179582, 180131, 180881, 181349, 181842, 182386, 182930, 183397, 183943, 184451, 184958, 185474, 185936, 186516, 186947, 187419, 187935, 188421]","[176395, 176894, 177394, 177894, 178395, 178894, 179394, 179894, 180781, 181270, 181742, 182283, 182830, 183306, 183845, 184343, 184848, 185357, 185842, 186358, 186853, 187318, 187844, 188336]",31,R,ITM,1.1,
6,500,practice,0,5,5,5,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[193866, 194538, 195172, 195768, 196310, 196879, 197421, 198057, 198561, 199030, 199554, 200036, 200554, 201033, 201461, 202015, 202586, 203122, 203617, 204188, 204716, 205179, 205767]","[193973, 194623, 195283, 195872, 196405, 196986, 197570, 198197, 198671, 199134, 199706, 200133, 200695, 201152, 201590, 202128, 202697, 203229, 203747, 204317, 204819, 205292, 205870]","[193853, 194353, 194852, 195352, 195852, 196353, 196852, 197352, 198084, 198589, 199058, 199580, 200062, 200582, 201060, 201488, 202043, 202612, 203150, 203643, 204216, 204742, 205207, 205794]",31,R,ITM,1.1,
7,600,trial,0,6,6,6,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[236208, 236844, 237506, 238132, 238796, 239373, 240020, 240602, 241141, 241842, 242603, 243089, 243557, 244064, 244604, 245073, 245595, 246073, 246578, 247085, 247554, 247815, 248105, 248562]","[236310, 236934, 237605, 238270, 238904, 239477, 240095, 240700, 241241, 241937, 242696, 243162, 243666, 244167, 244697, 245186, 245715, 246224, 246696, 247180, 247735, 247960, 248250, 248681]","[235923, 236522, 237122, 237722, 238322, 238922, 239522, 240122, 240629, 241168, 241869, 242629, 243117, 243585, 244091, 244631, 245100, 245622, 246099, 246604, 247112, 247580, 248133, 248590]",31,R,ITM,1.1,
7,600,trial,0,7,7,7,trial,"['B', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[254336, 254851, 255312, 255951, 256734, 257161, 257756, 258327, 258900, 259559, 260166, 260687, 261315, 261883, 262456, 263043, 263612, 264129, 264644, 265244, 265845, 266342, 266878, 267438]","[254370, 254993, 255442, 256059, 256851, 257291, 257850, 258441, 259023, 259689, 260301, 260830, 261409, 261965, 262553, 263119, 263692, 264211, 264759, 265320, 265920, 266446, 266963, 267503]","[254349, 254948, 255548, 256148, 256748, 257348, 257948, 258548, 258928, 259586, 260193, 260715, 261342, 261910, 262483, 263069, 263639, 264157, 264671, 265271, 265872, 266369, 266904, 267465]",31,R,ITM,1.1,
2,400,trial,0,8,8,8,trial,"['B', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[272933, 273564, 274217, 274671, 274947, 275225, 275601, 275901, 276216, 276653, 277013, 277324, 277613, 277943, 278233, 278506, 278740, 279099, 279483, 279877, 280222, 280563, 280941, 281243, 281661]","[273013, 273654, 274297, 274752, 275019, 275324, 275687, 275996, 276320, 276741, 277099, 277411, 277700, 278023, 278332, 278589, 278816, 279196, 279559, 279963, 280322, 280660, 281023, 281336, 281729]","[272947, 273346, 273745, 274146, 274545, 274947, 275346, 275745, 276243, 276679, 277041, 277352, 277641, 277969, 278259, 278533, 279126, 279511, 279904, 280249, 280590, 280969, 281271, 281689]",31,R,ITM,1.1,
