octave,ioi,event,.thisRepN,.thisTrialN,.thisN,.thisIndex,event,tap_types,tap_times,release_times,tone_times,subject,handedness,experiment,version,
,,SPR,0,-1,-1,0,SPR,"['P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P']","[48559, 52418, 55396, 57583, 58293, 58873, 59526, 60198, 60774, 61396, 62030, 62652, 63254, 63832, 64404, 65027, 65646, 66274, 66848, 67473, 68109, 68700, 69302, 69906, 70480, 71042, 71596, 72216, 72838, 73459]","[48704, 53463, 55564, 57719, 58401, 59002, 59709, 60349, 60941, 61560, 62222, 62861, 63440, 64041, 64594, 65227, 65820, 66476, 67058, 67689, 68331, 68974, 69548, 70138, 70739, 71280, 71828, 72430, 73066, 73688]",,36,R,ITM,1.1,
7,500,practice,0,0,0,0,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[136819, 137319, 137842, 138368, 138855, 139381, 139889, 140391, 140850, 141384, 141917, 142416, 142949, 143423, 143900, 144345, 144801, 145289, 145781, 146275, 146765, 147282, 147764]","[137000, 137478, 138018, 138537, 139020, 139541, 140053, 140541, 141015, 141509, 142058, 142576, 143113, 143581, 144045, 144518, 144976, 145430, 145914, 146404, 146881, 147404, 147889]","[136400, 136899, 137399, 137900, 138399, 138899, 139400, 139900, 140418, 140877, 141411, 141944, 142443, 142976, 143450, 143927, 144372, 144828, 145316, 145809, 146301, 146793, 147309, 147790]",36,R,ITM,1.1,
5,500,practice,0,1,1,1,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[153468, 154051, 154566, 155036, 155577, 156054, 156519, 156995, 157389, 157751, 158068, 158370, 158659, 158966, 159229, 163024, 163522, 164012, 164484, 164930, 165406, 165837, 166244, 166634]","[153708, 154183, 154692, 155170, 155701, 156191, 156638, 157135, 157526, 157853, 158199, 158509, 158810, 159066, 159334, 163253, 163725, 164260, 164649, 165130, 165548, 165947, 166373, 166758]","[153097, 153597, 154097, 154597, 155098, 155597, 156097, 156597, 157022, 157415, 157776, 158094, 158397, 158686, 158992, 163051, 163548, 164037, 164509, 164956, 165433, 165863, 166269, 166661]",36,R,ITM,1.1,
3,500,practice,0,2,2,2,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[172573, 173139, 173667, 174135, 174609, 175118, 175695, 176150, 176664, 177138, 177643, 178061, 178590, 179084, 179577, 180016, 180534, 181048, 181524, 181996, 182474, 182977, 183433]","[172739, 173306, 173764, 174311, 174760, 175283, 175819, 176295, 176803, 177288, 177770, 178215, 178731, 179215, 179691, 180170, 180697, 181186, 181646, 182132, 182644, 183110, 183575]","[172211, 172710, 173210, 173710, 174211, 174710, 175210, 175710, 176176, 176690, 177164, 177669, 178086, 178616, 179109, 179603, 180041, 180559, 181073, 181550, 182022, 182500, 183003, 183458]",36,R,ITM,1.1,
2,500,practice,0,3,3,3,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[189253, 189763, 190270, 190840, 191344, 191798, 192317, 192835, 193339, 193813, 194309, 194778, 195258, 195788, 196310, 196773, 197315, 197859, 198298, 198793, 199247, 199717, 200250]","[189376, 189949, 190471, 191023, 191527, 191997, 192523, 193039, 193510, 194017, 194485, 194993, 195533, 196012, 196498, 196937, 197492, 198023, 198512, 198980, 199462, 199858, 200365]","[188876, 189376, 189875, 190376, 190876, 191376, 191876, 192375, 192863, 193367, 193840, 194336, 194805, 195286, 195815, 196337, 196800, 197343, 197886, 198325, 198820, 199275, 199744, 200278]",36,R,ITM,1.1,
4,500,practice,0,4,4,4,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[206272, 206723, 207340, 207917, 208413, 208914, 209442, 209964, 210450, 210905, 211402, 211915, 212387, 212850, 213356, 213888, 214359, 214837, 215291, 215815, 216209, 216775, 217348]","[206402, 206910, 207504, 208033, 208551, 209074, 209591, 210106, 210599, 211062, 211573, 212070, 212541, 213029, 213501, 214040, 214533, 215012, 215430, 215975, 216431, 216980, 217499]","[206047, 206547, 207047, 207547, 208048, 208547, 209047, 209547, 209989, 210476, 210930, 211428, 211942, 212413, 212876, 213382, 213913, 214384, 214862, 215317, 215840, 216235, 216801, 217373]",36,R,ITM,1.1,
6,500,practice,0,5,5,5,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[223373, 223868, 224402, 224939, 225449, 225958, 226462, 226952, 227443, 227966, 228464, 228922, 229454, 229952, 230425, 230892, 231435, 231947, 232393, 232907, 233431, 233905, 234398]","[223511, 224013, 224546, 225046, 225577, 226040, 226565, 227069, 227599, 228099, 228596, 229084, 229595, 230086, 230592, 231055, 231571, 232103, 232538, 233056, 233594, 234096, 234592]","[222979, 223477, 223977, 224478, 224978, 225478, 225978, 226479, 226978, 227470, 227993, 228491, 228948, 229481, 229980, 230452, 230919, 231461, 231973, 232420, 232934, 233458, 233931, 234425]",36,R,ITM,1.1,
3,600,trial,0,6,6,6,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[323923, 324306, 324825, 325396, 325982, 326654, 327281, 327925, 328560, 329144, 329715, 330297, 330865, 331429, 332009, 332619, 333230, 333827, 334392, 334993, 335547, 336167, 336801, 337401]","[324087, 324444, 324987, 325549, 326152, 326829, 327502, 328078, 328715, 329333, 329872, 330463, 331052, 331617, 332226, 332900, 333468, 334111, 334696, 335272, 335819, 336427, 337014, 337589]","[323723, 324323, 324923, 325523, 326123, 326723, 327323, 327923, 328586, 329169, 329741, 330322, 330891, 331455, 332035, 332645, 333255, 333852, 334417, 335019, 335572, 336193, 336827, 337427]",36,R,ITM,1.1,
6,400,trial,0,7,7,7,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[343261, 343641, 344000, 344397, 344796, 345191, 345609, 346050, 346444, 346892, 347281, 347666, 348039, 348436, 348811, 349185, 349506, 349950, 350358, 350786, 351198, 351665, 352050]","[343399, 343725, 344104, 344487, 344897, 345322, 345739, 346183, 346555, 347001, 347374, 347773, 348151, 348540, 348915, 349298, 349636, 350085, 350492, 350887, 351310, 351778, 352158]","[342922, 343322, 343723, 344122, 344522, 344923, 345322, 345722, 346078, 346472, 346918, 347308, 347693, 348065, 348464, 348837, 349212, 349533, 349978, 350386, 350813, 351225, 351691, 352076]",36,R,ITM,1.1,
2,400,trial,0,8,8,8,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[358089, 358519, 358918, 359380, 359759, 360198, 360593, 360990, 361411, 361782, 362183, 362530, 362945, 363352, 363699, 364116, 364525, 364901, 365340, 365728, 366129, 366516, 366872]","[358209, 358630, 359009, 359459, 359842, 360290, 360696, 361117, 361528, 361926, 362300, 362693, 363080, 363488, 363845, 364258, 364641, 365057, 365451, 365847, 366233, 366644, 366998]","[357830, 358231, 358630, 359030, 359430, 359829, 360230, 360629, 361017, 361438, 361809, 362211, 362558, 362972, 363378, 363726, 364144, 364553, 364928, 365367, 365755, 366155, 366542, 366900]",36,R,ITM,1.1,
