octave,ioi,event,.thisRepN,.thisTrialN,.thisN,.thisIndex,event,tap_types,tap_times,release_times,tone_times,subject,handedness,experiment,version,
,,SPR,0,-1,-1,0,SPR,"['P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P']","[38063, 38459, 38858, 39209, 39567, 39916, 40255, 40610, 40943, 41284, 41626, 41960, 42315, 42665, 43005, 43352, 43713, 44038, 44359, 44691, 44988, 45320, 45624, 45955, 46284, 46618, 46937, 47276, 47599, 47904]","[38163, 38549, 38966, 39329, 39670, 40023, 40365, 40722, 41047, 41393, 41729, 42079, 42401, 42756, 43094, 43462, 43820, 44153, 44469, 44792, 45103, 45431, 45750, 46064, 46396, 46734, 47056, 47387, 47699, 48011]",,37,R,ITM,1.1,
4,500,practice,0,0,0,0,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[121776, 122164, 122501, 122924, 123438, 123940, 124439, 124924, 125447, 125882, 126342, 126820, 127269, 127748, 128219, 128699, 129166, 129655, 130116, 130558, 131042, 131464, 131962, 132408]","[121859, 122235, 122576, 123035, 123556, 124066, 124565, 125043, 125558, 125981, 126424, 126883, 127337, 127773, 128280, 128753, 129217, 129694, 130154, 130618, 131087, 131515, 132009, 132457]","[121492, 121991, 122491, 122991, 123491, 123992, 124491, 124991, 125472, 125907, 126368, 126845, 127296, 127773, 128244, 128724, 129191, 129681, 130142, 130584, 131067, 131489, 131988, 132433]",37,R,ITM,1.1,
2,500,practice,0,1,1,1,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[138208, 138739, 139219, 139719, 140187, 140689, 141174, 141673, 142174, 142633, 143156, 143626, 144057, 144536, 145006, 145508, 145990, 146434, 146906, 147380, 147820, 148292, 148771]","[138296, 138824, 139308, 139804, 140271, 140756, 141244, 141754, 142245, 142709, 143202, 143685, 144119, 144611, 145071, 145565, 146057, 146505, 146980, 147454, 147886, 148359, 148835]","[137772, 138270, 138771, 139271, 139770, 140270, 140771, 141272, 141700, 142201, 142660, 143182, 143652, 144084, 144564, 145034, 145534, 146018, 146461, 146932, 147406, 147847, 148320, 148799]",37,R,ITM,1.1,
3,500,practice,0,2,2,2,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[155028, 155535, 156020, 156529, 157026, 157502, 158002, 158545, 159033, 159536, 159981, 160486, 160946, 161443, 161925, 162417, 162862, 163378, 163866, 164345, 164802, 165288, 165741]","[155114, 155627, 156103, 156614, 157115, 157593, 158091, 158627, 159095, 159599, 160046, 160540, 161025, 161512, 161993, 162485, 162947, 163450, 163932, 164404, 164871, 165373, 165837]","[154589, 155089, 155589, 156089, 156590, 157089, 157589, 158089, 158571, 159058, 159561, 160007, 160512, 160971, 161469, 161950, 162443, 162887, 163403, 163892, 164371, 164828, 165314, 165767]",37,R,ITM,1.1,
6,500,practice,0,3,3,3,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[171915, 172426, 172898, 173408, 173913, 174404, 174905, 175380, 175835, 176330, 176794, 177273, 177752, 178208, 178643, 179103, 179592, 180056, 180504, 180942, 181440, 181904, 182339]","[171973, 172488, 172976, 173472, 173980, 174488, 174973, 175432, 175892, 176395, 176862, 177343, 177817, 178280, 178721, 179179, 179658, 180135, 180575, 181030, 181506, 181987, 182425]","[171468, 171968, 172468, 172968, 173468, 173968, 174469, 174968, 175407, 175861, 176358, 176822, 177300, 177778, 178235, 178670, 179130, 179619, 180082, 180531, 180969, 181467, 181931, 182367]",37,R,ITM,1.1,
5,500,practice,0,4,4,4,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[189004, 189478, 189977, 190496, 191006, 191513, 192037, 192550, 193041, 193543, 194062, 194569, 195066, 195565, 196052, 196569, 197065, 197580, 198055, 198529, 199052, 199536]","[189091, 189585, 190129, 190629, 191191, 191691, 192249, 192740, 193249, 193760, 194263, 194776, 195253, 195766, 196264, 196797, 197313, 197783, 198266, 198753, 199234, 199752]","[188049, 188550, 189049, 189549, 190049, 190550, 191049, 191549, 192063, 192576, 193067, 193569, 194087, 194594, 195092, 195591, 196078, 196594, 197091, 197606, 198081, 198554, 199077, 199562]",37,R,ITM,1.1,
7,500,practice,0,5,5,5,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[205384, 205869, 206350, 206867, 207387, 207892, 208384, 208891, 209415, 209924, 210424, 210916, 211425, 211881, 212372, 212860, 213358, 213838, 214335, 214829, 215313, 215796, 216283]","[205516, 206098, 206616, 207115, 207611, 208116, 208621, 209133, 209653, 210163, 210669, 211203, 211640, 212109, 212579, 213071, 213577, 214089, 214558, 215049, 215558, 216073, 216541]","[204935, 205433, 205933, 206433, 206934, 207433, 207933, 208434, 208919, 209441, 209950, 210452, 210944, 211452, 211909, 212399, 212887, 213386, 213866, 214363, 214856, 215341, 215824, 216310]",37,R,ITM,1.1,
6,400,trial,0,6,6,6,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[244184, 244618, 245012, 245349, 245739, 246128, 246519, 246928, 247318, 247694, 248068, 248465, 248832, 249207, 249586, 249980, 250355, 250721, 251100, 251462, 251810, 252203, 252588]","[244356, 244803, 245172, 245535, 245910, 246310, 246729, 247120, 247504, 247875, 248253, 248630, 249011, 249392, 249774, 250169, 250553, 250912, 251262, 251631, 252017, 252393, 252779]","[243810, 244210, 244611, 245010, 245410, 245811, 246211, 246611, 246955, 247345, 247720, 248094, 248493, 248859, 249234, 249613, 250008, 250382, 250748, 251126, 251489, 251838, 252229, 252614]",37,R,ITM,1.1,
7,400,trial,0,7,7,7,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[258509, 258891, 259301, 259715, 260084, 260495, 260895, 261305, 261673, 262089, 262477, 262875, 263262, 263665, 264042, 264437, 264815, 265213, 265621, 266040, 266411, 266784, 267190]","[258697, 259102, 259500, 259900, 260284, 260657, 261080, 261480, 261875, 262280, 262692, 263059, 263475, 263833, 264228, 264650, 265039, 265421, 265827, 266223, 266632, 266998, 267372]","[258156, 258555, 258955, 259355, 259756, 260155, 260555, 260956, 261331, 261700, 262116, 262505, 262901, 263288, 263692, 264069, 264464, 264843, 265241, 265649, 266066, 266438, 266811, 267216]",37,R,ITM,1.1,
2,400,trial,0,8,8,8,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[273613, 274000, 274409, 274833, 275231, 275632, 276046, 276435, 276825, 277185, 277583, 277983, 278369, 278782, 279155, 279553, 279927, 280320, 280734, 281106, 281506, 281904]","[273762, 274182, 274607, 275008, 275427, 275821, 276228, 276659, 277037, 277379, 277797, 278197, 278562, 278970, 279357, 279757, 280127, 280495, 280896, 281342, 281709, 282112]","[272883, 273284, 273683, 274083, 274483, 274884, 275283, 275684, 276073, 276463, 276851, 277212, 277610, 278010, 278395, 278810, 279182, 279580, 279954, 280347, 280762, 281133, 281534, 281930]",37,R,ITM,1.1,
