octave,ioi,event,.thisRepN,.thisTrialN,.thisN,.thisIndex,event,tap_types,tap_times,release_times,tone_times,subject,handedness,experiment,version,
,,SPR,0,-1,-1,0,SPR,"['P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P']","[36244, 36820, 37395, 37988, 38573, 39177, 39757, 40355, 40952, 41577, 42188, 42804, 43435, 44036, 44656, 45287, 45904, 46554, 47166, 47773, 48427, 49045, 49704, 50347, 50970, 51575, 52195, 52836, 53459, 54065]","[36379, 37004, 37654, 38296, 38895, 39440, 40022, 40616, 41278, 41912, 42549, 43162, 43783, 44403, 45006, 45655, 46292, 46901, 47529, 48038, 48712, 49316, 49929, 50611, 51306, 51957, 52552, 53140, 53784, 54430]",,33,R,ITM,1.1,
2,500,practice,0,0,0,0,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[116028, 116543, 117003, 117506, 118039, 118509, 119042, 119530, 119954, 120420, 120902, 121383, 121848, 122333, 122799, 123231, 123686, 124137, 124614, 125067, 125520, 125991, 126446]","[116120, 116659, 117125, 117603, 118120, 118627, 119140, 119638, 120045, 120519, 120974, 121459, 121917, 122393, 122877, 123302, 123762, 124231, 124680, 125153, 125595, 126051, 126512]","[115603, 116104, 116603, 117103, 117603, 118103, 118602, 119103, 119558, 119981, 120446, 120930, 121410, 121875, 122360, 122825, 123257, 123713, 124164, 124641, 125093, 125548, 126019, 126473]",33,R,ITM,1.1,
7,500,practice,0,1,1,1,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[132318, 132705, 133139, 133505, 134025, 134531, 135029, 135502, 136019, 136573, 137121, 137689, 138240, 138845, 139387, 139876, 140393, 140907, 141442, 141996, 142573, 143167, 143785, 144347]","[132383, 132761, 133209, 133590, 134100, 134626, 135113, 135578, 136095, 136642, 137197, 137755, 138347, 138959, 139571, 139963, 140521, 141008, 141537, 142069, 142640, 143229, 143840, 144412]","[131996, 132495, 132996, 133495, 133995, 134495, 134995, 135495, 136046, 136600, 137148, 137715, 138267, 138871, 139414, 139902, 140420, 140934, 141468, 142022, 142601, 143195, 143812, 144373]",33,R,ITM,1.1,
4,500,practice,0,2,2,2,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[150014, 150574, 151024, 151555, 152047, 152579, 153060, 153587, 153959, 154172, 154689, 154797, 155166, 155583, 155953, 156278, 156503, 156932, 157370, 157785, 158116, 158343, 158503, 159029, 159408, 159729, 159990, 164324]","[150081, 150636, 151093, 151627, 152101, 152645, 153131, 153655, 154017, 154248, 154717, 154826, 155240, 155672, 156053, 156352, 156574, 157036, 157471, 157872, 158201, 158410, 158552, 159164, 159524, 159823, 160082, 164451]","[149673, 150172, 150672, 151173, 151672, 152172, 152672, 153172, 153613, 153985, 154715, 155193, 155609, 155979, 156304, 156957, 157395, 157810, 158142, 158529, 159055, 159433, 159755, 164349]",33,R,ITM,1.1,
6,500,practice,0,3,3,3,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[169929, 170300, 170672, 171158, 171632, 172137, 172640, 173125, 173639, 174090, 174514, 175025, 175506, 176029, 176553, 177036, 177499, 177948, 178435, 178891, 179341, 179806, 180281, 180749]","[169986, 170372, 170746, 171247, 171719, 172219, 172702, 173191, 173691, 174152, 174597, 175088, 175570, 176106, 176608, 177091, 177551, 178023, 178516, 178975, 179426, 179881, 180346, 180811]","[169672, 170171, 170672, 171171, 171671, 172171, 172672, 173171, 173667, 174116, 174541, 175051, 175534, 176056, 176579, 177063, 177525, 177976, 178462, 178918, 179367, 179832, 180307, 180775]",33,R,ITM,1.1,
5,500,practice,0,4,4,4,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[186458, 186840, 187183, 187672, 188172, 188653, 189126, 189597, 190120, 190588, 191054, 191516, 192025, 192528, 193041, 193562, 194074, 194608, 195130, 195634, 196234, 196819, 197449, 198046]","[186528, 186899, 187255, 187759, 188252, 188736, 189212, 189689, 190201, 190650, 191127, 191597, 192103, 192595, 193115, 193637, 194141, 194674, 195198, 195721, 196305, 196882, 197531, 198110]","[186172, 186673, 187172, 187672, 188172, 188673, 189172, 189672, 190146, 190614, 191080, 191542, 192052, 192555, 193067, 193588, 194100, 194633, 195155, 195659, 196260, 196845, 197475, 198073]",33,R,ITM,1.1,
3,500,practice,0,5,5,5,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[203846, 204261, 204710, 205207, 205578, 206032, 206516, 207000, 207503, 207977, 208461, 208931, 209397, 209916, 210382, 210900, 211383, 211898, 212372, 212892, 213406, 213936, 214425, 214893]","[203891, 204326, 204784, 205268, 205652, 206110, 206602, 207079, 207579, 208073, 208537, 209014, 209465, 209978, 210459, 210968, 211468, 211948, 212452, 212966, 213470, 213968, 214495, 214947]","[203622, 204123, 204622, 205122, 205622, 206123, 206622, 207122, 207529, 208003, 208487, 208957, 209423, 209942, 210408, 210926, 211408, 211923, 212398, 212918, 213432, 213961, 214451, 214919]",33,R,ITM,1.1,
6,600,trial,0,6,6,6,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[271447, 271828, 272293, 272869, 273472, 274094, 274660, 275222, 275855, 276423, 276977, 277585, 278192, 278794, 279390, 279960, 280535, 281158, 281741, 282332, 282917, 283560, 284181, 284750]","[271521, 271920, 272392, 272969, 273561, 274187, 274755, 275316, 275942, 276534, 277089, 277671, 278278, 278872, 279463, 280050, 280630, 281251, 281822, 282421, 283003, 283643, 284250, 284857]","[271179, 271779, 272379, 272979, 273580, 274180, 274780, 275379, 275881, 276451, 277004, 277612, 278218, 278820, 279416, 279987, 280561, 281186, 281768, 282358, 282944, 283587, 284208, 284778]",33,R,ITM,1.1,
2,600,trial,0,7,7,7,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[290461, 290914, 291451, 292041, 292579, 293196, 293791, 294390, 294993, 295473, 295971, 296524, 297086, 297636, 298201, 298747, 299334, 299918, 300473, 301044, 301599, 302153, 302701, 303261]","[290531, 291028, 291544, 292146, 292686, 293286, 293882, 294482, 295065, 295561, 296051, 296582, 297150, 297695, 298254, 298803, 299400, 299965, 300550, 301109, 301654, 302223, 302769, 303326]","[290280, 290880, 291480, 292080, 292680, 293279, 293880, 294479, 295020, 295499, 295998, 296552, 297112, 297664, 298227, 298775, 299362, 299944, 300500, 301071, 301626, 302180, 302729, 303288]",33,R,ITM,1.1,
3,400,trial,0,8,8,8,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[309028, 309521, 310156, 310575, 310968, 311317, 311742, 312147, 312491, 312808, 313156, 313541, 313909, 314272, 314642, 315008, 315406, 315786, 316154, 316533, 316900, 317233, 317667]","[309067, 309591, 310234, 310644, 311046, 311402, 311837, 312228, 312569, 312887, 313232, 313607, 313981, 314354, 314715, 315086, 315483, 315867, 316247, 316650, 317006, 317353, 317759]","[308746, 309145, 309545, 309945, 310345, 310746, 311145, 311545, 312173, 312516, 312834, 313182, 313567, 313934, 314298, 314668, 315033, 315431, 315811, 316180, 316559, 316925, 317258, 317692]",33,R,ITM,1.1,
