octave,ioi,event,.thisRepN,.thisTrialN,.thisN,.thisIndex,event,tap_types,tap_times,release_times,tone_times,subject,handedness,experiment,version,
,,SPR,0,-1,-1,0,SPR,"['P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P']","[41212, 43768, 44203, 44705, 45245, 45791, 46256, 46783, 47319, 47865, 48432, 48965, 49526, 50054, 50603, 51104, 51637, 52199, 52719, 53252, 53784, 54329, 54851, 55375, 55851, 56403, 56945, 57450, 58005, 58474]","[43365, 43845, 44302, 44792, 45351, 45853, 46346, 46865, 47395, 47940, 48500, 49033, 49599, 50141, 50710, 51204, 51723, 52308, 52835, 53363, 53899, 54450, 54947, 55500, 55969, 56526, 57051, 57563, 58115, 58578]",,20,R,ITM,1.1,
4,500,practice,0,0,0,0,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[136263, 136738, 137352, 137888, 138353, 138859, 139372, 139850, 140367, 140921, 141451, 141981, 142528, 143064, 143565, 144103, 144606, 145130, 145630, 146152, 146664, 147161, 147657]","[136351, 136935, 137510, 138017, 138494, 138976, 139474, 139967, 140535, 141070, 141577, 142105, 142650, 143195, 143755, 144263, 144795, 145305, 145828, 146348, 146845, 147331, 147843]","[135820, 136321, 136820, 137320, 137821, 138321, 138821, 139321, 139876, 140393, 140947, 141476, 142007, 142554, 143089, 143591, 144129, 144631, 145156, 145655, 146178, 146690, 147186, 147683]",20,R,ITM,1.1,
7,500,practice,0,1,1,1,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[153452, 153953, 154468, 155030, 155546, 156044, 156561, 157052, 157549, 158009, 158514, 159021, 159526, 160031, 160523, 161031, 161533, 162066, 162553, 163043, 163527, 163982, 164481]","[153578, 154079, 154606, 155202, 155731, 156248, 156761, 157254, 157763, 158225, 158756, 159247, 159764, 160241, 160745, 161215, 161751, 162276, 162762, 163234, 163706, 164179, 164704]","[153079, 153578, 154078, 154578, 155078, 155578, 156079, 156578, 157079, 157577, 158036, 158540, 159048, 159553, 160059, 160549, 161058, 161560, 162093, 162581, 163070, 163554, 164009, 164507]",20,R,ITM,1.1,
6,500,practice,0,2,2,2,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[170356, 170662, 171142, 171618, 172104, 172590, 173117, 173607, 174118, 174596, 175048, 175531, 176051, 176543, 177057, 177540, 178013, 178480, 178960, 179428, 179913, 180389, 180876, 181367]","[170447, 170800, 171332, 171846, 172401, 172924, 173411, 173883, 174367, 174839, 175294, 175789, 176287, 176771, 177258, 177738, 178169, 178651, 179150, 179613, 180096, 180580, 181056, 181547]","[170142, 170641, 171142, 171641, 172141, 172641, 173142, 173641, 174145, 174622, 175076, 175557, 176077, 176570, 177085, 177566, 178040, 178506, 178987, 179454, 179940, 180416, 180902, 181394]",20,R,ITM,1.1,
5,500,practice,0,3,3,3,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[187377, 187755, 188176, 188665, 189125, 189614, 190094, 190586, 191071, 191502, 192035, 192509, 192980, 193447, 193926, 194404, 194860, 195330, 195801, 196282, 196738, 197191, 197665, 198116]","[187524, 187929, 188395, 188901, 189389, 189888, 190358, 190830, 191291, 191741, 192236, 192726, 193189, 193617, 194141, 194623, 195098, 195538, 196017, 196475, 196935, 197381, 197792, 198299]","[187162, 187661, 188162, 188661, 189161, 189661, 190161, 190661, 191096, 191527, 192061, 192535, 193006, 193473, 193951, 194429, 194885, 195356, 195826, 196307, 196763, 197217, 197691, 198141]",20,R,ITM,1.1,
3,500,practice,0,4,4,4,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[203786, 204161, 204598, 205118, 205618, 206094, 206580, 207108, 207598, 208105, 208603, 209120, 209603, 210071, 210527, 211019, 211493, 211985, 212464, 212955, 213446, 213934, 214425, 214905]","[203928, 204340, 204826, 205315, 205798, 206265, 206753, 207300, 207812, 208322, 208832, 209318, 209797, 210252, 210705, 211222, 211676, 212165, 212644, 213134, 213621, 214119, 214626, 215113]","[203618, 204119, 204618, 205118, 205618, 206118, 206618, 207118, 207624, 208131, 208628, 209145, 209630, 210097, 210552, 211045, 211520, 212011, 212490, 212980, 213472, 213959, 214451, 214931]",20,R,ITM,1.1,
2,500,practice,0,5,5,5,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[220775, 221104, 221550, 222006, 222532, 223012, 223522, 224025, 224533, 225037, 225505, 226029, 226513, 227006, 227471, 227984, 228465, 228952, 229452, 229929, 230434, 230934, 231422, 231932]","[220890, 221312, 221782, 222286, 222764, 223269, 223764, 224311, 224815, 225271, 225756, 226265, 226735, 227231, 227730, 228215, 228704, 229175, 229666, 230178, 230670, 231175, 231689, 232169]","[220565, 221065, 221565, 222064, 222564, 223066, 223565, 224065, 224561, 225063, 225531, 226057, 226541, 227033, 227499, 228012, 228493, 228979, 229479, 229956, 230462, 230961, 231450, 231959]",20,R,ITM,1.1,
3,400,trial,0,6,6,6,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[380118, 380439, 380772, 381095, 381459, 381822, 382195, 382574, 383015, 383429, 383840, 384224, 384631, 385044, 385458, 385841, 386263, 386691, 387074, 387462, 387859, 388242, 388624, 389005]","[380250, 380558, 380917, 381277, 381660, 382026, 382396, 382818, 383239, 383657, 384035, 384421, 384809, 385187, 385572, 385969, 386384, 386804, 387200, 387596, 387973, 388379, 388789, 389158]","[379860, 380259, 380659, 381060, 381459, 381859, 382259, 382659, 383041, 383455, 383865, 384249, 384657, 385070, 385483, 385866, 386288, 386716, 387099, 387487, 387885, 388268, 388649, 389030]",20,R,ITM,1.1,
6,600,trial,0,7,7,7,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[394797, 395273, 395826, 396359, 396964, 397561, 398161, 398727, 399294, 399884, 400451, 401084, 401686, 402254, 402860, 403443, 404044, 404638, 405204, 405804, 406383, 406990, 407557, 408132]","[394914, 395394, 395961, 396492, 397114, 397691, 398290, 398876, 399503, 400109, 400770, 401436, 402079, 402661, 403245, 403862, 404381, 404959, 405577, 406171, 406743, 407354, 407922]","[394466, 395065, 395665, 396265, 396865, 397465, 398065, 398665, 399322, 399911, 400478, 401112, 401713, 402282, 402886, 403470, 404072, 404665, 405232, 405830, 406410, 407017, 407583, 408159]",20,R,ITM,1.1,
7,400,trial,0,8,8,8,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[413944, 414260, 414544, 414913, 415299, 415699, 416103, 416489, 416905, 417307, 417703, 418103, 418502, 418913, 419314, 419724, 420119, 420535, 420957, 421348, 421754, 422167, 422576, 422977]","[414074, 414396, 414746, 415139, 415551, 415959, 416352, 416747, 417150, 417556, 417955, 418331, 418752, 419155, 419574, 419956, 420365, 420795, 421171, 421557, 421954, 422367, 422772, 423174]","[413701, 414099, 414499, 414899, 415299, 415699, 416099, 416499, 416932, 417335, 417730, 418130, 418529, 418940, 419341, 419750, 420147, 420562, 420984, 421376, 421782, 422195, 422603, 423004]",20,R,ITM,1.1,
6,600,trial,0,9,9,9,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[429112, 429837, 430480, 431109, 431699, 432294, 432939, 433514, 434106, 434726, 435358, 435918, 436515, 437109, 437680, 438268, 438825, 439408, 439982, 440560, 441115, 441695, 442256]","[429316, 429954, 430711, 431350, 431986, 432668, 433242, 433835, 434487, 435140, 435690, 436294, 436876, 437417, 438027, 438627, 439190, 439762, 440318, 440903, 441474, 442038]","[428732, 429331, 429931, 430531, 431131, 431731, 432331, 432931, 433541, 434132, 434754, 435386, 435945, 436542, 437137, 437706, 438295, 438852, 439436, 440008, 440588, 441143, 441722, 442284]",20,R,ITM,1.1,
6,400,trial,0,10,10,10,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[447965, 448269, 448628, 448959, 449333, 449729, 450139, 450542, 450935, 451342, 451736, 452134, 452550, 452934, 453320, 453700, 454070, 454464, 454851, 455234, 455593, 455965, 456394, 456786]","[448062, 448449, 448802, 449157, 449557, 449976, 450376, 450784, 451149, 451559, 451951, 452362, 452773, 453143, 453495, 453891, 454275, 454683, 455045, 455394, 455775, 456199, 456592, 456943]","[447770, 448169, 448569, 448969, 449370, 449769, 450169, 450569, 450962, 451368, 451763, 452162, 452578, 452961, 453347, 453727, 454096, 454491, 454879, 455261, 455620, 455992, 456422, 456813]",20,R,ITM,1.1,
2,600,trial,0,11,11,11,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[462513, 463067, 463540, 464128, 464714, 465294, 465879, 466478, 467064, 467641, 468210, 468785, 469367, 469936, 470468, 471054, 471643, 472210, 472774, 473330, 473853, 474451, 475029, 475602]","[462644, 463184, 463692, 464384, 465004, 465627, 466217, 466808, 467431, 468004, 468551, 469147, 469696, 470255, 470820, 471388, 471930, 472520, 473127, 473663, 474201, 474776, 475341]","[462309, 462909, 463508, 464109, 464709, 465309, 465909, 466509, 467091, 467667, 468237, 468812, 469394, 469963, 470495, 471081, 471669, 472237, 472802, 473358, 473881, 474479, 475057, 475630]",20,R,ITM,1.1,
4,400,trial,0,12,12,12,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[481599, 481948, 482244, 482621, 483014, 483400, 483798, 484180, 484584, 485015, 485413, 485805, 486200, 486595, 487004, 487405, 487800, 488204, 488583, 488918, 489312, 489780, 490222, 490667]","[481730, 482105, 482448, 482852, 483237, 483639, 484018, 484408, 484814, 485216, 485623, 486016, 486407, 486829, 487211, 487606, 488006, 488416, 488769, 489152, 489525, 489968, 490391, 490847]","[481377, 481777, 482178, 482577, 482977, 483378, 483778, 484178, 484611, 485041, 485440, 485830, 486225, 486621, 487029, 487431, 487826, 488229, 488608, 488944, 489337, 489805, 490248, 490692]",20,R,ITM,1.1,
6,400,trial,0,13,13,13,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[496283, 496574, 496943, 497339, 497730, 498102, 498492, 498880, 499299, 499696, 500088, 500454, 500860, 501248, 501661, 502031, 502452, 502838, 503221, 503606, 504020, 504409, 504782, 505189]","[496405, 496745, 497143, 497550, 497924, 498300, 498699, 499079, 499496, 499875, 500270, 500656, 501012, 501427, 501810, 502213, 502608, 503022, 503398, 503761, 504180, 504559, 504940, 505341]","[496093, 496491, 496891, 497291, 497691, 498092, 498491, 498891, 499326, 499723, 500116, 500481, 500887, 501274, 501689, 502059, 502478, 502865, 503248, 503632, 504048, 504436, 504810, 505216]",20,R,ITM,1.1,
7,600,trial,0,14,14,14,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[510803, 511121, 511878, 512449, 513038, 513626, 514201, 514785, 515373, 515973, 516574, 517183, 517756, 518340, 518920, 519524, 520115, 520721, 521332, 521890, 522507, 523104, 523692, 524296]","[510911, 511406, 512078, 512785, 513427, 514006, 514584, 515181, 515761, 516339, 516930, 517573, 518157, 518713, 519251, 519890, 520502, 521088, 521682, 522300, 522843, 523458, 524025]","[510601, 511200, 511800, 512400, 513000, 513600, 514200, 514800, 515400, 516000, 516601, 517211, 517784, 518368, 518947, 519552, 520142, 520748, 521359, 521918, 522534, 523130, 523719, 524322]",20,R,ITM,1.1,
4,400,trial,0,15,15,15,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[530498, 530887, 531251, 531643, 532060, 532471, 532864, 533255, 533656, 534041, 534438, 534858, 535236, 535627, 536020, 536434, 536857, 537232, 537615, 538016, 538438, 538853, 539255]","[530677, 531073, 531477, 531891, 532315, 532695, 533098, 533499, 533876, 534270, 534705, 535072, 535474, 535851, 536267, 536687, 537075, 537436, 537807, 538203, 538614, 539022, 539427]","[530052, 530451, 530851, 531251, 531651, 532051, 532451, 532851, 533280, 533683, 534068, 534464, 534884, 535262, 535653, 536046, 536460, 536883, 537257, 537640, 538043, 538464, 538878, 539281]",20,R,ITM,1.1,
3,600,trial,0,16,16,16,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[544992, 545358, 546034, 546583, 547169, 547737, 548322, 548933, 549511, 550098, 550659, 551238, 551826, 552430, 553036, 553643, 554229, 554864, 555426, 556051, 556643, 557216, 557849, 558475]","[545114, 545715, 546342, 546985, 547557, 548107, 548738, 549357, 549913, 550470, 551035, 551600, 552216, 552813, 553390, 554017, 554645, 555183, 555813, 556406, 556993, 557574, 558198]","[544777, 545377, 545977, 546577, 547177, 547777, 548377, 548977, 549536, 550124, 550684, 551264, 551852, 552456, 553062, 553668, 554255, 554891, 555452, 556077, 556668, 557242, 557875, 558500]",20,R,ITM,1.1,
3,400,trial,0,17,17,17,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[564392, 564755, 565076, 565435, 565815, 566193, 566600, 567015, 567384, 567762, 568151, 568566, 568954, 569365, 569736, 570127, 570519, 570894, 571276, 571668, 572083, 572454, 572843, 573217]","[564530, 564917, 565266, 565649, 566051, 566428, 566808, 567207, 567584, 567975, 568325, 568739, 569134, 569508, 569878, 570317, 570682, 571051, 571423, 571810, 572223, 572602, 572986, 573374]","[564214, 564615, 565015, 565415, 565815, 566215, 566616, 567015, 567409, 567788, 568176, 568592, 568980, 569391, 569761, 570152, 570545, 570919, 571301, 571694, 572108, 572480, 572868, 573243]",20,R,ITM,1.1,
2,400,trial,0,18,18,18,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[590971, 591354, 591749, 592166, 592566, 592968, 593373, 593776, 594179, 594576, 594976, 595375, 595804, 596221, 596601, 597009, 597417, 597807, 598198, 598611, 599029, 599448, 599854]","[591138, 591550, 591990, 592399, 592794, 593208, 593603, 593996, 594396, 594806, 595210, 595589, 596016, 596412, 596809, 597215, 597632, 598026, 598395, 598781, 599204, 599624, 600022]","[590566, 590965, 591367, 591765, 592166, 592566, 592965, 593367, 593803, 594205, 594604, 595003, 595401, 595831, 596248, 596629, 597037, 597445, 597833, 598225, 598639, 599057, 599475, 599880]",20,R,ITM,1.1,
7,400,trial,0,19,19,19,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[605518, 605985, 606402, 606792, 607225, 607648, 608050, 608474, 608876, 609256, 609680, 610077, 610492, 610893, 611318, 611717, 612113, 612529, 612935, 613331, 613733, 614139, 614555]","[605692, 606171, 606613, 607064, 607498, 607897, 608300, 608710, 609090, 609481, 609900, 610280, 610686, 611097, 611492, 611890, 612276, 612684, 613108, 613499, 613896, 614320, 614734]","[605288, 605687, 606088, 606488, 606888, 607288, 607688, 608089, 608500, 608904, 609283, 609707, 610105, 610519, 610920, 611346, 611743, 612140, 612555, 612962, 613359, 613761, 614166, 614582]",20,R,ITM,1.1,
5,600,trial,0,20,20,20,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[620387, 620886, 621295, 621821, 622317, 622871, 623465, 624096, 624672, 625280, 625868, 626486, 627060, 627633, 628234, 628818, 629385, 629919, 630508, 631049, 631536, 632190, 632730, 633261]","[620511, 621034, 621493, 622020, 622628, 623319, 623939, 624488, 625063, 625673, 626250, 626803, 627368, 627989, 628563, 629107, 629669, 630242, 630718, 631234, 631766, 632381, 632924, 633444]","[619928, 620527, 621127, 621727, 622327, 622927, 623527, 624128, 624698, 625305, 625894, 626512, 627086, 627658, 628259, 628844, 629410, 629945, 630534, 631074, 631562, 632215, 632756, 633287]",20,R,ITM,1.1,
5,400,trial,0,21,21,21,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[639422, 639800, 640219, 640632, 641034, 641439, 641845, 642252, 642658, 643044, 643474, 643847, 644268, 644662, 645060, 645481, 645889, 646280, 646704, 647099, 647524, 647931, 648376]","[639558, 639946, 640406, 640846, 641258, 641646, 642056, 642446, 642829, 643240, 643641, 644008, 644418, 644808, 645215, 645623, 646034, 646402, 646825, 647232, 647660, 648089, 648510]","[639076, 639475, 639876, 640275, 640675, 641075, 641475, 641875, 642279, 642683, 643069, 643500, 643872, 644293, 644687, 645086, 645507, 645914, 646305, 646729, 647126, 647549, 647957, 648401]",20,R,ITM,1.1,
