octave,ioi,event,.thisRepN,.thisTrialN,.thisN,.thisIndex,event,tap_types,tap_times,release_times,tone_times,subject,handedness,experiment,version,
2,400,trial,0,9,9,9,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[298100, 298404, 298693, 299090, 299516, 299892, 300314, 300710, 301131, 301496, 301918, 302305, 302720, 303115, 303512, 303922, 304361, 304738, 305136, 305502, 305884, 306290, 306703, 307074]","[298187, 298493, 298793, 299197, 299629, 300000, 300428, 300804, 301224, 301621, 302026, 302414, 302823, 303224, 303601, 304024, 304444, 304836, 305211, 305584, 305968, 306374, 306772, 307154]","[297945, 298343, 298744, 299144, 299545, 299944, 300345, 300744, 301159, 301522, 301944, 302332, 302747, 303141, 303539, 303949, 304389, 304765, 305164, 305529, 305911, 306318, 306731, 307100]",24,R,ITM,1.1,
3,400,trial,0,10,10,10,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[312833, 313110, 313439, 313824, 314222, 314646, 315032, 315433, 315854, 316274, 316649, 317077, 317467, 317903, 318282, 318663, 319083, 319515, 319881, 320267, 320662, 321089, 321447, 321862]","[312924, 313223, 313534, 313934, 314323, 314738, 315148, 315553, 315960, 316360, 316753, 317163, 317569, 318006, 318390, 318764, 319179, 319598, 319953, 320350, 320763, 321163, 321522, 321927]","[312675, 313074, 313475, 313874, 314274, 314674, 315074, 315474, 315880, 316300, 316675, 317103, 317493, 317929, 318308, 318689, 319109, 319541, 319906, 320292, 320688, 321115, 321473, 321888]",24,R,ITM,1.1,
6,600,trial,0,11,11,11,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[327771, 328263, 328675, 329260, 329830, 330420, 331054, 331585, 332166, 332741, 333309, 333849, 334426, 335003, 335526, 336100, 336664, 337207, 337751, 338282, 338810, 339354, 339902, 340486]","[327840, 328360, 328777, 329360, 329930, 330533, 331165, 331708, 332282, 332847, 333390, 333953, 334525, 335095, 335631, 336208, 336771, 337308, 337856, 338409, 338945, 339463, 340013, 340587]","[327494, 328094, 328694, 329294, 329894, 330494, 331095, 331695, 332193, 332769, 333336, 333876, 334452, 335030, 335554, 336126, 336691, 337234, 337777, 338309, 338838, 339381, 339929, 340513]",24,R,ITM,1.1,
6,600,trial,0,12,12,12,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[346293, 346601, 347104, 347723, 348387, 349017, 349590, 350136, 350751, 351386, 351961, 352506, 353108, 353687, 354306, 354856, 355439, 356036, 356586, 357167, 357738, 358339, 358906, 359475]","[346379, 346714, 347207, 347857, 348500, 349117, 349671, 350245, 350861, 351494, 352059, 352612, 353200, 353792, 354390, 354958, 355538, 356145, 356691, 357280, 357806, 358410, 359000, 359570]","[346058, 346657, 347257, 347857, 348457, 349058, 349658, 350258, 350778, 351413, 351988, 352533, 353135, 353715, 354333, 354883, 355466, 356063, 356613, 357194, 357766, 358367, 358934, 359501]",24,R,ITM,1.1,
4,600,trial,0,13,13,13,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[365863, 366341, 366903, 367521, 368133, 368749, 369325, 369955, 370534, 371118, 371666, 372216, 372802, 373377, 373946, 374491, 375085, 375659, 376203, 376762, 377318, 377846, 378417]","[365966, 366468, 367043, 367617, 368218, 368839, 369406, 370040, 370618, 371198, 371751, 372318, 372889, 373474, 374031, 374615, 375193, 375757, 376293, 376852, 377414, 377938, 378497]","[365228, 365828, 366428, 367027, 367627, 368227, 368827, 369427, 369981, 370560, 371143, 371692, 372242, 372828, 373402, 373971, 374516, 375110, 375685, 376228, 376787, 377344, 377872, 378442]",24,R,ITM,1.1,
3,600,trial,0,14,14,14,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[384128, 384536, 385028, 385658, 386299, 386897, 387522, 388110, 388684, 389283, 389862, 390440, 391031, 391588, 392182, 392780, 393401, 393964, 394548, 395115, 395673, 396301, 396878, 397420]","[384215, 384642, 385135, 385757, 386387, 386970, 387606, 388192, 388777, 389380, 389954, 390539, 391129, 391689, 392267, 392878, 393478, 394047, 394649, 395214, 395796, 396379, 396958, 397516]","[383944, 384544, 385144, 385744, 386344, 386945, 387545, 388145, 388710, 389309, 389888, 390466, 391057, 391614, 392208, 392806, 393426, 393990, 394573, 395141, 395699, 396326, 396904, 397446]",24,R,ITM,1.1,
5,400,trial,0,15,15,15,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[402994, 403333, 403784, 404297, 404682, 405137, 405552, 405951, 406345, 406764, 407165, 407561, 407890, 408300, 408761, 409169, 409583, 410013, 410415, 410848, 411275, 411702, 412158]","[403083, 403418, 403896, 404367, 404781, 405206, 405642, 406031, 406416, 406825, 407218, 407640, 407972, 408391, 408832, 409251, 409669, 410090, 410499, 410933, 411347, 411771, 412232]","[402804, 403204, 403603, 404003, 404403, 404803, 405203, 405603, 405977, 406372, 406790, 407191, 407586, 407916, 408326, 408786, 409195, 409609, 410040, 410440, 410873, 411300, 411727, 412185]",24,R,ITM,1.1,
3,400,trial,0,16,16,16,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[418067, 418441, 418764, 419098, 419505, 419913, 420326, 420723, 421115, 421524, 421915, 422323, 422742, 423138, 423549, 423924, 424336, 424702, 425166, 425579, 425953, 426338, 426838, 427241]","[418135, 418529, 418855, 419176, 419586, 419995, 420406, 420794, 421204, 421605, 422016, 422423, 422833, 423228, 423657, 424010, 424425, 424816, 425245, 425679, 426075, 426461, 426919, 427360]","[417953, 418354, 418754, 419154, 419554, 419954, 420355, 420754, 421141, 421550, 421941, 422348, 422767, 423163, 423575, 423950, 424361, 424728, 425192, 425605, 425978, 426363, 426863, 427267]",24,R,ITM,1.1,
7,400,trial,0,17,17,17,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[433377, 433773, 434192, 434562, 434967, 435372, 435771, 436164, 436559, 436974, 437393, 437781, 438201, 438584, 438972, 439372, 439776, 440147, 440538, 440999, 441369, 441759]","[433473, 433871, 434277, 434657, 435052, 435462, 435855, 436242, 436646, 437050, 437477, 437855, 438281, 438677, 439062, 439454, 439863, 440248, 440643, 441048, 441459, 441842]","[432653, 433052, 433453, 433852, 434252, 434653, 435052, 435452, 435798, 436192, 436587, 437002, 437421, 437808, 438227, 438610, 439000, 439399, 439803, 440174, 440565, 441026, 441396, 441786]",24,R,ITM,1.1,
4,400,trial,0,18,18,18,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[449009, 449312, 449636, 449976, 450379, 450758, 451178, 451586, 451972, 452382, 452799, 453133, 453539, 453956, 454361, 454767, 455225, 455605, 456015, 456438, 456811, 457158, 457564, 458030]","[449093, 449421, 449715, 450073, 450467, 450850, 451263, 451670, 452064, 452467, 452878, 453227, 453639, 454065, 454460, 454879, 455311, 455702, 456116, 456529, 456902, 457273, 457682, 458113]","[448834, 449233, 449633, 450033, 450434, 450833, 451233, 451634, 451997, 452408, 452825, 453158, 453565, 453983, 454386, 454793, 455250, 455630, 456041, 456464, 456838, 457184, 457589, 458056]",24,R,ITM,1.1,
4,400,trial,0,19,19,19,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[464521, 464927, 465338, 465738, 466150, 466563, 466951, 467361, 467793, 468117, 468507, 468911, 469313, 469712, 470154, 470515, 470899, 471294, 471732, 472116, 472509, 472888]","[464604, 465014, 465431, 465838, 466249, 466669, 467040, 467451, 467886, 468245, 468630, 469005, 469402, 469804, 470221, 470597, 470984, 471377, 471829, 472185, 472585, 472974]","[463796, 464195, 464595, 464995, 465395, 465796, 466195, 466595, 466977, 467387, 467819, 468144, 468533, 468936, 469339, 469738, 470179, 470541, 470926, 471319, 471757, 472141, 472535, 472913]",24,R,ITM,1.1,
4,600,trial,0,20,20,20,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[478638, 478882, 479251, 479672, 480093, 480649, 481244, 481854, 482405, 482992, 483556, 484134, 484668, 485178, 485733, 486296, 486853, 487390, 487974, 488548, 489082, 489605, 490136, 490707, 491234]","[478722, 478992, 479363, 479787, 480193, 480762, 481369, 481952, 482516, 483117, 483640, 484233, 484764, 485292, 485834, 486407, 486942, 487503, 488080, 488651, 489175, 489719, 490230, 490783, 491319]","[478349, 478949, 479549, 480149, 480749, 481349, 481949, 482549, 483018, 483581, 484160, 484694, 485204, 485760, 486322, 486879, 487415, 488000, 488573, 489108, 489630, 490162, 490733, 491259]",24,R,ITM,1.1,
3,600,trial,0,21,21,21,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[497138, 497474, 498016, 498723, 499333, 499903, 500484, 501085, 501682, 502282, 502832, 503374, 503916, 504444, 505039, 505586, 506176, 506728, 507297, 507870, 508405, 508947, 509537, 510081]","[497222, 497603, 498144, 498843, 499442, 500000, 500585, 501196, 501769, 502378, 502943, 503472, 504026, 504547, 505152, 505678, 506262, 506824, 507382, 507963, 508484, 509038, 509621, 510177]","[496967, 497567, 498167, 498767, 499367, 499968, 500568, 501168, 501707, 502307, 502857, 503400, 503942, 504470, 505065, 505612, 506202, 506754, 507323, 507895, 508431, 508973, 509562, 510106]",24,R,ITM,1.1,
7,600,trial,0,22,22,22,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[515931, 516238, 516722, 517332, 517939, 518526, 519148, 519734, 520310, 520910, 521455, 521954, 522537, 523133, 523681, 524261, 524785, 525400, 525942, 526459, 526990, 527553, 528087, 528678]","[516006, 516336, 516846, 517456, 518055, 518637, 519250, 519828, 520420, 520990, 521549, 522075, 522645, 523232, 523765, 524358, 524876, 525491, 526046, 526573, 527118, 527668, 528204, 528758]","[515638, 516237, 516837, 517437, 518037, 518637, 519237, 519837, 520337, 520938, 521483, 521980, 522565, 523160, 523708, 524288, 524813, 525426, 525970, 526486, 527016, 527580, 528114, 528705]",24,R,ITM,1.1,
7,400,trial,0,23,23,23,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[534369, 534689, 535280, 535674, 536056, 536492, 536895, 537266, 537682, 538125, 538478, 538905, 539301, 539750, 540114, 540514, 540913, 541309, 541709, 542095, 542524, 542923, 543321]","[534443, 534788, 535375, 535771, 536168, 536595, 536982, 537359, 537775, 538207, 538622, 539026, 539438, 539865, 540270, 540641, 541029, 541434, 541809, 542224, 542646, 543041, 543450]","[534155, 534554, 534955, 535354, 535754, 536155, 536554, 536954, 537292, 537710, 538151, 538505, 538932, 539329, 539778, 540141, 540541, 540941, 541337, 541736, 542121, 542551, 542951, 543348]",24,R,ITM,1.1,
2,600,trial,0,24,24,24,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[549226, 549543, 550150, 550807, 551417, 552039, 552613, 553190, 553794, 554384, 554959, 555527, 556078, 556643, 557248, 557806, 558338, 558920, 559492, 560036, 560625, 561123, 561689, 562238]","[549307, 549671, 550245, 550898, 551504, 552124, 552706, 553289, 553891, 554488, 555069, 555633, 556184, 556760, 557353, 557913, 558482, 559052, 559613, 560146, 560760, 561294, 561860, 562361]","[549071, 549671, 550272, 550872, 551472, 552071, 552670, 553271, 553821, 554411, 554986, 555554, 556105, 556669, 557275, 557834, 558364, 558948, 559519, 560064, 560653, 561150, 561716, 562266]",24,R,ITM,1.1,
2,600,trial,0,25,25,25,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[567934, 568318, 568762, 569352, 569987, 570589, 571209, 571794, 572376, 572966, 573560, 574120, 574696, 575273, 575886, 576482, 577034, 577645, 578220, 578752, 579367, 579947, 580495, 581041]","[568000, 568391, 568852, 569466, 570103, 570719, 571342, 571921, 572516, 573114, 573670, 574251, 574817, 575392, 576016, 576623, 577163, 577763, 578340, 578908, 579496, 580069, 580632, 581161]","[567649, 568249, 568849, 569449, 570049, 570649, 571249, 571849, 572403, 572993, 573587, 574148, 574724, 575301, 575913, 576509, 577061, 577672, 578246, 578780, 579394, 579975, 580523, 581068]",24,R,ITM,1.1,
6,400,trial,0,26,26,26,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[587328, 587679, 588070, 588466, 588854, 589242, 589650, 590060, 590455, 590828, 591265, 591696, 592145, 592563, 592968, 593313, 593700, 594076, 594536, 594926, 595333, 595708]","[587408, 587770, 588155, 588566, 588956, 589341, 589751, 590153, 590589, 590982, 591401, 591825, 592247, 592641, 593054, 593434, 593809, 594210, 594646, 595059, 595466, 595848]","[586491, 586890, 587290, 587691, 588090, 588490, 588891, 589290, 589677, 590088, 590482, 590856, 591292, 591723, 592172, 592589, 592995, 593341, 593727, 594104, 594563, 594954, 595359, 595735]",24,R,ITM,1.1,
5,600,trial,0,27,27,27,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[601475, 601764, 602311, 602966, 603595, 604162, 604755, 605360, 605931, 606525, 607091, 607654, 608240, 608783, 609361, 609875, 610384, 610941, 611524, 612075, 612594, 613146, 613700, 614237]","[601541, 601892, 602461, 603138, 603731, 604279, 604884, 605471, 606073, 606658, 607247, 607788, 608389, 608970, 609509, 610023, 610578, 611124, 611688, 612199, 612739, 613305, 613841, 614380]","[601233, 601832, 602432, 603032, 603632, 604232, 604832, 605432, 605957, 606551, 607118, 607681, 608266, 608808, 609387, 609901, 610410, 610967, 611550, 612101, 612621, 613172, 613726, 614262]",24,R,ITM,1.1,
6,400,trial,0,28,28,28,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[620683, 621051, 621442, 621834, 622243, 622666, 623054, 623441, 623836, 624241, 624631, 625038, 625427, 625803, 626189, 626580, 626959, 627346, 627734, 628103, 628516, 628926]","[620787, 621157, 621579, 621958, 622371, 622801, 623178, 623558, 623972, 624373, 624775, 625160, 625555, 625949, 626334, 626719, 627093, 627486, 627847, 628244, 628649, 629060]","[619901, 620300, 620700, 621101, 621500, 621900, 622301, 622700, 623081, 623468, 623862, 624268, 624658, 625064, 625454, 625830, 626215, 626608, 626987, 627373, 627761, 628130, 628544, 628953]",24,R,ITM,1.1,
7,600,trial,0,29,29,29,trial,"['B', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[634493, 634856, 635619, 636227, 636868, 637468, 638047, 638640, 639250, 639856, 640429, 641039, 641620, 642161, 642756, 643318, 643923, 644462, 645054, 645617, 646219, 646796, 647374, 647930]","[634606, 635039, 635776, 636421, 637050, 637656, 638229, 638824, 639444, 640051, 640648, 641233, 641781, 642352, 642963, 643537, 644119, 644687, 645266, 645835, 646407, 646977, 647583, 648152]","[634507, 635106, 635706, 636306, 636906, 637506, 638106, 638706, 639277, 639883, 640456, 641067, 641647, 642189, 642783, 643346, 643951, 644489, 645081, 645645, 646246, 646823, 647401, 647958]",24,R,ITM,1.1,
5,600,trial,0,30,30,30,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[655241, 655652, 656079, 656670, 657259, 657870, 658457, 659044, 659670, 660263, 660843, 661441, 661977, 662568, 663161, 663754, 664329, 664932, 665491, 666039, 666584, 667170, 667758, 668320]","[655377, 655813, 656224, 656820, 657416, 658023, 658626, 659210, 659838, 660444, 661015, 661608, 662170, 662760, 663349, 663925, 664515, 665102, 665675, 666229, 666789, 667380, 667939, 668498]","[654947, 655547, 656147, 656747, 657347, 657947, 658547, 659147, 659696, 660289, 660869, 661467, 662002, 662595, 663188, 663780, 664354, 664957, 665517, 666065, 666610, 667196, 667784, 668347]",24,R,ITM,1.1,
6,400,trial,0,31,31,31,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[674420, 674917, 675293, 675690, 676096, 676514, 676873, 677268, 677660, 678087, 678504, 678921, 679303, 679716, 680119, 680529, 680930, 681341, 681737, 682134, 682536, 682939, 683317]","[674609, 675051, 675420, 675814, 676235, 676625, 677013, 677404, 677816, 678238, 678644, 679055, 679442, 679863, 680271, 680674, 681085, 681481, 681851, 682266, 682697, 683091, 683465]","[674115, 674514, 674914, 675314, 675715, 676114, 676514, 676915, 677296, 677687, 678114, 678532, 678948, 679330, 679744, 680145, 680556, 680956, 681368, 681763, 682161, 682563, 682967, 683343]",24,R,ITM,1.1,
