octave,ioi,event,.thisRepN,.thisTrialN,.thisN,.thisIndex,event,tap_types,tap_times,release_times,tone_times,subject,handedness,experiment,version,
,,SPR,0,-1,-1,0,SPR,"['P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P']","[86889, 87429, 87960, 88502, 89043, 89579, 90136, 90704, 91267, 91816, 92398, 92933, 93478, 93995, 94505, 95044, 95587, 96108, 96642, 97154, 97684, 97784, 98210, 98776, 99290, 99849, 100386, 100948, 101475, 102026]","[86988, 87547, 88074, 88634, 89174, 89734, 90293, 90868, 91423, 91981, 92530, 93092, 93634, 94163, 94642, 95203, 95739, 96269, 96808, 97327, 97704, 97853, 98405, 98963, 99473, 100026, 100564, 101081, 101601, 102132]",,45,R,ITM,1.1,
6,500,practice,0,0,0,0,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[175992, 176514, 176873, 177304, 177768, 178269, 178763, 179275, 179763, 180247, 180730, 181219, 181727, 182221, 182739, 183202, 183672, 184132, 184581, 185046, 185513, 185962, 186415, 186878]","[176121, 176580, 176991, 177430, 177894, 178387, 178882, 179392, 179865, 180357, 180829, 181311, 181840, 182342, 182850, 183345, 183781, 184256, 184709, 185187, 185653, 186112, 186565, 187010]","[175789, 176287, 176787, 177288, 177788, 178288, 178788, 179289, 179790, 180275, 180758, 181246, 181753, 182248, 182767, 183229, 183699, 184159, 184608, 185072, 185539, 185990, 186441, 186906]",45,R,ITM,1.1,
4,500,practice,0,1,1,1,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[192912, 193395, 193907, 194412, 194923, 195445, 195926, 196444, 196947, 197454, 197941, 198431, 198922, 199399, 199861, 200337, 200809, 201269, 201713, 202157, 202568, 202994, 203411]","[193006, 193513, 194062, 194593, 195111, 195562, 196106, 196620, 197148, 197621, 198121, 198598, 199108, 199544, 199992, 200474, 200944, 201403, 201851, 202294, 202713, 203119, 203524]","[192476, 192975, 193475, 193975, 194476, 194975, 195475, 195975, 196469, 196973, 197480, 197966, 198458, 198947, 199426, 199886, 200363, 200835, 201294, 201739, 202183, 202594, 203020, 203437]",45,R,ITM,1.1,
7,500,practice,0,2,2,2,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[209444, 209914, 210276, 210701, 211184, 211688, 212193, 212700, 213171, 213635, 214121, 214620, 215112, 215625, 216120, 216616, 217105, 217624, 218173, 218757, 219420, 220083, 220770, 221523]","[209548, 210018, 210400, 210870, 211357, 211912, 212405, 212890, 213338, 213787, 214259, 214793, 215286, 215773, 216299, 216796, 217264, 217774, 218310, 218931, 219599, 220248, 220929, 221703]","[209217, 209716, 210216, 210716, 211216, 211717, 212216, 212716, 213197, 213661, 214149, 214647, 215140, 215652, 216146, 216644, 217133, 217651, 218201, 218783, 219447, 220110, 220797, 221550]",45,R,ITM,1.1,
5,500,practice,0,3,3,3,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[227634, 227961, 228331, 228795, 229262, 229770, 230270, 230757, 231236, 231730, 232232, 232745, 233243, 233740, 234254, 234742, 235249, 235743, 236254, 236745, 237233, 237702, 238223, 238733]","[227713, 228066, 228477, 228928, 229435, 229945, 230435, 230882, 231391, 231877, 232373, 232909, 233428, 233894, 234395, 234890, 235381, 235891, 236397, 236889, 237376, 237862, 238382, 238895]","[227271, 227770, 228271, 228770, 229270, 229770, 230270, 230770, 231262, 231755, 232259, 232771, 233270, 233766, 234280, 234769, 235275, 235768, 236279, 236771, 237259, 237727, 238248, 238759]",45,R,ITM,1.1,
3,500,practice,0,4,4,4,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[244543, 244882, 245258, 245668, 246137, 246636, 247143, 247656, 248127, 248632, 249166, 249663, 250131, 250659, 251170, 251666, 252168, 252642, 253145, 253659, 254161, 254671, 255198, 255686]","[244621, 244996, 245376, 245805, 246296, 246798, 247310, 247764, 248289, 248790, 249286, 249788, 250250, 250775, 251287, 251782, 252270, 252758, 253264, 253791, 254287, 254815, 255322, 255817]","[244179, 244679, 245179, 245680, 246179, 246679, 247179, 247680, 248153, 248657, 249192, 249689, 250157, 250685, 251196, 251692, 252193, 252667, 253170, 253684, 254187, 254697, 255223, 255712]",45,R,ITM,1.1,
2,500,practice,0,5,5,5,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[261961, 262461, 262936, 263449, 263933, 264449, 264912, 265414, 265879, 266422, 266933, 267420, 267911, 268386, 268888, 269355, 269858, 270337, 270816, 271358, 271850, 272317, 272790]","[262077, 262599, 263077, 263584, 264024, 264536, 265021, 265519, 266014, 266531, 267029, 267520, 268004, 268461, 268956, 269448, 269962, 270429, 270899, 271449, 271943, 272403, 272880]","[261491, 261991, 262492, 262990, 263491, 263991, 264491, 264990, 265442, 265907, 266449, 266960, 267447, 267937, 268413, 268915, 269382, 269886, 270363, 270842, 271386, 271878, 272344, 272817]",45,R,ITM,1.1,
3,400,trial,0,6,6,6,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[281433, 281783, 282374, 282819, 283193, 283565, 283971, 284362, 284744, 285161, 285557, 285902, 286343, 286776, 287176, 287558, 287982, 288396, 288784, 289172, 289573, 289978, 290337]","[281517, 281910, 282501, 282914, 283292, 283678, 284071, 284466, 284832, 285255, 285647, 286011, 286439, 286874, 287285, 287667, 288073, 288470, 288864, 289264, 289679, 290059, 290429]","[281221, 281619, 282019, 282419, 282819, 283219, 283619, 284019, 284388, 284770, 285187, 285583, 285928, 286368, 286801, 287202, 287584, 288008, 288421, 288809, 289198, 289599, 290003, 290363]",45,R,ITM,1.1,
7,600,trial,0,7,7,7,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[296297, 297064, 297726, 298357, 298959, 299584, 300152, 300818, 301431, 302044, 302641, 303250, 303892, 304490, 305075, 305664, 306250, 306830, 307437, 308011, 308596, 309149, 309726]","[296363, 297186, 297843, 298506, 299089, 299697, 300311, 300944, 301558, 302151, 302743, 303368, 304011, 304605, 305200, 305786, 306373, 306966, 307566, 308143, 308730, 309291, 309864]","[295986, 296584, 297184, 297784, 298384, 298984, 299584, 300184, 300845, 301459, 302070, 302667, 303277, 303919, 304517, 305101, 305690, 306277, 306857, 307465, 308038, 308623, 309177, 309752]",45,R,ITM,1.1,
2,400,trial,0,8,8,8,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[315774, 316237, 316631, 317026, 317444, 317841, 318253, 318656, 319041, 319460, 319874, 320267, 320653, 321048, 321447, 321845, 322232, 322624, 323046, 323475, 323837, 324234, 324637]","[315863, 316311, 316727, 317120, 317544, 317935, 318341, 318753, 319127, 319561, 319966, 320356, 320739, 321134, 321528, 321934, 322304, 322692, 323097, 323540, 323921, 324308, 324724]","[315508, 315909, 316308, 316707, 317107, 317508, 317908, 318308, 318683, 319068, 319486, 319900, 320294, 320680, 321075, 321475, 321872, 322258, 322652, 323074, 323502, 323864, 324260, 324665]",45,R,ITM,1.1,
5,600,trial,0,9,9,9,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[330299, 330896, 331633, 332246, 332878, 333511, 334111, 334732, 335281, 335844, 336393, 336917, 337459, 338004, 338581, 339112, 339662, 340205, 340783, 341301, 341906, 342478, 343041]","[330383, 331051, 331789, 332382, 333047, 333672, 334257, 334876, 335435, 335964, 336509, 337048, 337579, 338130, 338696, 339232, 339776, 340329, 340885, 341425, 342031, 342600, 343190]","[330021, 330620, 331220, 331821, 332421, 333021, 333621, 334221, 334757, 335307, 335869, 336418, 336943, 337484, 338030, 338607, 339138, 339688, 340231, 340808, 341326, 341933, 342504, 343066]",45,R,ITM,1.1,
7,600,trial,0,10,10,10,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[349105, 349586, 350030, 350545, 351124, 351773, 352358, 352945, 353550, 354167, 354791, 355424, 356014, 356630, 357275, 357875, 358488, 359089, 359730, 360297, 360898, 361476, 362034, 362599]","[349179, 349705, 350156, 350700, 351289, 351954, 352533, 353134, 353770, 354381, 354981, 355603, 356220, 356835, 357457, 358078, 358700, 359307, 359921, 360464, 361065, 361601, 362162, 362727]","[348744, 349344, 349944, 350544, 351144, 351745, 352345, 352945, 353576, 354194, 354819, 355450, 356041, 356657, 357302, 357902, 358515, 359116, 359756, 360325, 360925, 361503, 362060, 362626]",45,R,ITM,1.1,
2,400,trial,0,11,11,11,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[368497, 368873, 369246, 369615, 369907, 370270, 370644, 371006, 371407, 371815, 372244, 372646, 373016, 373394, 373772, 374175, 374571, 374917, 375344, 375763, 376188, 376582, 376989, 377400]","[368575, 368963, 369336, 369699, 370004, 370369, 370738, 371110, 371521, 371872, 372316, 372726, 373107, 373480, 373847, 374242, 374668, 375008, 375413, 375808, 376255, 376657, 377052, 377465]","[368286, 368686, 369086, 369486, 369886, 370287, 370686, 371087, 371435, 371843, 372272, 372673, 373043, 373422, 373799, 374203, 374597, 374944, 375371, 375791, 376216, 376609, 377017, 377426]",45,R,ITM,1.1,
