octave,ioi,event,.thisRepN,.thisTrialN,.thisN,.thisIndex,event,tap_types,tap_times,release_times,tone_times,subject,handedness,experiment,version,
,,SPR,0,-1,-1,0,SPR,"['P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P']","[39099, 39495, 39838, 40244, 40621, 40974, 41321, 41742, 42158, 42500, 42838, 43142, 43446, 43784, 44175, 44477, 44787, 45083, 45420, 45764, 46021, 46337, 46610, 46976, 47306, 47604, 47885, 48169, 48518, 48791]","[39209, 39597, 39915, 40321, 40701, 41059, 41423, 41814, 42212, 42520, 42893, 43202, 43517, 43852, 44250, 44581, 44832, 45132, 45494, 45784, 46127, 46395, 46725, 47053, 47397, 47695, 47990, 48273, 48574, 48861]",,48,R,ITM,1.1,
6,500,practice,0,0,0,0,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[144944, 145346, 145897, 146457, 146998, 147454, 147945, 148429, 148806, 149055, 149366, 149754, 150125, 150533, 150905, 151290, 151670, 152043, 152489, 152904, 153321, 153719, 154098, 154546]","[145027, 145410, 145979, 146524, 147062, 147538, 148012, 148497, 148875, 149105, 149448, 149824, 150193, 150597, 150957, 151346, 151734, 152101, 152529, 152950, 153358, 153750, 154162, 154597]","[144594, 145093, 145593, 146094, 146593, 147093, 147593, 148093, 148457, 148834, 149393, 149782, 150152, 150560, 150932, 151317, 151698, 152070, 152516, 152932, 153349, 153747, 154126, 154572]",48,R,ITM,1.1,
3,500,practice,0,1,1,1,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[160509, 160997, 161497, 161987, 162472, 162988, 163486, 163974, 164463, 164938, 165401, 165870, 166328, 166797, 167275, 167763, 168185, 168709, 169166, 169627, 170078, 170475, 170976]","[160577, 161060, 161548, 162063, 162534, 163047, 163550, 164029, 164532, 164994, 165458, 165913, 166375, 166852, 167323, 167799, 168244, 168734, 169237, 169653, 170130, 170553, 171033]","[160158, 160658, 161159, 161659, 162159, 162659, 163160, 163659, 163999, 164489, 164964, 165427, 165896, 166353, 166822, 167301, 167789, 168211, 168734, 169192, 169653, 170103, 170501, 171001]",48,R,ITM,1.1,
5,500,practice,0,2,2,2,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[176781, 177304, 177846, 178350, 178842, 179334, 179805, 180352, 180871, 181355, 181798, 182286, 182765, 183198, 183717, 184173, 184633, 185065, 185539, 185999, 186438, 186942, 187346]","[176855, 177382, 177907, 178409, 178917, 179395, 179877, 180432, 180931, 181406, 181857, 182349, 182810, 183272, 183775, 184211, 184662, 185113, 185594, 186039, 186512, 186975, 187393]","[176537, 177036, 177537, 178036, 178536, 179037, 179537, 180037, 180377, 180897, 181382, 181824, 182312, 182791, 183224, 183743, 184199, 184659, 185091, 185565, 186025, 186465, 186968, 187372]",48,R,ITM,1.1,
7,500,practice,0,3,3,3,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[193303, 193803, 194308, 194824, 195340, 195838, 196360, 196867, 197327, 197825, 198257, 198755, 199231, 199682, 200143, 200635, 201061, 201580, 202044, 202470, 202952, 203414, 203821]","[193367, 193860, 194364, 194890, 195391, 195892, 196416, 196921, 197388, 197881, 198316, 198818, 199293, 199731, 200206, 200673, 201132, 201631, 202099, 202530, 203003, 203468, 203904]","[192977, 193476, 193976, 194477, 194976, 195476, 195976, 196476, 196894, 197354, 197852, 198285, 198781, 199258, 199708, 200170, 200663, 201088, 201608, 202071, 202498, 202979, 203441, 203847]",48,R,ITM,1.1,
4,500,practice,0,4,4,4,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[209583, 210147, 210699, 211225, 211727, 212231, 212733, 213296, 213734, 214221, 214684, 215147, 215656, 216118, 216545, 217033, 217495, 217925, 218384, 218850, 219293, 219756, 220184]","[209653, 210224, 210755, 211297, 211785, 212286, 212809, 213340, 213793, 214274, 214737, 215211, 215702, 216171, 216607, 217082, 217556, 217984, 218409, 218911, 219355, 219817, 220244]","[209385, 209885, 210385, 210885, 211385, 211886, 212385, 212885, 213321, 213760, 214248, 214710, 215173, 215682, 216143, 216571, 217059, 217521, 217951, 218409, 218875, 219319, 219782, 220210]",48,R,ITM,1.1,
2,500,practice,0,5,5,5,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[226139, 226618, 227194, 227796, 228288, 228811, 229306, 229823, 230324, 230757, 231280, 231719, 232242, 232729, 233211, 233707, 234191, 234630, 235110, 235635, 236106, 236579, 237050]","[226204, 226705, 227257, 227862, 228350, 228873, 229389, 229902, 230361, 230816, 231308, 231774, 232289, 232776, 233260, 233751, 234221, 234656, 235138, 235671, 236133, 236607, 237097]","[225937, 226438, 226937, 227436, 227936, 228438, 228937, 229437, 229851, 230350, 230785, 231308, 231746, 232268, 232757, 233239, 233735, 234218, 234656, 235138, 235663, 236133, 236607, 237078]",48,R,ITM,1.1,
5,600,trial,0,6,6,6,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[245597, 246126, 246439, 246969, 247584, 248194, 248782, 249358, 249978, 250465, 251021, 251559, 252103, 252652, 253158, 253710, 254211, 254768, 255286, 255833, 256381, 256867, 257431, 257956]","[245683, 246181, 246481, 247028, 247616, 248250, 248837, 249378, 250020, 250490, 251046, 251585, 252129, 252685, 253214, 253760, 254237, 254824, 255339, 255880, 256431, 256917, 257505, 258013]","[245387, 245986, 246586, 247186, 247786, 248386, 248986, 249586, 250005, 250490, 251046, 251585, 252129, 252678, 253185, 253736, 254236, 254793, 255312, 255858, 256407, 256892, 257457, 257982]",48,R,ITM,1.1,
6,600,trial,0,7,7,7,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[263851, 264244, 264674, 265287, 265891, 266520, 267118, 267724, 268326, 268897, 269467, 270011, 270537, 271089, 271661, 272203, 272756, 273278, 273837, 274387, 274922, 275424, 275966, 276480]","[263915, 264289, 264740, 265347, 265954, 266570, 267186, 267777, 268387, 268954, 269515, 270062, 270577, 271148, 271719, 272258, 272804, 273335, 273907, 274436, 274962, 275490, 276025, 276537]","[263645, 264243, 264843, 265443, 266043, 266643, 267243, 267843, 268353, 268923, 269495, 270038, 270564, 271116, 271687, 272230, 272783, 273305, 273864, 274415, 274950, 275450, 275993, 276506]",48,R,ITM,1.1,
4,600,trial,0,8,8,8,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[282203, 282491, 283003, 283645, 284280, 284877, 285458, 286033, 286617, 287123, 287684, 288235, 288754, 289301, 289822, 290308, 290855, 291348, 291899, 292410, 292944, 293462, 293969, 294453]","[282265, 282563, 283080, 283728, 284363, 284957, 285528, 286101, 286707, 287178, 287729, 288275, 288811, 289352, 289876, 290349, 290921, 291404, 291927, 292460, 293003, 293508, 294012, 294517]","[282008, 282607, 283207, 283807, 284407, 285007, 285607, 286208, 286643, 287149, 287710, 288261, 288780, 289327, 289848, 290333, 290881, 291374, 291924, 292435, 292970, 293487, 293995, 294479]",48,R,ITM,1.1,
