octave,ioi,event,.thisRepN,.thisTrialN,.thisN,.thisIndex,tap_types,tap_times,release_times,tone_times,subject,handedness,experiment,version
3,400,trial,0,31,31,31,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[5106.397597341674, 5106.848110996246, 5107.212640641407, 5107.605817230495, 5107.962122598288, 5108.367616492015, 5108.789489573132, 5109.194934980501, 5109.592204950775, 5110.026339064043, 5110.394967753033, 5110.816818183588, 5111.218191090756, 5111.607296241387, 5112.004605142314, 5112.3854438996905, 5112.807319104298, 5113.237361252038, 5113.634653872875, 5114.040113436844, 5114.433280470225, 5114.851096623403, 5115.223759235855]","[5106.53685794948, 5106.946392137141, 5107.327288936581, 5107.691808318206, 5108.0727302456135, 5108.469972610516, 5108.908236912134, 5109.297300300793, 5109.698695858522, 5110.124632945879, 5110.49323084426, 5110.894630648971, 5111.308275559654, 5111.685134896482, 5112.102839566426, 5112.483720085775, 5112.9056335132045, 5113.335643100762, 5113.724717460787, 5114.130212062344, 5114.531566919845, 5114.949319368318, 5115.313843704755]","[5106.020820820962, 5106.422223810908, 5106.823548231717, 5107.220818909821, 5107.622202788355, 5108.023576403352, 5108.420852744098, 5108.8222122024945, 5109.2194984528605, 5109.616776917096, 5110.050898289423, 5110.419532994967, 5110.841387318587, 5111.242753855285, 5111.6318498041255, 5112.029140301472, 5112.405919299588, 5112.831876560102, 5113.257826034484, 5113.659185846796, 5114.064659567367, 5114.457851020886, 5114.875611609404, 5115.248319876894]",6,R,ITM,1
3,600,trial,0,32,32,32,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[5121.055983340512, 5121.662116263209, 5122.333822561871, 5123.005497008179, 5123.640325361162, 5124.230118381037, 5124.828084360601, 5125.43422790075, 5125.995340000856, 5126.5482441036875, 5127.088910886674, 5127.633602745248, 5128.178333534475, 5128.698477139036, 5129.2391049913695, 5129.787906511223, 5130.287569761075, 5130.8200218224, 5131.323830125035, 5131.876710515558, 5132.384563359106, 5132.863808543297, 5133.379821959507]","[5121.162430362795, 5121.789081509108, 5122.444389155053, 5123.112008442997, 5123.746809544522, 5124.352964056036, 5124.955057746545, 5125.540689787464, 5126.122292151899, 5126.65062782756, 5127.1748902951895, 5127.727789089296, 5128.264310819501, 5128.80494327273, 5129.308711582967, 5129.869838193589, 5130.389961978909, 5130.914222676964, 5131.422097109328, 5132.003657003961, 5132.478799605173, 5132.957954187115, 5133.457618144798]","[5120.724240029417, 5121.322168493989, 5121.924243780917, 5122.52220268218, 5123.124262750762, 5123.722244302588, 5124.324302955509, 5124.9223011413405, 5125.458785356554, 5126.015792042363, 5126.572809699537, 5127.11343188923, 5127.658172588078, 5128.202874002358, 5128.7230161912585, 5129.263662447173, 5129.812470691412, 5130.308046222718, 5130.840476341312, 5131.348357851976, 5131.901282481878, 5132.409125769721, 5132.884243596881, 5133.404372690926]",6,R,ITM,1
6,600,trial,0,33,33,33,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[5138.958086905251, 5139.396323247581, 5139.994294535871, 5140.7560845956, 5141.255827476334, 5141.8250481235955, 5142.414830879936, 5143.0210137046515, 5143.639457561519, 5144.143217023879, 5144.634691033953, 5145.146668403209, 5145.634016117998, 5146.170588811968, 5146.649736669525, 5147.128956725748, 5147.620429674076, 5148.140585665663, 5148.656621024606, 5149.135828693802, 5149.6150176055025, 5150.16793551102, 5150.6471421184715, 5151.1303844189615]","[5139.089166059407, 5139.5683362136115, 5140.1335413409915, 5140.846188175911, 5141.386806472539, 5141.943852442916, 5142.521323557256, 5143.102892299765, 5143.762292972981, 5144.249677494933, 5144.761656633766, 5145.2777047336485, 5145.769169895846, 5146.272955194004, 5146.772630476968, 5147.259998010997, 5147.735104512877, 5148.242970805196, 5148.759022444229, 5149.230003712569, 5149.71739035801, 5150.249826847074, 5150.7249291019725, 5151.240974370536]","[5138.941741693703, 5139.543770617762, 5140.141730580771, 5140.743842674861, 5141.341758044577, 5141.943828730609, 5142.545893400086, 5143.143857963991, 5143.664014309492, 5144.167773064023, 5144.659254506311, 5145.171185158786, 5145.658597640024, 5146.195122909379, 5146.674299434055, 5147.153591335028, 5147.645005533462, 5148.165119763075, 5148.681199361396, 5149.160403845358, 5149.639576476967, 5150.192509954745, 5150.671686833335, 5151.154960278347]",6,R,ITM,1
6,400,trial,0,34,34,34,"['S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[5156.987190753474, 5157.630203037511, 5158.052070809903, 5158.506690940519, 5158.912181649011, 5159.305384781725, 5159.723096883884, 5160.054851166345, 5160.411165028099, 5160.759361848739, 5161.177086337924, 5161.627599638582, 5162.094476200453, 5162.553210947158, 5163.056970763434, 5163.544359532365, 5164.019454001133, 5164.486347904841, 5164.990114445502, 5165.436562678174, 5165.895271589082, 5166.329384113533]","[5157.130531647613, 5157.740780248144, 5158.20360165165, 5158.633679544809, 5159.0350110439185, 5159.4036284076265, 5159.800901563137, 5160.1408571184875, 5160.480780113657, 5160.878074857983, 5161.258954315586, 5161.721765809472, 5162.188674931526, 5162.6310131490045, 5163.118404041426, 5163.622167396852, 5164.117724170662, 5164.564161431968, 5165.055657030858, 5165.518440211542, 5165.981286035186, 5166.415412008408]","[5156.643220739987, 5157.04452781896, 5157.441819024136, 5157.843178128618, 5158.244558468001, 5158.641842948791, 5159.043188250587, 5159.4445972570875, 5159.747664603224, 5160.075344261993, 5160.435730270034, 5160.783852414603, 5161.201612295291, 5161.652129842929, 5162.119045689368, 5162.5777733577725, 5163.081529634897, 5163.568921235149, 5164.044012872598, 5164.51090642239, 5165.014708000638, 5165.461094298181, 5165.9198329379515, 5166.353957495513]",6,R,ITM,1
5,400,trial,0,35,35,35,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[5172.026448777701, 5172.468780624709, 5172.907052358542, 5173.324788880839, 5173.906365409478, 5174.340512971517, 5174.733709025931, 5175.315256533537, 5175.708474176767, 5176.097541458491, 5176.511217513697, 5176.924865255702, 5177.322170617479, 5177.723532907196, 5178.101364802514, 5178.5385694825445, 5178.956325824082, 5179.361808038613, 5179.7590716384175, 5180.172737076174, 5180.602772499528, 5181.0410215828, 5181.454660830844]","[5172.145227969055, 5172.60803167681, 5173.005318281092, 5173.435388388119, 5174.004645488628, 5174.463381650992, 5174.848376432516, 5175.434131281948, 5175.8313368396875, 5176.208160431097, 5176.642270832058, 5177.031364303493, 5177.416347759736, 5177.821815109835, 5178.202710847531, 5178.632757950082, 5179.046427280903, 5179.460088117763, 5179.86144474484, 5180.283346139158, 5180.721539303856, 5181.151579682021, 5181.540687310058]","[5171.719295482593, 5172.120648216604, 5172.522050144805, 5172.919292155792, 5173.320706471018, 5173.7221275106285, 5174.123429634791, 5174.520720486053, 5175.339829561602, 5175.733097460766, 5176.122128643157, 5176.535783463462, 5176.949442530748, 5177.346717101917, 5177.748083992529, 5178.124900859553, 5178.559048421592, 5178.980880094651, 5179.386343905601, 5179.783633341202, 5180.197318244284, 5180.627363223345, 5181.065586116904, 5181.479240937209]",6,R,ITM,1
7,400,trial,0,36,36,36,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[5187.139437919234, 5187.643228526117, 5188.085590455903, 5188.527884080088, 5188.896510291672, 5189.338865850987, 5189.703314449607, 5190.125175851528, 5190.518358103256, 5190.923867923159, 5191.3293140383585, 5191.751166592404, 5192.1689091312555, 5192.615347808222, 5193.016710097939, 5193.430387922721, 5193.835886063428, 5194.257729415683, 5194.65089609515, 5195.076849462598, 5195.535569698786, 5195.93695216166, 5196.358754813687]","[5187.27869428006, 5187.753793349724, 5188.2002157465995, 5188.609792050148, 5188.998883398094, 5189.416640093546, 5189.797516719831, 5190.202984777761, 5190.608448942626, 5190.993435230188, 5191.415311142625, 5191.849467198625, 5192.267224601907, 5192.693154257049, 5193.115022737271, 5193.516384673073, 5193.917819869285, 5194.351889923933, 5194.753280172937, 5195.166929330601, 5195.613347834412, 5196.027030967919, 5196.444787309457]","[5186.922457925697, 5187.323742708023, 5187.725139327497, 5188.122394079426, 5188.523796715456, 5188.925142371167, 5189.322430391108, 5189.723859570765, 5190.149743924783, 5190.542931485236, 5190.948400250996, 5191.357973015395, 5191.775743513534, 5192.19347791234, 5192.639919774542, 5193.041277109449, 5193.4549616586155, 5193.864509295047, 5194.286354770792, 5194.6754691232145, 5195.105504546569, 5195.560132109401, 5195.961499707843, 5196.3833186399615]",6,R,ITM,1
3,600,trial,0,37,37,37,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[5201.986223149795, 5202.489968809468, 5203.08796911879, 5203.563032796951, 5204.115937607612, 5204.672975437943, 5205.246370159018, 5205.844344632543, 5206.430023390244, 5206.995218961918, 5207.535842213356, 5208.137913253304, 5208.686746625509, 5209.264201459758, 5209.817122904425, 5210.374140561599, 5210.906555461846, 5211.475874497485, 5212.065642389393, 5212.622657215248, 5213.1837586979045, 5213.757136431057, 5214.318250300739, 5214.862989937842]","[5202.084505706349, 5202.694756076456, 5203.202645019336, 5203.677703742686, 5204.201967625977, 5204.77534889828, 5205.344658378212, 5205.942620110796, 5206.532409237607, 5207.093492670597, 5207.646416946584, 5208.223914958467, 5208.768605047465, 5209.354301147003, 5209.899029458825, 5210.468320181261, 5211.008955465811, 5211.570060841532, 5212.1229727304935, 5212.708640516829, 5213.28206461285, 5213.847218776466, 5214.400169242165, 5214.94486393206]","[5201.707729539553, 5202.309771912383, 5202.907733644967, 5203.509803623169, 5204.107775973204, 5204.70982719391, 5205.307789988239, 5205.909855365547, 5206.4545907556685, 5207.015687991345, 5207.5604053318, 5208.162489112689, 5208.7071873417335, 5209.288766347778, 5209.841689208104, 5210.398705803534, 5210.931116102886, 5211.496348127807, 5212.086095492645, 5212.647217856287, 5213.208314384133, 5213.781700611246, 5214.342822620974, 5214.883446580243]",6,R,ITM,1
6,400,trial,0,38,38,38,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[5220.940975821587, 5221.416019326592, 5221.784621118039, 5222.210595012559, 5222.566993813919, 5222.931433210749, 5223.353335666813, 5223.783324373385, 5224.188818267112, 5224.606577793885, 5225.04887000241, 5225.42569430165, 5225.827074287118, 5226.257155365511, 5226.670771609079, 5227.100818711629, 5227.5144703466985, 5227.95271659865, 5228.362304581395, 5228.833256828702, 5229.238787529592, 5229.705671877594, 5230.18074865061]","[5221.059688476916, 5221.506137063503, 5221.878844977079, 5222.292485286867, 5222.657022718159, 5223.017421467141, 5223.447469631436, 5223.873407072709, 5224.282972404892, 5224.700733347325, 5225.143107664136, 5225.536276821008, 5225.933529095531, 5226.355385896557, 5226.760858909298, 5227.2032495062, 5227.608668016027, 5228.034601210318, 5228.460570503943, 5228.939752337344, 5229.3370269085135, 5229.795730156781, 5230.270833473424]","[5220.568300468194, 5220.965504610274, 5221.366897336683, 5221.764158812997, 5222.165558263792, 5222.566915244784, 5222.964178490673, 5223.3655528135005, 5223.807871211738, 5224.21335696542, 5224.631105166912, 5225.069365221549, 5225.450283609805, 5225.85160909236, 5226.281674598492, 5226.695307122151, 5227.125389616204, 5227.539025679012, 5227.977272284879, 5228.3868369092315, 5228.857832334173, 5229.263284819841, 5229.7302070367505, 5230.205322386506]",6,R,ITM,1
6,600,trial,0,39,39,39,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[5236.295589829473, 5237.090126584787, 5237.696287112857, 5238.318815503036, 5238.97005064878, 5239.539325445039, 5240.129102538739, 5240.72304521229, 5241.3291430974, 5241.894331944689, 5242.488193571699, 5242.983833161626, 5243.549011391463, 5244.167431536023, 5244.757214292363, 5245.297848161252, 5245.920371950536, 5246.514250565468, 5247.104052079304, 5247.661048855492, 5248.254961092352, 5248.873347261069, 5249.442622765159]","[5236.4061518217595, 5237.192498629464, 5237.819155792333, 5238.425308534272, 5239.060130870698, 5239.633511789087, 5240.133205121717, 5240.833571105245, 5241.431516911653, 5242.013095209866, 5242.598830947887, 5243.073892148643, 5243.639090905552, 5244.269834371307, 5244.8391006736065, 5245.396108775075, 5246.014551924112, 5246.608422045084, 5247.177731171101, 5247.771632436596, 5248.328609393542, 5248.971634418519, 5249.5327320081105]","[5235.959751721532, 5236.557683017423, 5237.159742378174, 5237.757697032458, 5238.359774088961, 5238.9577616573415, 5239.559813585877, 5240.1577799193565, 5240.747523037214, 5241.35370727759, 5241.918894709218, 5242.508679589048, 5243.008325497065, 5243.573561061136, 5244.192004564088, 5244.7817664394415, 5245.3223925222, 5245.944963736097, 5246.534714286169, 5247.128586176716, 5247.685599940825, 5248.279452719961, 5248.897917103899, 5249.467184821859]",6,R,ITM,1
4,400,trial,0,40,40,40,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[5255.364964252813, 5255.901499785705, 5256.347904486828, 5256.753425985928, 5257.138474208619, 5257.507003447487, 5257.891989027218, 5258.301570285577, 5258.715215550177, 5259.1247656640135, 5259.546617156314, 5259.976726901824, 5260.353510854751, 5260.787630103588, 5261.2012951874285, 5261.62721988776, 5262.065442427404, 5262.450483925711, 5262.839551207434, 5263.273696999898, 5263.675043363439, 5264.10103920069, 5264.481909810418]","[5255.487824792243, 5256.012068502377, 5256.458480989631, 5256.8721765101645, 5257.236677842124, 5257.625755741298, 5258.014849212734, 5258.408036773187, 5258.809453565817, 5259.2189587324465, 5259.644936166116, 5260.074971235556, 5260.459956815289, 5260.890029045806, 5261.299571373513, 5261.729683950343, 5262.155612189825, 5262.528274802276, 5262.966520346398, 5263.376057011464, 5263.761070550483, 5264.174730679513, 5264.571993925402]","[5255.13971998951, 5255.5369722640335, 5255.938341985966, 5256.339797355335, 5256.73701176095, 5257.138409088255, 5257.53974872741, 5257.9370349777755, 5258.32611075346, 5258.735734481623, 5259.149335152929, 5259.571185937399, 5260.0012365791, 5260.378051322634, 5260.812206316888, 5261.225853704977, 5261.65179680889, 5262.090021472025, 5262.475031825808, 5262.864105831918, 5263.298228619905, 5263.699659215222, 5264.125565511972, 5264.506484961974]",6,R,ITM,1
2,600,trial,0,41,41,41,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[5270.563970317855, 5271.292999879315, 5271.968798497418, 5272.5790506371, 5273.197514313209, 5273.832308690348, 5274.393410880834, 5274.98726719912, 5275.486946375149, 5276.076723468848, 5276.564130641361, 5277.157969263896, 5277.743644482447, 5278.349808549667, 5278.935506064865, 5279.500707653094, 5280.090475545003, 5280.6515752580835, 5281.249552916844, 5281.814735039747, 5282.367657900074, 5282.9778955292395, 5283.59225945369]","[5270.727772101374, 5271.448669757288, 5272.120299964219, 5272.7018665832375, 5273.349002685153, 5273.979722792517, 5274.532668303405, 5275.122465924176, 5275.605720965607, 5276.211855303965, 5276.670569877513, 5277.317693592404, 5277.874724698349, 5278.472684307443, 5279.029703380278, 5279.611281324576, 5280.192850067085, 5280.75394659493, 5281.364205458997, 5281.933525556381, 5282.4946146520115, 5283.0925717837, 5283.678244878761]","[5270.248648663953, 5270.850640073019, 5271.448635073616, 5272.046563538188, 5272.64863776337, 5273.2506946467165, 5273.848667704581, 5274.45074440717, 5275.011831733224, 5275.507464598765, 5276.101291542103, 5276.588676064054, 5277.182538044981, 5277.768230251453, 5278.370277933009, 5278.960071660715, 5279.525276080264, 5280.115039725192, 5280.676136960868, 5281.269984077363, 5281.839392299587, 5282.388127283415, 5283.002466079899, 5283.616826819114]",6,R,ITM,1
2,600,trial,0,42,42,42,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[5297.382349974536, 5298.033549020947, 5298.6560926294715, 5299.290911780663, 5299.901198604018, 5300.470488264708, 5301.084842633453, 5301.6254747327675, 5302.178371757298, 5302.735397200603, 5303.317019738195, 5303.837124058188, 5304.398218462544, 5304.9961695776765, 5305.508152609575, 5306.093805177565, 5306.638527826746, 5307.232426614834, 5307.777115288173, 5308.371015138007, 5308.891196611476, 5309.464545323597, 5310.017478801375]","[5297.509310619539, 5298.148232353708, 5298.783080525932, 5299.389196460708, 5300.0117298056975, 5300.5810385777995, 5301.179043488017, 5301.736035663309, 5302.309419059103, 5302.854167897996, 5303.415256285796, 5303.943579220516, 5304.521064845373, 5305.09855896419, 5305.590054563079, 5306.196188193607, 5306.7409412794805, 5307.334797951681, 5307.879505736431, 5308.461101730397, 5309.00991457553, 5309.575117579419, 5310.123967231716]","[5296.956445093446, 5297.5584386260025, 5298.156403189907, 5298.758467859384, 5299.360538545417, 5299.958510187621, 5300.560566009222, 5301.158551100198, 5301.650019801546, 5302.202933106167, 5302.75993306759, 5303.337421523767, 5303.861677974842, 5304.422763885236, 5305.020733050036, 5305.532707234059, 5306.118371127329, 5306.663114657497, 5307.256961066162, 5307.797600597692, 5308.395572947727, 5308.915726461908, 5309.489110919447, 5310.042040858074]",6,R,ITM,1
3,400,trial,0,43,43,43,"['B', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[5315.7841762468515, 5316.2387967313825, 5316.644236476111, 5317.000526625558, 5317.344591842188, 5317.71319115623, 5318.1023012616715, 5318.495481743825, 5318.917342084001, 5319.343273154802, 5319.7487468753725, 5320.211551644873, 5320.633410215474, 5321.042998552133, 5321.460738259665, 5321.8620892241015, 5322.271695610428, 5322.714033827906, 5323.135873287096, 5323.561819222328, 5323.99594307206, 5324.430091695844, 5324.876527541491, 5325.306583138002]","[5315.878355158683, 5316.353454936177, 5316.754803423208, 5317.102935123483, 5317.438814285568, 5317.819683479636, 5318.204672244603, 5318.585564089233, 5319.032029663742, 5319.4497817583, 5319.863415343702, 5320.318034412574, 5320.735804910712, 5321.1371502125085, 5321.567205455105, 5321.968593934534, 5322.374057745484, 5322.812287009514, 5323.238232590831, 5323.635520964687, 5324.110671705945, 5324.507893189861, 5324.962508719582, 5325.4007549715325]","[5315.792345313475, 5316.193773785301, 5316.59508192602, 5316.992355081529, 5317.393803018683, 5317.795105142845, 5318.196469909967, 5318.593760761229, 5318.941901309379, 5319.367878035219, 5319.773308578157, 5320.236114055488, 5320.657978288729, 5321.067552114872, 5321.485281912784, 5321.882548697823, 5322.292123939626, 5322.738573587959, 5323.160414462808, 5323.5863770320475, 5324.020499112205, 5324.454660476928, 5324.896994801342, 5325.3311331615905]",6,R,ITM,1
4,600,trial,0,44,44,44,"['B', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[5331.08967534313, 5331.490993039553, 5332.187273781939, 5332.879446632623, 5333.477464637695, 5334.058984893845, 5334.6487591562245, 5335.263140068596, 5335.852865490701, 5336.434475995183, 5336.995622425047, 5337.5894536153655, 5338.166944195033, 5338.756690852039, 5339.317818878323, 5339.887104645949, 5340.476882093563, 5341.066665911648, 5341.623682507077, 5342.1929941105, 5342.77045319173, 5343.40938837467, 5343.921349109922, 5344.48655352947]","[5331.101935667451, 5331.6712125872, 5332.338787281851, 5332.998199988179, 5333.649413545107, 5334.231012724307, 5334.828962777695, 5335.418740225309, 5336.012606099301, 5336.56556010415, 5337.13071249819, 5337.76145207088, 5338.343042756121, 5338.900059705465, 5339.485726076141, 5340.038669463539, 5340.628437355448, 5341.201817919921, 5341.795708921879, 5342.324026193959, 5342.917888174885, 5343.544528349832, 5344.048340899447, 5344.6339637385745]","[5331.0978348540475, 5331.699876165132, 5332.297849222998, 5332.899907522004, 5333.4979163252865, 5334.09994064845, 5334.697906981929, 5335.29995430957, 5335.877498330406, 5336.4590426527775, 5337.020134579728, 5337.614025227771, 5338.19148360117, 5338.78126423402, 5339.342415264779, 5339.91170421764, 5340.501448043327, 5341.091221951792, 5341.648235715901, 5342.217527853997, 5342.795011355363, 5343.4298436014105, 5343.945891347379, 5344.511097182589]",6,R,ITM,1
7,600,trial,0,45,45,45,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[5350.204121198908, 5350.937225030145, 5351.0396013218015, 5351.576158089595, 5352.190482021648, 5352.845787898017, 5353.476516853257, 5354.0540081407535, 5354.680642299145, 5355.311371962214, 5355.8683924507095, 5356.49501174467, 5357.068425577156, 5357.62131021466, 5358.194767224779, 5358.78450291042, 5359.337444528243, 5359.964096028471, 5360.512864988142, 5361.065775815358, 5361.643266395025, 5362.179799804427, 5362.745044570289, 5363.31020616612]","[5350.35970365987, 5350.941275941529, 5351.068246496153, 5351.719443772989, 5352.305212071192, 5352.944054174481, 5353.587076722053, 5354.1768605401385, 5354.799398486022, 5355.462882984722, 5356.011718834331, 5356.6752075800105, 5357.207668489211, 5357.768745905645, 5358.32576356282, 5358.903249187677, 5359.480747907389, 5360.086895694518, 5360.660302448703, 5361.221401453954, 5361.721072489937, 5362.347700277859, 5362.880146322628, 5363.445333400341]","[5349.901041819661, 5350.503064727165, 5351.101017257958, 5351.703082635266, 5352.301052507895, 5352.903105852091, 5353.501069708165, 5354.103167999569, 5354.705186306178, 5355.335932957169, 5355.8970351476555, 5356.51958300316, 5357.092958966738, 5357.649985117873, 5358.219303799597, 5358.809095757727, 5359.361972963015, 5359.988601812682, 5360.537430583991, 5361.090343180783, 5361.667830575215, 5362.204358675891, 5362.773688682894, 5363.334743802682]",6,R,ITM,1
2,400,trial,0,46,46,46,"['B', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[5369.01134545398, 5369.498730329845, 5370.084416165847, 5370.604569680029, 5371.04693762637, 5371.407317263939, 5371.7759601095295, 5372.21006484785, 5372.578658499252, 5373.037375550205, 5373.4797098746185, 5373.9015723382845, 5374.3480152622315, 5374.749389938975, 5375.195826492451, 5375.6135704469625, 5376.031332097226, 5376.481849290949, 5376.879147928341, 5377.362411463732, 5377.800639666018, 5378.255274307149, 5378.681227320682]","[5369.179285565894, 5369.662561842227, 5370.305571294944, 5370.780665409797, 5371.153397035679, 5371.517897659808, 5371.898795874908, 5372.3288691671705, 5372.705640733071, 5373.147996646301, 5373.578055428048, 5373.999855956585, 5374.446319053688, 5374.855859611819, 5375.302279885204, 5375.736429924648, 5376.12959837369, 5376.551466853912, 5376.977410311739, 5377.4688662721455, 5377.911225370611, 5378.37401315219, 5378.779512708557]","[5369.0236443550375, 5369.4209284819135, 5369.82229643427, 5370.21956675846, 5370.620954176145, 5371.0223274372265, 5371.42369928265, 5371.820977039055, 5372.23463327502, 5372.603239667363, 5373.057860151894, 5373.504291750559, 5373.926130855833, 5374.368467303737, 5374.773941732138, 5375.220373330804, 5375.638139228047, 5376.055866902469, 5376.50230380986, 5376.903692289288, 5377.386972104771, 5377.825220834128, 5378.275767402798, 5378.705766372906]",6,R,ITM,1
5,600,trial,0,47,47,47,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[5384.750973000884, 5385.430887296822, 5386.065692999242, 5386.671834769815, 5387.237031049319, 5387.822754046399, 5388.346969797246, 5388.99408183294, 5389.546992660156, 5390.075321611432, 5390.603725238778, 5391.086971786248, 5391.64396113022, 5392.151858213147, 5392.680182563527, 5393.25769190069, 5393.826968466525, 5394.412636960691, 5394.924599819433, 5395.514359925211, 5396.063196482651, 5396.607913823107, 5397.124016071989]","[5384.922994106961, 5385.582392656688, 5386.21722030184, 5386.8028962282215, 5387.380384684398, 5387.9619498877555, 5388.510796354817, 5389.1743027962475, 5389.682137236214, 5390.206415983935, 5390.738846102528, 5391.209830202188, 5391.742260674697, 5392.291077058981, 5392.794855986667, 5393.37235116723, 5393.929322461536, 5394.527295165485, 5395.039259439887, 5395.633147610525, 5396.1573768101425, 5396.722582291437, 5397.234556121544]","[5384.378291630936, 5384.9762232807425, 5385.57829573635, 5386.176253575869, 5386.778327447137, 5387.376288825805, 5387.978339692597, 5388.576332215787, 5389.0186966229785, 5389.571588692698, 5390.099896409072, 5390.6282377473735, 5391.11156357181, 5391.668556808847, 5392.176391602729, 5392.704763377723, 5393.282244755599, 5393.851526630159, 5394.437200079135, 5394.949159752642, 5395.538948525537, 5396.087737304449, 5396.632475171976, 5397.148532119735]",6,R,ITM,1
2,400,trial,0,48,48,48,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[5403.226516233905, 5403.664792922549, 5404.03744350189, 5404.40196111394, 5404.803359856905, 5405.221085761751, 5405.630646846953, 5406.023831222171, 5406.429395898904, 5406.802000823206, 5407.260735923826, 5407.678478816593, 5408.112635934337, 5408.518104700098, 5408.964521434333, 5409.341335470036, 5409.83281372709, 5410.262832516439, 5410.7051703800025, 5411.163917867648, 5411.557082777539, 5412.0116703479725, 5412.404883744222]","[5403.361655855152, 5403.791689155018, 5404.148019650778, 5404.516623565715, 5404.91389990646, 5405.3316718202595, 5405.745347521551, 5406.1098838910975, 5406.539914713557, 5406.916675308092, 5407.35900786293, 5407.776762788808, 5408.210920968298, 5408.640967009103, 5409.0546239528985, 5409.455997567896, 5409.918814724422, 5410.36933227206, 5410.799386806826, 5411.24171405294, 5411.630770009382, 5412.089492015146, 5412.507268175926]","[5402.866113591859, 5403.2633782534085, 5403.66474302053, 5404.066090799731, 5404.467490250526, 5404.864749957264, 5405.266126757498, 5405.663409114798, 5406.048439287824, 5406.453886818683, 5406.826568542546, 5407.285308951891, 5407.703051490743, 5408.133094700229, 5408.542670649862, 5408.984986924609, 5409.365908852016, 5409.857369767234, 5410.287397758373, 5410.729741992407, 5411.188452318975, 5411.581658636925, 5412.036242668208, 5412.429424212106]",6,R,ITM,1
