octave,ioi,event,.thisRepN,.thisTrialN,.thisN,.thisIndex,event,tap_types,tap_times,release_times,tone_times,subject,handedness,experiment,version,
,,SPR,0,-1,-1,0,SPR,"['P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P']","[41715, 42272, 42830, 43424, 43983, 44545, 45101, 45663, 46219, 46761, 47324, 47873, 48455, 49018, 49594, 50139, 50689, 51239, 51780, 52330, 52865, 53387, 53938, 54507, 55021, 55562, 56093, 56668, 57200, 57715]","[41863, 42435, 43021, 43582, 44177, 44720, 45270, 45832, 46394, 46951, 47509, 48027, 48615, 49221, 49783, 50309, 50850, 51462, 52020, 52526, 53081, 53601, 54135, 54629, 55219, 55738, 56300, 56829, 57396, 57992]",,25,R,ITM,1.1,
5,500,practice,0,0,0,0,practice,"['S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[130669, 131165, 131668, 132190, 132681, 133190, 133695, 134213, 134717, 135224, 135731, 136233, 136733, 137231, 137735, 138230, 138728, 139227, 139721, 140231]","[130841, 131366, 131869, 132388, 132894, 133391, 133912, 134412, 134923, 135419, 135943, 136443, 136941, 137441, 137942, 138450, 138952, 139455, 139970, 140448]","[128690, 129190, 129690, 130190, 130691, 131190, 131690, 132190, 132707, 133216, 133721, 134240, 134743, 135249, 135756, 136259, 136760, 137256, 137760, 138256, 138755, 139253, 139747, 140257]",25,R,ITM,1.1,
6,500,practice,0,1,1,1,practice,"['S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[146663, 147538, 148067, 148571, 149055, 149566, 150055, 150564, 151067, 151585, 152082, 152572, 153057, 153541, 154031, 154537, 155017, 155507, 155993, 156483, 156960]","[146777, 147740, 148261, 148761, 149273, 149776, 150261, 150778, 151290, 151784, 152263, 152751, 153230, 153728, 154248, 154728, 155202, 155683, 156167, 156655, 157129]","[145601, 146100, 146600, 147100, 147600, 148101, 148600, 149100, 149593, 150083, 150591, 151094, 151612, 152109, 152599, 153083, 153569, 154058, 154564, 155043, 155534, 156020, 156510, 156987]",25,R,ITM,1.1,
7,500,practice,0,2,2,2,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[162689, 162947, 163376, 163869, 164365, 164860, 165367, 165861, 166358, 166833, 167345, 167832, 168313, 168798, 169298, 169789, 170270, 170742, 171223, 171683, 172174, 172666, 173168, 173658]","[162842, 163127, 163598, 164078, 164569, 165072, 165597, 166079, 166559, 167042, 167562, 168050, 168517, 168992, 169496, 169968, 170445, 170935, 171422, 171870, 172380, 172908, 173379, 173878]","[162420, 162919, 163420, 163919, 164419, 164919, 165420, 165919, 166384, 166860, 167372, 167859, 168340, 168825, 169325, 169816, 170297, 170769, 171249, 171710, 172201, 172694, 173195, 173684]",25,R,ITM,1.1,
3,500,practice,0,3,3,3,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[179415, 179913, 180431, 180939, 181438, 181948, 182447, 182974, 183468, 183971, 184467, 184970, 185478, 185993, 186494, 187002, 187505, 188029, 188526, 189037, 189541, 190045, 190548]","[179606, 180144, 180651, 181156, 181654, 182130, 182612, 183157, 183646, 184157, 184650, 185153, 185673, 186179, 186664, 187194, 187708, 188211, 188707, 189259, 189755, 190258, 190749]","[178972, 179472, 179973, 180472, 180972, 181472, 181972, 182472, 183000, 183493, 183997, 184493, 184995, 185503, 186018, 186520, 187028, 187532, 188055, 188552, 189064, 189566, 190070, 190574]",25,R,ITM,1.1,
4,500,practice,0,4,4,4,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[196330, 196837, 197364, 197876, 198393, 198898, 199393, 199886, 200384, 200899, 201400, 201900, 202423, 202938, 203459, 203969, 204472, 205000, 205504, 206020, 206535, 207036, 207564]","[196523, 197062, 197579, 198084, 198581, 199096, 199571, 200099, 200654, 201115, 201606, 202116, 202627, 203150, 203683, 204185, 204701, 205196, 205763, 206259, 206737, 207277, 207779]","[195894, 196393, 196893, 197393, 197894, 198393, 198893, 199393, 199912, 200410, 200926, 201425, 201925, 202448, 202963, 203485, 203995, 204497, 205026, 205530, 206046, 206561, 207062, 207590]",25,R,ITM,1.1,
2,500,practice,0,5,5,5,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[213738, 214247, 214748, 215257, 215796, 216280, 216782, 217283, 217801, 218307, 218817, 219333, 219868, 220358, 220882, 221403, 221919, 222442, 222959, 223474, 223979, 224502, 225003]","[213959, 214475, 214972, 215474, 215984, 216500, 216970, 217511, 218003, 218524, 219001, 219556, 220054, 220589, 221097, 221655, 222177, 222692, 223208, 223726, 224212, 224728, 225229]","[213293, 213792, 214292, 214793, 215293, 215793, 216293, 216794, 217311, 217828, 218335, 218844, 219360, 219895, 220385, 220909, 221430, 221946, 222469, 222987, 223501, 224006, 224530, 225030]",25,R,ITM,1.1,
5,600,trial,0,6,6,6,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[264329, 264692, 265211, 265830, 266466, 267120, 267764, 268317, 268920, 269574, 270184, 270802, 271447, 272060, 272679, 273342, 273953, 274588, 275228, 275860, 276482, 277130, 277786, 278424]","[264474, 264892, 265450, 266116, 266722, 267352, 267982, 268562, 269145, 269810, 270388, 271029, 271648, 272291, 272975, 273604, 274198, 274839, 275456, 276073, 276724, 277361, 278002, 278656]","[264117, 264717, 265317, 265917, 266517, 267117, 267717, 268317, 268946, 269600, 270211, 270828, 271472, 272087, 272705, 273368, 273979, 274614, 275254, 275887, 276507, 277155, 277812, 278450]",25,R,ITM,1.1,
3,400,trial,0,7,7,7,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[284381, 284762, 285070, 285338, 285691, 286115, 286507, 286911, 287318, 287651, 288011, 288409, 288794, 289223, 289639, 290039, 290465, 290889, 291300, 291725, 292147, 292537, 292960, 293370]","[284541, 284918, 285202, 285493, 285898, 286291, 286668, 287081, 287500, 287802, 288185, 288576, 288971, 289389, 289800, 290210, 290633, 291057, 291489, 291892, 292307, 292683, 293135, 293541]","[284204, 284603, 285003, 285404, 285803, 286203, 286603, 287003, 287343, 287677, 288036, 288435, 288820, 289249, 289665, 290065, 290491, 290915, 291325, 291750, 292172, 292563, 292985, 293396]",25,R,ITM,1.1,
2,400,trial,0,8,8,8,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[299678, 299913, 300250, 300624, 301037, 301443, 301847, 302256, 302611, 302983, 303384, 303806, 304233, 304663, 305059, 305498, 305906, 306308, 306721, 307129, 307540, 307958, 308380]","[299788, 300065, 300416, 300801, 301201, 301611, 302022, 302425, 302772, 303154, 303561, 304001, 304439, 304854, 305271, 305704, 306092, 306510, 306886, 307312, 307732, 308158, 308571]","[299152, 299552, 299952, 300351, 300752, 301152, 301552, 301953, 302283, 302638, 303010, 303412, 303833, 304261, 304690, 305086, 305525, 305934, 306335, 306749, 307155, 307567, 307986, 308407]",25,R,ITM,1.1,
