octave,ioi,event,.thisRepN,.thisTrialN,.thisN,.thisIndex,tap_types,tap_times,release_times,tone_times,subject,handedness,experiment,version
7,600,trial,0,9,9,9,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[267097.9184884802, 267098.52054289344, 267099.1021267891, 267099.7205767278, 267100.3472223058, 267100.9329463141, 267101.5308829114, 267102.13706717367, 267102.71866381034, 267103.2961022846, 267103.8572269881, 267104.42652007926, 267104.9958170635, 267105.5323364456, 267106.10572824115, 267106.69145047985, 267107.2526088054, 267107.8341357205, 267108.38295227755, 267108.9071935961, 267109.41506097803, 267110.0171008806]","[267098.05372059793, 267098.6557063514, 267099.2619122026, 267099.8762124729, 267100.4659845756, 267101.063979923, 267101.6864942363, 267102.27627872606, 267102.8578640374, 267103.43944085477, 267104.00877535413, 267104.56990359677, 267105.11866883596, 267105.65112348954, 267106.24499429663, 267106.82248267316, 267107.37946974137, 267107.97746331926, 267108.52218117187, 267109.0505664961, 267109.5625739906, 267110.1686534937]","[267096.78811598686, 267097.3901491651, 267097.9881016886, 267098.59018052206, 267099.1881390622, 267099.79018852056, 267100.38818351406, 267100.9902290794, 267101.55543726886, 267102.16166400106, 267102.74318737705, 267103.32068141625, 267103.88178983954, 267104.4551830508, 267105.02448038897, 267105.5568946961, 267106.13028047513, 267106.7201000026, 267107.27709061, 267107.85868087615, 267108.407578834, 267108.93174016743, 267109.4437168712, 267110.04167470353]",4,R,ITM,1
5,600,trial,0,10,10,10,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[267116.7995542071, 267117.38114730455, 267117.4794694937, 267118.0405170434, 267118.5770817267, 267119.09721938596, 267119.69110470364, 267120.30545806146, 267120.89111624134, 267121.43175768625, 267122.00923933834, 267122.5785469401, 267123.1437367259, 267123.6966703911, 267124.24140487774, 267124.76563770225, 267125.3677289228, 267125.92470360396, 267126.50221817027, 267127.014173993, 267127.5629841796, 267128.1036181923, 267128.6155736611]","[267117.0207044562, 267117.3811986224, 267117.57773116307, 267118.1920703642, 267118.7408939996, 267119.3184467889, 267119.9040667458, 267120.4897429754, 267121.0549501031, 267121.63242821605, 267122.1649249857, 267122.72191665485, 267123.28710856417, 267123.85639245354, 267124.3847328304, 267124.92946271616, 267125.53153801046, 267126.0721536195, 267126.6250830376, 267127.19436055643, 267127.7145042323, 267128.27564132283, 267128.7793799174]","[267115.62003796105, 267116.2220760941, 267116.8200162306, 267117.4220610881, 267118.0200741313, 267118.6221108487, 267119.2241787107, 267119.82215636235, 267120.3300074641, 267120.9156964347, 267121.4563120437, 267122.03382944135, 267122.6030959888, 267123.1683954887, 267123.7171253363, 267124.2659868407, 267124.7861082198, 267125.3922570904, 267125.9493616589, 267126.52677465125, 267127.03872551915, 267127.58753322833, 267128.1281810437, 267128.6401478379]",4,R,ITM,1
4,400,trial,0,11,11,11,"['S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[267135.47992852307, 267135.8567318592, 267136.2785968777, 267136.68822842604, 267137.11001841427, 267137.49909308954, 267137.9168459548, 267138.27726827597, 267138.71139366215, 267139.10464171815, 267139.5346524737, 267139.90736382984, 267140.31692282535, 267140.73874855915, 267141.1360503722, 267141.54152411217, 267141.9142220195, 267142.32791935804, 267142.7088104272, 267143.13065067155]","[267135.5945878415, 267135.96322951437, 267136.3686668009, 267136.78232874785, 267137.20008727576, 267137.5850781111, 267138.0069431295, 267138.37963997514, 267138.81378871977, 267139.2110625735, 267139.6206909366, 267140.0138388343, 267140.41927576694, 267140.83296850463, 267141.2466343447, 267141.63161987124, 267142.02072604507, 267142.42216938647, 267142.81526171934, 267143.2289236663]","[267133.94000057335, 267134.34131296567, 267134.73861831793, 267135.1400252059, 267135.5413560019, 267135.93862029986, 267136.3400197556, 267136.7413916059, 267137.134580204, 267137.52365063224, 267137.9414027896, 267138.3018222795, 267138.73595474404, 267139.12919430604, 267139.55919196666, 267139.9319185412, 267140.3414814298, 267140.76333441515, 267141.16062561073, 267141.56615491555, 267141.93878097786, 267142.35246592935, 267142.73332656175, 267143.155196535]",4,R,ITM,1
6,400,trial,0,12,12,12,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[267149.29872869735, 267149.679638878, 267150.08920707536, 267150.1874903337, 267150.4782796271, 267150.87965183135, 267151.27694373473, 267151.69469376863, 267152.1042580729, 267152.50154608325, 267152.8742705343, 267153.29610016115, 267153.70157744025, 267154.06201285636, 267154.4387903566, 267154.81560324854, 267155.1720188836, 267155.5855912897, 267155.96240772074, 267156.3350928871, 267156.7282790078, 267157.0845976697, 267157.45733344613]","[267149.39708203106, 267149.7738159996, 267150.08928493696, 267150.1875292644, 267150.57253036334, 267150.9861618735, 267151.37523159396, 267151.7806876381, 267152.21892871667, 267152.5957235588, 267152.9848247778, 267153.38621397, 267153.79987131606, 267154.1725586059, 267154.5370768002, 267154.9261882827, 267155.29068418033, 267155.7084455395, 267156.08117636107, 267156.4497677778, 267156.8306765428, 267157.1869973283, 267157.5801816794]","[267148.5697613224, 267148.9711034437, 267149.372445565, 267149.7697395919, 267150.17109870125, 267150.5724878934, 267150.9697528992, 267151.3711884544, 267151.7192520192, 267152.12882269395, 267152.52610114857, 267152.89880719595, 267153.3206601813, 267153.72613852215, 267154.08657853917, 267154.4633482533, 267154.8360709347, 267155.1965074126, 267155.61014281586, 267155.98696880264, 267156.359645475, 267156.7528347809, 267157.1091838797, 267157.4819469076]",4,R,ITM,1
2,400,trial,0,13,13,13,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[267163.9325616071, 267164.2970989129, 267164.702559204, 267165.0670834149, 267165.468468714, 267165.8411581273, 267166.26710203086, 267166.6808712145, 267167.0534686096, 267167.42618279706, 267167.81525322533, 267168.1798245071, 267168.57710685476, 267168.9374959078, 267169.3265698753, 267169.71156495763, 267170.09246452077, 267170.47337045445, 267170.8748028244, 267171.2474430434, 267171.64881241624, 267171.98467330163]","[267164.0431551353, 267164.4240338174, 267164.8049450598, 267165.1694533445, 267165.5585336824, 267165.96402016334, 267166.3776867112, 267166.7913585678, 267167.1599510463, 267167.53266594163, 267167.9299355483, 267168.2985556323, 267168.6876600365, 267169.0439737437, 267169.4330558512, 267169.81804987177, 267170.20305344806, 267170.5839229284, 267170.9853319398, 267171.36623504217, 267171.76350606454, 267172.10344972817]","[267163.13805212267, 267163.53938044125, 267163.9366433235, 267164.33803180786, 267164.7394135678, 267165.13671644265, 267165.5380808607, 267165.9394516492, 267166.29164966394, 267166.7053342615, 267167.0780236749, 267167.4466296022, 267167.8398341265, 267168.2043579835, 267168.6016229893, 267168.96205486625, 267169.3470485329, 267169.7361242699, 267170.1170394054, 267170.4979255197, 267170.8992913534, 267171.2720593362, 267171.66928895033, 267172.00924393925]",4,R,ITM,1
3,600,trial,0,14,14,14,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[267178.0012287973, 267178.09951701044, 267178.40668519534, 267178.8899791083, 267179.4510928404, 267180.03267461254, 267180.5814794904, 267181.1426579891, 267181.793813685, 267182.38769546355, 267182.88734172424, 267183.42797255167, 267183.9767990184, 267184.56249329774, 267185.1317977142, 267185.70928290545, 267186.1926008847, 267186.77824738534, 267187.3352602895, 267187.8922459421, 267188.40014517645, 267188.994026955, 267189.50596366625, 267190.083446734, 267190.5913403057]","[267178.0012981649, 267178.11588634615, 267178.58689263987, 267179.1602876207, 267179.65586738335, 267180.2947857161, 267180.85998293414, 267181.4538824085, 267182.0313548588, 267182.58837590297, 267183.14540296374, 267183.78840973735, 267184.25940682925, 267184.88196361245, 267185.37342237396, 267185.9304352781, 267186.4505860323, 267187.08541981725, 267187.55232634477, 267188.12163430045, 267188.6458706641, 267189.22745349805, 267189.7353042459, 267190.30056835414, 267190.81657793396]","[267177.7022856267, 267178.3001864785, 267178.90225504834, 267179.50021429633, 267180.1022980846, 267180.700263703, 267181.302340059, 267181.90437996166, 267182.41223708005, 267182.9119120079, 267183.45261220296, 267183.9972709516, 267184.5870427003, 267185.15636941354, 267185.73383761686, 267186.21712976025, 267186.7987423231, 267187.35982703406, 267187.91683746077, 267188.42470165744, 267189.0185798968, 267189.53053961264, 267190.10802869697, 267190.6158904162]",4,R,ITM,1
6,600,trial,0,15,15,15,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[267197.4843546, 267198.09869238554, 267198.7253418566, 267199.3929118356, 267199.9622565985, 267200.5274201945, 267201.1090026745, 267201.7274529672, 267202.29674959753, 267202.87837419356, 267203.4476414488, 267204.0743730285, 267204.5985364854, 267205.16373618087, 267205.7412181869, 267206.24908450706, 267206.89209658944, 267207.4900894594, 267208.0553164065, 267208.5508515757, 267209.23892817163, 267209.77545710944]","[267197.7014383511, 267198.3321429949, 267198.95878538763, 267199.56084440177, 267200.16701840045, 267200.76906325796, 267201.42439304246, 267202.0182631417, 267202.63671520393, 267203.1609529833, 267203.7712175463, 267204.3486931818, 267204.92209630273, 267205.43813454977, 267206.0484058372, 267206.53987663187, 267207.2566554841, 267207.80135634873, 267208.391130221, 267208.90718404035, 267209.5420387064]","[267196.37452093005, 267196.9724603587, 267197.574455314, 267198.1724393361, 267198.77448808664, 267199.37246750784, 267199.97449431557, 267200.5724613497, 267201.13358640706, 267201.75199883064, 267202.32140305155, 267202.9029147483, 267203.4722025307, 267204.0988445695, 267204.6230919046, 267205.1883673382, 267205.7616894123, 267206.2696024494, 267206.9166746593, 267207.5146806242, 267208.07574516186, 267208.5754282299, 267209.2634811134, 267209.8000210226]",4,R,ITM,1
7,400,trial,0,16,16,16,"['S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[267216.9060543396, 267217.3073872591, 267217.68830381025, 267218.0814814369, 267218.4910867955, 267218.9088297511, 267219.314286503, 267219.71156920464, 267220.121188012, 267220.52661998983, 267220.9689328752, 267221.3785152292, 267221.7881471315, 267222.2140464416, 267222.6277221913, 267223.02496702387, 267223.44271988905, 267223.85638218996, 267224.2864421398, 267224.6714443005]","[267217.0207175511, 267217.40567405656, 267217.79888813663, 267218.1961726078, 267218.5975324249, 267219.0234933165, 267219.44124547386, 267219.8262494041, 267220.2398759594, 267220.6535534787, 267221.11228595587, 267221.51365745225, 267221.89865890506, 267222.3369187412, 267222.7546294904, 267223.1601244653, 267223.57787839224, 267223.9874331408, 267224.40930276015, 267224.80659820273]","[267215.3415564601, 267215.7428628359, 267216.140215259, 267216.5415386227, 267216.9428782666, 267217.34426427353, 267217.7415352959, 267218.14290891576, 267218.51971366757, 267218.93338835554, 267219.3388390909, 267219.7361720486, 267220.1456949447, 267220.55119558226, 267220.99349183356, 267221.4071923574, 267221.8126522946, 267222.2385923051, 267222.65229813766, 267223.0495334145, 267223.46733335056, 267223.88094468747, 267224.3110010982, 267224.6959961805]",4,R,ITM,1
5,400,trial,0,17,17,17,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[267230.42175601225, 267230.92143695673, 267231.3432910038, 267231.74469364475, 267232.1337456694, 267232.2320352982, 267232.5597299194, 267232.96517286863, 267233.366569847, 267233.76799832383, 267234.13244467316, 267234.55838220625, 267234.98433212633, 267235.35705763916, 267235.766632207, 267236.14342244825, 267236.5489506913, 267236.96664409863, 267237.33526595216, 267237.7284272987, 267238.1421037562, 267238.53529730916, 267238.92846821144, 267239.33804702625]","[267230.6265358639, 267231.0483952197, 267231.4743373537, 267231.85522771504, 267232.1338136213, 267232.2402174886, 267232.64981293754, 267233.0675512922, 267233.47301618423, 267233.8744181174, 267234.2594057675, 267234.6812414109, 267235.0867332006, 267235.4758177855, 267235.8730877461, 267236.2744684443, 267236.6717536233, 267237.08541344677, 267237.45402220543, 267237.87180232216, 267238.2568271335, 267238.6500005132, 267239.05955136864, 267239.4772847685]","[267230.17198561545, 267230.5732980078, 267230.9747017105, 267231.3720081245, 267231.7733258256, 267232.1747288205, 267232.57198780973, 267232.97334585723, 267233.39111924963, 267233.79250065563, 267234.15700646286, 267234.58297337097, 267235.0089714237, 267235.38160527224, 267235.7911780705, 267236.1679760979, 267236.57344983786, 267236.9912235841, 267237.3598305732, 267237.7530216487, 267238.1666627146, 267238.55994439265, 267238.9530901669, 267239.3626137708]",4,R,ITM,1
7,600,trial,0,18,18,18,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[267272.9348641864, 267273.229753246, 267273.8727745302, 267274.4584808427, 267275.0646350221, 267275.68715889106, 267276.32199338387, 267276.92813623796, 267277.5056592983, 267278.1199857584, 267278.70157779416, 267279.27086699224, 267279.8319750616, 267280.4094747635, 267280.96649226855, 267281.5767352427, 267282.10508552915, 267282.66616705485, 267283.210946135, 267283.82534550194, 267284.3536147416, 267284.9351756327, 267285.47580858367, 267286.0492272769]","[267273.0495319988, 267273.34450599836, 267274.0611662886, 267274.6714644737, 267275.31444965844, 267275.9820401645, 267276.6209733618, 267277.2066874604, 267277.77185990434, 267278.32068212406, 267278.92684479745, 267279.50439829455, 267280.0859096374, 267280.6551906954, 267281.26137637335, 267281.8143737434, 267282.3590169197, 267282.89555470535, 267283.48940463143, 267284.05050102156, 267284.6607616915, 267285.1809209397, 267285.7462034516, 267286.24580122577]","[267272.75062811293, 267273.3526053724, 267273.950583024, 267274.552655133, 267275.1506281837, 267275.75269675354, 267276.3547278083, 267276.9526955502, 267277.53429041733, 267278.1445507334, 267278.7261293203, 267279.29542772024, 267279.8565573785, 267280.43402876705, 267280.99103883986, 267281.60136781563, 267282.129634224, 267282.69076140487, 267283.2354881054, 267283.84982129, 267284.37816662167, 267284.95975865744, 267285.5044779257, 267286.0737713708]",4,R,ITM,1
5,400,trial,0,19,19,19,"['S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[267293.06921965355, 267293.3927628368, 267293.77775862697, 267294.1914304836, 267294.60100469756, 267294.95732017426, 267295.3996489858, 267295.7723281356, 267296.1532461024, 267296.56281111453, 267296.96007470466, 267297.3573722707, 267297.7055002483, 267298.15603673225, 267298.5492125894, 267298.89734339825, 267299.30691265734, 267299.7082799067, 267300.07689892896, 267300.45781689574, 267300.8387037179]","[267293.15110136976, 267293.4952070888, 267293.87194955134, 267294.2856157453, 267294.70341108047, 267295.0556002473, 267295.49794179987, 267295.8747309794, 267296.2515403321, 267296.66116551, 267297.04617050197, 267297.4311588599, 267297.8037905849, 267298.2461498333, 267298.64749726333, 267299.00381911057, 267299.39701868006, 267299.81067885744, 267300.16701238387, 267300.55199932616, 267300.94927990425]","[267291.82007462677, 267292.21732618375, 267292.6186693668, 267293.02004440234, 267293.421431471, 267293.8186964768, 267294.2200746976, 267294.6214490253, 267294.98186886904, 267295.42418033874, 267295.79691186815, 267296.1778004599, 267296.5873605172, 267296.9846587911, 267297.3819255665, 267297.7301558258, 267298.1805988759, 267298.5737687164, 267298.9218991714, 267299.33147409314, 267299.73287390283, 267300.1014529325, 267300.4823705454, 267300.86325241276]",4,R,ITM,1
2,400,trial,0,20,20,20,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[267306.70370447705, 267307.0723394255, 267307.4163400314, 267307.8463936108, 267308.2560488716, 267308.65324026276, 267309.05463122454, 267309.4764831481, 267309.8491796398, 267310.2382645786, 267310.6232433808, 267310.99599366775, 267311.39735100744, 267311.78232768615, 267312.14684835786, 267312.5482195003, 267312.95371943, 267313.301845638, 267313.68272608967, 267314.04314664134, 267314.42402780085, 267314.8131435304, 267315.1571618321]","[267306.7692129645, 267307.1992821162, 267307.51054652815, 267307.9446740378, 267308.3379220938, 267308.7392302392, 267309.1283420757, 267309.583015487, 267309.95565287466, 267310.344752678, 267310.7215588455, 267311.1024286797, 267311.5079763881, 267311.8847068175, 267312.2574340999, 267312.66296305077, 267313.04794999305, 267313.4001267728, 267313.7892163126, 267314.16197580134, 267314.550998097, 267314.93602680136, 267315.30051420495]","[267306.33513925015, 267306.736478894, 267307.13781429094, 267307.5351122109, 267307.93648901605, 267308.3378937805, 267308.7351531236, 267309.1365295748, 267309.49701560097, 267309.87373824423, 267310.26283946325, 267310.6478306525, 267311.0205282059, 267311.4219740247, 267311.8069740618, 267312.1714108554, 267312.5727798743, 267312.9741772066, 267313.32639751805, 267313.70731053, 267314.06770453794, 267314.44450008794, 267314.8376954105, 267315.1776447367]",4,R,ITM,1
2,600,trial,0,21,21,21,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[267321.3170668693, 267322.05018639, 267322.68502300634, 267323.28301446064, 267323.88096910773, 267324.5075708001, 267325.09740129893, 267325.71182791743, 267326.30558865657, 267326.91180689476, 267327.49334690487, 267328.10778520256, 267328.66478642746, 267329.25859388354, 267329.81975681, 267330.35212192277, 267330.8927428405, 267331.4415809865, 267331.9781099243, 267332.55152720184, 267333.1003193387, 267333.67371608905, 267334.2102850194]","[267321.4645430746, 267322.2263064554, 267322.8693415423, 267323.45092012925, 267324.05707501643, 267324.6796031324, 267325.27349588234, 267325.8919482985, 267326.53494763986, 267327.09196372924, 267327.65307852306, 267328.27562079567, 267328.83677098114, 267329.41422219644, 267329.9794303859, 267330.5118478783, 267331.05248967715, 267331.5849216801, 267332.11327090487, 267332.7235336983, 267333.24369153084, 267333.82115867233, 267334.3699964644]","[267320.9034700429, 267321.5054398702, 267322.10342176876, 267322.7054921082, 267323.30344852485, 267323.90553125134, 267324.50350253243, 267325.1055594231, 267325.7362835322, 267326.33017663605, 267326.9363308154, 267327.51791895815, 267328.1322542662, 267328.6892664625, 267329.27905696887, 267329.844266574, 267330.37672405894, 267330.9173279887, 267331.4661314509, 267332.0027109987, 267332.57608722197, 267333.1249005938, 267333.69828991196, 267334.2348475169]",4,R,ITM,1
3,600,trial,0,22,22,22,"['S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[267342.33198514825, 267342.43028114754, 267342.8930942794, 267343.5156248728, 267344.12998106197, 267344.7688916085, 267345.3423057009, 267345.95668701804, 267346.534139649, 267347.0788521929, 267347.6440674607, 267348.27889841434, 267348.82362865406, 267349.39702469663, 267349.9540174275, 267350.5765685481, 267351.1459002161, 267351.71107195225, 267352.2476189398, 267352.9070265476, 267353.4435307113]","[267342.3320562854, 267342.5408644122, 267343.11015042505, 267343.732687035, 267344.33885041624, 267344.98190072156, 267345.5306988749, 267346.1327596586, 267346.7307397876, 267347.36556755606, 267347.9266621767, 267348.48368534434, 267349.0325086258, 267349.63455454505, 267350.1670042438, 267350.82648758974, 267351.3465594206, 267351.9649838773, 267352.50151989347, 267353.0954568829, 267353.6483165795]","[267339.9811143196, 267340.5831266167, 267341.1811078075, 267341.78315231105, 267342.38110377284, 267342.98318012885, 267343.58115424134, 267344.18321077805, 267344.79356877494, 267345.36685050256, 267345.98122014053, 267346.5587074553, 267347.1034192913, 267347.66862960433, 267348.30350833666, 267348.8481798263, 267349.4215772845, 267349.9786025757, 267350.6011384779, 267351.1704726233, 267351.73562737147, 267352.27216267976, 267352.93156462495, 267353.46809851757]",4,R,ITM,1
7,400,trial,0,23,23,23,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[267359.3454226415, 267359.7180971904, 267360.09903426864, 267360.5249877279, 267360.62326213834, 267360.92635745474, 267361.02873304696, 267361.35234347434, 267361.7127024445, 267362.1345681708, 267362.5974043072, 267362.99467462173, 267363.36736757425, 267363.76464355143, 267364.16190891113, 267364.57147958595, 267364.94829991006, 267365.34557340987, 267365.73875386786, 267366.16880673944, 267366.52513672673, 267366.9183232013, 267367.36063750234, 267367.7456329386, 267368.13471681566]","[267359.51739763946, 267359.8573614763, 267360.2546257742, 267360.52502913616, 267360.6642463512, 267360.9263939081, 267361.0533504015, 267361.47104487056, 267361.8396621232, 267362.2451418797, 267362.7120473455, 267363.1175129454, 267363.4902207624, 267363.8834674027, 267364.28478191857, 267364.7066377352, 267365.07530559786, 267365.4602921862, 267365.8616120108, 267366.27939495887, 267366.63161350077, 267367.07395045244, 267367.4794110975, 267367.88489828625, 267368.27806741896]","[267358.98915423563, 267359.3863728784, 267359.7877436669, 267360.1891190564, 267360.58638795523, 267360.9877594516, 267361.3891316558, 267361.7905342968, 267362.1591225283, 267362.6260350724, 267363.0192275636, 267363.3960266527, 267363.7892110038, 267364.19058426976, 267364.59606721153, 267364.97286169976, 267365.37429123843, 267365.7633177811, 267366.193360743, 267366.54971408873, 267366.9428609247, 267367.38526335085, 267367.7742906014, 267368.1592870994]",4,R,ITM,1
3,400,trial,0,24,24,24,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[267374.2659532186, 267374.6632387516, 267375.0851773846, 267375.4946581647, 267375.89193449577, 267375.9943129193, 267376.2974103592, 267376.715164994, 267377.1124590209, 267377.52206084033, 267377.9070134527, 267378.2961415693, 267378.689302562, 267379.07429729035, 267379.446994136, 267379.85242823727, 267380.2620169618, 267380.6470007188, 267381.040214445, 267381.38833888335, 267381.77333644306, 267382.22795075044, 267382.6006674153]","[267374.39290511113, 267374.7901917058, 267375.2079509415, 267375.58474861505, 267375.8960300149, 267376.0024936941, 267376.42025965423, 267376.8134461288, 267377.2312212908, 267377.624413428, 267378.00121251715, 267378.4066710387, 267378.80811402615, 267379.18484551733, 267379.5616569935, 267379.9631151994, 267380.3643914923, 267380.76169188967, 267381.13438661175, 267381.49072721653, 267381.9084588468, 267382.32213636604, 267382.7317042095]","[267373.55748927547, 267373.95879919035, 267374.36017316417, 267374.7574279064, 267375.15879090875, 267375.5601885949, 267375.9574599712, 267376.358825451, 267376.7397462491, 267377.1370165636, 267377.5465748513, 267377.931568518, 267378.32067292224, 267378.70974193484, 267379.0988445695, 267379.4715499091, 267379.87712168385, 267380.286593616, 267380.6674708824, 267381.0606662049, 267381.41290492006, 267381.7978918623, 267382.25251324795, 267382.62522991287]",4,R,ITM,1
4,400,trial,0,25,25,25,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[267388.4574966015, 267388.5557674728, 267388.78509318794, 267389.2151584466, 267389.632986342, 267390.0466075886, 267390.43975336285, 267390.84525541606, 267391.2466591188, 267391.6152254075, 267391.9920517482, 267392.32793811563, 267392.7415512221, 267393.0732981847, 267393.46238878625, 267393.85555402585, 267394.26105572516, 267394.6460458527, 267395.03103102534, 267395.4118997978, 267395.82559855207, 267396.2064758185, 267396.5873874148, 267396.9805625641]","[267388.457549689, 267388.56809473067, 267388.9079906156, 267389.31344630575, 267389.72711568495, 267390.148969732, 267390.5298746039, 267390.92305753933, 267391.3407937705, 267391.7339827225, 267392.0739370036, 267392.42617005605, 267392.84393495444, 267393.1839278124, 267393.5689331583, 267393.96204460267, 267394.3593329669, 267394.73612568557, 267395.12933339516, 267395.5307034759, 267395.93617155316, 267396.30890202074, 267396.70205098024, 267397.078876967]","[267388.1667066002, 267388.5680543842, 267388.9694219875, 267389.3666915942, 267389.7680584896, 267390.1694671472, 267390.5667328608, 267390.9680986945, 267391.2711756072, 267391.6397829502, 267392.0166234476, 267392.35243690823, 267392.7661009787, 267393.0937435742, 267393.48693677323, 267393.8801193547, 267394.2855998191, 267394.67059560923, 267395.0556168814, 267395.4364835303, 267395.85014229204, 267396.23105813534, 267396.6119460193, 267397.00514028]",4,R,ITM,1
6,600,trial,0,26,26,26,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[267403.03398339497, 267403.1322871804, 267403.7343260213, 267404.3814619361, 267404.9671250708, 267405.57738113985, 267405.67569377326, 267406.1671801402, 267406.8265976577, 267406.9248476479, 267407.41632410523, 267407.9487762814, 267408.5017428607, 267409.12837428204, 267409.6567298773, 267410.13180337683, 267410.7338567283, 267411.282708677, 267411.8273759196, 267412.33524861024, 267412.925028853, 267413.46157159354, 267413.96533673187, 267414.81724081916, 267415.2349943922, 267415.78382970684]","[267403.03405240865, 267403.1486512074, 267403.8817951483, 267404.5206879991, 267405.11456411495, 267405.5774275029, 267405.74939329905, 267406.32279288076, 267406.82664897555, 267406.96175757656, 267407.55559405376, 267408.07575294806, 267408.7105839017, 267409.2839760512, 267409.8287232789, 267410.3160713028, 267410.9140330282, 267411.40144298744, 267411.96669718606, 267412.44171476684, 267413.0888708549, 267413.4861875324, 267414.09638095833, 267414.91142077214, 267415.3414672732, 267415.89437439456]","[267402.70639140945, 267403.3042756272, 267403.9063378265, 267404.5084276314, 267405.1063932498, 267405.7084490787, 267406.30642531463, 267406.90846663294, 267407.44090429856, 267407.97337912535, 267408.52625757956, 267409.15289714094, 267409.6812353943, 267410.1563446394, 267410.75842524244, 267411.3072223341, 267411.8519423102, 267412.35982986534, 267412.9496791218, 267413.48613302934, 267413.98988861195, 267414.84179376095, 267415.2595611367, 267415.8083713233]",4,R,ITM,1
