octave,ioi,event,.thisRepN,.thisTrialN,.thisN,.thisIndex,event,tap_types,tap_times,release_times,tone_times,subject,handedness,experiment,version,
,,SPR,0,-1,-1,0,SPR,"['P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P']","[32899, 33486, 34191, 34770, 35392, 35998, 36582, 37170, 37734, 38350, 38947, 39524, 39986, 40594, 41123, 41726, 42246, 42760, 43334, 43882, 44445, 45058, 45643, 46214, 46783, 47338, 47893, 48400, 48952, 49569]","[33049, 33646, 34329, 34976, 35550, 36140, 36737, 37314, 37923, 38542, 39109, 39673, 40197, 40731, 41311, 41857, 42456, 42964, 43572, 44105, 44658, 45176, 45773, 46392, 46983, 47523, 48093, 48604, 49150, 49675]",,35,R,ITM,1.1,
7,500,practice,0,0,0,0,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[108344, 109025, 109528, 110112, 110630, 111151, 111650, 112165, 112665, 113196, 113693, 114158, 114654, 115158, 115689, 116171, 116619, 117125, 117597, 118114, 118550, 119026, 119504]","[108478, 109163, 109694, 110221, 110736, 111273, 111797, 112301, 112792, 113289, 113818, 114306, 114775, 115282, 115785, 116299, 116775, 117258, 117777, 118206, 118694, 119121, 119639]","[108150, 108649, 109150, 109650, 110150, 110650, 111151, 111650, 112193, 112692, 113223, 113721, 114186, 114681, 115185, 115717, 116199, 116646, 117152, 117623, 118140, 118578, 119053, 119531]",35,R,ITM,1.1,
2,500,practice,0,1,1,1,practice,"['B', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[124903, 125449, 125923, 126377, 126801, 126901, 127323, 127879, 128334, 128849, 129408, 129911, 130413, 130933, 131448, 131963, 132500, 132962, 133415, 133942, 134428, 134907, 135437, 135915, 136418]","[124992, 125550, 126021, 126500, 126821, 126963, 127422, 127981, 128433, 128953, 129499, 129988, 130510, 131013, 131571, 132086, 132616, 133055, 133573, 134032, 134538, 134990, 135524, 135991, 136507]","[124916, 125416, 125917, 126415, 126916, 127416, 127917, 128416, 128876, 129434, 129939, 130440, 130960, 131476, 131991, 132528, 132988, 133443, 133969, 134456, 134934, 135464, 135943, 136444]",35,R,ITM,1.1,
6,500,practice,0,2,2,2,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[142665, 143508, 144122, 144694, 145326, 145880, 146630, 147149, 147658, 148135, 148665, 149188, 149647, 150207, 150763, 151330, 151787, 152244, 152805, 153461, 154031, 154489]","[142772, 143601, 144247, 144765, 145396, 145933, 146749, 147274, 147844, 148344, 148793, 149288, 149756, 150301, 150867, 151432, 151814, 152338, 152899, 153489, 154085, 154546]","[142210, 142708, 143208, 143709, 144208, 144708, 145208, 145709, 146657, 147176, 147686, 148162, 148691, 149215, 149673, 150234, 150790, 151357, 151814, 152271, 152832, 153489, 154057, 154517]",35,R,ITM,1.1,
3,500,practice,0,3,3,3,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[160466, 160909, 161484, 162004, 162493, 162976, 163499, 163957, 164478, 164928, 165515, 166021, 166537, 167061, 167521, 168037, 168555, 169089, 169577, 170116, 170562, 171116, 171612]","[160552, 161033, 161565, 162128, 162616, 163097, 163608, 164070, 164577, 165064, 165629, 166115, 166637, 167155, 167644, 168140, 168657, 169196, 169697, 170212, 170673, 171197, 171703]","[160023, 160523, 161024, 161523, 162023, 162524, 163023, 163523, 163984, 164504, 164954, 165540, 166046, 166562, 167087, 167546, 168062, 168581, 169114, 169603, 170141, 170588, 171142, 171637]",35,R,ITM,1.1,
5,500,practice,0,4,4,4,practice,"['B', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[177171, 177684, 178195, 178740, 179227, 179712, 180205, 180687, 181174, 181644, 182193, 182671, 183166, 183648, 184114, 184568, 185056, 185533, 185986, 186479, 187025, 187445, 187915, 188416]","[177278, 177789, 178299, 178825, 179247, 179827, 180332, 180781, 181284, 181762, 182291, 182777, 183267, 183737, 184235, 184677, 185176, 185643, 186087, 186579, 187126, 187555, 188109, 188522]","[177183, 177682, 178183, 178683, 179183, 179683, 180184, 180683, 181199, 181669, 182218, 182696, 183192, 183673, 184140, 184594, 185081, 185559, 186011, 186505, 187051, 187471, 187940, 188442]",35,R,ITM,1.1,
4,500,practice,0,5,5,5,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[194551, 195106, 195591, 196108, 196582, 197073, 197540, 198195, 198591, 199077, 199540, 200042, 200517, 200983, 201455, 201993, 202991, 203535, 203985, 204468, 204945, 205371, 205928]","[194707, 195233, 195739, 196241, 196640, 197226, 197664, 198288, 198617, 199164, 199623, 200131, 200627, 201092, 201558, 202092, 203105, 203636, 204102, 204571, 205047, 205511, 206006]","[194200, 194700, 195201, 195700, 196200, 196701, 197201, 197701, 198220, 198617, 199103, 199566, 200068, 200544, 201009, 201481, 202018, 203017, 203560, 204011, 204493, 204971, 205398, 205954]",35,R,ITM,1.1,
5,600,trial,0,6,6,6,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[245486, 246173, 246861, 247561, 248144, 248244, 248727, 249342, 249960, 250520, 251133, 251739, 252379, 252997, 253549, 254132, 254731, 255364, 255929, 256525, 257114, 257667, 258300, 258900]","[245599, 246303, 246966, 247651, 248164, 248264, 248808, 249425, 250011, 250611, 251215, 251798, 252449, 253102, 253651, 254240, 254853, 255439, 256076, 256622, 257221, 257884, 258414, 258989]","[245225, 245824, 246424, 247024, 247624, 248224, 248824, 249424, 249986, 250546, 251159, 251764, 252404, 253023, 253575, 254157, 254757, 255389, 255954, 256551, 257139, 257692, 258326, 258926]",35,R,ITM,1.1,
7,600,trial,0,7,7,7,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[264677, 265420, 266089, 266767, 267382, 267967, 268545, 269120, 269689, 270269, 270804, 270912, 271404, 271954, 272571, 273256, 273786, 273893, 274419, 275103, 275673, 275780, 276287, 276908, 277547, 277654, 278212]","[264839, 265517, 266199, 266844, 267479, 268064, 268674, 269261, 269802, 270381, 270832, 270932, 271540, 272055, 272657, 273285, 273813, 273913, 274505, 275171, 275700, 275808, 276414, 277033, 277574, 277675, 278329]","[264417, 265016, 265616, 266216, 266816, 267416, 268016, 268616, 269147, 269717, 270296, 270831, 271430, 271982, 272599, 273284, 273813, 274447, 275131, 275700, 276314, 276934, 277574, 278239]",35,R,ITM,1.1,
4,400,trial,0,8,8,8,trial,"['S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[284327, 284954, 285588, 286116, 286216, 286796, 287327, 287893, 288466, 288995, 289557, 290219, 290795, 291431, 292060, 292660, 293208, 293778, 294316, 294845, 295340]","[284371, 285050, 285733, 286136, 286301, 286916, 287436, 288015, 288599, 289156, 289658, 290299, 290866, 291507, 292127, 292761, 293332, 293875, 294438, 295034, 295476]","[283683, 284083, 284483, 284883, 285283, 285683, 286084, 286483, 286823, 287352, 287919, 288492, 289020, 289583, 290244, 290821, 291457, 292085, 292685, 293233, 293804, 294342, 294871, 295365]",35,R,ITM,1.1,
