octave,ioi,event,.thisRepN,.thisTrialN,.thisN,.thisIndex,tap_types,tap_times,release_times,tone_times,subject,handedness,experiment,version
7,400,trial,0,32,32,32,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[1917.1219737839128, 1917.5192603689873, 1917.9370320546648, 1918.313827876456, 1918.7274835012495, 1919.1370619960878, 1919.5343567212656, 1919.931618532113, 1920.316596219382, 1920.6975165960778, 1921.0948031811524, 1921.4715908628402, 1921.840218621937, 1922.2538940661125, 1922.6225147468588, 1923.027998415865, 1923.3883880365966, 1923.7569892518784, 1924.174745719102, 1924.5229074891427, 1924.9324477608877, 1925.3051533577748, 1925.6737899648099]","[1917.2530421866159, 1917.6625877671236, 1918.0680728518003, 1918.4776386056074, 1918.8503413711544, 1919.2394404280703, 1919.6367280748975, 1920.0299113401193, 1920.4231027454446, 1920.8162700843775, 1921.2094540574344, 1921.606758692303, 1921.975365924183, 1922.3685548520855, 1922.749434528265, 1923.1385410174491, 1923.5235165812132, 1923.8921404472173, 1924.2771319372703, 1924.6621290900036, 1925.0512058501151, 1925.4157398451327, 1925.8089804449946]","[1916.7820919145063, 1917.179306654322, 1917.580695143579, 1917.982064875207, 1918.3793461515186, 1918.780706327373, 1919.1821036645683, 1919.5793913113955, 1919.9602808972659, 1920.341178269322, 1920.7261669280347, 1921.1234549287794, 1921.5002702160348, 1921.8688583363682, 1922.27844780265, 1922.6470380464884, 1923.0566285745228, 1923.4170369528833, 1923.7856349829076, 1924.1993153819283, 1924.5474417602159, 1924.9570223785595, 1925.3297378851375, 1925.6983330838216]",7,R,ITM,1.05
2,600,trial,0,33,33,33,"['S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[1932.3661390110199, 1932.9559068305023, 1933.578453076021, 1934.1764293047963, 1934.803068960477, 1935.3846428812851, 1935.9867167672323, 1936.52324901956, 1937.113059309146, 1937.702866413474, 1938.2925811453267, 1938.882343656046, 1939.4393910919666, 1939.9882110070475, 1940.573890725131, 1941.16774983127, 1941.7657702997362, 1942.3350293061412, 1944.161721553967, 1944.7146101049825, 1945.308499648029, 1945.8695994396778]","[1932.525901985371, 1933.1115261384023, 1933.7340798161895, 1934.307479657705, 1934.9095549593226, 1935.5115998240321, 1936.097283081291, 1936.6338613428975, 1937.2605063073413, 1937.8461478023314, 1938.435923761917, 1939.0175139629314, 1939.574542641223, 1940.1438342080405, 1940.700823601486, 1941.2988217731481, 1941.9090842490064, 1942.474278158652, 1944.280479997112, 1944.870263035048, 1945.4723103771805, 1946.0293305614512]","[1931.2275576469722, 1931.829625870239, 1932.4275490113844, 1933.0296115719707, 1933.627595940849, 1934.2296408055588, 1934.8317277864546, 1935.4296898585285, 1936.011286076141, 1936.551894042754, 1937.1416841590406, 1937.7273766181552, 1938.3171486846477, 1938.9069083640268, 1939.4680527492844, 1940.0128291565757, 1940.6025368100775, 1941.1964206904436, 1941.7943880712803, 1942.3637574999548, 1944.190367992831, 1944.743284149414, 1945.3330654177626, 1945.8982717145216]",7,R,ITM,1.05
4,400,trial,0,34,34,34,"['S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[1952.2547827530325, 1952.6315753895658, 1953.01657962065, 1953.417940150422, 1953.823424881181, 1954.2617099808638, 1954.6630429050683, 1955.056228647713, 1955.43303508703, 1955.8303418454038, 1956.2071511160611, 1956.6126231057892, 1956.9689203781113, 1957.3744178499014, 1957.7593912901602, 1958.1689768633491, 1958.5662464603822, 1958.930746479317, 1959.307564243995, 1959.6966516216323, 1960.0939410380472, 1960.4584403491467]","[1952.353179612793, 1952.7339789496932, 1953.1394488159158, 1953.5531876113291, 1953.9381051326181, 1954.3722646156439, 1954.7941113077713, 1955.1586046022728, 1955.5436063559341, 1955.9327252322319, 1956.3095175148478, 1956.7067775561075, 1957.0794827990771, 1957.4767807095127, 1957.874053137886, 1958.2672381726954, 1958.6481316516588, 1959.041335798015, 1959.4222328161536, 1959.8072320923923, 1960.2208799310001, 1960.5854068476672]","[1951.5544560517596, 1951.9517482995147, 1952.3530773306265, 1952.7503402032264, 1953.151735062999, 1953.5531267375138, 1953.9544890368736, 1954.351786239474, 1954.6876136296473, 1955.0808036193023, 1955.457600502846, 1955.8589766049895, 1956.2316839714642, 1956.6371492367591, 1956.9934985349585, 1957.3989507053045, 1957.7839549363887, 1958.1935316616393, 1958.594893960999, 1958.959409552305, 1959.3321381538317, 1959.7211982798192, 1960.1184855727288, 1960.4830050571277]",7,R,ITM,1.05
6,400,trial,0,35,35,35,"['S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[1966.5323570872163, 1966.9378326161195, 1967.351482224315, 1967.7528696518195, 1968.158337394537, 1968.5719997437636, 1968.9856543068047, 1969.333801212309, 1969.698320696708, 1970.0955867545656, 1970.4765726060045, 1970.8860643910477, 1971.2342042182015, 1971.6232806243954, 1972.0492458548295, 1972.4260515863114, 1972.7905537287513, 1973.163264988319, 1973.5564432986955, 1973.9209709231975, 1974.3141456943986, 1974.7401201266882]","[1966.6593221700666, 1967.0770857156408, 1967.4784402288149, 1967.8921025780414, 1968.2852985842944, 1968.6661977259382, 1969.08809396652, 1969.4525561162789, 1969.8211902458913, 1970.2184655056049, 1970.5911852591933, 1970.9884389299375, 1971.3529626613465, 1971.7461434491458, 1972.1516437522762, 1972.5366083445967, 1972.9093496871546, 1973.2779473632613, 1973.6793071851982, 1974.052013843838, 1974.4370078113138, 1974.8465877218223]","[1965.8238279932486, 1966.225179321165, 1966.6265932924841, 1967.0238345761147, 1967.4252106782583, 1967.8265793481335, 1968.22386133228, 1968.6252590233928, 1969.0102144138577, 1969.3583822004964, 1969.7269639503143, 1970.124257259822, 1970.5010534355306, 1970.914724278778, 1971.2587752966979, 1971.6519514835693, 1972.077897956374, 1972.4506039071787, 1972.819218571327, 1973.1919369092452, 1973.5851222979725, 1973.949621609072, 1974.3387217277404, 1974.7646639535349]",7,R,ITM,1.05
6,600,trial,0,36,36,36,"['S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[1981.6986912483626, 1982.296653674354, 1982.9028099990196, 1983.5171803956587, 1984.0987564399718, 1984.7008182927232, 1985.3028889934126, 1985.8517191721019, 1986.4414923003471, 1987.068118153244, 1987.6415452464098, 1988.2231064261869, 1988.7842309920627, 1989.3576276483207, 1989.9228304059045, 1990.4716421808823, 1991.049144280498, 1991.6184362012332, 1992.191826840893, 1992.7488583505249, 1993.3509311747196, 1993.8956329054117]","[1981.8829669048177, 1982.46871988383, 1983.0338798173927, 1983.6728064279919, 1984.242098348727, 1984.8564393702109, 1985.4503243123295, 1985.9991442274104, 1986.576638894758, 1987.1991847863594, 1987.7766663587583, 1988.3541681044567, 1988.9152742666208, 1989.484582113645, 1990.0333935347053, 1990.6272763533186, 1991.1760948527296, 1991.761780587411, 1992.3269921929332, 1992.8839932656572, 1993.4614907643452, 1994.014417538454]","[1980.5478328390875, 1981.1498504521473, 1981.7478065076232, 1982.3498917189315, 1982.9478463587373, 1983.5458293119455, 1984.1478865637687, 1984.74997849951, 1985.3315485272253, 1985.8804052497296, 1986.4701387392113, 1987.0967960907685, 1987.6701803599128, 1988.2476672410749, 1988.8129227323707, 1989.3821831544458, 1989.9514761369335, 1990.5003686051084, 1991.073702971881, 1991.6430313461217, 1992.2204754032625, 1992.7734000538662, 1993.3754640301227, 1993.9243377406683]",7,R,ITM,1.05
3,600,trial,0,37,37,37,"['S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[2002.009267330545, 2002.5785072254034, 2003.1764802689206, 2003.7908304922603, 2004.3929171192387, 2004.9540027541861, 2005.5233052924473, 2006.0844139320343, 2006.6700869256847, 2007.2598837664045, 2007.8373787876696, 2008.382072732176, 2008.967778640157, 2009.5657396504782, 2010.118664301082, 2010.6756851931877, 2011.2490684005795, 2011.8020174714927, 2012.3671986401073, 2012.9282860446424]","[2002.1320781294185, 2002.7054680612432, 2003.3034311950698, 2003.8972906551262, 2004.5239419900854, 2005.101430640835, 2005.6666687901718, 2006.2892221140414, 2006.833902255764, 2007.3704628214944, 2007.9438499219789, 2008.496748736603, 2009.0742561449815, 2009.6763119811349, 2010.2742853785696, 2010.802617715625, 2011.3760327755947, 2011.933026062133, 2012.498237667655, 2013.0839212788314]","[1999.6255318938092, 2000.2275732193436, 2000.8255434315206, 2001.4235401875126, 2002.0256013324288, 2002.6276415962104, 2003.2256418913778, 2003.8276800316544, 2004.4174379414458, 2004.9785770179403, 2005.5519655340952, 2006.108991027129, 2006.6987864521784, 2007.2844559066536, 2007.8619367712174, 2008.40664416459, 2008.9923451177253, 2009.5903227621707, 2010.1432045887532, 2010.7002244191062, 2011.2777176707839, 2011.8265581130815, 2012.3958422476312, 2012.9528631397368]",7,R,ITM,1.05
7,600,trial,0,38,38,38,"['S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[2019.563329472093, 2020.169477302738, 2020.7592511388182, 2021.3572181657375, 2021.9551851926567, 2022.5490796905488, 2023.1552264594409, 2023.7286436429156, 2024.3061117664483, 2024.9000586441348, 2025.4692840283742, 2026.026309521408, 2026.595616660597, 2027.181298148268, 2027.7751576083244, 2028.3731564878215, 2028.9383344711782, 2029.4707789760246, 2030.0155104357893, 2030.5848292542569, 2031.1623033943877, 2031.723404247789]","[2019.7844914753655, 2020.3947341318421, 2020.9845019513243, 2021.5619895403213, 2022.0985447972885, 2022.6760617614405, 2023.2658214408195, 2023.843295934868, 2024.4207721985038, 2025.0064558096801, 2025.5798761784126, 2026.1819323684833, 2026.7635307096011, 2027.3328382027078, 2027.9144018599075, 2028.508299543057, 2029.1349264577066, 2029.7574932304424, 2030.273533657734, 2030.8182566234782, 2031.3506869716232, 2031.9568602843303]","[2018.4042591143498, 2019.006305748647, 2019.6042529561846, 2020.2022065342378, 2020.804291745546, 2021.4022633733932, 2022.0043273496497, 2022.606415392298, 2023.1838923637692, 2023.7572854808518, 2024.3348042145915, 2024.9245391197435, 2025.4938561686233, 2026.0550355917164, 2026.6201841999182, 2027.2099332617713, 2027.8038238665702, 2028.401806465861, 2028.9628913929735, 2029.4953380213249, 2030.0441809410454, 2030.609380159454, 2031.190986640675, 2031.752057411086]",7,R,ITM,1.05
4,400,trial,0,39,39,39,"['S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[2038.0717143092752, 2038.4894842253648, 2038.89908607876, 2039.3004582878107, 2039.7059249687757, 2040.0990845215229, 2040.5045681905294, 2040.9223494319801, 2041.3196080575697, 2041.7168974739843, 2042.1182611890142, 2042.5237261003915, 2042.9251163592362, 2043.3019061644293, 2043.7278834280594, 2044.1046852664485, 2044.4814920596832, 2044.8951600715905, 2045.2801430676227, 2045.6774133724907, 2046.1116100168572, 2046.5088505926526]","[2038.2069157609033, 2038.6287352013808, 2039.0341955118301, 2039.4396699789809, 2039.8369781530248, 2040.2342350090266, 2040.6478913416554, 2041.036996769087, 2041.4342876011717, 2041.8151658616812, 2042.2370447603041, 2042.6343224974403, 2043.0275312447245, 2043.4165881854542, 2043.826161725447, 2044.2070452947196, 2044.5961485986459, 2044.9893279707749, 2045.3989206223143, 2045.7839184828829, 2046.2098454902236, 2046.5989438393044]","[2037.3591041922593, 2037.756349015065, 2038.1577321955592, 2038.5550308138297, 2038.9563878044266, 2039.3577504577038, 2039.7550434132938, 2040.1564262398704, 2040.5291321906752, 2040.950971096617, 2041.348252726846, 2041.7414597045426, 2042.1428942030786, 2042.5482954093004, 2042.9496824828873, 2043.3265182973594, 2043.7524690171745, 2044.1292520979346, 2044.5060411952927, 2044.919690449571, 2045.308854273395, 2045.7019819735644, 2046.1402001828337, 2046.5333933577465]",7,R,ITM,1.05
3,600,trial,0,40,40,40,"['S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[2053.0619727292387, 2053.647629088765, 2054.2825263482755, 2054.8845195410254, 2055.44152627643, 2056.031317808387, 2056.6128952683703, 2057.1822024075595, 2057.7760884114305, 2058.3781594660377, 2058.9187635395574, 2059.471733845523, 2060.020517307098, 2060.585722896022, 2061.167310619614, 2061.7407115228825, 2062.334585847475, 2062.9243901204627, 2063.4936954900645, 2064.0506901922727, 2064.574921332981, 2065.119680398313]","[2053.2093882287736, 2053.74182848661, 2054.3766411598303, 2054.986901158266, 2055.5725989261437, 2056.1828437061254, 2056.752166063768, 2057.3173451088774, 2057.91124526945, 2058.4887293192714, 2059.033442021407, 2059.5740683917315, 2060.151553503306, 2060.696311506885, 2061.294255529165, 2061.859471735615, 2062.4246861724773, 2062.989863447999, 2063.5837618389837, 2064.1489691974957, 2064.681404500486, 2065.230220522474]","[2051.8824087768717, 2052.480355630492, 2053.0824104048925, 2053.6803859258325, 2054.282459457862, 2054.8804321474618, 2055.48251452743, 2056.080464566308, 2056.6374493588255, 2057.2067766713135, 2057.804745113903, 2058.40681475284, 2058.943327893621, 2059.4962539598946, 2060.0450805994087, 2060.6103272427667, 2061.195967676004, 2061.765273399523, 2062.359145246693, 2062.948930408134, 2063.5182333003127, 2064.0752265868514, 2064.5995147082817, 2065.1442228094893]",7,R,ITM,1.05
3,400,trial,0,41,41,41,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[2070.8699912263846, 2071.2181161890016, 2071.615401712324, 2072.012698207089, 2072.4058913820018, 2072.827737720212, 2073.2127097448006, 2073.610016857092, 2073.999103880812, 2074.3718084159464, 2074.781374877589, 2075.1868433281415, 2075.559586086369, 2075.956845065876, 2076.3459359826893, 2076.7186242376174, 2077.115894188568, 2077.4763209706402, 2077.8818187963475, 2078.270882107593, 2078.6436071699445, 2079.020410070086, 2079.417695593408]","[2070.9928565285572, 2071.3287217879065, 2071.7218877111695, 2072.1273611165675, 2072.5287382804636, 2072.9342099162736, 2073.319192912306, 2073.7164809130504, 2074.0973701450034, 2074.4864692019196, 2074.8632742255663, 2075.281044495574, 2075.661943991135, 2076.0592217282715, 2076.460593937322, 2076.829224527759, 2077.2223954058672, 2077.595106665435, 2077.9719141665046, 2078.3569088418153, 2078.741885113415, 2079.110539062409, 2079.5036986151563]","[2070.4686621952724, 2070.8658864908616, 2071.2672912603252, 2071.668658868448, 2072.0659157244495, 2072.467307045047, 2072.868684208943, 2073.265965839172, 2073.6345914747635, 2074.023673897556, 2074.3963678151645, 2074.8100199007827, 2075.2114115752975, 2075.584129559298, 2075.9854861959775, 2076.3704890113913, 2076.7472933272034, 2077.140462789642, 2077.5008920491364, 2077.9063587301016, 2078.2954503547494, 2078.6681800180286, 2079.0449609752836, 2079.442262424894]",7,R,ITM,1.05
5,600,trial,0,42,42,42,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[2090.3204425951076, 2091.090440085832, 2091.749824545384, 2092.3682642857925, 2092.9744287505614, 2093.5478314234174, 2094.1621657204682, 2094.76426615023, 2095.3376330774154, 2095.9274281485477, 2096.492626659121, 2097.0414345410063, 2097.618938056292, 2098.208711184537, 2098.782117042651, 2099.3391584619735, 2099.8838538221503, 2100.4408524174514, 2100.9937813150655, 2101.550790527893, 2102.1078100043283, 2102.664831958187, 2103.2177431599243]","[2090.4310103248363, 2091.2255636756036, 2091.839898680489, 2092.4747432062877, 2093.0726939530005, 2093.6624808840293, 2094.285041640167, 2094.878949586925, 2095.464574447791, 2096.0461657105584, 2096.5990843445643, 2097.1684042247844, 2097.7294983537527, 2098.3110952792003, 2098.876369882043, 2099.433363876416, 2099.986243225576, 2100.5759951187692, 2101.1002503258696, 2101.6573391701413, 2102.218378441892, 2102.791763064954, 2103.3365054961623]","[2090.0009304491887, 2090.598907031881, 2091.20096923855, 2091.8030420627447, 2092.4010161680144, 2093.0030702345803, 2093.6010627435617, 2094.2031157483743, 2094.7887890959423, 2095.36628376329, 2095.9519871938483, 2096.517188181844, 2097.066023315379, 2097.647573169795, 2098.237370010515, 2098.806669717436, 2099.3677755256826, 2099.9083983568316, 2100.4654266812054, 2101.0183258497473, 2101.57944227552, 2102.13235170767, 2102.693473088288, 2103.242345029246]",7,R,ITM,1.05
7,600,trial,0,43,43,43,"['S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[2110.009062412295, 2110.5531285071015, 2111.159284831767, 2111.7531382752254, 2112.3593197280356, 2112.9532379384023, 2113.5388497043195, 2114.1040598941718, 2114.6897459827705, 2115.2836298631364, 2115.836556991163, 2116.393568681413, 2116.9956167313803, 2117.5608247977275, 2118.175205104057, 2118.6912363294928, 2119.2359589413195, 2119.7807006646926, 2120.3336200065332, 2120.9152052527024, 2121.459933173292, 2121.9759902347073]","[2110.1722665267985, 2110.753802224513, 2111.3026051515526, 2111.912864796071, 2112.498545575907, 2113.0801410856843, 2113.674008685844, 2114.296564133219, 2114.853575823469, 2115.3942043172983, 2115.9799049165163, 2116.5287262472675, 2117.098047897075, 2117.671415886013, 2118.285753722239, 2118.8304887211793, 2119.3916033773644, 2119.928167836187, 2120.5015280389393, 2121.0380878968344, 2121.6114693346385, 2122.127523564714]","[2108.7960822745003, 2109.398135633231, 2109.996653355828, 2110.598162743314, 2111.196106765594, 2111.7982351548408, 2112.3961423696974, 2112.9982328897686, 2113.5675308271016, 2114.12862778741, 2114.7143113985867, 2115.3082012955506, 2115.865195997759, 2116.4222193672877, 2117.0201849785367, 2117.5894945951486, 2118.1997553014194, 2118.7199004642334, 2119.2605519627027, 2119.8093478113915, 2120.358188607607, 2120.9438662021853, 2121.4844883254996, 2122.004642336252]",7,R,ITM,1.05
4,600,trial,0,44,44,44,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[2127.922933395906, 2128.02530297995, 2128.6028047256486, 2129.196661708282, 2129.8315349014, 2130.425406040735, 2131.027465769981, 2131.6295336393305, 2132.2111089758087, 2132.8008976764254, 2133.4193331698234, 2133.9845320343143, 2134.541562836111, 2135.123134633414, 2135.7252000253407, 2136.3068284494484, 2136.9047696403877, 2137.4331154263095, 2138.010609385822, 2138.5921875536405, 2139.2147256590565, 2139.784045893194, 2140.349234847994, 2140.9349719007178]","[2127.9269984926655, 2128.1686618767467, 2128.844456076534, 2129.475184895366, 2130.040395793053, 2130.6178908143183, 2131.26089632446, 2131.86296985649, 2132.4855352135555, 2133.001577410435, 2133.6036428023613, 2134.2016123067037, 2134.7872916708693, 2135.37302199916, 2135.9381833483926, 2136.4992771234433, 2137.0522180542534, 2137.6747522665764, 2138.280918147015, 2138.8338286409175, 2139.4031177303127, 2140.0011095314594, 2140.5908731039312, 2141.1069832529765]","[2127.4601271200986, 2128.0580891921727, 2128.6601375960577, 2129.2581021455544, 2129.8601774471717, 2130.4622523948715, 2131.060217652203, 2131.662257562067, 2132.2397525833326, 2132.825465215746, 2133.4438946925466, 2134.0091077137386, 2134.5702043201295, 2135.1518292050623, 2135.749761901981, 2136.335455068931, 2136.933417494922, 2137.461755494658, 2138.039259009944, 2138.6208424865254, 2139.239290367037, 2139.8086024610716, 2140.37787243892, 2140.9594874141617]",7,R,ITM,1.05
5,400,trial,0,45,45,45,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[2146.7385154646036, 2147.053929245515, 2147.4143047095454, 2147.8197763453554, 2148.2252391332277, 2148.630721386564, 2149.028013634319, 2149.425283231352, 2149.826646946382, 2150.2035248770403, 2150.60075625098, 2151.018514487791, 2151.423978691333, 2151.804877125142, 2152.193974766388, 2152.599446756116, 2152.9721435050647, 2153.3530408771207, 2153.7339386030944, 2154.110768754886, 2154.4998412679874, 2154.8602666343895, 2155.2329743547816]","[2146.853179435834, 2147.1726434489688, 2147.5453540007015, 2147.9508192659964, 2148.3522151875213, 2148.761762537617, 2149.163155627802, 2149.572725274702, 2149.945432641177, 2150.3427277202723, 2150.7440730315902, 2151.145459397342, 2151.5345800432274, 2151.9195563148264, 2152.312718698914, 2152.714118159615, 2153.090907256973, 2153.4881899489546, 2153.8690798887424, 2154.2499818617266, 2154.6145066548884, 2154.999493190096, 2155.359923157426]","[2146.2634739058376, 2146.664791611588, 2147.0661730224947, 2147.4634465126205, 2147.8648123511557, 2148.2661842062885, 2148.6634782236315, 2149.0648829930947, 2149.4498889937663, 2149.851218024878, 2150.228014908422, 2150.6253223746307, 2151.047154910057, 2151.4526272537028, 2151.8294496193084, 2152.218513638389, 2152.6239948299726, 2153.0008518794966, 2153.3817096127896, 2153.7584990640653, 2154.1353175365784, 2154.5243776625657, 2154.8848288649474, 2155.2575383549274]",7,R,ITM,1.05
5,600,trial,0,46,46,46,"['S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[2161.9499334104166, 2162.5724290457288, 2163.1703971344004, 2163.7683666387425, 2164.349984091407, 2164.9602419663374, 2165.5663759941986, 2166.1520857952723, 2166.7173320847123, 2167.2907269713824, 2167.888660022219, 2168.5194121996083, 2169.084597261315, 2169.653890597721, 2170.2313544742433, 2170.8007051452882, 2171.3699860945803, 2171.910608217894, 2172.475815576406, 2173.020545974418, 2173.618508754327, 2174.19190470275]","[2162.1956360552776, 2162.7813115263507, 2163.3792881090435, 2163.9485888777167, 2164.5588371968743, 2165.169079853351, 2165.767077671095, 2166.3568461984123, 2166.9671391111788, 2167.528225453961, 2168.089341171899, 2168.6668259295557, 2169.2893728829094, 2169.8218057084773, 2170.378800410686, 2170.976802121523, 2171.5501832054097, 2172.1809364445517, 2172.7461384943003, 2173.286748230501, 2173.8560617402054, 2174.380285802563]","[2160.8031344352203, 2161.4051775303424, 2162.003135355406, 2162.605180574033, 2163.2031458313645, 2163.805226441745, 2164.4073031590324, 2165.005268770282, 2165.5950468533724, 2166.1766214820154, 2166.741829548362, 2167.3152194801874, 2167.91729973665, 2168.5439468245986, 2169.113232020901, 2169.6784680467326, 2170.2559467877913, 2170.829348752812, 2171.394556111324, 2171.9351743415455, 2172.5003732060363, 2173.045080245491, 2173.643075585813, 2174.216466225473]",7,R,ITM,1.05
2,600,trial,0,47,47,47,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[2181.0972303475787, 2181.666596944913, 2181.7648256938464, 2182.27271150731, 2182.82972319756, 2183.444070943477, 2184.0747781733394, 2184.7014372944845, 2185.266635805058, 2185.840058651213, 2186.3970522916693, 2187.0032440080877, 2187.5889085077174, 2188.182765490351, 2188.735692972295, 2189.296830987037, 2189.8947796102448, 2190.4886503956623, 2191.0538559845863, 2191.6272275126994, 2192.200637971741, 2192.806813054036, 2193.4129488514845]","[2181.314300002442, 2181.6706135549707, 2181.83445472103, 2182.416057309158, 2182.9648584666097, 2183.554655661247, 2184.156693093689, 2184.7997541688833, 2185.3731143716354, 2185.966991527568, 2186.548596593119, 2187.1096988621907, 2187.699536757344, 2188.2851545398594, 2188.846253623673, 2189.427848071698, 2190.0135380533898, 2190.623799113578, 2191.2094982971257, 2191.7746755726475, 2192.343988374517, 2192.9255598179025, 2193.511236350728]","[2179.9176787823253, 2180.5197406350767, 2181.117696336635, 2181.719778716603, 2182.3177425582644, 2182.9198090119435, 2183.517783471131, 2184.1198580649134, 2184.7259988172077, 2185.2953225905208, 2185.868714999768, 2186.4216187692377, 2187.031885138189, 2187.6135309042556, 2188.2073259513213, 2188.7643549835307, 2189.325507154974, 2189.923445514573, 2190.513245894468, 2191.078460685248, 2191.6518070852167, 2192.2292967977187, 2192.831372099336, 2193.4375723097755]",7,R,ITM,1.05
3,400,trial,0,48,48,48,"['S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[2199.5728710887247, 2199.961988549352, 2200.4002212692403, 2200.797500068129, 2201.1865693959726, 2201.5674628749357, 2201.985243762469, 2202.358003862656, 2202.7552359444308, 2203.1524966935253, 2203.5374956158466, 2203.9143045325864, 2204.303416684451, 2204.696590747817, 2205.077477856265, 2205.466556385964, 2205.8474806557524, 2206.2406536573662, 2206.629758023045, 2207.0311181988995, 2207.4529847104086, 2207.829769914674]","[2199.675275356687, 2200.0930190828794, 2200.518998116097, 2200.916271606223, 2201.317638860428, 2201.698544726505, 2202.1122088453194, 2202.4767046172433, 2202.8658167691083, 2203.2548846812815, 2203.648089181555, 2204.0125923857477, 2204.3935134702783, 2204.7866907189023, 2205.1839712873784, 2205.5730484014075, 2205.9498718287664, 2206.334856594386, 2206.736217831993, 2207.121231264933, 2207.543082911906, 2207.9444462730185]","[2198.835681045274, 2199.2370398054586, 2199.6384488219323, 2200.0356876281403, 2200.437074701727, 2200.8384430176848, 2201.2357182773985, 2201.6370795150056, 2202.0098113017903, 2202.386602168736, 2202.78388733814, 2203.1770660024345, 2203.566168244608, 2203.9388773806704, 2204.3279506016065, 2204.7211650115714, 2205.1020613218748, 2205.4952357391585, 2205.8761745195657, 2206.2652204888523, 2206.6543538757687, 2207.0556949400766, 2207.4775547271524, 2207.854339223583]",7,R,ITM,1.05
