octave,ioi,event,.thisRepN,.thisTrialN,.thisN,.thisIndex,event,tap_types,tap_times,release_times,tone_times,subject,handedness,experiment,version,
,,SPR,0,-1,-1,0,SPR,"['P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P']","[38754, 39698, 40617, 41463, 42300, 43170, 44024, 44877, 45703, 46541, 47376, 48198, 49019, 49867, 50702, 51557, 52393, 53238, 54040, 54896, 55705, 56531, 57384, 58307, 59160, 60006, 60858, 61743, 62524, 63298]","[38898, 39817, 40718, 41563, 42392, 43235, 44089, 44897, 45760, 46609, 47433, 48249, 49083, 49935, 50771, 51617, 52460, 53295, 54116, 54948, 55764, 56582, 57454, 58348, 59223, 60070, 60908, 61806, 62601, 63366]",,26,R,ITM,1.1,
7,500,practice,0,0,0,0,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[137716, 138041, 138473, 138954, 139464, 139952, 140442, 140933, 141463, 141981, 142476, 143002, 143495, 143995, 144506, 144993, 145510, 145978, 146452, 146975, 147462, 147955, 148463]","[137776, 138118, 138554, 139025, 139522, 140002, 140494, 140984, 141508, 142035, 142530, 143055, 143561, 144047, 144548, 145051, 145567, 146034, 146514, 147031, 147527, 148020, 148517]","[136952, 137451, 137951, 138451, 138951, 139451, 139952, 140451, 140959, 141491, 142008, 142502, 143030, 143521, 144022, 144533, 145019, 145538, 146004, 146479, 147003, 147488, 147983, 148490]",26,R,ITM,1.1,
3,500,practice,0,1,1,1,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[155151, 155646, 156121, 156622, 157124, 157629, 158119, 158608, 159142, 159654, 160122, 160616, 161108, 161605, 162092, 162574, 163094, 163577, 164050, 164561, 165066, 165574]","[155212, 155716, 156190, 156693, 157192, 157687, 158182, 158661, 159190, 159695, 160187, 160672, 161152, 161650, 162139, 162636, 163122, 163631, 164112, 164617, 165115, 165621]","[154164, 154663, 155163, 155663, 156164, 156663, 157163, 157663, 158145, 158633, 159168, 159680, 160148, 160643, 161133, 161631, 162117, 162599, 163120, 163603, 164076, 164587, 165092, 165600]",26,R,ITM,1.1,
4,500,practice,0,2,2,2,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[171849, 172354, 172881, 173351, 173847, 174362, 174889, 175307, 175821, 176327, 176822, 177310, 177825, 178301, 178782, 179300, 179731, 180262, 180793, 181235, 181748, 182266, 182735]","[171902, 172405, 172904, 173389, 173895, 174382, 174930, 175369, 175847, 176372, 176883, 177380, 177863, 178339, 178826, 179345, 179817, 180313, 180841, 181322, 181804, 182352, 182797]","[171375, 171874, 172375, 172874, 173374, 173874, 174374, 174874, 175334, 175847, 176353, 176847, 177336, 177851, 178327, 178807, 179325, 179757, 180288, 180818, 181261, 181774, 182293, 182761]",26,R,ITM,1.1,
6,500,practice,0,3,3,3,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[188985, 189510, 190033, 190505, 190980, 191464, 191979, 192503, 192988, 193490, 193961, 194467, 194958, 195460, 195923, 196445, 196940, 197435, 197961, 198434, 198940, 199455]","[189031, 189569, 190089, 190561, 191038, 191539, 192045, 192552, 193057, 193532, 194021, 194535, 195014, 195511, 195993, 196491, 196979, 197497, 198018, 198504, 198999, 199523]","[188052, 188552, 189052, 189552, 190052, 190553, 191052, 191552, 192006, 192530, 193014, 193518, 193989, 194495, 194984, 195487, 195950, 196472, 196967, 197463, 197988, 198461, 198967, 199482]",26,R,ITM,1.1,
2,500,practice,0,4,4,4,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[205949, 206471, 206958, 207466, 207982, 208483, 208990, 209513, 209981, 210513, 211012, 211499, 212009, 212514, 213020, 213522, 214020, 214490, 215012, 215543, 216025, 216524]","[206038, 206531, 207037, 207534, 208039, 208543, 209058, 209577, 210069, 210588, 211083, 211569, 212077, 212569, 213101, 213590, 214100, 214577, 215095, 215618, 216088, 216588]","[205031, 205532, 206031, 206531, 207031, 207531, 208031, 208531, 209017, 209540, 210008, 210541, 211040, 211525, 212037, 212541, 213048, 213549, 214046, 214516, 215040, 215570, 216052, 216552]",26,R,ITM,1.1,
5,500,practice,0,5,5,5,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[222681, 223176, 223668, 224190, 224693, 225192, 225723, 226163, 226667, 227150, 227661, 228153, 228638, 229134, 229606, 230104, 230602, 231085, 231523, 232077, 232603, 233072, 233588]","[222747, 223228, 223723, 224225, 224742, 225255, 225743, 226254, 226706, 227205, 227687, 228224, 228701, 229211, 229648, 230177, 230657, 231165, 231610, 232127, 232656, 233149, 233614]","[222211, 222710, 223210, 223710, 224210, 224710, 225210, 225711, 226190, 226693, 227176, 227687, 228178, 228665, 229159, 229633, 230129, 230629, 231110, 231548, 232102, 232629, 233098, 233614]",26,R,ITM,1.1,
2,600,trial,0,6,6,6,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[306207, 306859, 307490, 308108, 308712, 309327, 309857, 310444, 311044, 311642, 312217, 312804, 313396, 313993, 314582, 315166, 315742, 316345, 316896, 317491, 318083, 318675]","[306270, 306935, 307557, 308170, 308797, 309360, 309925, 310510, 311115, 311707, 312275, 312864, 313428, 314050, 314669, 315230, 315782, 316402, 316990, 317562, 318128, 318764]","[305107, 305708, 306308, 306907, 307508, 308108, 308708, 309308, 309884, 310470, 311071, 311669, 312245, 312830, 313422, 314020, 314608, 315194, 315768, 316371, 316923, 317518, 318110, 318703]",26,R,ITM,1.1,
4,600,trial,0,7,7,7,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[325470, 326115, 326730, 327352, 327952, 328552, 329156, 329763, 330361, 330935, 331527, 332123, 332680, 333279, 333864, 334473, 335026, 335620, 336209, 336809, 337361, 337966]","[325539, 326173, 326764, 327405, 328006, 328611, 329232, 329805, 330389, 331012, 331646, 332192, 332801, 333351, 333957, 334561, 335141, 335699, 336316, 336896, 337512, 338054]","[324354, 324953, 325553, 326152, 326752, 327352, 327952, 328552, 329182, 329789, 330387, 330960, 331552, 332148, 332706, 333304, 333890, 334498, 335051, 335645, 336235, 336835, 337387, 337991]",26,R,ITM,1.1,
5,400,trial,0,8,8,8,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[344349, 344687, 345085, 345500, 345913, 346311, 347082, 347445, 347828, 348226, 348611, 348997, 349375, 349849, 350229, 350616, 351002, 351393, 351757, 352150, 352541, 352920]","[344382, 344740, 345121, 345539, 345944, 346368, 347146, 347473, 347864, 348252, 348645, 349044, 349436, 349918, 350307, 350655, 351031, 351420, 351799, 352206, 352599, 352947]","[343540, 343940, 344339, 344739, 345139, 345539, 345939, 346339, 347108, 347470, 347854, 348252, 348638, 349023, 349401, 349875, 350255, 350642, 351028, 351419, 351783, 352176, 352567, 352947]",26,R,ITM,1.1,
3,400,trial,0,9,9,9,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[359008, 359413, 359828, 360254, 360636, 361055, 361465, 361840, 362224, 362596, 362990, 363369, 363772, 364162, 364563, 364975, 365378, 365773, 366146, 366529, 366886, 367293]","[359055, 359483, 359889, 360299, 360681, 361082, 361495, 361902, 362250, 362654, 363016, 363420, 363824, 364220, 364621, 365026, 365435, 365818, 366174, 366579, 366938, 367338]","[358280, 358680, 359080, 359480, 359880, 360281, 360680, 361080, 361491, 361866, 362250, 362621, 363016, 363395, 363798, 364187, 364589, 365000, 365404, 365799, 366172, 366555, 366912, 367319]",26,R,ITM,1.1,
6,400,trial,0,10,10,10,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[373718, 374107, 374526, 374938, 375345, 375745, 376130, 376498, 376900, 377279, 377664, 378060, 378437, 378836, 379201, 379608, 379965, 380374, 380753, 381134, 381524, 381916]","[373794, 374172, 374600, 374994, 375412, 375791, 376164, 376528, 376936, 377327, 377700, 378099, 378492, 378872, 379264, 379635, 380004, 380401, 380801, 381173, 381579, 381947]","[372984, 373384, 373784, 374184, 374584, 374984, 375385, 375784, 376158, 376525, 376927, 377306, 377691, 378087, 378465, 378863, 379229, 379635, 379992, 380401, 380781, 381161, 381550, 381942]",26,R,ITM,1.1,
6,400,trial,0,11,11,11,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[388236, 388634, 389044, 389455, 389828, 390217, 390611, 391025, 391421, 391830, 392230, 392615, 393004, 393405, 393799, 394180, 394577, 394989, 395378, 395776, 396154, 396548]","[388297, 388703, 389086, 389486, 389903, 390267, 390667, 391080, 391469, 391857, 392257, 392656, 393047, 393432, 393828, 394243, 394610, 395026, 395456, 395802, 396208, 396612]","[387497, 387897, 388297, 388698, 389097, 389497, 389897, 390297, 390638, 391052, 391448, 391857, 392257, 392643, 393031, 393432, 393826, 394207, 394604, 395016, 395406, 395802, 396181, 396574]",26,R,ITM,1.1,
2,400,trial,0,12,12,12,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[402762, 403180, 403580, 404009, 404412, 404804, 405206, 405641, 405998, 406395, 406788, 407186, 407569, 407985, 408365, 408758, 409155, 409541, 409930, 410334, 410748, 411106]","[402838, 403226, 403648, 404044, 404476, 404843, 405268, 405668, 406055, 406423, 406851, 407226, 407597, 408025, 408428, 408811, 409182, 409596, 409957, 410361, 410776, 411154]","[402038, 402439, 402838, 403238, 403637, 404038, 404438, 404837, 405232, 405668, 406025, 406423, 406814, 407213, 407597, 408011, 408392, 408785, 409182, 409569, 409957, 410361, 410776, 411133]",26,R,ITM,1.1,
5,600,trial,0,13,13,13,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[417949, 418623, 419232, 419832, 420432, 421036, 421645, 422274, 422893, 423521, 424174, 424782, 425368, 425959, 426582, 427194, 427839, 428491, 429110, 429713, 430314, 430910]","[418045, 418689, 419265, 419898, 420520, 421086, 421742, 422324, 422935, 423548, 424200, 424845, 425474, 426046, 426688, 427282, 427938, 428576, 429222, 429778, 430446, 431002]","[416833, 417432, 418032, 418632, 419232, 419832, 420432, 421032, 421670, 422299, 422919, 423546, 424200, 424808, 425394, 425985, 426607, 427219, 427865, 428517, 429135, 429739, 430340, 430936]",26,R,ITM,1.1,
2,600,trial,0,14,14,14,trial,"['S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[437829, 438441, 439040, 440255, 440858, 441475, 442065, 442708, 443308, 443913, 444531, 445138, 445763, 446355, 446915, 447590, 448201, 448816, 449381, 449994, 450600]","[437849, 438484, 439086, 440316, 440937, 441533, 442140, 442783, 443365, 443983, 444622, 445217, 445892, 446407, 446989, 447643, 448276, 448887, 449463, 450078, 450686]","[436681, 437280, 437880, 438481, 439081, 439682, 440282, 440881, 441501, 442092, 442736, 443335, 443940, 444559, 445165, 445791, 446382, 446942, 447618, 448228, 448842, 449409, 450021, 450628]",26,R,ITM,1.1,
