octave,ioi,event,.thisRepN,.thisTrialN,.thisN,.thisIndex,event,tap_types,tap_times,release_times,tone_times,subject,handedness,experiment,version,
7,600,trial,0,9,9,9,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[281185, 281640, 282090, 282619, 283236, 283837, 284407, 284997, 285599, 286183, 286795, 287354, 287946, 288562, 289139, 289733, 290343, 290904, 291488, 292083, 292669, 293244, 293836, 294374]","[281290, 281729, 282190, 282742, 283345, 283941, 284518, 285123, 285690, 286274, 286881, 287440, 288038, 288650, 289229, 289832, 290418, 290988, 291566, 292164, 292751, 293319, 293923, 294474]","[280868, 281467, 282067, 282668, 283268, 283868, 284467, 285067, 285626, 286211, 286822, 287382, 287973, 288588, 289167, 289760, 290371, 290931, 291515, 292110, 292696, 293271, 293863, 294402]",39,R,ITM,1.1,
4,600,trial,0,10,10,10,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[300400, 300786, 301200, 301770, 302432, 302991, 303595, 304199, 304789, 305369, 305952, 306537, 307103, 307681, 308270, 308841, 309446, 310020, 310619, 311205, 311803, 312388, 312983, 313558]","[300488, 300864, 301296, 301884, 302520, 303082, 303683, 304301, 304887, 305459, 306031, 306610, 307193, 307753, 308377, 308943, 309537, 310127, 310712, 311296, 311900, 312497, 313084, 313649]","[300051, 300651, 301251, 301851, 302451, 303051, 303651, 304251, 304815, 305394, 305978, 306563, 307129, 307706, 308295, 308867, 309473, 310045, 310644, 311231, 311829, 312414, 313009, 313583]",39,R,ITM,1.1,
7,400,trial,0,11,11,11,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[320041, 320381, 320789, 321193, 321614, 322003, 322395, 322786, 323186, 323570, 323976, 324363, 324756, 325163, 325563, 325969, 326351, 326750, 327150, 327540, 327955, 328335]","[320130, 320458, 320871, 321272, 321683, 322070, 322461, 322862, 323251, 323645, 324031, 324410, 324814, 325230, 325628, 326040, 326419, 326828, 327221, 327623, 328028, 328394]","[319229, 319628, 320028, 320429, 320828, 321228, 321629, 322028, 322421, 322812, 323213, 323597, 324003, 324389, 324784, 325190, 325590, 325996, 326378, 326777, 327177, 327567, 327983, 328361]",39,R,ITM,1.1,
5,600,trial,0,12,12,12,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[335043, 335565, 336155, 336735, 337316, 337922, 338566, 339129, 339724, 340278, 340899, 341439, 342008, 342566, 343139, 343688, 344260, 344792, 345344, 345927, 346469, 347002]","[335134, 335655, 336253, 336831, 337426, 338031, 338651, 339212, 339823, 340382, 341011, 341522, 342112, 342638, 343226, 343789, 344345, 344876, 345417, 345993, 346546, 347097]","[333816, 334416, 335016, 335617, 336217, 336817, 337416, 338016, 338591, 339154, 339750, 340303, 340925, 341465, 342034, 342593, 343164, 343713, 344286, 344817, 345369, 345953, 346494, 347029]",39,R,ITM,1.1,
5,400,trial,0,13,13,13,trial,"['S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[354097, 354484, 354885, 355296, 355708, 356101, 356473, 356886, 357269, 357663, 358042, 358427, 358824, 359230, 359604, 360008, 360413, 360825, 361213, 361617]","[354189, 354578, 354980, 355388, 355805, 356188, 356562, 356967, 357355, 357743, 358130, 358513, 358899, 359308, 359698, 360093, 360504, 360914, 361285, 361695]","[352533, 352933, 353333, 353733, 354134, 354533, 354933, 355334, 355734, 356127, 356499, 356912, 357295, 357689, 358068, 358454, 358850, 359256, 359630, 360034, 360438, 360852, 361239, 361644]",39,R,ITM,1.1,
6,400,trial,0,14,14,14,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[367801, 368184, 368540, 368933, 369310, 369728, 370146, 370523, 370910, 371294, 371654, 372052, 372486, 372909, 373293, 373685, 374062, 374475, 374879, 375263, 375659, 376047]","[367887, 368268, 368625, 369013, 369416, 369817, 370233, 370604, 370972, 371368, 371729, 372146, 372556, 372979, 373346, 373734, 374131, 374540, 374958, 375340, 375727, 376122]","[367051, 367452, 367851, 368251, 368651, 369051, 369452, 369851, 370173, 370550, 370936, 371321, 371681, 372079, 372513, 372935, 373319, 373712, 374088, 374502, 374905, 375289, 375686, 376075]",39,R,ITM,1.1,
4,400,trial,0,15,15,15,trial,"['S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[383028, 383430, 383841, 384243, 384626, 385036, 385434, 385824, 386231, 386605, 386970, 387357, 387748, 388166, 388578, 388968, 389368, 389749, 390137, 390552]","[383114, 383514, 383927, 384330, 384722, 385118, 385508, 385902, 386308, 386682, 387035, 387427, 387829, 388228, 388640, 389023, 389437, 389825, 390200, 390618]","[381486, 381884, 382284, 382685, 383085, 383485, 383885, 384285, 384652, 385061, 385460, 385850, 386257, 386630, 386996, 387383, 387774, 388192, 388603, 388994, 389394, 389775, 390163, 390579]",39,R,ITM,1.1,
7,400,trial,0,16,16,16,trial,"['S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[397748, 398157, 398556, 398970, 399371, 399728, 400129, 400520, 400943, 401355, 401738, 402144, 402571, 402946, 403315, 403731, 404130, 404558, 404926, 405324]","[397834, 398225, 398619, 399045, 399437, 399800, 400200, 400588, 400994, 401419, 401782, 402184, 402622, 403006, 403393, 403793, 404209, 404627, 404995, 405384]","[396183, 396583, 396983, 397383, 397784, 398183, 398583, 398984, 399397, 399755, 400156, 400546, 400970, 401383, 401765, 402171, 402598, 402972, 403343, 403759, 404157, 404586, 404954, 405351]",39,R,ITM,1.1,
3,400,trial,0,17,17,17,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[411507, 411882, 412259, 412627, 413037, 413431, 413858, 414221, 414610, 415007, 415401, 415770, 416163, 416560, 416912, 417315, 417703, 418106, 418484, 418904, 419287, 419678]","[411589, 411951, 412331, 412707, 413115, 413509, 413934, 414287, 414683, 415086, 415470, 415841, 416234, 416632, 417000, 417391, 417781, 418170, 418551, 418965, 419366, 419745]","[410707, 411107, 411507, 411908, 412307, 412707, 413107, 413507, 413884, 414246, 414636, 415033, 415427, 415796, 416189, 416585, 416937, 417341, 417729, 418131, 418509, 418929, 419312, 419703]",39,R,ITM,1.1,
3,600,trial,0,18,18,18,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[440444, 441256, 441793, 442370, 442959, 443544, 444150, 444768, 445357, 445928, 446515, 447114, 447707, 448326, 448896, 449418, 450033, 450622, 451233, 451877, 452484, 453155, 453776]","[440520, 441344, 441860, 442462, 443052, 443635, 444264, 444857, 445443, 446022, 446606, 447210, 447810, 448391, 448984, 449523, 450103, 450699, 451293, 451951, 452553, 453224, 453829]","[440044, 440644, 441244, 441844, 442444, 443044, 443644, 444244, 444793, 445382, 445954, 446540, 447139, 447732, 448352, 448921, 449443, 450059, 450648, 451259, 451903, 452509, 453181, 453801]",39,R,ITM,1.1,
3,400,trial,0,19,19,19,trial,"['S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[460625, 461026, 461429, 461829, 462255, 462616, 463012, 463393, 463792, 464195, 464585, 464937, 465325, 465727, 466124, 466491, 466911, 467301, 467684, 468079]","[460698, 461095, 461507, 461921, 462318, 462687, 463079, 463449, 463861, 464257, 464655, 465012, 465416, 465805, 466194, 466575, 466975, 467363, 467740, 468106]","[459095, 459494, 459894, 460295, 460695, 461095, 461495, 461895, 462280, 462642, 463038, 463419, 463817, 464221, 464611, 464963, 465350, 465753, 466150, 466516, 466936, 467326, 467709, 468105]",39,R,ITM,1.1,
6,600,trial,0,20,20,20,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[474596, 475156, 475763, 476357, 476919, 477549, 478170, 478770, 479355, 479945, 480544, 481147, 481716, 482314, 482883, 483441, 484003, 484609, 485168, 485708, 486301, 486895]","[474676, 475237, 475833, 476442, 477005, 477609, 478238, 478834, 479426, 480009, 480602, 481213, 481790, 482395, 482989, 483529, 484102, 484689, 485236, 485776, 486349, 486962]","[473405, 474005, 474605, 475205, 475805, 476405, 477005, 477605, 478196, 478796, 479382, 479973, 480572, 481175, 481742, 482340, 482910, 483469, 484030, 484635, 485194, 485736, 486328, 486922]",39,R,ITM,1.1,
2,400,trial,0,21,21,21,trial,"['S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[493832, 494254, 494653, 495042, 495449, 495838, 496245, 496678, 497062, 497471, 497801, 498254, 498659, 499062, 499453, 499864, 500271, 500642, 501093, 501497]","[493904, 494328, 494715, 495123, 495514, 495917, 496332, 496744, 497122, 497550, 497903, 498325, 498713, 499135, 499526, 499929, 500345, 500737, 501159, 501562]","[492274, 492675, 493074, 493474, 493875, 494274, 494673, 495073, 495475, 495865, 496272, 496706, 497089, 497499, 497827, 498281, 498685, 499089, 499480, 499892, 500297, 500669, 501120, 501525]",39,R,ITM,1.1,
5,400,trial,0,22,22,22,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[507759, 508189, 508560, 508946, 509352, 509750, 510152, 510565, 510952, 511301, 511746, 512132, 512541, 512928, 513345, 513751, 514124, 514539, 514934, 515346, 515749, 516136]","[507812, 508227, 508627, 509014, 509416, 509819, 510222, 510631, 510978, 511379, 511800, 512205, 512622, 513013, 513405, 513825, 514199, 514591, 514991, 515425, 515808, 516201]","[507027, 507427, 507827, 508227, 508627, 509027, 509427, 509828, 510178, 510590, 510978, 511327, 511771, 512157, 512568, 512955, 513372, 513776, 514150, 514566, 514961, 515372, 515775, 516162]",39,R,ITM,1.1,
7,600,trial,0,23,23,23,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[522083, 522777, 523387, 524002, 524627, 525222, 525824, 526395, 526943, 527471, 528030, 528546, 529112, 529648, 530208, 530732, 531296, 531835, 532411, 532951, 533477, 534029, 534595]","[522127, 522849, 523456, 524069, 524686, 525281, 525871, 526475, 527002, 527540, 528102, 528632, 529187, 529723, 530302, 530821, 531371, 531911, 532471, 533027, 533561, 534099, 534673]","[521698, 522297, 522897, 523497, 524097, 524697, 525297, 525897, 526422, 526969, 527498, 528057, 528574, 529138, 529676, 530236, 530758, 531322, 531863, 532439, 532977, 533504, 534055, 534623]",39,R,ITM,1.1,
5,600,trial,0,24,24,24,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[541276, 541868, 542467, 543093, 543688, 544295, 544854, 545421, 545987, 546552, 547108, 547693, 548260, 548818, 549374, 549953, 550532, 551113, 551656, 552238, 552799, 553384]","[541361, 541944, 542567, 543161, 543781, 544367, 544943, 545480, 546072, 546637, 547191, 547764, 548342, 548895, 549456, 550023, 550609, 551205, 551727, 552316, 552880, 553459]","[540139, 540739, 541339, 541939, 542539, 543139, 543739, 544339, 544880, 545446, 546013, 546578, 547134, 547719, 548287, 548844, 549400, 549979, 550557, 551140, 551683, 552263, 552825, 553410]",39,R,ITM,1.1,
6,600,trial,0,25,25,25,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[560303, 560920, 561506, 562138, 562745, 563311, 563911, 564471, 565033, 565602, 566166, 566719, 567275, 567817, 568401, 568928, 569511, 570079, 570617, 571149, 571702, 572212]","[560388, 560998, 561594, 562224, 562804, 563387, 563982, 564543, 565096, 565660, 566230, 566785, 567354, 567897, 568479, 569026, 569586, 570149, 570686, 571235, 571777, 572305]","[559188, 559788, 560388, 560988, 561587, 562187, 562787, 563387, 563939, 564498, 565060, 565629, 566193, 566747, 567302, 567843, 568428, 568954, 569538, 570106, 570644, 571175, 571729, 572239]",39,R,ITM,1.1,
2,400,trial,0,26,26,26,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[578174, 578461, 578820, 579216, 579615, 580033, 580443, 580880, 581288, 581697, 582113, 582522, 582934, 583362, 583782, 584235, 584657, 585066, 585466, 585886, 586276, 586701, 587114]","[578240, 578531, 578902, 579306, 579694, 580113, 580529, 580955, 581369, 581783, 582190, 582618, 583022, 583445, 583861, 584313, 584731, 585150, 585569, 585963, 586368, 586785, 587189]","[577653, 578054, 578453, 578853, 579253, 579653, 580052, 580453, 580907, 581315, 581724, 582140, 582549, 582962, 583390, 583809, 584261, 584684, 585094, 585493, 585913, 586304, 586729, 587142]",39,R,ITM,1.1,
4,600,trial,0,27,27,27,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[593760, 594383, 594968, 595591, 596195, 596764, 597388, 597965, 598561, 599161, 599709, 600283, 600821, 601389, 601961, 602542, 603097, 603650, 604186, 604744, 605310, 605894]","[593862, 594468, 595050, 595695, 596308, 596871, 597495, 598057, 598651, 599248, 599809, 600373, 600924, 601487, 602060, 602627, 603204, 603760, 604291, 604847, 605389, 605982]","[592635, 593235, 593836, 594436, 595036, 595635, 596235, 596835, 597413, 597991, 598587, 599187, 599735, 600309, 600847, 601414, 601987, 602567, 603122, 603675, 604212, 604770, 605336, 605920]",39,R,ITM,1.1,
4,400,trial,0,28,28,28,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[612194, 612561, 612975, 613396, 613780, 614197, 614574, 614943, 615318, 615685, 616079, 616486, 616903, 617283, 617720, 618164, 618580, 618992, 619372, 619778, 620147, 620525]","[612279, 612667, 613075, 613466, 613864, 614273, 614659, 615036, 615411, 615776, 616169, 616563, 616983, 617377, 617801, 618241, 618671, 619059, 619462, 619842, 620210, 620598]","[611434, 611834, 612234, 612634, 613035, 613434, 613834, 614235, 614599, 614969, 615344, 615710, 616104, 616512, 616929, 617309, 617746, 618189, 618607, 619018, 619398, 619804, 620173, 620551]",39,R,ITM,1.1,
2,600,trial,0,29,29,29,trial,"['S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[628618, 629214, 629827, 630466, 631044, 631626, 632160, 632749, 633312, 633916, 634473, 635070, 635693, 636305, 636916, 637519, 638105, 638712, 639322, 639929]","[628717, 629317, 629925, 630546, 631131, 631704, 632253, 632824, 633405, 633993, 634577, 635163, 635767, 636376, 636998, 637593, 638189, 638787, 639401, 639996]","[626317, 626917, 627516, 628116, 628717, 629317, 629917, 630516, 631071, 631653, 632187, 632775, 633338, 633944, 634501, 635098, 635720, 636333, 636944, 637546, 638133, 638739, 639348, 639955]",39,R,ITM,1.1,
6,600,trial,0,30,30,30,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[653188, 653602, 654162, 654757, 655405, 655973, 656560, 657133, 657708, 658270, 658844, 659414, 659989, 660580, 661138, 661726, 662340, 662900, 663502, 664055, 664612, 665187, 665760]","[653247, 653641, 654234, 654824, 655472, 656049, 656632, 657207, 657779, 658332, 658908, 659489, 660042, 660652, 661230, 661796, 662438, 662982, 663578, 664124, 664694, 665267, 665852]","[652424, 653024, 653624, 654224, 654824, 655424, 656024, 656624, 657160, 657734, 658296, 658872, 659440, 660016, 660606, 661165, 661752, 662368, 662928, 663529, 664082, 664639, 665213, 665787]",39,R,ITM,1.1,
4,400,trial,0,31,31,31,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[672036, 672417, 672802, 673240, 673646, 674018, 674411, 674831, 675235, 675624, 676017, 676423, 676775, 677171, 677590, 678004, 678384, 678776, 679202, 679598, 679937, 680360]","[672065, 672474, 672864, 673293, 673707, 674084, 674472, 674887, 675278, 675693, 676081, 676465, 676842, 677237, 677635, 678053, 678470, 678866, 679288, 679670, 680017, 680430]","[671264, 671665, 672064, 672464, 672864, 673264, 673665, 674064, 674437, 674856, 675261, 675650, 676042, 676450, 676801, 677196, 677616, 678030, 678410, 678802, 679228, 679623, 679962, 680386]",39,R,ITM,1.1,
5,400,trial,0,32,32,32,trial,"['S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[687305, 687705, 688084, 688481, 688869, 689254, 689630, 690010, 690378, 690755, 691140, 691532, 691916, 692329, 692720, 693091, 693457, 693858, 694243, 694621]","[687394, 687771, 688155, 688501, 688939, 689316, 689702, 690073, 690458, 690829, 691225, 691609, 692002, 692393, 692788, 693168, 693555, 693934, 694326, 694708]","[685756, 686155, 686556, 686955, 687355, 687755, 688155, 688556, 688894, 689280, 689655, 690035, 690404, 690782, 691166, 691558, 691943, 692355, 692746, 693117, 693483, 693883, 694268, 694646]",39,R,ITM,1.1,
