octave,ioi,event,.thisRepN,.thisTrialN,.thisN,.thisIndex,event,tap_types,tap_times,release_times,tone_times,subject,handedness,experiment,version,
,,SPR,0,-1,-1,0,SPR,"['P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P']","[39062, 39549, 40060, 40601, 41178, 41722, 42252, 42795, 43347, 43862, 44398, 44890, 45417, 45989, 46464, 46990, 47501, 48057, 48622, 49158, 49708, 50210, 50759, 51254, 51779, 52330, 52880, 53385, 53910, 54414]","[39194, 39689, 40186, 40729, 41291, 41838, 42374, 42909, 43480, 43977, 44505, 45001, 45536, 46106, 46580, 47108, 47625, 48180, 48744, 49273, 49828, 50330, 50867, 51373, 51890, 52447, 52995, 53510, 54026, 54542]",,42,R,ITM,1.1,
2,500,practice,0,0,0,0,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[109897, 110193, 110631, 111110, 111601, 112103, 112601, 113099, 113539, 113923, 114284, 114611, 114931, 115226, 115495, 115779, 116028, 138904, 139369, 140281, 140859, 141432, 141944, 142458]","[110001, 110329, 110727, 111218, 111705, 112219, 112718, 113213, 113644, 114036, 114371, 114698, 115015, 115298, 115566, 115850, 116104, 139018, 139494, 140406, 140975, 141513, 142033, 142559]","[109218, 109718, 110217, 110718, 111218, 111718, 112219, 112718, 113127, 113565, 113949, 114312, 114638, 114959, 115254, 115522, 115807, 138932, 139397, 140308, 140887, 141459, 141972, 142485]",42,R,ITM,1.1,
4,500,practice,0,1,1,1,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[148854, 149137, 149558, 150011, 150515, 151000, 151475, 152009, 152351, 152646, 152919, 153187, 153446, 155542, 156060, 156505, 156883, 157313, 157680, 158093, 158532, 158875, 159318, 159740]","[148935, 149249, 149661, 150116, 150612, 151099, 151596, 152114, 152445, 152723, 152988, 153262, 153519, 155628, 156156, 156594, 156954, 157398, 157779, 158134, 158609, 158922, 159361, 159821]","[148154, 148654, 149153, 149653, 150153, 150653, 151153, 151653, 152035, 152377, 152673, 152944, 153212, 155568, 156086, 156530, 156909, 157338, 157706, 158118, 158558, 158902, 159343, 159766]",42,R,ITM,1.1,
6,500,practice,0,2,2,2,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[165663, 165996, 166291, 166704, 167194, 167699, 168183, 168685, 169199, 169665, 170229, 170681, 171024, 171406, 171798, 172169, 172504, 172801, 173129, 173462, 173791, 174126, 174435, 174769]","[165753, 166082, 166393, 166821, 167311, 167810, 168280, 168783, 169311, 169748, 170320, 170806, 171140, 171502, 171898, 172266, 172590, 172893, 173218, 173554, 173886, 174215, 174530, 174845]","[165309, 165809, 166308, 166808, 167308, 167809, 168308, 168808, 169227, 169692, 170256, 170707, 171052, 171433, 171826, 172195, 172530, 172828, 173156, 173489, 173817, 174152, 174461, 174795]",42,R,ITM,1.1,
7,500,practice,0,3,3,3,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[180801, 181249, 181766, 182259, 182744, 183269, 183730, 184244, 184621, 184958, 185273, 185574, 185853, 186126, 186375, 187156, 187480, 187791, 188082, 188428, 188735, 189042, 189332, 189683, 189944]","[180968, 181358, 181862, 182364, 182844, 183365, 183828, 184335, 184721, 185050, 185359, 185656, 185945, 186195, 186448, 187249, 187574, 187881, 188184, 188512, 188813, 189126, 189442, 189765]","[180375, 180874, 181374, 181874, 182374, 182875, 183374, 183874, 184270, 184648, 184986, 185299, 185602, 185880, 186153, 187183, 187507, 187817, 188108, 188454, 188762, 189069, 189360, 189710]",42,R,ITM,1.1,
3,500,practice,0,4,4,4,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[195318, 195766, 196082, 196507, 196965, 197450, 197938, 198416, 198916, 199250, 199556, 199815, 200155, 200492, 200770, 201073, 201355, 201668, 201943, 202206, 202503, 202796, 203097, 203379, 203664, 203934]","[195438, 195851, 196189, 196599, 197071, 197549, 198039, 198528, 199023, 199337, 199635, 199894, 200262, 200565, 200851, 201154, 201442, 201733, 202022, 202292, 202576, 202894, 203182, 203473, 203752, 204023]","[195097, 195597, 196098, 196597, 197097, 197597, 198097, 198597, 198941, 199276, 199581, 200180, 200517, 200796, 201099, 201380, 201694, 201968, 202528, 202821, 203122, 203405, 203689, 203960]",42,R,ITM,1.1,
5,500,practice,0,5,5,5,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[210075, 210470, 210995, 211563, 212037, 212519, 212988, 213457, 213863, 214193, 214488, 214774, 215089, 215351, 215669, 216003, 216323, 216626, 216930, 217229, 217501, 217812, 218101, 218372]","[210179, 210587, 211109, 211670, 212148, 212626, 213101, 213567, 213938, 214284, 214571, 214856, 215170, 215445, 215768, 216085, 216411, 216715, 217009, 217317, 217592, 217881, 218166, 218470]","[209688, 210187, 210688, 211187, 211687, 212188, 212687, 213187, 213483, 213889, 214219, 214514, 214800, 215114, 215696, 216029, 216348, 216651, 216956, 217255, 217528, 217839, 218127, 218397]",42,R,ITM,1.1,
2,400,trial,0,6,6,6,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[286751, 287121, 287404, 287731, 288101, 288481, 288851, 289255, 289624, 289896, 290151, 290467, 290790, 291082, 291354, 291647, 291910, 292213, 292482, 292753, 293010, 293321, 293593, 293841, 294528, 294764, 295040, 295285, 295554, 295852, 296112]","[286863, 287214, 287500, 287832, 288188, 288566, 288950, 289351, 289739, 289985, 290234, 290569, 290879, 291173, 291445, 291734, 291999, 292305, 292566, 292839, 293100, 293435, 293675, 293931, 294625, 294843, 295143, 295374, 295654, 295962]","[286566, 286966, 287367, 287766, 288166, 288566, 288966, 289367, 289651, 289924, 290495, 290818, 291109, 291382, 291675, 292240, 292508, 292780, 293349, 293620, 294554, 295067, 295581, 295878]",42,R,ITM,1.1,
2,600,trial,0,7,7,7,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[301940, 302256, 302590, 303139, 303734, 304299, 304907, 305496, 306095, 306355, 306812, 307372, 307950, 308490, 308978, 309451, 309899, 310341, 310784, 311226, 311662, 312097, 312542, 312972, 313421]","[302024, 302349, 302740, 303266, 303847, 304415, 305018, 305605, 306211, 306430, 306941, 307512, 308052, 308594, 309088, 309547, 310007, 310454, 310889, 311326, 311762, 312207, 312625, 313069, 313526]","[301493, 302093, 302693, 303293, 303893, 304493, 305093, 305693, 306122, 306840, 307399, 307977, 308517, 309006, 309478, 309925, 310368, 310810, 311254, 311689, 312124, 312568, 312998, 313448]",42,R,ITM,1.1,
6,400,trial,0,8,8,8,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[319571, 319905, 320259, 320645, 321004, 321400, 321771, 322194, 322549, 322899, 323247, 323585, 323895, 324236, 324576, 324920, 325253, 325575, 325925, 326278, 326632, 326991, 327325]","[319674, 320002, 320360, 320741, 321102, 321499, 321865, 322293, 322653, 322988, 323333, 323667, 323981, 324327, 324666, 325000, 325335, 325662, 326008, 326370, 326720, 327077, 327412]","[319059, 319458, 319858, 320259, 320658, 321058, 321459, 321859, 322222, 322576, 322926, 323273, 323612, 323922, 324262, 324602, 324947, 325280, 325603, 325952, 326305, 326659, 327018, 327353]",42,R,ITM,1.1,
