octave,ioi,event,.thisRepN,.thisTrialN,.thisN,.thisIndex,event,tap_types,tap_times,release_times,tone_times,subject,handedness,experiment,version,
,,SPR,0,-1,-1,0,SPR,"['P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P']","[604924, 605651, 606468, 607250, 608053, 608881, 609682, 610462, 611291, 612057, 612921, 613687, 614464, 615229, 615952, 616713, 617413, 618136, 618799, 619511, 620259, 621089, 621906, 622629, 623456, 624223, 625008, 625700, 626480, 627239]","[605091, 605774, 606566, 607377, 608152, 608956, 609757, 610531, 611363, 612159, 613005, 613751, 614539, 615334, 616055, 616813, 617482, 618230, 618885, 619591, 620359, 621178, 621969, 622737, 623550, 624292, 625077, 625764, 626575, 627320]",,11,R,ITM,1.1,
2,500,practice,0,0,0,0,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[710037, 710370, 710824, 711339, 711862, 712400, 712862, 713316, 713826, 714336, 714840, 715313, 715802, 716283, 716764, 717243, 717765, 718197, 718671, 719156, 719617, 720079, 720553]","[710116, 710448, 710913, 711430, 711936, 712470, 712932, 713393, 713897, 714423, 714924, 715392, 715885, 716348, 716831, 717307, 717833, 718272, 718774, 719243, 719690, 720174, 720641]","[709362, 709861, 710363, 710861, 711362, 711862, 712363, 712861, 713344, 713853, 714363, 714866, 715340, 715829, 716310, 716791, 717270, 717792, 718225, 718698, 719182, 719643, 720106, 720581]",11,R,ITM,1.1,
4,500,practice,0,1,1,1,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[726402, 726883, 727415, 727949, 728433, 728949, 729446, 729945, 730414, 730901, 731396, 731876, 732333, 732814, 733250, 733727, 734189, 734651, 735125, 735566, 736005, 736471, 736872]","[726484, 726942, 727484, 728002, 728498, 729019, 729504, 730015, 730490, 730979, 731470, 731964, 732421, 732895, 733348, 733824, 734271, 734737, 735197, 735647, 736095, 736552, 736963]","[725997, 726497, 726998, 727497, 727997, 728498, 728998, 729498, 729970, 730439, 730928, 731421, 731901, 732358, 732839, 733277, 733753, 734215, 734676, 735151, 735592, 736030, 736496, 736898]",11,R,ITM,1.1,
5,500,practice,0,2,2,2,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[742802, 743183, 743554, 744030, 744530, 745051, 745553, 746022, 746508, 746986, 747503, 747988, 748447, 748955, 749395, 749856, 750321, 750806, 751254, 751726, 752157, 752629, 753111, 753541]","[742883, 743260, 743636, 744116, 744603, 745122, 745623, 746091, 746583, 747054, 747567, 748047, 748522, 749020, 749462, 749922, 750387, 750870, 751318, 751794, 752237, 752695, 753166, 753623]","[742551, 743050, 743550, 744050, 744550, 745051, 745550, 746050, 746534, 747012, 747529, 748013, 748473, 748982, 749421, 749882, 750348, 750832, 751281, 751752, 752183, 752656, 753136, 753567]",11,R,ITM,1.1,
3,500,practice,0,3,3,3,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[759697, 760203, 760744, 761281, 761763, 762257, 762752, 763260, 763763, 764243, 764740, 765196, 765667, 766112, 766604, 767076, 767568, 768063, 768562, 769049, 769521, 770041, 770502]","[759749, 760288, 760833, 761357, 761856, 762353, 762845, 763368, 763851, 764314, 764810, 765276, 765752, 766231, 766679, 767142, 767628, 768126, 768631, 769134, 769590, 770094, 770558]","[759354, 759854, 760353, 760853, 761353, 761853, 762353, 762853, 763286, 763789, 764269, 764766, 765221, 765692, 766138, 766629, 767101, 767594, 768089, 768587, 769075, 769547, 770067, 770528]",11,R,ITM,1.1,
6,500,practice,0,4,4,4,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[776279, 776832, 777382, 777912, 778413, 778957, 779476, 779971, 780474, 780932, 781385, 781906, 782395, 782899, 783364, 783831, 784295, 784806, 785293, 785754, 786214, 786690, 787180]","[776350, 776915, 777457, 777982, 778490, 779033, 779565, 780042, 780549, 781000, 781478, 781974, 782470, 782940, 783431, 783900, 784365, 784865, 785361, 785829, 786287, 786776, 787251]","[776026, 776524, 777024, 777524, 778024, 778524, 779024, 779525, 779998, 780502, 780959, 781412, 781934, 782422, 782926, 783391, 783857, 784323, 784834, 785320, 785781, 786242, 786716, 787208]",11,R,ITM,1.1,
7,500,practice,0,5,5,5,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[792970, 793539, 794097, 794622, 795126, 795638, 796128, 796615, 797109, 797555, 798108, 798571, 799085, 799546, 800084, 800570, 801052, 801566, 802021, 802514, 803001, 803567, 803981]","[793022, 793602, 794174, 794690, 795199, 795700, 796200, 796687, 797161, 797624, 798174, 798631, 799128, 799625, 800130, 800619, 801124, 801603, 802093, 802591, 803087, 803628, 804048]","[792700, 793199, 793699, 794200, 794699, 795199, 795699, 796199, 796642, 797135, 797582, 798136, 798598, 799112, 799574, 800112, 800598, 801079, 801593, 802049, 802542, 803027, 803594, 804008]",11,R,ITM,1.1,
6,400,trial,0,6,6,6,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[840951, 841396, 841786, 842136, 842528, 842902, 843322, 843701, 844036, 844392, 844745, 845110, 845518, 845906, 846328, 846724, 847137, 847565, 847921, 848340, 848720, 849126, 849514]","[841049, 841488, 841871, 842205, 842615, 842991, 843403, 843785, 844118, 844471, 844806, 845175, 845558, 845967, 846361, 846776, 847188, 847611, 848001, 848409, 848792, 849165, 849574]","[840587, 840986, 841387, 841786, 842186, 842587, 842986, 843386, 843727, 844063, 844419, 844772, 845136, 845546, 845933, 846355, 846750, 847164, 847592, 847948, 848368, 848748, 849153, 849542]",11,R,ITM,1.1,
4,600,trial,0,7,7,7,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[855448, 856113, 856785, 857460, 858053, 858646, 859264, 859844, 860448, 861050, 861634, 862211, 862788, 863373, 863958, 864537, 865106, 865693, 866262, 866832, 867388, 867945, 868547]","[855531, 856196, 856869, 857546, 858132, 858721, 859333, 859915, 860518, 861127, 861708, 862273, 862841, 863450, 864035, 864614, 865180, 865752, 866332, 866910, 867473, 868026, 868620]","[855085, 855684, 856284, 856883, 857483, 858083, 858683, 859283, 859870, 860474, 861076, 861660, 862236, 862814, 863398, 863983, 864563, 865132, 865719, 866287, 866857, 867414, 867971, 868573]",11,R,ITM,1.1,
3,400,trial,0,8,8,8,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[874697, 875001, 875367, 875763, 876188, 876573, 876965, 877352, 877701, 878106, 878495, 878916, 879295, 879718, 881051, 881490, 881886, 882285, 882731, 883153, 883598, 884016, 884452]","[874747, 875068, 875440, 875826, 876249, 876626, 877015, 877419, 877753, 878166, 878535, 878966, 879335, 879757, 881113, 881530, 881924, 882332, 882768, 883191, 883633, 884051, 884496]","[874226, 874627, 875026, 875426, 875826, 876226, 876626, 877026, 877378, 877726, 878132, 878521, 878942, 879321, 879744, 881077, 881516, 881911, 882311, 882756, 883179, 883623, 884041, 884477]",11,R,ITM,1.1,
4,400,trial,0,9,9,9,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[890422, 890827, 891260, 891656, 892057, 892471, 892821, 893205, 893595, 893939, 894305, 894701, 895033, 895444, 895830, 896280, 896656, 897036, 897443, 897850, 898222, 898629, 898997]","[890494, 890911, 891331, 891728, 892116, 892538, 892893, 893280, 893663, 894033, 894409, 894768, 895114, 895536, 895895, 896333, 896718, 897118, 897507, 897917, 898298, 898709, 899079]","[890070, 890468, 890868, 891269, 891668, 892068, 892468, 892868, 893231, 893621, 893965, 894330, 894728, 895058, 895471, 895856, 896306, 896681, 897061, 897469, 897875, 898247, 898655, 899022]",11,R,ITM,1.1,
2,400,trial,0,10,10,10,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[904985, 905460, 905878, 906304, 906732, 907141, 907529, 907922, 908306, 908695, 909080, 909456, 909824, 910224, 910568, 911005, 911368, 911757, 912130, 912529, 912933, 913299, 913692]","[905060, 905535, 905950, 906369, 906805, 907216, 907592, 907980, 908352, 908762, 909156, 909523, 909919, 910306, 910654, 911085, 911451, 911817, 912197, 912584, 912994, 913366, 913747]","[904767, 905167, 905567, 905967, 906366, 906767, 907167, 907568, 907949, 908334, 908723, 909108, 909484, 909851, 910251, 910595, 911033, 911395, 911784, 912156, 912557, 912961, 913326, 913720]",11,R,ITM,1.1,
7,600,trial,0,11,11,11,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[919256, 919587, 920197, 920844, 921492, 922064, 922655, 923258, 923858, 924472, 925095, 925674, 926269, 926859, 927483, 928073, 928676, 929263, 929858, 930475, 931070, 931611, 932240, 932840]","[919325, 919668, 920262, 920910, 921554, 922128, 922719, 923324, 923920, 924531, 925162, 925740, 926332, 926927, 927550, 928137, 928743, 929330, 929920, 930531, 931134, 931682, 932287, 932905]","[919079, 919678, 920279, 920879, 921479, 922078, 922678, 923278, 923886, 924498, 925122, 925701, 926296, 926885, 927510, 928101, 928703, 929291, 929886, 930502, 931098, 931639, 932267, 932867]",11,R,ITM,1.1,
