octave,ioi,event,.thisRepN,.thisTrialN,.thisN,.thisIndex,event,tap_types,tap_times,release_times,tone_times,subject,handedness,experiment,version,
5,600,trial,0,9,9,9,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[370685, 371026, 371530, 372187, 372755, 373376, 374025, 374581, 375182, 375744, 376272, 376830, 377443, 378041, 378565, 379171, 379752, 380358, 380945, 381532, 382080, 382669, 383237, 383797]","[370789, 371127, 371654, 372282, 372855, 373476, 374124, 374695, 375296, 375847, 376393, 376950, 377555, 378163, 378711, 379309, 379885, 380475, 381058, 381655, 382208, 382695, 383345, 383904]","[370464, 371063, 371663, 372263, 372864, 373464, 374064, 374663, 375208, 375770, 376298, 376856, 377469, 378067, 378591, 379198, 379778, 380384, 380971, 381558, 382105, 382695, 383262, 383822]",15,R,ITM,1.1,
2,400,trial,0,10,10,10,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[389678, 390002, 390405, 390790, 391171, 391588, 391997, 392371, 392770, 393165, 393537, 393924, 394337, 394728, 395139, 395511, 395890, 396280, 396691, 397052, 397450, 397845, 398262]","[389767, 390094, 390486, 390885, 391248, 391670, 392087, 392477, 392852, 393255, 393629, 394008, 394430, 394832, 395222, 395601, 395982, 396376, 396781, 397152, 397544, 397955, 398339]","[389242, 389641, 390042, 390441, 390841, 391241, 391643, 392042, 392398, 392798, 393193, 393564, 393951, 394363, 394756, 395165, 395538, 395918, 396307, 396719, 397079, 397476, 397872, 398288]",15,R,ITM,1.1,
6,400,trial,0,11,11,11,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[404182, 404544, 404973, 405394, 405848, 406226, 406648, 407019, 407413, 407799, 408155, 408511, 408911, 409280, 409629, 409994, 410392, 410743, 411113, 411456, 411858, 412201, 412599]","[404250, 404631, 405067, 405488, 405926, 406326, 406724, 407122, 407499, 407881, 408238, 408622, 408994, 409367, 409720, 410094, 410476, 410832, 411200, 411570, 411940, 412313, 412683]","[403942, 404342, 404743, 405142, 405542, 405942, 406342, 406743, 407046, 407440, 407826, 408181, 408538, 408938, 409308, 409656, 410020, 410420, 410771, 411140, 411484, 411885, 412229, 412625]",15,R,ITM,1.1,
2,400,trial,0,12,12,12,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[418537, 418860, 419226, 419527, 419928, 420302, 420680, 421057, 421505, 421862, 422285, 422679, 423076, 423473, 423875, 424242, 424634, 425042, 425458, 425850, 426274, 426702, 427066, 427442]","[418614, 418949, 419305, 419625, 420004, 420381, 420783, 421154, 421586, 421974, 422375, 422771, 423168, 423566, 423963, 424331, 424717, 425138, 425561, 425945, 426377, 426806, 427148, 427541]","[418318, 418717, 419119, 419518, 419917, 420319, 420718, 421120, 421532, 421890, 422312, 422706, 423104, 423499, 423903, 424269, 424662, 425069, 425485, 425878, 426301, 426730, 427094, 427469]",15,R,ITM,1.1,
5,400,trial,0,13,13,13,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[433701, 434006, 434382, 434748, 435121, 435511, 435905, 436291, 436611, 436994, 437365, 437733, 438112, 438482, 438896, 439255, 439631, 440025, 440404, 440771, 441168, 441538, 441948]","[433780, 434099, 434473, 434844, 435208, 435613, 435994, 436383, 436695, 437068, 437439, 437820, 438197, 438590, 438981, 439351, 439737, 440107, 440497, 440848, 441253, 441636, 442028]","[433227, 433628, 434027, 434427, 434827, 435227, 435628, 436027, 436317, 436636, 437020, 437392, 437760, 438138, 438508, 438923, 439280, 439658, 440050, 440430, 440798, 441194, 441564, 441973]",15,R,ITM,1.1,
2,600,trial,0,14,14,14,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[447924, 448650, 449283, 449897, 450468, 451090, 451714, 452293, 452908, 453450, 454020, 454606, 454713, 455197, 455735, 456301, 456899, 457436, 458020, 458604, 459187, 459810, 460357, 460926]","[448040, 448781, 449384, 449993, 450587, 451204, 451807, 452409, 453005, 453563, 454150, 454633, 454748, 455330, 455848, 456430, 457011, 457570, 458142, 458736, 459284, 459911, 460483, 461038]","[447513, 448113, 448713, 449313, 449913, 450513, 451113, 451713, 452320, 452934, 453477, 454046, 454633, 455224, 455762, 456328, 456926, 457463, 458048, 458631, 459213, 459837, 460385, 460953]",15,R,ITM,1.1,
7,600,trial,0,15,15,15,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[467768, 468362, 469023, 469653, 470213, 470789, 471439, 472062, 472647, 473248, 473864, 474455, 475037, 475679, 476249, 476870, 477443, 478090, 478722, 479320, 479917, 480531]","[467889, 468492, 469139, 469765, 470300, 470882, 471507, 472168, 472784, 473372, 473973, 474585, 475182, 475817, 476417, 477008, 477589, 478214, 478836, 479420, 480030, 480653]","[466640, 467239, 467840, 468440, 469040, 469640, 470240, 470840, 471465, 472090, 472675, 473276, 473890, 474482, 475065, 475706, 476275, 476897, 477470, 478117, 478749, 479346, 479944, 480559]",15,R,ITM,1.1,
4,600,trial,0,16,16,16,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[486603, 486917, 487309, 487834, 488520, 489160, 489709, 490292, 490899, 491495, 492092, 492669, 493251, 493891, 494504, 495120, 495728, 496408, 497001, 497608, 498179, 498760, 499331, 499959]","[486707, 487003, 487432, 487949, 488611, 489244, 489798, 490383, 491012, 491592, 492230, 492801, 493386, 494016, 494637, 495252, 495859, 496513, 497127, 497730, 498315, 498888, 499475, 500086]","[486161, 486760, 487360, 487960, 488560, 489160, 489760, 490360, 490925, 491521, 492118, 492695, 493277, 493917, 494530, 495147, 495754, 496434, 497027, 497635, 498204, 498786, 499356, 499986]",15,R,ITM,1.1,
3,400,trial,0,17,17,17,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[505957, 506216, 506591, 506884, 507234, 507617, 508021, 508377, 508803, 509152, 509565, 509947, 510331, 510715, 511097, 511472, 511850, 512234, 512602, 512957, 513315, 513674, 514000, 514356]","[506044, 506280, 506665, 506982, 507338, 507710, 508121, 508476, 508896, 509265, 509650, 510047, 510418, 510794, 511165, 511549, 511946, 512323, 512693, 513044, 513421, 513762, 514103, 514446]","[505663, 506062, 506462, 506862, 507262, 507662, 508062, 508463, 508828, 509177, 509591, 509973, 510358, 510741, 511123, 511498, 511876, 512260, 512627, 512983, 513341, 513699, 514026, 514381]",15,R,ITM,1.1,
5,600,trial,0,18,18,18,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[521980, 522292, 522856, 523439, 524057, 524588, 525264, 525802, 526436, 527001, 527547, 528169, 528752, 529389, 529953, 530498, 531079, 531685, 532305, 532932, 533425, 533962, 534548, 535081]","[522070, 522469, 523029, 523597, 524184, 524733, 525412, 525947, 526593, 527137, 527680, 528340, 528858, 529521, 530079, 530641, 531211, 531829, 532405, 533035, 533560, 534096, 534664, 535201]","[521747, 522347, 522947, 523547, 524147, 524747, 525347, 525947, 526461, 527028, 527572, 528195, 528778, 529415, 529979, 530524, 531104, 531712, 532331, 532958, 533451, 533989, 534574, 535108]",15,R,ITM,1.1,
4,400,trial,0,19,19,19,trial,"['B', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[540776, 541288, 541607, 541957, 542312, 542732, 543093, 543514, 543889, 544295, 544677, 545020, 545388, 545783, 546155, 546561, 546929, 547359, 547750, 548142, 548505, 548871, 549281, 549681]","[540924, 541419, 541704, 542063, 542426, 542826, 543205, 543612, 543989, 544395, 544768, 545114, 545499, 545882, 546274, 546657, 547033, 547451, 547856, 548244, 548603, 548978, 549400, 549774]","[540788, 541188, 541587, 541987, 542387, 542787, 543187, 543587, 543915, 544322, 544703, 545046, 545414, 545809, 546181, 546586, 546955, 547385, 547777, 548167, 548531, 548896, 549307, 549706]",15,R,ITM,1.1,
3,400,trial,0,20,20,20,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[555710, 556012, 556348, 556789, 557219, 557622, 558074, 558448, 558848, 559215, 559619, 559990, 560399, 560798, 561161, 561534, 561909, 562293, 562660, 563062, 563464, 563835, 564218]","[555790, 556107, 556454, 556898, 557317, 557719, 558155, 558563, 558945, 559352, 559717, 560134, 560507, 560877, 561231, 561637, 562010, 562395, 562769, 563170, 563549, 563947, 564329]","[555298, 555698, 556098, 556498, 556898, 557298, 557699, 558098, 558474, 558873, 559241, 559644, 560016, 560424, 560824, 561186, 561560, 561935, 562319, 562685, 563088, 563489, 563861, 564244]",15,R,ITM,1.1,
3,600,trial,0,21,21,21,trial,"['B', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[569997, 570515, 571291, 571727, 572284, 572915, 573541, 574128, 574722, 575280, 575857, 576445, 577045, 577632, 578178, 578714, 579312, 579897, 580461, 581058, 581669, 582234, 582809, 583336]","[570017, 570723, 571388, 571868, 572414, 573044, 573668, 574253, 574837, 575415, 576006, 576571, 577175, 577746, 578299, 578857, 579451, 580027, 580627, 581184, 581782, 582334, 582925, 583447]","[570009, 570608, 571208, 571808, 572408, 573008, 573608, 574209, 574747, 575305, 575883, 576471, 577071, 577657, 578203, 578740, 579338, 579922, 580487, 581084, 581695, 582259, 582835, 583362]",15,R,ITM,1.1,
4,600,trial,0,22,22,22,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[589068, 589456, 589904, 590543, 591130, 591697, 592319, 592906, 593509, 594095, 594658, 595281, 595809, 596379, 596961, 597535, 598087, 598683, 599286, 599864, 600439, 601022, 601588, 602205]","[589170, 589543, 590011, 590664, 591211, 591830, 592419, 593016, 593653, 594228, 594828, 595421, 595982, 596526, 597072, 597661, 598232, 598800, 599396, 599995, 600570, 601129, 601686, 602307]","[588773, 589373, 589973, 590573, 591173, 591773, 592373, 592973, 593534, 594120, 594684, 595307, 595834, 596405, 596986, 597561, 598113, 598710, 599312, 599889, 600465, 601048, 601614, 602230]",15,R,ITM,1.1,
4,400,trial,0,23,23,23,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[608273, 608575, 608965, 609338, 609745, 610167, 610555, 610971, 611365, 611778, 612161, 612535, 612929, 613289, 613738, 614134, 614515, 614894, 615252, 615625, 616024, 616408, 616757]","[608367, 608655, 609037, 609447, 609861, 610275, 610655, 611067, 611473, 611875, 612251, 612622, 613019, 613406, 613831, 614246, 614623, 614994, 615346, 615733, 616131, 616511, 616885]","[607799, 608198, 608599, 608998, 609398, 609799, 610199, 610599, 610997, 611391, 611804, 612187, 612560, 612955, 613315, 613764, 614160, 614541, 614921, 615278, 615651, 616049, 616433, 616782]",15,R,ITM,1.1,
6,600,trial,0,24,24,24,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[622707, 623055, 623628, 624185, 624790, 625354, 625910, 626545, 627153, 627733, 628341, 628925, 629539, 630114, 630683, 631231, 631812, 632428, 633006, 633570, 634157, 634723, 635309, 635907]","[622785, 623266, 623762, 624346, 624926, 625516, 626116, 626705, 627298, 627857, 628495, 629084, 629692, 630269, 630835, 631385, 631945, 632550, 633124, 633717, 634280, 634849, 635433, 636040]","[622456, 623055, 623655, 624256, 624856, 625456, 626056, 626656, 627181, 627760, 628368, 628952, 629566, 630140, 630711, 631259, 631838, 632456, 633033, 633596, 634183, 634749, 635335, 635934]",15,R,ITM,1.1,
7,600,trial,0,25,25,25,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[641826, 642158, 642696, 643314, 643898, 643998, 644493, 645046, 645646, 646187, 646746, 647329, 647898, 648446, 649038, 649588, 650220, 650777, 651376, 651928, 652596, 653196, 653785, 654352, 654886]","[641891, 642331, 642830, 643409, 643918, 644018, 644598, 645166, 645729, 646328, 646863, 647464, 648032, 648595, 649191, 649728, 650329, 650930, 651502, 652040, 652696, 653294, 653872, 654440, 654989]","[641557, 642156, 642756, 643356, 643956, 644556, 645156, 645756, 646213, 646773, 647356, 647924, 648474, 649065, 649616, 650247, 650804, 651403, 651955, 652623, 653223, 653812, 654380, 654913]",15,R,ITM,1.1,
2,600,trial,0,26,26,26,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[660533, 660839, 661416, 662008, 662597, 663222, 663800, 664379, 664975, 665579, 666155, 666732, 667292, 667866, 668461, 669086, 669657, 670252, 670823, 671358, 671955, 672556, 673138, 673702]","[660553, 660917, 661539, 662128, 662729, 663368, 663943, 664540, 665150, 665705, 666304, 666854, 667437, 668052, 668621, 669209, 669785, 670387, 670958, 671528, 672100, 672694, 673274, 673831]","[660273, 660873, 661473, 662073, 662673, 663273, 663873, 664472, 665001, 665607, 666182, 666760, 667319, 667893, 668487, 669114, 669684, 670279, 670851, 671385, 671983, 672583, 673165, 673730]",15,R,ITM,1.1,
7,400,trial,0,27,27,27,trial,"['B', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[679273, 679723, 680060, 680417, 680786, 681185, 681577, 681994, 682419, 682814, 683227, 683614, 684040, 684435, 684876, 685240, 685681, 686088, 686493, 686866, 687300, 687739, 688162, 688564]","[679459, 679840, 680137, 680502, 680870, 681267, 681673, 682085, 682516, 682920, 683321, 683700, 684127, 684524, 684957, 685339, 685774, 686197, 686593, 686992, 687410, 687815, 688254, 688655]","[679286, 679686, 680085, 680485, 680885, 681285, 681686, 682085, 682445, 682841, 683254, 683641, 684067, 684463, 684904, 685266, 685709, 686115, 686521, 686893, 687327, 687767, 688189, 688591]",15,R,ITM,1.1,
6,400,trial,0,28,28,28,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[694313, 694614, 694896, 695247, 695619, 695998, 696409, 696795, 697204, 697577, 697984, 698366, 698760, 699149, 699547, 699917, 700303, 700709, 701090, 701488, 701879, 702286, 702639, 703037]","[694388, 694687, 694994, 695333, 695692, 696109, 696494, 696898, 697311, 697699, 698075, 698487, 698866, 699238, 699627, 700015, 700424, 700812, 701206, 701578, 701976, 702367, 702759, 703129]","[694076, 694476, 694877, 695276, 695676, 696076, 696476, 696877, 697232, 697604, 698010, 698394, 698787, 699175, 699574, 699944, 700329, 700736, 701118, 701514, 701905, 702314, 702665, 703065]",15,R,ITM,1.1,
5,400,trial,0,29,29,29,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[709046, 709310, 709601, 709952, 710322, 710706, 711115, 711472, 711870, 712269, 712668, 713035, 713413, 713784, 714164, 714542, 714933, 715307, 715643, 716029, 716435, 716822, 717193, 717568]","[709126, 709393, 709700, 710031, 710443, 710811, 711217, 711578, 711972, 712364, 712752, 713127, 713507, 713880, 714272, 714654, 715033, 715392, 715751, 716110, 716531, 716913, 717279, 717645]","[708792, 709192, 709593, 709992, 710392, 710792, 711192, 711592, 711896, 712296, 712693, 713062, 713439, 713809, 714189, 714568, 714958, 715332, 715669, 716056, 716462, 716848, 717218, 717593]",15,R,ITM,1.1,
7,600,trial,0,30,30,30,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[724868, 725217, 725615, 726235, 726845, 727452, 728012, 728607, 729223, 729823, 730425, 730991, 731507, 732100, 732695, 733332, 733938, 734538, 735098, 735656, 736253, 736860, 737451, 738035]","[724953, 725315, 725781, 726372, 726955, 727541, 728129, 728730, 729348, 729958, 730554, 731123, 731636, 732233, 732868, 733484, 734080, 734652, 735220, 735796, 736377, 736968, 737554, 738152]","[724483, 725082, 725682, 726281, 726881, 727481, 728081, 728681, 729250, 729850, 730451, 731018, 731535, 732128, 732722, 733360, 733965, 734565, 735125, 735683, 736280, 736886, 737477, 738062]",15,R,ITM,1.1,
6,600,trial,0,31,31,31,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[744054, 744363, 744781, 745351, 745958, 746590, 747125, 747711, 748291, 748855, 749456, 750047, 750606, 751217, 751794, 752362, 752937, 753537, 754118, 754721, 755289, 755901, 756537, 757141]","[744160, 744443, 744931, 745455, 746065, 746700, 747257, 747841, 748404, 749005, 749601, 750198, 750786, 751347, 751933, 752518, 753107, 753697, 754265, 754867, 755449, 756058, 756667, 757264]","[743614, 744213, 744813, 745413, 746013, 746613, 747213, 747813, 748318, 748881, 749483, 750073, 750632, 751244, 751821, 752390, 752964, 753563, 754145, 754749, 755315, 755928, 756563, 757168]",15,R,ITM,1.1,
