octave,ioi,event,.thisRepN,.thisTrialN,.thisN,.thisIndex,event,tap_types,tap_times,release_times,tone_times,subject,handedness,experiment,version,
,,SPR,0,-1,-1,0,SPR,"['P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P']","[35558, 36457, 37330, 38227, 39168, 40064, 40935, 41780, 42643, 43540, 44494, 45408, 46247, 47147, 48025, 48850, 49738, 50606, 51464, 52350, 53244, 54121, 55000, 55845, 56770, 57652, 58557, 59432, 60333, 61209]","[35808, 36654, 37480, 38345, 39262, 40157, 41021, 41873, 42723, 43620, 44570, 45485, 46316, 47233, 48114, 48944, 49828, 50708, 51547, 52447, 53339, 54208, 55091, 55943, 56862, 57737, 58641, 59510, 60403, 61301]",,49,L,ITM,1.1,
5,500,practice,0,0,0,0,practice,"['S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[184138, 185186, 185643, 186128, 186643, 187105, 187590, 188036, 188448, 188855, 189284, 189723, 190212, 190701, 191184, 191685, 192169, 192673, 193140, 193623]","[184215, 185239, 185698, 186186, 186693, 187162, 187640, 188095, 188504, 188921, 189358, 189787, 190263, 190754, 191237, 191747, 192232, 192731, 193206, 193687]","[182657, 183155, 183655, 184156, 184655, 185155, 185655, 186156, 186669, 187130, 187616, 188061, 188475, 188880, 189309, 189750, 190237, 190727, 191211, 191711, 192195, 192699, 193166, 193648]",49,L,ITM,1.1,
3,500,practice,0,1,1,1,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[199356, 199918, 200435, 200951, 201428, 201929, 202431, 202961, 203462, 203945, 204472, 204969, 205487, 206018, 206498, 207003, 207527, 208003, 208526, 209024, 209572, 210062, 210572]","[199392, 199968, 200484, 200981, 201493, 201988, 202493, 203014, 203521, 204010, 204537, 205039, 205560, 206084, 206574, 207088, 207601, 208088, 208593, 209065, 209612, 210129, 210649]","[198969, 199469, 199968, 200468, 200968, 201468, 201968, 202468, 202987, 203488, 203970, 204497, 204994, 205513, 206044, 206524, 207029, 207553, 208028, 208551, 209049, 209598, 210087, 210597]",49,L,ITM,1.1,
2,500,practice,0,2,2,2,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[216881, 217288, 217731, 218229, 218715, 219234, 219722, 220217, 220706, 221195, 221672, 222177, 222713, 223220, 223715, 224223, 224739, 225269, 225719, 226246, 226784, 227274, 227808]","[216927, 217348, 217799, 218296, 218795, 219300, 219789, 220279, 220782, 221266, 221749, 222254, 222800, 223309, 223803, 224304, 224829, 225371, 225855, 226362, 226888, 227395, 227907]","[216256, 216755, 217255, 217756, 218256, 218757, 219256, 219756, 220244, 220734, 221222, 221700, 222203, 222741, 223247, 223742, 224249, 224765, 225296, 225745, 226274, 226810, 227302, 227834]",49,L,ITM,1.1,
6,500,practice,0,3,3,3,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[233554, 234095, 234635, 235141, 235678, 236158, 236701, 237207, 237706, 238182, 238705, 239229, 239728, 240246, 240758, 241276, 241763, 242311, 242844, 243377, 243906, 244431, 244931]","[233608, 234173, 234714, 235208, 235748, 236249, 236784, 237304, 237798, 238282, 238796, 239313, 239803, 240318, 240841, 241372, 241878, 242442, 242961, 243512, 244047, 244560, 245052]","[233228, 233729, 234228, 234728, 235229, 235728, 236228, 236728, 237234, 237733, 238209, 238733, 239256, 239755, 240273, 240785, 241303, 241789, 242338, 242872, 243403, 243934, 244459, 244958]",49,L,ITM,1.1,
7,500,practice,0,4,4,4,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[250870, 251373, 251913, 252462, 252961, 253476, 253964, 254462, 254977, 255486, 255985, 256521, 257031, 257538, 258042, 258538, 259074, 259585, 260089, 260562, 261075, 261599, 262097]","[250952, 251487, 252008, 252564, 253061, 253578, 254063, 254573, 255099, 255576, 256097, 256619, 257117, 257616, 258128, 258641, 259172, 259705, 260169, 260688, 261192, 261721, 262209]","[250499, 250997, 251497, 251998, 252498, 252998, 253498, 253999, 254489, 255004, 255513, 256013, 256548, 257057, 257564, 258070, 258565, 259100, 259612, 260116, 260589, 261102, 261625, 262124]",49,L,ITM,1.1,
4,500,practice,0,5,5,5,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[267966, 268490, 268979, 269480, 270006, 270508, 270995, 271509, 272018, 272514, 273017, 273520, 274028, 274543, 275037, 275529, 276049, 276533, 277008, 277529, 278037, 278551, 279103]","[268050, 268573, 269069, 269589, 270104, 270611, 271097, 271622, 272124, 272637, 273119, 273608, 274138, 274643, 275135, 275628, 276149, 276648, 277115, 277641, 278156, 278668, 279197]","[267545, 268044, 268545, 269044, 269544, 270045, 270545, 271045, 271535, 272044, 272539, 273043, 273546, 274054, 274570, 275062, 275555, 276075, 276558, 277033, 277555, 278063, 278577, 279130]",49,L,ITM,1.1,
5,600,trial,0,6,6,6,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[292093, 292668, 293302, 293941, 294605, 295226, 295876, 296438, 297007, 297606, 298176, 298771, 299367, 299940, 300531, 301097, 301715, 302303, 302897, 303478, 304046, 304613, 305171]","[292174, 292759, 293387, 294032, 294686, 295323, 295961, 296535, 297107, 297699, 298273, 298862, 299469, 300043, 300616, 301172, 301785, 302388, 302979, 303576, 304149, 304701, 305259]","[291687, 292286, 292886, 293486, 294086, 294686, 295286, 295886, 296464, 297032, 297631, 298203, 298797, 299393, 299966, 300557, 301123, 301742, 302328, 302922, 303504, 304071, 304638, 305197]",49,L,ITM,1.1,
3,600,trial,0,7,7,7,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[310993, 311314, 311880, 312433, 313052, 313692, 314296, 314944, 315509, 316064, 316654, 317233, 317809, 318383, 318988, 319570, 320157, 320745, 321371, 321941, 322506, 323126, 323710, 324310]","[311050, 311389, 311955, 312544, 313142, 313782, 314399, 315030, 315609, 316180, 316748, 317341, 317904, 318479, 319072, 319657, 320246, 320834, 321460, 322030, 322606, 323222, 323803, 324408]","[310756, 311355, 311955, 312555, 313155, 313755, 314355, 314955, 315535, 316090, 316680, 317258, 317835, 318408, 319013, 319596, 320183, 320771, 321396, 321967, 322532, 323151, 323736, 324335]",49,L,ITM,1.1,
3,400,trial,0,8,8,8,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[330589, 330925, 331310, 331707, 332093, 332499, 332895, 333263, 333647, 334017, 334401, 334775, 335175, 335514, 335919, 336258, 336638, 336994, 337380, 337731, 338093, 338463]","[330646, 330986, 331374, 331766, 332157, 332563, 332963, 333331, 333713, 334075, 334465, 334848, 335237, 335592, 335980, 336334, 336711, 337056, 337432, 337786, 338157, 338527]","[329776, 330174, 330574, 330974, 331374, 331774, 332174, 332574, 332920, 333289, 333673, 334044, 334427, 334800, 335201, 335540, 335944, 336283, 336664, 337019, 337405, 337757, 338118, 338489]",49,L,ITM,1.1,
2,600,trial,0,9,9,9,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[345142, 345751, 346337, 346923, 347530, 348116, 348723, 349326, 349913, 350498, 351073, 351671, 352254, 352839, 353393, 354018, 354576, 355173, 355742, 356311, 356900, 357468]","[345207, 345820, 346407, 346992, 347615, 348191, 348797, 349401, 349993, 350569, 351149, 351739, 352331, 352916, 353479, 354086, 354660, 355251, 355813, 356379, 356963, 357539]","[344007, 344607, 345206, 345807, 346407, 347008, 347608, 348208, 348750, 349353, 349940, 350526, 351100, 351697, 352282, 352867, 353420, 354045, 354604, 355201, 355770, 356337, 356927, 357495]",49,L,ITM,1.1,
