octave,ioi,event,.thisRepN,.thisTrialN,.thisN,.thisIndex,event,tap_types,tap_times,release_times,tone_times,subject,handedness,experiment,version,
,,SPR,0,-1,-1,0,SPR,"['P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P']","[28632, 29882, 31084, 32242, 33445, 34702, 35860, 37070, 38257, 39438, 40633, 41841, 43087, 44323, 45527, 46696, 47962, 49185, 50376, 51565, 52792, 54005, 55202, 56537, 57750, 59008, 60262, 61446, 62674, 63851]","[28776, 30029, 31211, 32365, 33575, 34799, 35987, 37216, 38394, 39574, 40759, 41985, 43247, 44491, 45682, 46856, 48128, 49348, 50564, 51734, 52966, 54208, 55402, 56725, 57933, 59186, 60469, 61661, 62860, 64043]",,41,R,ITM,1.1,
4,500,practice,0,0,0,0,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[128870, 129461, 129863, 130323, 130821, 131329, 131824, 132322, 132828, 133354, 133838, 134346, 134859, 135358, 135868, 136365, 136859, 137357, 137846, 138354, 138849, 139352, 139847]","[128978, 129553, 129977, 130451, 130938, 131463, 131956, 132444, 132964, 133497, 133972, 134492, 135014, 135510, 136034, 136516, 137034, 137536, 138016, 138544, 139055, 139541, 140042]","[128342, 128841, 129341, 129842, 130342, 130842, 131342, 131843, 132348, 132853, 133380, 133864, 134372, 134886, 135384, 135894, 136391, 136885, 137382, 137872, 138380, 138874, 139377, 139873]",41,R,ITM,1.1,
2,500,practice,0,1,1,1,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[145937, 146381, 146868, 147377, 147888, 148365, 148869, 149371, 149859, 150344, 150850, 151337, 151860, 152368, 152883, 153385, 153914, 154393, 154907, 155387, 155872, 156379, 156870]","[146056, 146528, 147021, 147569, 148044, 148529, 149043, 149555, 150031, 150542, 151045, 151550, 152068, 152584, 153094, 153609, 154104, 154612, 155087, 155555, 156082, 156562, 157050]","[145400, 145900, 146400, 146899, 147400, 147900, 148401, 148900, 149398, 149885, 150372, 150877, 151363, 151887, 152394, 152910, 153413, 153940, 154420, 154935, 155414, 155899, 156405, 156898]",41,R,ITM,1.1,
5,500,practice,0,2,2,2,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[163460, 164000, 164509, 165008, 165493, 166006, 166486, 166982, 167493, 167999, 168493, 169009, 169499, 170011, 170516, 171016, 171534, 172028, 172528, 173030, 173530, 174032]","[163556, 164120, 164595, 165089, 165571, 166080, 166554, 167068, 167580, 168088, 168608, 169095, 169606, 170124, 170625, 171127, 171648, 172139, 172646, 173150, 173661, 174152]","[162555, 163055, 163555, 164056, 164555, 165055, 165555, 166055, 166511, 167008, 167519, 168025, 168519, 169034, 169525, 170037, 170542, 171042, 171559, 172054, 172555, 173057, 173555, 174058]",41,R,ITM,1.1,
6,500,practice,0,3,3,3,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[180620, 181146, 181649, 182160, 182647, 183161, 183660, 184157, 184674, 185172, 185672, 186171, 186694, 187183, 187678, 188157, 188648, 189164, 189669, 190164, 190688, 191161]","[180695, 181207, 181719, 182214, 182713, 183227, 183732, 184230, 184759, 185255, 185769, 186271, 186785, 187267, 187758, 188259, 188741, 189252, 189771, 190260, 190770, 191249]","[179694, 180193, 180694, 181193, 181693, 182194, 182693, 183193, 183688, 184183, 184700, 185199, 185700, 186198, 186721, 187210, 187705, 188185, 188675, 189191, 189696, 190191, 190714, 191187]",41,R,ITM,1.1,
7,500,practice,0,4,4,4,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[197605, 198124, 198629, 199142, 199656, 200148, 200659, 201161, 201678, 202150, 202649, 203137, 203659, 204175, 204681, 205191, 205708, 206226, 206729, 207229, 207704, 208245]","[197697, 198239, 198740, 199245, 199777, 200268, 200749, 201251, 201831, 202366, 202874, 203413, 203940, 204435, 204943, 205434, 205963, 206476, 206978, 207462, 207992, 208483]","[196679, 197178, 197679, 198178, 198678, 199178, 199678, 200178, 200687, 201188, 201705, 202177, 202677, 203164, 203685, 204203, 204708, 205217, 205734, 206253, 206756, 207256, 207731, 208272]",41,R,ITM,1.1,
3,500,practice,0,5,5,5,practice,"['S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[214671, 215172, 215695, 216204, 216708, 217219, 217728, 218229, 218733, 219246, 219725, 220241, 220716, 221232, 221735, 222244, 222760, 223275, 223760, 224238, 224762, 225243]","[214895, 215408, 215919, 216413, 216921, 217455, 217958, 218445, 218969, 219461, 219972, 220446, 220972, 221445, 221962, 222470, 222996, 223473, 223997, 224480, 224971, 225469]","[213719, 214218, 214718, 215218, 215718, 216218, 216718, 217219, 217753, 218255, 218759, 219272, 219751, 220267, 220741, 221257, 221761, 222270, 222786, 223300, 223785, 224264, 224788, 225268]",41,R,ITM,1.1,
4,400,trial,0,6,6,6,trial,"['S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[261136, 261560, 261975, 262380, 262790, 263205, 263617, 264020, 264401, 264797, 265207, 265602, 265993, 266396, 266786, 267200, 267595, 267983, 268367, 268781]","[261249, 261693, 262108, 262512, 262934, 263349, 263755, 264159, 264558, 264938, 265334, 265731, 266129, 266531, 266934, 267336, 267726, 268140, 268508, 268936]","[259608, 260007, 260407, 260807, 261208, 261607, 262007, 262407, 262815, 263231, 263643, 264046, 264427, 264823, 265233, 265627, 266018, 266422, 266812, 267226, 267621, 268010, 268393, 268808]",41,R,ITM,1.1,
7,600,trial,0,7,7,7,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[275261, 275886, 276503, 277126, 277729, 278287, 278901, 279516, 280089, 280687, 281308, 281906, 282510, 283088, 283711, 284301, 284877, 285475, 286078, 286679, 287288, 287901]","[275520, 276174, 276832, 277428, 277941, 278594, 279205, 279780, 280389, 281010, 281612, 282194, 282789, 283411, 283986, 284563, 285176, 285780, 286369, 286979, 287604]","[274115, 274715, 275315, 275915, 276515, 277115, 277715, 278316, 278928, 279542, 280116, 280715, 281335, 281932, 282536, 283116, 283739, 284327, 284905, 285503, 286105, 286706, 287315, 287928]",41,R,ITM,1.1,
3,600,trial,0,8,8,8,trial,"['S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[295883, 296500, 297110, 297711, 298289, 298890, 299512, 300134, 300746, 301355, 301970, 302580, 303173, 303792, 304417, 305035, 305629, 306262, 306877, 307494]","[296156, 296798, 297405, 297987, 298586, 299205, 299834, 300444, 301059, 301681, 302290, 302873, 303483, 304094, 304736, 305356, 305968, 306573, 307174]","[293529, 294129, 294729, 295329, 295929, 296529, 297129, 297730, 298314, 298915, 299539, 300160, 300772, 301380, 301996, 302606, 303199, 303817, 304443, 305060, 305654, 306287, 306903, 307520]",41,R,ITM,1.1,
2,600,trial,0,9,9,9,trial,"['S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[315355, 315993, 316578, 317173, 317766, 318358, 318957, 319559, 320168, 320776, 321361, 321986, 322591, 323195, 323788, 324408, 325015, 325636, 326232, 326862]","[315673, 316296, 316870, 317430, 318011, 318637, 319242, 319891, 320480, 321079, 321711, 322341, 322977, 323570, 324185, 324777, 325380, 325972, 326619]","[312992, 313591, 314192, 314792, 315393, 315992, 316593, 317193, 317794, 318385, 318984, 319587, 320195, 320802, 321389, 322013, 322618, 323222, 323815, 324435, 325042, 325663, 326259, 326889]",41,R,ITM,1.1,
4,600,trial,0,10,10,10,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[333456, 334093, 334690, 335310, 335899, 336489, 337111, 337697, 338294, 338869, 339476, 340070, 340698, 341287, 341870, 342470, 343066, 343664, 344248, 344852, 345427, 346051]","[333793, 334393, 335012, 335624, 336190, 336789, 337420, 337979, 338564, 339168, 339774, 340393, 340984, 341559, 342192, 342756, 343364, 343938, 344554, 345144, 345745]","[332311, 332910, 333510, 334110, 334710, 335310, 335910, 336510, 337136, 337724, 338320, 338894, 339502, 340096, 340723, 341313, 341896, 342496, 343093, 343690, 344273, 344878, 345453, 346077]",41,R,ITM,1.1,
6,400,trial,0,11,11,11,trial,"['S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[353346, 353813, 354208, 354575, 354961, 355381, 355771, 356158, 356560, 356956, 357370, 357754, 358150, 358546, 358939, 359332, 359697, 360119, 360513, 360891]","[353570, 353994, 354391, 354742, 355166, 355576, 355981, 356400, 356756, 357188, 357578, 357972, 358370, 358752, 359152, 359546, 359958, 360290, 360697, 361106]","[351794, 352192, 352592, 352992, 353392, 353793, 354192, 354592, 354989, 355407, 355798, 356186, 356588, 356982, 357397, 357781, 358176, 358574, 358966, 359360, 359725, 360145, 360541, 360918]",41,R,ITM,1.1,
3,600,trial,0,12,12,12,trial,"['S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[369051, 369622, 370224, 370834, 371412, 372001, 372588, 373166, 373738, 374324, 374908, 375548, 376120, 376729, 377355, 377969, 378572, 379190, 379777, 380399]","[369286, 369917, 370525, 371115, 371712, 372277, 372876, 373432, 373990, 374611, 375221, 375810, 376429, 377024, 377621, 378216, 378860, 379465, 380060]","[366651, 367251, 367851, 368451, 369051, 369651, 370251, 370851, 371438, 372028, 372614, 373191, 373764, 374349, 374934, 375574, 376145, 376755, 377380, 377995, 378598, 379215, 379802, 380426]",41,R,ITM,1.1,
